timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1752500239.2318864,2025-07-14T09:37:19.231886,9.0,114.14984893798828,9.85159683227539,3.7,5.0,966.5078125,0.0,0,0,0,0
1752500269.3673522,2025-07-14T09:37:49.367352,10.4,112.47700500488281,11.50091552734375,31.0,5.0,2053.546875,44.0,4743280,4750035,437,453
1752500299.502708,2025-07-14T09:38:19.502708,10.3,112.6090087890625,11.362728118896484,34.3,5.0,2036.77734375,50.3,6083114,6094377,511,524
1752500329.6377006,2025-07-14T09:38:49.637701,10.2,112.6726303100586,11.295543670654297,35.1,5.0,1953.27734375,52.3,5683517,5689095,448,436
1752500359.7515593,2025-07-14T09:39:19.751559,10.5,112.28516006469727,11.700157165527344,33.6,5.0,2153.0546875,50.6,6184929,6192252,537,508
1752500389.8867235,2025-07-14T09:39:49.886724,10.5,112.294677734375,11.671241760253906,34.5,5.0,2066.796875,52.3,5692153,5691564,375,368
1752500420.0211384,2025-07-14T09:40:20.021138,10.6,112.16724014282227,11.794185638427734,31.3,5.0,2186.34375,53.7,4912951,4826006,756,763
1752500450.1565397,2025-07-14T09:40:50.156540,10.6,112.21898651123047,11.745342254638672,33.5,5.0,2106.73046875,47.8,5859620,5777887,641,661
1752500480.2675602,2025-07-14T09:41:20.267560,10.4,112.48681640625,11.459659576416016,40.0,5.0,2004.2265625,53.0,5208795,5157243,637,648
1752500510.4055052,2025-07-14T09:41:50.405505,10.5,112.3320083618164,11.63265609741211,31.5,5.0,2185.66015625,53.3,5864090,5829023,373,374
1752500540.533278,2025-07-14T09:42:20.533278,10.5,112.30732727050781,11.657241821289062,31.5,5.0,2155.6015625,53.7,4938159,4929310,360,377
1752500570.645014,2025-07-14T09:42:50.645014,10.5,112.28963470458984,11.661567687988281,30.7,5.0,2071.1484375,49.5,5685729,5643028,420,411
1752500600.7791948,2025-07-14T09:43:20.779195,10.3,112.53827285766602,11.413516998291016,34.5,5.0,1960.25,51.2,5898575,5749922,1296,1500
1752500630.9145985,2025-07-14T09:43:50.914598,10.6,112.22330856323242,11.72705078125,34.8,5.0,2170.23828125,53.8,5054024,4996353,489,496
1752500661.0495458,2025-07-14T09:44:21.049546,10.6,112.22317886352539,11.715999603271484,33.5,5.0,2088.9140625,51.5,5654059,5618446,546,524
1752500691.179025,2025-07-14T09:44:51.179025,10.5,112.3373031616211,11.637283325195312,34.7,5.0,2023.796875,56.1,5675885,5662938,354,352
1752500721.3100355,2025-07-14T09:45:21.310035,10.4,112.48420333862305,11.47634506225586,31.8,5.0,1962.40234375,50.3,5391238,5375709,444,442
1752500751.4463687,2025-07-14T09:45:51.446369,10.6,112.24295043945312,11.719646453857422,33.0,5.0,2152.3515625,48.8,5484131,5465922,386,382
1752500781.577904,2025-07-14T09:46:21.577904,10.5,112.36245346069336,11.600109100341797,33.4,5.0,2069.328125,52.7,5279866,5265145,331,308
1752500811.7130651,2025-07-14T09:46:51.713065,10.5,112.35574722290039,11.607810974121094,30.6,5.0,1985.01171875,51.9,5285838,5269153,331,325
1752500841.847886,2025-07-14T09:47:21.847886,10.6,112.18260192871094,11.780803680419922,32.5,5.0,2139.25390625,50.6,4533238,4492193,475,482
1752500872.0108533,2025-07-14T09:47:52.010853,10.6,112.19229507446289,11.771080017089844,36.0,5.0,2088.05859375,53.8,6148542,5955408,1452,1706
1752500902.1433997,2025-07-14T09:48:22.143400,10.6,112.2584457397461,11.704864501953125,34.3,5.0,2004.56640625,52.7,5659654,5543108,868,963
1752500932.2761176,2025-07-14T09:48:52.276118,10.7,112.07417678833008,11.899909973144531,28.5,5.0,2179.234375,51.8,4939538,4833496,731,791
1752500962.4114962,2025-07-14T09:49:22.411496,10.7,112.09785842895508,11.876121520996094,34.7,5.0,2110.953125,45.0,6192817,5979673,1295,1462
1752500992.528205,2025-07-14T09:49:52.528205,10.7,112.08859252929688,11.885330200195312,31.8,5.0,2050.9921875,52.5,5967027,5811316,954,1079
1752501022.6576552,2025-07-14T09:50:22.657655,10.6,112.20225143432617,11.76767349243164,29.3,5.0,1985.7734375,55.0,5875925,5700678,1160,1329
1752501052.7870092,2025-07-14T09:50:52.787009,10.9,111.7820816040039,12.187789916992188,35.2,5.0,2190.3984375,55.6,5340133,5243993,902,1019
1752501082.922166,2025-07-14T09:51:22.922166,10.7,112.01175308227539,11.958038330078125,35.5,5.0,2132.640625,50.0,6294905,6064309,1316,1543
1752501113.0569575,2025-07-14T09:51:53.056957,10.7,112.09912872314453,11.859878540039062,30.9,5.0,2072.296875,55.6,5716075,5678113,379,383
1752501143.1928344,2025-07-14T09:52:23.192834,10.7,112.11698150634766,11.845989227294922,36.6,5.0,2006.44140625,51.0,6180823,5997652,1226,1392
1752501173.300527,2025-07-14T09:52:53.300527,10.9,111.83005905151367,12.133930206298828,31.3,5.0,2180.30078125,54.7,6163267,5991084,1532,1756
1752501203.4358313,2025-07-14T09:53:23.435831,10.8,111.94548034667969,12.018463134765625,32.7,5.0,2116.2578125,46.6,5081077,4956450,836,941
1752501233.5716512,2025-07-14T09:53:53.571651,10.8,112.00936889648438,11.946651458740234,35.9,5.0,2063.265625,49.5,6211373,6006322,1429,1676
