timestamp,steps_per_sec
2025-07-21T11:00:52.457886,2711.5
2025-07-21T11:00:52.548372,2769.1
2025-07-21T11:00:52.666001,2538.6
2025-07-21T11:00:52.752531,2632.0
2025-07-21T11:00:52.843058,2669.0
2025-07-21T11:00:52.947450,2630.2
2025-07-21T11:00:53.043809,2634.0
2025-07-21T11:00:53.119642,2708.4
2025-07-21T11:00:53.275266,2526.9
2025-07-21T11:00:53.367333,2550.2
2025-07-21T11:00:53.510008,2456.1
2025-07-21T11:00:53.587064,2510.6
2025-07-21T11:00:53.776154,2355.8
2025-07-21T11:00:53.930427,2287.2
2025-07-21T11:00:54.015635,2324.2
2025-07-21T11:00:54.090464,2371.8
2025-07-21T11:00:54.224833,2338.1
2025-07-21T11:00:54.310599,2366.6
2025-07-21T11:00:54.436716,2346.1
2025-07-21T11:00:54.516816,2377.7
2025-07-21T11:00:54.601892,2401.7
2025-07-21T11:00:54.694990,2415.6
2025-07-21T11:00:54.778447,2438.1
2025-07-21T11:00:54.856719,2464.3
2025-07-21T11:00:54.962954,2462.0
2025-07-21T11:00:55.128551,2407.2
2025-07-21T11:00:55.292492,2359.8
2025-07-21T11:00:55.367344,2386.3
2025-07-21T11:00:55.437531,2415.0
2025-07-21T11:00:55.511600,2439.5
2025-07-21T11:00:55.675779,2395.9
2025-07-21T11:00:55.857546,2344.5
2025-07-21T11:00:55.940164,2362.0
2025-07-21T11:00:56.019967,2380.4
2025-07-21T11:00:56.092427,2402.8
2025-07-21T11:00:56.232669,2381.9
2025-07-21T11:00:56.302077,2404.9
2025-07-21T11:00:56.459330,2375.1
2025-07-21T11:00:56.539809,2390.6
2025-07-21T11:00:56.638697,2395.2
2025-07-21T11:00:56.789872,2371.2
2025-07-21T11:00:56.863742,2389.2
2025-07-21T11:00:56.951176,2399.5
2025-07-21T11:00:57.026125,2415.8
2025-07-21T11:00:57.120036,2421.9
2025-07-21T11:00:57.196699,2436.5
2025-07-21T11:00:57.281005,2446.8
2025-07-21T11:00:57.383141,2448.0
2025-07-21T11:00:57.470988,2456.0
2025-07-21T11:00:57.556746,2464.7
2025-07-21T11:00:57.625587,2481.1
2025-07-21T11:00:57.712336,2488.8
2025-07-21T11:00:57.789664,2500.5
2025-07-21T11:00:57.968468,2466.4
2025-07-21T11:00:58.122465,2444.9
2025-07-21T11:00:58.261471,2430.7
2025-07-21T11:00:58.354254,2435.7
2025-07-21T11:00:58.427542,2448.5
2025-07-21T11:00:58.515104,2455.3
2025-07-21T11:00:58.653750,2441.9
2025-07-21T11:00:58.737112,2450.1
2025-07-21T11:00:58.810277,2462.0
2025-07-21T11:00:58.903797,2465.9
2025-07-21T11:00:58.988597,2473.0
2025-07-21T11:00:59.065252,2482.9
2025-07-21T11:00:59.137314,2494.3
2025-07-21T11:00:59.215043,2503.4
2025-07-21T11:00:59.301559,2509.0
2025-07-21T11:00:59.392070,2513.2
2025-07-21T11:00:59.477379,2519.0
2025-07-21T11:00:59.559137,2526.0
2025-07-21T11:00:59.631437,2536.1
2025-07-21T11:00:59.738351,2534.0
2025-07-21T11:00:59.819716,2540.7
2025-07-21T11:00:59.941814,2533.5
2025-07-21T11:01:00.014488,2542.9
2025-07-21T11:01:00.109358,2544.8
2025-07-21T11:01:00.191915,2550.7
2025-07-21T11:01:00.268450,2558.4
2025-07-21T11:01:00.348919,2564.7
2025-07-21T11:01:00.427140,2571.5
2025-07-21T11:01:00.515927,2574.9
2025-07-21T11:01:00.595225,2581.2
2025-07-21T11:01:00.675906,2587.0
2025-07-21T11:01:00.830976,2569.8
2025-07-21T11:01:00.945533,2565.4
2025-07-21T11:01:01.081554,2554.7
2025-07-21T11:01:01.152363,2563.2
2025-07-21T11:01:01.223744,2571.5
2025-07-21T11:01:01.352908,2563.0
2025-07-21T11:01:01.443238,2565.7
2025-07-21T11:01:01.517689,2572.8
2025-07-21T11:01:01.615561,2573.3
2025-07-21T11:01:01.722382,2571.2
2025-07-21T11:01:01.806634,2575.4
2025-07-21T11:01:01.890064,2579.7
2025-07-21T11:01:02.066431,2559.2
2025-07-21T11:01:02.138952,2566.4
2025-07-21T11:01:02.227445,2569.3
2025-07-21T11:01:02.304015,2575.3
