process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-28T17:05:43.649167,927555,python,0.0,0.0,32,7.53,0.18,110,2025-07-28T17:05:43.750590,0.0,"[11.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 81.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,3.7626953125
2025-07-28T17:05:44.251381,927555,python,127.7,3.990625,32,8.15,0.2,110,2025-07-28T17:05:44.352215,14.0,"[22.2, 30.0, 20.0, 20.0, 30.0, 25.0, 33.3, 30.0, 10.0, 70.0, 40.0, 0.0, 77.8, 33.3, 0.0, 100.0, 30.0, 30.0, 30.0, 20.0, 10.0, 30.0, 36.4, 27.3, 22.2, 11.1, 30.0, 27.3, 12.5, 30.0, 27.3, 22.2]",32,3.701171875
2025-07-28T17:05:44.853179,927555,python,109.6,3.425,32,8.76,0.25,110,2025-07-28T17:05:44.954143,38.0,"[22.2, 100.0, 33.3, 81.8, 100.0, 10.0, 30.0, 77.8, 50.0, 80.0, 90.9, 10.0, 41.7, 90.0, 88.9, 10.0, 60.0, 72.7, 70.0, 80.0, 63.6, 80.0, 100.0, 66.7, 88.9, 80.0, 70.0, 80.0, 88.9, 80.0, 90.0, 81.8]",32,3.701171875
2025-07-28T17:05:45.454594,927555,python,109.7,3.428125,32,9.38,0.29,110,2025-07-28T17:05:45.556326,68.6,"[77.8, 88.9, 22.2, 72.7, 10.0, 90.0, 90.9, 10.0, 0.0, 75.0, 10.0, 100.0, 0.0, 100.0, 90.0, 10.0, 80.0, 81.8, 80.0, 81.8, 80.0, 70.0, 72.7, 81.8, 88.9, 80.0, 80.0, 70.0, 70.0, 70.0, 80.0, 70.0]",32,3.701171875
2025-07-28T17:05:46.060722,927555,python,102.7,3.209375,32,9.99,0.3,110,2025-07-28T17:05:46.162910,73.6,"[54.5, 100.0, 30.0, 100.0, 66.7, 60.0, 70.0, 60.0, 30.0, 100.0, 60.0, 55.6, 70.0, 100.0, 77.8, 100.0, 90.0, 81.8, 90.0, 100.0, 100.0, 100.0, 90.9, 90.9, 81.8, 80.0, 80.0, 100.0, 100.0, 88.9, 80.0, 80.0]",32,3.701171875
2025-07-28T17:05:46.663518,927555,python,105.7,3.303125,32,10.61,0.32,110,2025-07-28T17:05:46.764462,70.7,"[40.0, 88.9, 33.3, 88.9, 18.2, 100.0, 50.0, 80.0, 11.1, 66.7, 0.0, 77.8, 22.2, 80.0, 10.0, 80.0, 70.0, 80.0, 63.6, 80.0, 80.0, 80.0, 80.0, 88.9, 77.8, 77.8, 80.0, 80.0, 88.9, 77.8, 80.0, 77.8]",32,3.701171875
2025-07-28T17:05:47.270153,927555,python,100.7,3.146875,32,11.21,0.33,110,2025-07-28T17:05:47.372930,65.2,"[54.5, 100.0, 55.6, 100.0, 40.0, 90.9, 22.2, 100.0, 66.7, 100.0, 72.7, 100.0, 20.0, 90.9, 22.2, 90.9, 90.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 90.9, 100.0, 90.9, 90.0, 90.9, 100.0, 90.9, 90.9, 90.9]",32,3.701171875
2025-07-28T17:05:47.875568,927555,python,120.5,3.765625,32,11.87,0.4,110,2025-07-28T17:05:47.977481,72.3,"[50.0, 100.0, 0.0, 100.0, 20.0, 100.0, 11.1, 100.0, 90.9, 22.2, 30.0, 77.8, 90.0, 30.0, 36.4, 80.0, 70.0, 81.8, 60.0, 70.0, 90.0, 66.7, 90.0, 88.9, 100.0, 88.9, 60.0, 90.0, 90.0, 63.6, 81.8, 60.0]",32,3.701171875
2025-07-28T17:05:48.479102,927555,python,107.6,3.3625,32,12.49,0.43,110,2025-07-28T17:05:48.588566,70.6,"[36.4, 80.0, 16.7, 70.0, 10.0, 70.0, 30.0, 54.5, 10.0, 70.0, 27.3, 54.5, 9.1, 72.7, 9.1, 100.0, 50.0, 45.5, 70.0, 50.0, 90.0, 70.0, 70.0, 70.0, 75.0, 70.0, 72.7, 50.0, 70.0, 70.0, 44.4, 50.0]",32,3.701171875
2025-07-28T17:05:49.090449,927555,python,104.8,3.275,32,13.11,0.45,110,2025-07-28T17:05:49.193301,63.4,"[11.1, 90.0, 27.3, 100.0, 11.1, 90.9, 90.0, 100.0, 80.0, 27.3, 70.0, 90.0, 20.0, 90.9, 18.2, 90.9, 81.8, 50.0, 90.9, 90.0, 100.0, 90.0, 100.0, 90.0, 90.9, 100.0, 100.0, 90.0, 88.9, 100.0, 90.0, 90.0]",32,3.701171875
