timestamp,iteration,episode,episode_steps,reward,done,sjf_score,f1_score,episode_return,client_id,seed
2025-07-20T13:13:04.237444,0,0,256,-1386.1543162356265,True,709.495834889125,705.3055620936067,-1386.1543162356265,job_schedualing_old,0
2025-07-20T13:13:04.415466,1,0,256,-1677.6682475294147,True,173.5738796793543,321.285189707909,-1677.6682475294147,job_schedualing_old,0
2025-07-20T13:13:04.610939,2,0,256,-3334.902500036308,True,264.70456003002397,201.53893588565387,-3334.902500036308,job_schedualing_old,0
2025-07-20T13:13:04.745950,3,0,256,-2092.3976944393007,True,191.60466446014502,243.61050763838975,-2092.3976944393007,job_schedualing_old,0
2025-07-20T13:13:04.899437,4,0,256,-2240.182161783672,True,307.7920126112514,189.9382307881808,-2240.182161783672,job_schedualing_old,0
2025-07-20T13:13:05.073718,5,0,256,-4061.7944607561185,True,1443.7787446189222,691.1543331738076,-4061.7944607561185,job_schedualing_old,0
2025-07-20T13:13:05.231497,6,0,256,-2402.4832128883195,True,527.3794123249835,617.9550997235876,-2402.4832128883195,job_schedualing_old,0
2025-07-20T13:13:05.350735,7,0,256,-1548.2589973317456,True,168.64958703639005,306.17562170588417,-1548.2589973317456,job_schedualing_old,0
2025-07-20T13:13:05.552713,8,0,256,-3420.1699699573137,True,340.169654797558,311.19611475205755,-3420.1699699573137,job_schedualing_old,0
2025-07-20T13:13:05.773430,9,0,256,-4200.797820834768,True,274.85785569392084,254.92993722544375,-4200.797820834768,job_schedualing_old,0
2025-07-20T13:13:05.917147,10,0,256,-2678.9255206749663,True,136.64124444627222,112.52029065022842,-2678.9255206749663,job_schedualing_old,0
2025-07-20T13:13:06.042649,11,0,256,-1525.5122285081595,True,188.24366495234742,245.66742446948865,-1525.5122285081595,job_schedualing_old,0
2025-07-20T13:13:06.283968,12,0,256,-2490.012243837901,True,353.76650143083384,299.5299148509253,-2490.012243837901,job_schedualing_old,0
2025-07-20T13:13:06.507593,13,0,256,-4255.429874414821,True,224.15030111866838,333.58363170357126,-4255.429874414821,job_schedualing_old,0
2025-07-20T13:13:06.734383,14,0,256,-3007.9944306286507,True,357.5393392290253,272.855594744714,-3007.9944306286507,job_schedualing_old,0
2025-07-20T13:13:06.855252,15,0,256,-1196.8740034613602,True,170.47505079020877,191.96859176267483,-1196.8740034613602,job_schedualing_old,0
2025-07-20T13:13:06.990169,16,0,256,-1778.216039751002,True,409.35651924559653,485.0044066080011,-1778.216039751002,job_schedualing_old,0
2025-07-20T13:13:07.145066,17,0,256,-4489.356288157513,True,393.1068560536546,379.624716861663,-4489.356288157513,job_schedualing_old,0
2025-07-20T13:13:07.363919,18,0,256,-2674.898905561813,True,500.4489454292061,484.04131170958476,-2674.898905561813,job_schedualing_old,0
2025-07-20T13:13:07.489136,19,0,256,-1172.7164090973283,True,150.54788529307038,246.67926746462243,-1172.7164090973283,job_schedualing_old,0
2025-07-20T13:13:07.635061,20,0,256,-2810.6400138447925,True,203.88093806828044,193.01586031853603,-2810.6400138447925,job_schedualing_old,0
2025-07-20T13:13:07.786002,21,0,256,-3031.0543275666723,True,419.9956598928337,343.9910199336747,-3031.0543275666723,job_schedualing_old,0
2025-07-20T13:13:07.907977,22,0,256,-1104.9723469349842,True,197.37536366537924,333.0117533069581,-1104.9723469349842,job_schedualing_old,0
2025-07-20T13:13:08.063954,23,0,256,-2840.1369929465895,True,567.1789063167431,287.8828391586855,-2840.1369929465895,job_schedualing_old,0
2025-07-20T13:13:08.213257,24,0,256,-3114.239418190051,True,280.4180686204234,822.3777073873692,-3114.239418190051,job_schedualing_old,0
2025-07-20T13:13:08.398662,25,0,256,-2231.499907687176,True,745.3356110172437,720.4598717103404,-2231.499907687176,job_schedualing_old,0
2025-07-20T13:13:08.588952,26,0,256,-3113.609886167066,True,464.4377989068131,233.3280395638345,-3113.609886167066,job_schedualing_old,0
2025-07-20T13:13:08.710876,27,0,256,-2440.084086495473,True,1088.5700630853112,512.3583043848073,-2440.084086495473,job_schedualing_old,0
2025-07-20T13:13:08.826617,28,0,256,-415.5410700119274,True,202.99769110849616,221.69998466842915,-415.5410700119274,job_schedualing_old,0
2025-07-20T13:13:08.949536,29,0,256,-1150.111499948497,True,170.496349534536,191.9742651290515,-1150.111499948497,job_schedualing_old,0
2025-07-20T13:13:09.150344,30,0,256,-2940.2466043224504,True,548.5467235397966,399.14899353714276,-2940.2466043224504,job_schedualing_old,0
2025-07-20T13:13:09.345407,31,0,256,-3658.4906003391657,True,348.3876529858123,314.18531105124435,-3658.4906003391657,job_schedualing_old,0
2025-07-20T13:13:09.482107,32,0,256,-2033.2843688317942,True,262.2749440952944,262.0423904930054,-2033.2843688317942,job_schedualing_old,0
2025-07-20T13:13:09.626080,33,0,256,-2104.575982453955,True,266.99245138251007,195.43801644057004,-2104.575982453955,job_schedualing_old,0
2025-07-20T13:13:09.755215,34,0,256,-1303.5918045820151,True,248.41874822088553,300.84001482736096,-1303.5918045820151,job_schedualing_old,0
2025-07-20T13:13:09.939707,35,0,256,-3755.7648120503213,True,372.7426642281792,365.61554877543057,-3755.7648120503213,job_schedualing_old,0
2025-07-20T13:13:10.050634,36,0,256,-491.4588176591421,True,249.40269698778047,245.91411452789202,-491.4588176591421,job_schedualing_old,0
2025-07-20T13:13:10.240430,37,0,256,-3139.169126985439,True,187.1377436804159,114.63359025479984,-3139.169126985439,job_schedualing_old,0
2025-07-20T13:13:10.367167,38,0,256,-763.1753234101916,True,129.4816229678601,130.86217254747848,-763.1753234101916,job_schedualing_old,0
2025-07-20T13:13:10.526699,39,0,256,-4050.9768565871273,True,277.81722506444015,368.41634296240096,-4050.9768565871273,job_schedualing_old,0
2025-07-20T13:13:10.701471,40,0,256,-3901.1600724793902,True,258.59688819505493,824.9358617110403,-3901.1600724793902,job_schedualing_old,0
2025-07-20T13:13:10.818281,41,0,256,-838.8070892612172,True,746.7896227500784,287.79733041047064,-838.8070892612172,job_schedualing_old,0
2025-07-20T13:13:10.995111,42,0,256,-2869.2588884635657,True,546.796801064692,290.73219514878247,-2869.2588884635657,job_schedualing_old,0
2025-07-20T13:13:11.114789,43,0,256,-2486.2895740737104,True,193.59850040404712,156.16635159725627,-2486.2895740737104,job_schedualing_old,0
2025-07-20T13:13:11.354711,44,0,256,-3232.421927095355,True,423.6553503469888,248.56662788123307,-3232.421927095355,job_schedualing_old,0
2025-07-20T13:13:11.482635,45,0,256,-2347.674633485904,True,196.77549825922043,320.276233231082,-2347.674633485904,job_schedualing_old,0
2025-07-20T13:13:11.609427,46,0,256,-3115.8538116975974,True,907.4482136560919,966.3969911881923,-3115.8538116975974,job_schedualing_old,0
2025-07-20T13:13:11.778533,47,0,256,-2455.9300420802897,True,119.55349321475767,84.85471873030247,-2455.9300420802897,job_schedualing_old,0
2025-07-20T13:13:11.914955,48,0,256,-2121.9429032155435,True,344.97825699447,307.22281615136524,-2121.9429032155435,job_schedualing_old,0
2025-07-20T13:13:12.093005,49,0,256,-3829.0456974261683,True,335.02783300441644,366.2620247571087,-3829.0456974261683,job_schedualing_old,0
2025-07-20T13:13:12.205507,50,0,256,-369.7796193816436,True,210.13629356366437,241.7440165420417,-369.7796193816436,job_schedualing_old,0
2025-07-20T13:13:12.326222,51,0,256,-2317.392689033222,True,185.83463448970411,325.4229145726781,-2317.392689033222,job_schedualing_old,0
2025-07-20T13:13:12.444927,52,0,256,-573.1088634104436,True,165.1878919184123,198.36468649041396,-573.1088634104436,job_schedualing_old,0
2025-07-20T13:13:12.660694,53,0,256,-3380.247410008592,True,262.70634576714843,189.0932399586895,-3380.247410008592,job_schedualing_old,0
2025-07-20T13:13:12.890083,54,0,256,-3800.7442028837295,True,620.8571994686854,554.9099772311405,-3800.7442028837295,job_schedualing_old,0
2025-07-20T13:13:13.080625,55,0,256,-2938.245404284536,True,150.55946230437988,122.15333810111973,-2938.245404284536,job_schedualing_old,0
2025-07-20T13:13:13.264579,56,0,256,-4368.51498427247,True,333.8100137734251,370.8077036291957,-4368.51498427247,job_schedualing_old,0
2025-07-20T13:13:13.392298,57,0,256,-1352.723044204484,True,211.31601357770782,96.42265861627561,-1352.723044204484,job_schedualing_old,0
2025-07-20T13:13:13.520488,58,0,256,-2008.5581288074325,True,385.5965423497994,400.0690056540425,-2008.5581288074325,job_schedualing_old,0
2025-07-20T13:13:13.711598,59,0,256,-2245.8100974673007,True,140.67514993276885,100.05960954462887,-2245.8100974673007,job_schedualing_old,0
2025-07-20T13:13:13.838340,60,0,256,-2113.9049826630053,True,489.51182190058717,379.1849684692293,-2113.9049826630053,job_schedualing_old,0
2025-07-20T13:13:13.962071,61,0,256,-718.7700334683979,True,210.80726598155982,150.24911830086737,-718.7700334683979,job_schedualing_old,0
2025-07-20T13:13:14.088262,62,0,256,-2497.319698050094,True,315.34716834045537,299.09856932182737,-2497.319698050094,job_schedualing_old,0
2025-07-20T13:13:14.216272,63,0,256,-3096.728755198846,True,187.92782673705784,463.3322282753758,-3096.728755198846,job_schedualing_old,0
2025-07-20T13:13:14.335018,64,0,256,-1362.8903991994018,True,134.68607269461862,105.53445043218802,-1362.8903991994018,job_schedualing_old,0
2025-07-20T13:13:14.451292,65,0,256,-683.8732144936865,True,145.6270449202936,237.59294952507204,-683.8732144936865,job_schedualing_old,0
