process_timestamp,process_pid,process_process_name,process_rss,process_vms,process_uss,process_pss,process_memory_percent,process_actual_memory_bytes,process_system_total_memory,process_system_available_memory,process_system_memory_percent,system_timestamp,system_total_memory,system_available_memory,system_used_memory,system_free_memory,system_memory_percent,system_buffers,system_cached,system_shared,system_swap_total,system_swap_used,system_swap_free,system_swap_percent
2025-07-20T14:56:25.295263,26301,python,1148268544,14922788864,590131200,873883648,0.8570805995457835,1148268544,134759108608,126558429184,6.1,2025-07-20T14:56:25.295566,134759108608,126558429184,6782550016,122756399104,6.1,382918656,4837240832,188506112,8589930496,0,8589930496,0.0
2025-07-20T14:56:25.802967,26301,python,1155256320,14922788864,590368768,874121216,0.8572751273982663,1155256320,134759108608,126567452672,6.1,2025-07-20T14:56:25.803482,134759108608,126567452672,6773526528,122765418496,6.1,382918656,4837244928,188506112,8589930496,0,8589930496,0.0
2025-07-20T14:56:26.312425,26301,python,1155256320,14923837440,590544896,874297344,0.8572751273982663,1155256320,134759108608,126569922560,6.1,2025-07-20T14:56:26.312551,134759108608,126569922560,6770925568,122767876096,6.1,382918656,4837388288,188637184,8589930496,0,8589930496,0.0
2025-07-20T14:56:26.821144,26301,python,1155518464,14923837440,590663680,874416128,0.8574696552507489,1155518464,134759108608,126572158976,6.1,2025-07-20T14:56:26.822634,134759108608,126572158976,6768689152,122770112512,6.1,382918656,4837388288,188637184,8589930496,0,8589930496,0.0
2025-07-20T14:56:27.330571,26301,python,1155518464,14923837440,590745600,874498048,0.8574696552507489,1155518464,134759108608,126571663360,6.1,2025-07-20T14:56:27.330694,134759108608,126571663360,6769176576,122769612800,6.1,382926848,4837392384,188637184,8589930496,0,8589930496,0.0
2025-07-20T14:56:27.839109,26301,python,1155780608,14923837440,590860288,874612736,0.8576641831032317,1155780608,134759108608,126571663360,6.1,2025-07-20T14:56:27.839242,134759108608,126571663360,6771404800,122769612800,6.1,382926848,4835164160,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:28.349782,26301,python,1155780608,14923837440,590970880,874723328,0.8576641831032317,1155780608,134759108608,126571188224,6.1,2025-07-20T14:56:28.350339,134759108608,126571188224,6771879936,122769133568,6.1,382926848,4835168256,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:28.857925,26301,python,1155780608,14923837440,591020032,874771456,0.8576641831032317,1155780608,134759108608,126571786240,6.1,2025-07-20T14:56:28.858077,134759108608,126571786240,6771290112,122769723392,6.1,382926848,4835168256,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:29.367288,26301,python,1155780608,14923837440,591073280,874824704,0.8576641831032317,1155780608,134759108608,126571130880,6.1,2025-07-20T14:56:29.367464,134759108608,126571130880,6771945472,122769068032,6.1,382926848,4835168256,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:29.875964,26301,python,1155780608,14923837440,591106048,874858496,0.8576641831032317,1155780608,134759108608,126570799104,6.1,2025-07-20T14:56:29.876099,134759108608,126570799104,6772277248,122768732160,6.1,382926848,4835172352,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:30.386125,26301,python,1155780608,14923837440,591200256,874952704,0.8576641831032317,1155780608,134759108608,126569775104,6.1,2025-07-20T14:56:30.386248,134759108608,126569775104,6773301248,122767704064,6.1,382926848,4835176448,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:30.894418,26301,python,1155780608,14923837440,591241216,874993664,0.8576641831032317,1155780608,134759108608,126569521152,6.1,2025-07-20T14:56:30.894550,134759108608,126569521152,6773555200,122767450112,6.1,382926848,4835176448,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:31.402340,26301,python,1156042752,14923837440,591265792,875018240,0.8578587109557145,1156042752,134759108608,126568255488,6.1,2025-07-20T14:56:31.402478,134759108608,126568255488,6774820864,122766184448,6.1,382926848,4835176448,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:31.910777,26301,python,1156304896,14923837440,591360000,875112448,0.8580532388081972,1156304896,134759108608,126568009728,6.1,2025-07-20T14:56:31.910926,134759108608,126568009728,6775062528,122765938688,6.1,382926848,4835180544,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:32.418880,26301,python,1156304896,14923837440,591376384,875128832,0.8580532388081972,1156304896,134759108608,126568009728,6.1,2025-07-20T14:56:32.419482,134759108608,126568009728,6775062528,122765938688,6.1,382926848,4835180544,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:32.928573,26301,python,1156567040,14923837440,591425536,875177984,0.8582477666606799,1156567040,134759108608,126567510016,6.1,2025-07-20T14:56:32.928708,134759108608,126567510016,6775554048,122765434880,6.1,382935040,4835184640,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:33.440860,26301,python,1156567040,14923837440,591450112,875201536,0.8582477666606799,1156567040,134759108608,126565445632,6.1,2025-07-20T14:56:33.441439,134759108608,126565445632,6777614336,122763370496,6.1,382935040,4835188736,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:33.957025,26301,python,1156567040,14924886016,591515648,875267072,0.8582477666606799,1156567040,134759108608,126565261312,6.1,2025-07-20T14:56:33.957158,134759108608,126565261312,6777802752,122763182080,6.1,382935040,4835188736,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:34.465158,26301,python,1156567040,14924886016,591527936,875280384,0.8582477666606799,1156567040,134759108608,126564265984,6.1,2025-07-20T14:56:34.465303,134759108608,126564265984,6778798080,122762186752,6.1,382935040,4835188736,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:34.974289,26301,python,1156567040,14924886016,591548416,875300864,0.8582477666606799,1156567040,134759108608,126564118528,6.1,2025-07-20T14:56:34.974434,134759108608,126564118528,6778945536,122762027008,6.1,382935040,4835201024,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:35.483216,26301,python,1156567040,14924886016,591572992,875325440,0.8582477666606799,1156567040,134759108608,126564118528,6.1,2025-07-20T14:56:35.483344,134759108608,126564118528,6778945536,122762027008,6.1,382935040,4835201024,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:35.991290,26301,python,1156567040,14924886016,591601664,875354112,0.8582477666606799,1156567040,134759108608,126564827136,6.1,2025-07-20T14:56:35.991463,134759108608,126564827136,6778232832,122762735616,6.1,382935040,4835205120,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:36.499444,26301,python,1156567040,14924886016,591626240,875378688,0.8582477666606799,1156567040,134759108608,126564057088,6.1,2025-07-20T14:56:36.499585,134759108608,126564057088,6779002880,122761965568,6.1,382935040,4835205120,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:37.007920,26301,python,1156567040,14924886016,591630336,875382784,0.8582477666606799,1156567040,134759108608,126565380096,6.1,2025-07-20T14:56:37.008362,134759108608,126565380096,6777679872,122763284480,6.1,382935040,4835209216,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:37.517466,26301,python,1156567040,14924886016,591675392,875427840,0.8582477666606799,1156567040,134759108608,126564868096,6.1,2025-07-20T14:56:37.517687,134759108608,126564868096,6778191872,122762772480,6.1,382935040,4835209216,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:38.028204,26301,python,1156567040,14924886016,591699968,875452416,0.8582477666606799,1156567040,134759108608,126564491264,6.1,2025-07-20T14:56:38.028641,134759108608,126564491264,6778560512,122762391552,6.1,382943232,4835213312,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:38.536469,26301,python,1156567040,14924886016,591704064,875455488,0.8582477666606799,1156567040,134759108608,126570098688,6.1,2025-07-20T14:56:38.536614,134759108608,126570098688,6772953088,122767998976,6.1,382943232,4835213312,186408960,8589930496,0,8589930496,0.0
2025-07-20T14:56:39.044665,26301,python,1156567040,14924886016,591712256,875463680,0.8582477666606799,1156567040,134759108608,126569652224,6.1,2025-07-20T14:56:39.044894,134759108608,126569652224,6773362688,122767552512,6.1,382943232,4835250176,186408960,8589930496,0,8589930496,0.0
