timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1753681878.1666143,2025-07-28T00:51:18.166614,1.8,184.11759185791016,2.0368690490722656,0.2,62.8,1002.14453125,0.0,0,0,0,0
1753681908.2924082,2025-07-28T00:51:48.292408,1.8,184.11647415161133,2.0379867553710938,0.2,62.8,1002.14453125,0.2,803,216174,5,3583
1753681938.440768,2025-07-28T00:52:18.440768,2.4,183.12678146362305,3.0276756286621094,31.4,62.8,2040.97265625,670.9,18454214,14332448,15425,16926
1753681968.615006,2025-07-28T00:52:48.615006,3.9,180.3426284790039,5.811832427978516,38.2,62.8,4866.40625,1007.2,347945,23443660,4136,22088
1753681998.7514386,2025-07-28T00:53:18.751439,4.7,178.83647918701172,7.3179779052734375,29.5,62.8,5836.15625,1609.5,316484,22637039,3700,20918
1753682028.893506,2025-07-28T00:53:48.893506,2.7,182.50869750976562,3.6457595825195312,6.8,62.8,2674.75,426.8,292463,19389697,3153,18499
