timestamp,queue_size
2025-08-15T12:41:25.566277,1
2025-08-15T12:41:25.566409,2
2025-08-15T12:41:25.566454,3
2025-08-15T12:41:25.567239,4
2025-08-15T12:41:25.567313,5
2025-08-15T12:41:25.567402,1
2025-08-15T12:41:25.567479,2
2025-08-15T12:41:25.567521,3
2025-08-15T12:41:25.567565,4
2025-08-15T12:41:25.567804,5
2025-08-15T12:41:25.607820,1
2025-08-15T12:41:25.607930,2
2025-08-15T12:41:25.608104,1
2025-08-15T12:41:25.608172,1
2025-08-15T12:41:25.608357,1
2025-08-15T12:41:25.608438,1
2025-08-15T12:41:25.608533,1
2025-08-15T12:41:25.608566,1
2025-08-15T12:41:25.608688,2
2025-08-15T12:41:25.608764,1
2025-08-15T12:41:25.656469,1
2025-08-15T12:41:25.656544,2
2025-08-15T12:41:25.656610,3
2025-08-15T12:41:25.656727,4
2025-08-15T12:41:25.656892,5
2025-08-15T12:41:25.657045,1
2025-08-15T12:41:25.657070,2
2025-08-15T12:41:25.657142,3
2025-08-15T12:41:25.657192,4
2025-08-15T12:41:25.657243,5
2025-08-15T12:41:25.685847,1
2025-08-15T12:41:25.686005,2
2025-08-15T12:41:25.686058,3
2025-08-15T12:41:25.686080,4
2025-08-15T12:41:25.686139,5
2025-08-15T12:41:25.686162,6
2025-08-15T12:41:25.687019,7
2025-08-15T12:41:25.687053,8
2025-08-15T12:41:25.687079,9
2025-08-15T12:41:25.687144,10
2025-08-15T12:41:25.724318,1
2025-08-15T12:41:25.724509,2
2025-08-15T12:41:25.724535,3
2025-08-15T12:41:25.724602,4
2025-08-15T12:41:25.724737,5
2025-08-15T12:41:25.724760,6
2025-08-15T12:41:25.724815,7
2025-08-15T12:41:25.724859,8
2025-08-15T12:41:25.724988,9
2025-08-15T12:41:25.725031,10
2025-08-15T12:41:25.744932,1
2025-08-15T12:41:25.745139,1
2025-08-15T12:41:25.745213,1
2025-08-15T12:41:25.745272,1
2025-08-15T12:41:25.745312,1
2025-08-15T12:41:25.745347,1
2025-08-15T12:41:25.745462,1
2025-08-15T12:41:25.745510,1
2025-08-15T12:41:25.745622,1
2025-08-15T12:41:25.745663,1
2025-08-15T12:41:25.817820,1
2025-08-15T12:41:25.817898,1
2025-08-15T12:41:25.818093,1
2025-08-15T12:41:25.818334,2
2025-08-15T12:41:25.818354,3
2025-08-15T12:41:25.818384,4
2025-08-15T12:41:25.818417,5
2025-08-15T12:41:25.818466,6
2025-08-15T12:41:25.818508,7
2025-08-15T12:41:25.818531,8
2025-08-15T12:41:25.870003,1
2025-08-15T12:41:25.870132,1
2025-08-15T12:41:25.870552,1
2025-08-15T12:41:25.870669,1
2025-08-15T12:41:25.870757,1
2025-08-15T12:41:25.870871,1
2025-08-15T12:41:25.870947,1
2025-08-15T12:41:25.871044,1
