timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-08-05T10:45:10.261498,3,3,1.3333333333333333,2,0.0
2025-08-05T10:45:10.761952,0,3,2.0,2,5.5
2025-08-05T10:45:11.262375,0,3,2.0,2,4.3
2025-08-05T10:45:11.762785,0,3,2.0,2,3.9
2025-08-05T10:45:12.263493,0,3,2.0,2,3.8
2025-08-05T10:45:12.763976,0,3,2.0,2,5.0
2025-08-05T10:45:13.264746,0,3,2.0,2,5.0
2025-08-05T10:45:13.765372,0,3,2.0,2,6.5
2025-08-05T10:45:14.266010,0,3,2.0,2,7.5
2025-08-05T10:45:14.766674,0,3,2.0,2,5.9
2025-08-05T10:45:15.267396,0,3,2.0,2,5.0
2025-08-05T10:45:15.768114,0,3,2.0,2,5.5
2025-08-05T10:45:16.268843,0,3,2.0,2,3.8
2025-08-05T10:45:16.769215,0,3,2.0,2,2.6
2025-08-05T10:45:17.269707,0,3,2.0,2,2.8
2025-08-05T10:45:17.770371,0,3,2.0,2,2.5
2025-08-05T10:45:18.271042,0,3,2.0,2,2.7
2025-08-05T10:45:18.771764,0,3,2.0,2,3.4
2025-08-05T10:45:19.272419,0,3,2.0,2,2.7
2025-08-05T10:45:19.772847,0,3,2.0,2,3.0
2025-08-05T10:45:20.273522,0,3,2.0,2,4.0
2025-08-05T10:45:20.773989,0,3,2.0,2,6.1
2025-08-05T10:45:21.274390,0,3,2.0,2,4.2
2025-08-05T10:45:21.774826,0,3,2.0,2,4.1
2025-08-05T10:45:22.275233,0,3,2.0,2,5.1
2025-08-05T10:45:22.775807,0,3,2.0,2,3.7
2025-08-05T10:45:23.276223,0,3,2.0,2,3.2
2025-08-05T10:45:23.776763,0,3,2.0,2,3.4
2025-08-05T10:45:24.277455,0,3,2.0,2,2.9
2025-08-05T10:45:24.777965,0,3,2.0,2,2.6
2025-08-05T10:45:25.278586,0,3,2.0,2,2.6
2025-08-05T10:45:25.779082,0,3,2.0,2,4.0
2025-08-05T10:45:26.279754,0,3,2.0,2,4.1
2025-08-05T10:45:26.780206,0,3,2.0,2,3.8
2025-08-05T10:45:27.280718,0,3,2.0,2,5.0
2025-08-05T10:45:27.781128,0,3,2.0,2,4.9
2025-08-05T10:45:28.281590,0,3,2.0,2,5.2
2025-08-05T10:45:28.782106,0,3,2.0,2,7.7
2025-08-05T10:45:29.282780,0,3,2.0,2,6.7
2025-08-05T10:45:29.783291,0,3,2.0,2,5.0
2025-08-05T10:45:30.283921,0,3,2.0,2,3.4
2025-08-05T10:45:30.784306,0,3,2.0,2,3.7
2025-08-05T10:45:31.284728,0,3,2.0,2,5.2
2025-08-05T10:45:31.785154,0,3,2.0,2,6.3
2025-08-05T10:45:32.285581,0,3,2.0,2,5.6
2025-08-05T10:45:32.785944,0,3,2.0,2,4.2
2025-08-05T10:45:33.286342,0,3,2.0,2,3.8
2025-08-05T10:45:33.786800,0,3,2.0,2,3.5
2025-08-05T10:45:34.287289,0,3,2.0,2,4.0
2025-08-05T10:45:34.787638,0,3,2.0,2,3.4
2025-08-05T10:45:35.288036,0,3,2.0,2,3.1
2025-08-05T10:45:35.788407,0,3,2.0,2,4.4
2025-08-05T10:45:36.289045,0,3,2.0,2,2.9
2025-08-05T10:45:36.789677,0,3,2.0,2,3.4
2025-08-05T10:45:37.290344,0,3,2.0,2,2.7
2025-08-05T10:45:37.790775,0,3,2.0,2,2.9
2025-08-05T10:45:38.291160,0,3,2.0,2,2.8
2025-08-05T10:45:38.791558,0,3,2.0,2,3.0
2025-08-05T10:45:39.292009,0,3,2.0,2,3.9
2025-08-05T10:45:39.792687,0,3,2.0,2,3.2
2025-08-05T10:45:40.293390,0,3,2.0,2,3.4
2025-08-05T10:45:40.793844,0,3,2.0,2,3.2
2025-08-05T10:45:41.294382,3,6,1.0,2,17.7
2025-08-05T10:45:41.794914,0,6,1.0,2,14.1
2025-08-05T10:45:42.295285,0,6,1.0,2,2.7
2025-08-05T10:45:42.795698,0,6,1.0,2,3.7
2025-08-05T10:45:43.296409,0,6,1.0,2,4.0
2025-08-05T10:45:43.797113,0,6,1.0,2,3.9
2025-08-05T10:45:44.297504,0,6,1.0,2,2.9
2025-08-05T10:45:44.797914,0,6,1.0,2,3.4
2025-08-05T10:45:45.298338,0,6,1.0,2,5.1
2025-08-05T10:45:45.799034,0,6,1.0,2,5.9
2025-08-05T10:45:46.299770,0,6,1.0,2,5.9
