process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-23T08:49:27.510463,25724,python,0.0,0.0,32,6.9,0.28,90,2025-07-23T08:49:27.612405,0.0,"[81.8, 10.0, 10.0, 90.0, 0.0, 100.0, 0.0, 90.0, 81.8, 0.0, 0.0, 100.0, 11.1, 72.7, 0.0, 90.0, 22.2, 70.0, 30.0, 22.2, 0.0, 50.0, 20.0, 0.0, 40.0, 0.0, 10.0, 44.4, 20.0, 30.0, 100.0, 100.0]",32,6.408691402025-2025-07-23T08:49:28.113779,25724,python,111.2,3.475,32,7.53,0.32,90,2025-07-23T08:49:28.216210,43.7,"[11.1, 55.6, 80.0, 0.0, 90.0, 16.7, 0.0, 90.9, 0.0, 100.0, 0.0, 90.0, 0.0, 100.0, 90.9, 0.0, 30.0, 30.0, 36.4, 45.5, 30.0, 33.3, 20.0, 20.0, 11.1, 50.0, 0.0, 100.0, 18.2, 33.3, 90.0, 100.0]",32,6.4086914062522025-07-23T08:49:28.716968,25724,python,106.0,3.3125,32,8.14,0.35,90,2025-07-23T08:49:28.818379,42.7,"[100.0, 0.0, 100.0, 0.0, 20.0, 55.6, 70.0, 0.0, 77.8, 0.0, 0.0, 90.9, 90.9, 0.0, 10.0, 90.0, 44.4, 50.0, 20.0, 20.0, 36.4, 40.0, 20.0, 10.0, 55.6, 33.3, 40.0, 100.0, 0.0, 100.0, 30.0, 100.0]",32,6.4086914062522025-07-23T08:49:29.319032,25724,python,107.9,3.371875,32,8.76,0.38,90,2025-07-23T08:49:29.420835,43.3,"[0.0, 90.0, 77.8, 0.0, 0.0, 90.0, 0.0, 100.0, 100.0, 0.0, 10.0, 50.0, 100.0, 0.0, 0.0, 90.0, 18.2, 10.0, 10.0, 20.0, 72.7, 20.0, 10.0, 100.0, 70.0, 40.0, 10.0, 9.1, 60.0, 30.0, 30.0, 100.0]",32,6.4086914062522025-07-23T08:49:29.921367,25724,python,109.6,3.425,32,9.39,0.41,90,2025-07-23T08:49:30.022669,42.4,"[33.3, 66.7, 25.0, 30.0, 0.0, 100.0, 0.0, 100.0, 0.0, 100.0, 100.0, 0.0, 50.0, 0.0, 9.1, 100.0, 22.2, 30.0, 60.0, 20.0, 27.3, 20.0, 27.3, 30.0, 55.6, 10.0, 66.7, 100.0, 33.3, 40.0, 60.0, 55.6]",32,6.40869140622022025-07-23T08:49:30.523088,25724,python,106.4,3.325,32,10.02,0.43,90,2025-07-23T08:49:30.627315,42.8,"[100.0, 0.0, 90.9, 0.0, 0.0, 90.0, 90.0, 0.0, 0.0, 100.0, 70.0, 0.0, 100.0, 0.0, 0.0, 90.9, 33.3, 36.4, 18.2, 11.1, 20.0, 18.2, 20.0, 20.0, 9.1, 70.0, 18.2, 10.0, 90.9, 100.0, 100.0, 30.0]",32,6.40869140620252025-07-23T08:49:31.127709,25724,python,109.2,3.4125,32,10.63,0.47,90,2025-07-23T08:49:31.229420,42.5,"[0.0, 90.9, 100.0, 0.0, 55.6, 0.0, 90.9, 0.0, 0.0, 100.0, 18.2, 45.5, 100.0, 0.0, 70.0, 0.0, 50.0, 30.0, 11.1, 20.0, 9.1, 25.0, 45.5, 50.0, 63.6, 80.0, 70.0, 18.2, 44.4, 18.2, 100.0, 100.0]",32,6.40869140625202025-07-23T08:49:31.731352,25724,python,109.4,3.41875,32,11.26,0.5,90,2025-07-23T08:49:31.832835,42.3,"[30.0, 81.8, 22.2, 0.0, 0.0, 100.0, 50.0, 0.0, 0.0, 90.0, 9.1, 90.0, 0.0, 100.0, 10.0, 100.0, 50.0, 20.0, 30.0, 11.1, 9.1, 10.0, 9.1, 10.0, 9.1, 20.0, 66.7, 70.0, 40.0, 100.0, 100.0, 100.0]",32,6.408691402025-2025-07-23T08:49:32.336686,25724,python,110.6,3.45625,32,11.9,0.53,90,2025-07-23T08:49:32.440019,42.8,"[0.0, 100.0, 100.0, 0.0, 0.0, 100.0, 0.0, 91.7, 0.0, 100.0, 60.0, 55.6, 70.0, 10.0, 0.0, 100.0, 27.3, 18.2, 20.0, 10.0, 11.1, 20.0, 18.2, 66.7, 20.0, 50.0, 30.0, 20.0, 77.8, 50.0, 60.0, 100.0]",32,6.408691402025-2025-07-23T08:49:32.940928,25724,python,106.0,3.3125,32,12.52,0.55,90,2025-07-23T08:49:33.044102,43.2,"[45.5, 22.2, 80.0, 20.0, 0.0, 100.0, 10.0, 55.6, 33.3, 60.0, 0.0, 100.0, 0.0, 90.0, 9.1, 100.0, 30.0, 36.4, 20.0, 20.0, 27.3, 20.0, 60.0, 20.0, 40.0, 22.2, 40.0, 11.1, 100.0, 100.0, 40.0, 80.0]",32,6.93652025-07-2025-07-23T08:49:33.544976,25724,python,109.3,3.415625,32,13.15,0.58,90,2025-07-23T08:49:33.646676,42.8,"[100.0, 0.0, 100.0, 0.0, 50.0, 0.0, 80.0, 0.0, 0.0, 90.0, 100.0, 0.0, 0.0, 90.0, 0.0, 90.9, 20.0, 18.2, 0.0, 0.0, 30.0, 10.0, 20.0, 0.0, 0.0, 45.5, 88.9, 100.0, 33.3, 100.0, 30.0, 100.0]",32,6.9365234372022025-07-23T08:49:34.147083,25724,python,109.5,3.421875,32,13.78,0.61,90,2025-07-23T08:49:34.250002,42.2,"[0.0, 90.0, 11.1, 40.0, 90.9, 0.0, 100.0, 0.0, 0.0, 100.0, 45.5, 0.0, 100.0, 0.0, 100.0, 0.0, 66.7, 18.2, 0.0, 10.0, 9.1, 10.0, 60.0, 0.0, 100.0, 18.2, 18.2, 0.0, 100.0, 10.0, 100.0, 100.0]",32,6.9365234375202025-07-23T08:49:34.750449,25724,python,107.7,3.365625,32,14.4,0.64,90,2025-07-23T08:49:34.851882,42.6,"[44.4, 22.2, 9.1, 55.6, 0.0, 90.0, 40.0, 40.0, 0.0, 90.0, 0.0, 100.0, 100.0, 0.0, 0.0, 88.9, 30.0, 22.2, 20.0, 20.0, 10.0, 10.0, 33.3, 20.0, 30.0, 70.0, 70.0, 100.0, 100.0, 100.0, 18.2, 20.0]",32,6.9365232025-02025-07-23T08:49:35.352413,25724,python,109.6,3.425,32,15.04,0.66,90,2025-07-23T08:49:35.453874,42.8,"[40.0, 10.0, 100.0, 0.0, 20.0, 70.0, 0.0, 100.0, 0.0, 90.9, 0.0, 100.0, 88.9, 0.0, 0.0, 100.0, 50.0, 40.0, 44.4, 30.0, 44.4, 20.0, 16.7, 0.0, 30.0, 50.0, 11.1, 30.0, 0.0, 100.0, 66.7, 100.0]",32,6.9365234375202025-07-23T08:49:35.954491,25724,python,109.7,3.428125,32,15.67,0.69,90,2025-07-23T08:49:36.056009,42.5,"[100.0, 0.0, 40.0, 0.0, 100.0, 0.0, 100.0, 0.0, 0.0, 100.0, 0.0, 90.0, 81.8, 0.0, 0.0, 100.0, 22.2, 30.0, 50.0, 30.0, 63.6, 88.9, 20.0, 36.4, 11.1, 41.7, 66.7, 100.0, 18.2, 22.2, 40.0, 70.0]",32,6.9365234375202025-07-23T08:49:36.556606,25724,python,109.6,3.425,32,16.3,0.72,90,2025-07-23T08:49:36.657741,42.5,"[60.0, 11.1, 0.0, 100.0, 100.0, 0.0, 0.0, 88.9, 0.0, 100.0, 100.0, 0.0, 90.0, 0.0, 54.5, 40.0, 22.2, 10.0, 11.1, 22.2, 10.0, 10.0, 20.0, 18.2, 11.1, 100.0, 10.0, 9.1, 100.0, 44.4, 60.0, 100.0]",32,6.9365234320252025-07-23T08:49:37.159304,25724,python,109.6,3.425,32,16.94,0.74,90,2025-07-23T08:49:37.263967,47.5,"[10.0, 100.0, 9.1, 100.0, 72.7, 10.0, 90.0, 0.0, 0.0, 88.9, 100.0, 0.0, 81.8, 0.0, 10.0, 100.0, 18.2, 33.3, 0.0, 10.0, 30.0, 0.0, 33.3, 0.0, 0.0, 80.0, 22.2, 100.0, 100.0, 100.0, 20.0, 36.4]",32,6.9365234375
2025-07-23T08:49:37.764840,25724,python,105.6,3.3,32,17.56,0.76,90,2025-07-23T08:49:37.866383,43.0,"[90.9, 0.0, 10.0, 90.9, 88.9, 0.0, 80.0, 0.0, 0.0, 100.0, 100.0, 0.0, 100.0, 0.0, 0.0, 100.0, 40.0, 11.1, 10.0, 10.0, 40.0, 11.1, 18.2, 33.3, 100.0, 20.0, 0.0, 100.0, 100.0, 27.3, 40.0, 50.0]",32,7.66259765625
2025-07-23T08:49:38.367170,25724,python,111.2,3.475,32,18.19,0.8,90,2025-07-23T08:49:38.468550,43.2,"[0.0, 90.9, 0.0, 90.9, 0.0, 90.0, 0.0, 90.9, 45.5, 30.0, 90.0, 0.0, 100.0, 0.0, 90.0, 0.0, 33.3, 30.0, 11.1, 18.2, 20.0, 10.0, 50.0, 10.0, 20.0, 22.2, 50.0, 10.0, 0.0, 100.0, 100.0, 100.0]",32,7.66259765625
2025-07-23T08:49:39.047419,25724,python,106.2,3.31875,32,18.88,0.83,90,2025-07-23T08:49:39.149072,42.5,"[0.0, 100.0, 9.1, 50.0, 90.0, 0.0, 0.0, 90.9, 18.2, 54.5, 90.0, 0.0, 90.9, 0.0, 0.0, 90.0, 22.2, 22.2, 22.2, 11.1, 20.0, 10.0, 11.1, 36.4, 11.1, 11.1, 70.0, 100.0, 100.0, 0.0, 100.0, 100.0]",32,7.66259765625
2025-07-23T08:49:39.649629,25724,python,110.8,3.4625,32,19.52,0.86,90,2025-07-23T08:49:39.751501,42.6,"[0.0, 90.9, 100.0, 0.0, 70.0, 0.0, 80.0, 0.0, 40.0, 44.4, 90.0, 0.0, 100.0, 0.0, 0.0, 100.0, 44.4, 30.0, 27.3, 22.2, 50.0, 27.3, 11.1, 0.0, 33.3, 54.5, 81.8, 11.1, 25.0, 100.0, 60.0, 40.0]",32,7.66259765625
2025-07-23T08:49:40.252228,25724,python,107.9,3.371875,32,20.15,0.88,90,2025-07-23T08:49:40.353253,42.8,"[77.8, 0.0, 40.0, 50.0, 50.0, 55.6, 83.3, 0.0, 9.1, 100.0, 55.6, 20.0, 80.0, 0.0, 0.0, 100.0, 27.3, 44.4, 33.3, 30.0, 36.4, 11.1, 30.0, 40.0, 36.4, 90.0, 30.0, 20.0, 30.0, 70.0, 77.8, 100.0]",32,7.66259765625
2025-07-23T08:49:40.854497,25724,python,103.0,3.21875,32,20.73,0.92,90,2025-07-23T08:49:40.956867,42.4,"[0.0, 100.0, 0.0, 100.0, 100.0, 9.1, 50.0, 0.0, 0.0, 100.0, 0.0, 100.0, 100.0, 0.0, 9.1, 100.0, 22.2, 10.0, 11.1, 11.1, 10.0, 10.0, 27.3, 10.0, 50.0, 100.0, 0.0, 18.2, 90.0, 100.0, 0.0, 100.0]",32,7.66259765625
2025-07-23T08:49:41.457620,25724,python,109.4,3.41875,32,21.36,0.95,90,2025-07-23T08:49:41.558989,41.9,"[0.0, 100.0, 60.0, 0.0, 0.0, 100.0, 100.0, 0.0, 80.0, 0.0, 66.7, 0.0, 90.0, 9.1, 100.0, 0.0, 20.0, 30.0, 20.0, 0.0, 30.0, 0.0, 11.1, 20.0, 30.0, 20.0, 0.0, 100.0, 100.0, 100.0, 10.0, 100.0]",32,7.66259765625
2025-07-23T08:49:42.059369,25724,python,109.7,3.428125,32,21.99,0.98,90,2025-07-23T08:49:42.160722,42.7,"[30.0, 30.0, 9.1, 100.0, 100.0, 0.0, 0.0, 100.0, 100.0, 0.0, 0.0, 100.0, 10.0, 100.0, 100.0, 0.0, 40.0, 33.3, 30.0, 33.3, 10.0, 11.1, 10.0, 10.0, 11.1, 88.9, 33.3, 10.0, 100.0, 100.0, 100.0, 27.3]",32,7.66259765625
2025-07-23T08:49:42.661522,25724,python,109.6,3.425,32,22.62,1.01,90,2025-07-23T08:49:42.763112,42.8,"[90.9, 0.0, 0.0, 100.0, 10.0, 90.0, 0.0, 90.9, 0.0, 100.0, 100.0, 0.0, 100.0, 0.0, 80.0, 20.0, 20.0, 30.0, 33.3, 44.4, 20.0, 18.2, 30.0, 11.1, 66.7, 20.0, 20.0, 36.4, 20.0, 100.0, 70.0, 100.0]",32,8.41064453125
2025-07-23T08:49:43.263698,25724,python,109.6,3.425,32,23.25,1.04,90,2025-07-23T08:49:43.365775,42.9,"[0.0, 90.0, 0.0, 90.0, 0.0, 100.0, 100.0, 0.0, 0.0, 90.0, 90.0, 0.0, 0.0, 88.9, 70.0, 0.0, 27.3, 11.1, 10.0, 10.0, 30.0, 18.2, 10.0, 60.0, 22.2, 100.0, 50.0, 22.2, 18.2, 100.0, 66.7, 44.4]",32,8.41064453125
2025-07-23T08:49:43.866444,25724,python,109.5,3.421875,32,23.88,1.07,90,2025-07-23T08:49:43.967667,42.5,"[0.0, 90.9, 0.0, 90.9, 0.0, 90.0, 100.0, 0.0, 0.0, 100.0, 30.0, 70.0, 40.0, 30.0, 0.0, 90.0, 55.6, 22.2, 30.0, 22.2, 36.4, 30.0, 22.2, 11.1, 9.1, 50.0, 70.0, 45.5, 72.7, 11.1, 100.0, 44.4]",32,8.41064453125
2025-07-23T08:49:44.469041,25724,python,111.2,3.475,32,24.51,1.11,90,2025-07-23T08:49:44.571490,42.7,"[60.0, 40.0, 100.0, 0.0, 100.0, 0.0, 100.0, 0.0, 60.0, 40.0, 60.0, 40.0, 27.3, 66.7, 100.0, 0.0, 80.0, 54.5, 27.3, 44.4, 0.0, 20.0, 18.2, 10.0, 30.0, 9.1, 66.7, 11.1, 40.0, 100.0, 0.0, 10.0]",32,8.41064453125
2025-07-23T08:49:45.072126,25724,python,109.4,3.41875,32,25.14,1.14,90,2025-07-23T08:49:45.172786,39.6,"[60.0, 0.0, 90.0, 0.0, 0.0, 100.0, 90.9, 10.0, 77.8, 0.0, 22.2, 60.0, 9.1, 100.0, 0.0, 90.0, 27.3, 60.0, 30.0, 30.0, 20.0, 20.0, 22.2, 27.3, 40.0, 0.0, 0.0, 40.0, 0.0, 90.0, 100.0, 10.0]",32,8.41064453125
2025-07-23T08:49:45.673256,25724,python,106.5,3.328125,32,25.76,1.16,90,2025-07-23T08:49:45.778719,39.2,"[70.0, 0.0, 0.0, 100.0, 0.0, 90.0, 30.0, 66.7, 70.0, 36.4, 70.0, 0.0, 81.8, 0.0, 100.0, 0.0, 18.2, 10.0, 0.0, 18.2, 11.1, 18.2, 10.0, 30.0, 11.1, 11.1, 10.0, 20.0, 45.5, 72.7, 90.0, 100.0]",32,8.41064453125
2,8.4106442025-072025-07-23T08:49:45.873344,25691,python,109.7,3.428125,32,26.15,1.16,90,2025-07-23T08:49:45.974812,38.4,"[10.0, 54.5, 100.0, 0.0, 88.9, 0.0, 0.0, 100.0, 90.0, 0.0, 40.0, 50.0, 77.8, 0.0, 100.0, 0.0, 70.0, 20.0, 20.0, 20.0, 40.0, 11.1, 22.2, 30.0, 60.0, 0.0, 20.0, 10.0, 0.0, 0.0, 0.0, 90.9]",32,8.410642025-07-2025-07-23T08:49:46.475983,25691,python,107.9,3.371875,32,26.79,1.17,90,2025-07-23T08:49:46.578076,32.9,"[0.0, 100.0, 60.0, 0.0, 0.0, 66.7, 0.0, 100.0, 100.0, 0.0, 77.8, 0.0, 0.0, 100.0, 60.0, 0.0, 45.5, 0.0, 10.0, 18.2, 9.1, 0.0, 0.0, 0.0, 10.0, 18.2, 0.0, 0.0, 18.2, 30.0, 77.8, 10.0]",32,8.410642025-07-23T08:49:46.978157,25657,python,111.3,3.478125,32,27.51,1.22,90,2025-07-23T08:49:47.081196,28.8,"[0.0, 100.0, 0.0, 100.0, 30.0, 60.0, 10.0, 0.0, 88.9, 0.0, 63.6, 0.0, 0.0, 100.0, 0.0, 100.0, 11.1, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.2, 0.0, 0.0, 30.0, 10.0, 0.0, 0.0]",32,8.41064453125
