timestamp,buffer_len,memory_bytes
2025-07-16T10:07:27.652,1,357512
2025-07-16T10:07:27.803,2,714192
2025-07-16T10:07:27.958,3,1070872
2025-07-16T10:07:28.101,4,1427552
2025-07-16T10:07:28.266,5,1784264
2025-07-16T10:07:28.453,6,2140944
2025-07-16T10:07:28.630,7,2497624
2025-07-16T10:07:28.783,8,2854304
2025-07-16T10:07:29.021,9,3211048
2025-07-16T10:07:29.278,10,3567728
2025-07-16T10:07:29.482,1,357512
2025-07-16T10:07:29.615,2,714192
2025-07-16T10:07:29.863,3,1070872
2025-07-16T10:07:30.092,4,1427552
2025-07-16T10:07:30.321,5,1784264
2025-07-16T10:07:30.462,6,2140944
2025-07-16T10:07:30.621,7,2497624
2025-07-16T10:07:30.849,8,2854304
2025-07-16T10:07:31.082,9,3211048
2025-07-16T10:07:31.243,10,3567728
2025-07-16T10:07:31.445,1,357512
2025-07-16T10:07:31.598,2,714192
2025-07-16T10:07:31.811,3,1070872
2025-07-16T10:07:31.974,4,1427552
2025-07-16T10:07:32.139,5,1784264
2025-07-16T10:07:32.349,6,2140944
2025-07-16T10:07:32.602,7,2497624
2025-07-16T10:07:32.755,8,2854304
2025-07-16T10:07:32.906,9,3211048
2025-07-16T10:07:33.066,10,3567728
2025-07-16T10:07:33.324,1,357512
2025-07-16T10:07:33.549,2,714192
2025-07-16T10:07:33.686,3,1070872
2025-07-16T10:07:33.838,4,1427552
2025-07-16T10:07:33.975,5,1784264
2025-07-16T10:07:34.119,6,2140944
2025-07-16T10:07:34.258,7,2497624
2025-07-16T10:07:34.484,8,2854304
2025-07-16T10:07:34.642,9,3211048
2025-07-16T10:07:34.850,10,3567728
2025-07-16T10:07:35.120,1,357512
2025-07-16T10:07:35.248,2,714192
2025-07-16T10:07:35.430,3,1070872
2025-07-16T10:07:35.557,4,1427552
2025-07-16T10:07:35.732,5,1784264
2025-07-16T10:07:35.886,6,2140944
2025-07-16T10:07:36.039,7,2497624
2025-07-16T10:07:36.237,8,2854304
2025-07-16T10:07:36.406,9,3211048
2025-07-16T10:07:36.622,10,3567728
2025-07-16T10:07:36.781,1,357512
2025-07-16T10:07:36.913,2,714192
2025-07-16T10:07:37.040,3,1070872
2025-07-16T10:07:37.268,4,1427552
2025-07-16T10:07:37.513,5,1784264
2025-07-16T10:07:37.726,6,2140944
2025-07-16T10:07:37.934,7,2497624
2025-07-16T10:07:38.089,8,2854304
2025-07-16T10:07:38.255,9,3211048
2025-07-16T10:07:38.495,10,3567728
2025-07-16T10:07:38.677,1,357512
2025-07-16T10:07:38.802,2,714192
2025-07-16T10:07:38.937,3,1070872
2025-07-16T10:07:39.078,4,1427552
2025-07-16T10:07:39.213,5,1784264
2025-07-16T10:07:39.352,6,2140944
2025-07-16T10:07:39.498,7,2497624
2025-07-16T10:07:39.733,8,2854304
2025-07-16T10:07:39.960,9,3211048
2025-07-16T10:07:40.131,10,3567728
2025-07-16T10:07:40.339,1,357512
2025-07-16T10:07:40.464,2,714192
2025-07-16T10:07:40.633,3,1070872
2025-07-16T10:07:40.769,4,1427552
2025-07-16T10:07:40.931,5,1784264
2025-07-16T10:07:41.066,6,2140944
2025-07-16T10:07:41.259,7,2497624
2025-07-16T10:07:41.414,8,2854304
2025-07-16T10:07:41.571,9,3211048
2025-07-16T10:07:41.745,10,3567728
2025-07-16T10:07:41.901,1,357512
2025-07-16T10:07:42.046,2,714192
2025-07-16T10:07:42.224,3,1070872
2025-07-16T10:07:42.362,4,1427552
2025-07-16T10:07:42.575,5,1784264
2025-07-16T10:07:42.737,6,2140944
2025-07-16T10:07:43.062,7,2497624
2025-07-16T10:07:43.211,8,2854304
2025-07-16T10:07:43.360,9,3211048
2025-07-16T10:07:43.581,10,3567728
2025-07-16T10:07:43.767,1,357512
2025-07-16T10:07:43.893,2,714192
2025-07-16T10:07:44.024,3,1070872
2025-07-16T10:07:44.164,4,1427552
2025-07-16T10:07:44.338,5,1784264
2025-07-16T10:07:44.521,6,2140944
2025-07-16T10:07:44.750,7,2497624
2025-07-16T10:07:44.897,8,2854304
2025-07-16T10:07:45.109,9,3211048
2025-07-16T10:07:45.271,10,3567728
