timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-09-02T09:39:12.489341,100,100,1.0,1,0.0
2025-09-02T09:39:12.989571,103,203,1.0,1,9.7
2025-09-02T09:39:13.490091,59,262,1.0,1,6.8
2025-09-02T09:39:13.990415,24,286,1.0,1,6.2
2025-09-02T09:39:14.490710,16,302,1.0,1,6.1
2025-09-02T09:39:14.990999,34,336,1.0,1,9.4
2025-09-02T09:39:15.491279,30,366,1.0,1,6.5
2025-09-02T09:39:15.991572,13,379,1.0,1,6.3
2025-09-02T09:39:16.491842,64,443,1.0,1,9.5
2025-09-02T09:39:16.992171,1,444,1.0,1,4.5
2025-09-02T09:39:17.492487,0,444,1.0,1,4.4
2025-09-02T09:39:17.992790,113,557,1.0,1,7.0
2025-09-02T09:39:18.493091,72,629,1.0,1,10.1
2025-09-02T09:39:18.993466,106,735,1.0,1,7.5
2025-09-02T09:39:19.493840,3,738,1.0,1,5.9
2025-09-02T09:39:19.994127,15,753,1.0,1,8.0
2025-09-02T09:39:20.494429,50,803,1.0,1,6.8
2025-09-02T09:39:20.994655,0,803,1.0,1,6.0
2025-09-02T09:39:21.494903,0,803,1.0,1,4.6
2025-09-02T09:39:21.995132,0,803,1.0,1,6.8
2025-09-02T09:39:22.495418,0,803,1.0,1,5.5
2025-09-02T09:39:22.995645,0,803,1.0,1,5.6
2025-09-02T09:39:23.495871,7,810,1.0,1,5.5
2025-09-02T09:39:23.996133,9,819,1.0,1,6.4
2025-09-02T09:39:24.496350,23,842,1.0,1,6.0
2025-09-02T09:39:24.996649,0,842,1.0,1,4.5
2025-09-02T09:39:25.496881,0,842,1.0,1,4.3
2025-09-02T09:39:25.997112,0,842,1.0,1,9.9
2025-09-02T09:39:26.497352,0,842,1.0,1,9.6
2025-09-02T09:39:26.997575,0,842,1.0,1,6.0
2025-09-02T09:39:27.497801,0,842,1.0,1,14.5
2025-09-02T09:39:27.998047,0,842,1.0,1,15.2
2025-09-02T09:39:28.498285,4,846,1.0,1,11.2
2025-09-02T09:39:28.998471,7,853,1.0,1,15.7
2025-09-02T09:39:29.498688,0,853,1.0,1,16.6
2025-09-02T09:39:29.998923,1,854,1.0,1,9.9
2025-09-02T09:39:30.499161,0,854,1.0,1,6.1
2025-09-02T09:39:30.999401,0,854,1.0,1,6.7
2025-09-02T09:39:31.499628,0,854,1.0,1,8.2
2025-09-02T09:39:31.999852,0,854,1.0,1,5.9
2025-09-02T09:39:32.500161,3,857,1.0,1,7.1
2025-09-02T09:39:33.000519,3,860,1.0,1,8.0
2025-09-02T09:39:33.500815,3,863,1.0,1,9.2
2025-09-02T09:39:34.001117,0,863,1.0,1,4.3
2025-09-02T09:39:34.501421,0,863,1.0,1,4.3
2025-09-02T09:39:35.001752,0,863,1.0,1,5.5
2025-09-02T09:39:35.502064,0,863,1.0,1,6.3
2025-09-02T09:39:36.002369,69,932,1.0,1,8.5
2025-09-02T09:39:36.502629,2,934,1.0,1,6.2
2025-09-02T09:39:37.002890,64,998,1.0,1,9.8
2025-09-02T09:39:37.503282,50,1048,1.0,1,6.0
2025-09-02T09:39:38.003557,0,1048,1.0,1,5.4
2025-09-02T09:39:38.503855,0,1048,1.0,1,6.3
2025-09-02T09:39:39.004236,1,1049,1.0,1,4.2
2025-09-02T09:39:39.504577,0,1049,1.0,1,4.0
2025-09-02T09:39:40.004884,0,1049,1.0,1,4.2
2025-09-02T09:39:40.505224,0,1049,1.0,1,6.5
2025-09-02T09:39:41.005540,0,1049,1.0,1,5.9
2025-09-02T09:39:41.505877,42,1091,1.0,1,8.1
2025-09-02T09:39:42.006155,0,1091,1.0,1,9.6
2025-09-02T09:39:42.506546,0,1091,1.0,1,10.6
2025-09-02T09:39:43.006804,0,1091,1.0,1,10.0
2025-09-02T09:39:43.507105,0,1091,1.0,1,4.3
2025-09-02T09:39:44.007429,0,1091,1.0,1,4.0
2025-09-02T09:39:44.507781,1,1092,1.0,1,6.8
2025-09-02T09:39:45.008108,0,1092,1.0,1,5.7
2025-09-02T09:39:45.508480,0,1092,1.0,1,5.6
2025-09-02T09:39:46.008790,0,1092,1.0,1,4.4
2025-09-02T09:39:46.509067,6,1098,1.0,1,7.8
2025-09-02T09:39:47.009319,127,1225,1.0,1,7.5
2025-09-02T09:39:47.509626,1,1226,1.0,1,4.3
2025-09-02T09:39:48.009991,0,1226,1.0,1,4.1
2025-09-02T09:39:48.510299,0,1226,1.0,1,6.4
2025-09-02T09:39:49.010564,0,1226,1.0,1,4.0
2025-09-02T09:39:49.510801,0,1226,1.0,1,4.0
2025-09-02T09:39:50.011078,0,1226,1.0,1,6.5
2025-09-02T09:39:50.511392,0,1226,1.0,1,4.1
2025-09-02T09:39:51.011614,0,1226,1.0,1,4.3
2025-09-02T09:39:51.511869,0,1226,1.0,1,4.2
2025-09-02T09:39:52.012078,0,1226,1.0,1,4.1
2025-09-02T09:39:52.512301,0,1226,1.0,1,4.0
2025-09-02T09:39:53.012632,0,1226,1.0,1,4.3
2025-09-02T09:39:53.512921,0,1226,1.0,1,4.1
2025-09-02T09:39:54.013156,0,1226,1.0,1,7.0
2025-09-02T09:39:54.513402,0,1226,1.0,1,4.1
2025-09-02T09:39:55.013640,0,1226,1.0,1,4.2
2025-09-02T09:39:55.513871,0,1226,1.0,1,4.1
2025-09-02T09:39:56.014110,0,1226,1.0,1,6.2
2025-09-02T09:39:56.514340,0,1226,1.0,1,4.3
2025-09-02T09:39:57.014583,0,1226,1.0,1,4.1
2025-09-02T09:39:57.514810,0,1226,1.0,1,3.9
2025-09-02T09:39:58.015098,0,1226,1.0,1,6.9
2025-09-02T09:39:58.515407,0,1226,1.0,1,4.1
2025-09-02T09:39:59.015639,0,1226,1.0,1,4.3
2025-09-02T09:39:59.515864,0,1226,1.0,1,4.0
2025-09-02T09:40:00.016169,0,1226,1.0,1,6.6
2025-09-02T09:40:00.516426,0,1226,1.0,1,4.1
2025-09-02T09:40:01.016657,0,1226,1.0,1,4.1
2025-09-02T09:40:01.516908,0,1226,1.0,1,4.0
2025-09-02T09:40:02.017162,0,1226,1.0,1,6.1
2025-09-02T09:40:02.517390,0,1226,1.0,1,4.2
2025-09-02T09:40:03.017602,0,1226,1.0,1,4.1
2025-09-02T09:40:03.517826,0,1226,1.0,1,4.1
2025-09-02T09:40:04.018049,0,1226,1.0,1,6.8
2025-09-02T09:40:04.518267,0,1226,1.0,1,4.5
2025-09-02T09:40:05.018639,0,1226,1.0,1,4.1
2025-09-02T09:40:05.518864,0,1226,1.0,1,4.0
2025-09-02T09:40:06.019155,0,1226,1.0,1,4.8
2025-09-02T09:40:06.519422,0,1226,1.0,1,5.9
2025-09-02T09:40:07.019655,0,1226,1.0,1,4.2
2025-09-02T09:40:07.519879,0,1226,1.0,1,4.2
2025-09-02T09:40:08.020208,0,1226,1.0,1,5.7
2025-09-02T09:40:08.520534,0,1226,1.0,1,7.3
2025-09-02T09:40:09.020847,0,1226,1.0,1,4.6
2025-09-02T09:40:09.521201,5,1231,1.0,1,5.7
2025-09-02T09:40:10.021483,3,1234,1.0,1,12.0
2025-09-02T09:40:10.521794,4,1238,1.0,1,7.8
2025-09-02T09:40:11.022096,0,1238,1.0,1,6.6
2025-09-02T09:40:11.522414,22,1260,1.0,1,8.1
2025-09-02T09:40:12.022847,54,1314,1.0,1,10.0
2025-09-02T09:40:12.523183,0,1314,1.0,1,5.1
2025-09-02T09:40:13.023492,0,1314,1.0,1,4.3
2025-09-02T09:40:13.523811,13,1327,1.0,1,4.6
2025-09-02T09:40:14.024144,1,1328,1.0,1,7.7
2025-09-02T09:40:14.524525,0,1328,1.0,1,4.1
2025-09-02T09:40:15.024817,51,1379,1.0,1,5.7
2025-09-02T09:40:15.525169,5,1384,1.0,1,7.5
2025-09-02T09:40:16.025448,1,1385,1.0,1,4.0
2025-09-02T09:40:16.525739,0,1385,1.0,1,4.1
2025-09-02T09:40:17.026091,0,1385,1.0,1,4.0
2025-09-02T09:40:17.526448,0,1385,1.0,1,6.3
2025-09-02T09:40:18.026728,14,1399,1.0,1,6.0
2025-09-02T09:40:18.526923,12,1411,1.0,1,6.8
2025-09-02T09:40:19.027186,0,1411,1.0,1,4.0
2025-09-02T09:40:19.527399,0,1411,1.0,1,6.4
2025-09-02T09:40:20.027663,0,1411,1.0,1,4.4
2025-09-02T09:40:20.527883,0,1411,1.0,1,4.1
2025-09-02T09:40:21.028107,0,1411,1.0,1,4.0
2025-09-02T09:40:21.528399,0,1411,1.0,1,6.8
2025-09-02T09:40:22.028695,0,1411,1.0,1,4.2
2025-09-02T09:40:22.528918,0,1411,1.0,1,3.9
2025-09-02T09:40:23.029139,0,1411,1.0,1,4.5
2025-09-02T09:40:23.535656,12,1423,1.0,1,7.0
2025-09-02T09:40:24.035881,28,1451,1.0,1,8.9
2025-09-02T09:40:24.536130,5,1456,1.0,1,6.0
2025-09-02T09:40:25.036395,2,1458,1.0,1,5.1
2025-09-02T09:40:25.536611,0,1458,1.0,1,7.6
2025-09-02T09:40:26.036828,2,1460,1.0,1,5.0
2025-09-02T09:40:26.537039,0,1460,1.0,1,4.1
2025-09-02T09:40:27.037261,0,1460,1.0,1,3.9
2025-09-02T09:40:27.537479,9,1469,1.0,1,6.5
2025-09-02T09:40:28.037699,0,1469,1.0,1,4.3
2025-09-02T09:40:28.537952,0,1469,1.0,1,4.1
2025-09-02T09:40:29.038272,0,1469,1.0,1,4.0
2025-09-02T09:40:29.538488,1,1470,1.0,1,6.2
2025-09-02T09:40:30.038712,2,1472,1.0,1,4.5
2025-09-02T09:40:30.538920,7,1479,1.0,1,4.8
2025-09-02T09:40:31.040880,20,1499,1.0,1,8.6
2025-09-02T09:40:31.541147,5,1504,1.0,1,10.4
2025-09-02T09:40:32.041370,1,1505,1.0,1,4.6
2025-09-02T09:40:32.541592,0,1505,1.0,1,4.1
2025-09-02T09:40:33.041786,0,1505,1.0,1,4.3
2025-09-02T09:40:33.542005,0,1505,1.0,1,6.2
2025-09-02T09:40:34.042224,0,1505,1.0,1,4.1
2025-09-02T09:40:34.542453,0,1505,1.0,1,4.4
2025-09-02T09:40:35.042686,0,1505,1.0,1,3.9
2025-09-02T09:40:35.542919,0,1505,1.0,1,6.8
2025-09-02T09:40:36.043151,0,1505,1.0,1,7.1
2025-09-02T09:40:36.543371,0,1505,1.0,1,6.2
2025-09-02T09:40:37.043591,0,1505,1.0,1,6.0
2025-09-02T09:40:37.543818,0,1505,1.0,1,10.9
2025-09-02T09:40:38.044028,0,1505,1.0,1,5.3
2025-09-02T09:40:38.544255,0,1505,1.0,1,4.4
2025-09-02T09:40:39.044473,0,1505,1.0,1,5.0
2025-09-02T09:40:39.544715,0,1505,1.0,1,11.7
2025-09-02T09:40:40.044951,0,1505,1.0,1,5.6
2025-09-02T09:40:40.545233,0,1505,1.0,1,9.2
2025-09-02T09:40:41.045478,0,1505,1.0,1,11.4
2025-09-02T09:40:41.545724,0,1505,1.0,1,9.1
2025-09-02T09:40:42.045953,0,1505,1.0,1,7.5
2025-09-02T09:40:42.546193,0,1505,1.0,1,4.1
2025-09-02T09:40:43.046445,0,1505,1.0,1,4.3
2025-09-02T09:40:43.546677,0,1505,1.0,1,6.2
2025-09-02T09:40:44.046916,0,1505,1.0,1,3.9
2025-09-02T09:40:44.547163,0,1505,1.0,1,4.0
2025-09-02T09:40:45.047402,0,1505,1.0,1,3.9
2025-09-02T09:40:45.547667,0,1505,1.0,1,6.5
2025-09-02T09:40:46.047911,0,1505,1.0,1,8.3
2025-09-02T09:40:46.548168,2,1507,1.0,1,15.6
2025-09-02T09:40:47.048417,3,1510,1.0,1,12.8
2025-09-02T09:40:47.548669,0,1510,1.0,1,13.4
2025-09-02T09:40:48.048942,0,1510,1.0,1,6.0
2025-09-02T09:40:48.549173,0,1510,1.0,1,11.7
2025-09-02T09:40:49.049392,0,1510,1.0,1,7.0
2025-09-02T09:40:49.549612,0,1510,1.0,1,8.2
2025-09-02T09:40:50.049830,0,1510,1.0,1,5.0
2025-09-02T09:40:50.550108,0,1510,1.0,1,4.3
2025-09-02T09:40:51.050347,0,1510,1.0,1,7.4
2025-09-02T09:40:51.550596,0,1510,1.0,1,12.6
