process_timestamp,process_pid,process_process_name,process_rss,process_vms,process_uss,process_pss,process_memory_percent,process_actual_memory_bytes,process_system_total_memory,process_system_available_memory,process_system_memory_percent,system_timestamp,system_total_memory,system_available_memory,system_used_memory,system_free_memory,system_memory_percent,system_buffers,system_cached,system_shared,system_swap_total,system_swap_used,system_swap_free,system_swap_percent
2025-07-20T14:51:09.217265,23667,python,1152057344,14922829824,589381632,873412608,0.859399736287101,1152057344,134759108608,126559186944,6.1,2025-07-20T14:51:09.217657,134759108608,126559186944,6781952000,122782892032,6.1,365940736,4828323840,188665856,8589930496,0,8589930496,0.0
2025-07-20T14:51:09.725512,23667,python,1158381568,14922829824,589623296,873654272,0.8595942641395836,1158381568,134759108608,126563540992,6.1,2025-07-20T14:51:09.725645,134759108608,126563540992,6777479168,122787201024,6.1,365940736,4828487680,188796928,8589930496,0,8589930496,0.0
2025-07-20T14:51:10.234236,23667,python,1158381568,14923878400,589791232,873822208,0.8595942641395836,1158381568,134759108608,126566481920,6.1,2025-07-20T14:51:10.234386,134759108608,126566481920,6774538240,122790141952,6.1,365940736,4828487680,188796928,8589930496,0,8589930496,0.0
2025-07-20T14:51:10.742297,23667,python,1158643712,14923878400,589897728,873928704,0.8597887919920664,1158643712,134759108608,126565978112,6.1,2025-07-20T14:51:10.742456,134759108608,126565978112,6775042048,122789638144,6.1,365940736,4828487680,188796928,8589930496,0,8589930496,0.0
2025-07-20T14:51:11.251494,23667,python,1158905856,14923878400,589996032,874025984,0.8599833198445492,1158905856,134759108608,126563303424,6.1,2025-07-20T14:51:11.251620,134759108608,126563303424,6777753600,122786926592,6.1,365940736,4828487680,188796928,8589930496,0,8589930496,0.0
2025-07-20T14:51:11.759954,23667,python,1158905856,14923878400,590106624,874136576,0.8599833198445492,1158905856,134759108608,126562775040,6.1,2025-07-20T14:51:11.760085,134759108608,126562775040,6778281984,122786398208,6.1,365940736,4828487680,188796928,8589930496,0,8589930496,0.0
2025-07-20T14:51:12.271864,23667,python,1158905856,14923878400,590192640,874223616,0.8599833198445492,1158905856,134759108608,126562549760,6.1,2025-07-20T14:51:12.272447,134759108608,126562549760,6780731392,122786172928,6.1,365940736,4826263552,186568704,8589930496,0,8589930496,0.0
2025-07-20T14:51:12.780665,23667,python,1158905856,14923878400,590266368,874296320,0.8599833198445492,1158905856,134759108608,126561787904,6.1,2025-07-20T14:51:12.780796,134759108608,126561787904,6781493248,122785411072,6.1,365940736,4826263552,186568704,8589930496,0,8589930496,0.0
2025-07-20T14:51:13.299126,23667,python,1158905856,14923878400,590319616,874349568,0.8599833198445492,1158905856,134759108608,126561067008,6.1,2025-07-20T14:51:13.299278,134759108608,126561067008,6782259200,122784641024,6.1,365940736,4826267648,186568704,8589930496,0,8589930496,0.0
2025-07-20T14:51:13.806745,23667,python,1158905856,14923878400,590356480,874387456,0.8599833198445492,1158905856,134759108608,126560813056,6.1,2025-07-20T14:51:13.806913,134759108608,126560813056,6782513152,122784387072,6.1,365940736,4826267648,186568704,8589930496,0,8589930496,0.0
2025-07-20T14:51:14.314440,23667,python,1158905856,14923878400,590442496,874473472,0.8599833198445492,1158905856,134759108608,126564249600,6.1,2025-07-20T14:51:14.314577,134759108608,126564249600,6776041472,122787819520,6.1,365948928,4829298688,189599744,8589930496,0,8589930496,0.0
2025-07-20T14:51:14.821961,23667,python,1158905856,14923878400,590454784,874485760,0.8599833198445492,1158905856,134759108608,126571241472,6.1,2025-07-20T14:51:14.822091,134759108608,126571241472,6769049600,122794811392,6.1,365948928,4829298688,189599744,8589930496,0,8589930496,0.0
2025-07-20T14:51:15.329902,23667,python,1158905856,14923878400,590499840,874530816,0.8599833198445492,1158905856,134759108608,126569967616,6.1,2025-07-20T14:51:15.330039,134759108608,126569967616,6770139136,122793533440,6.1,365948928,4829487104,189779968,8589930496,0,8589930496,0.0
2025-07-20T14:51:15.838001,23667,python,1158905856,14923878400,590540800,874571776,0.8599833198445492,1158905856,134759108608,126569205760,6.1,2025-07-20T14:51:15.838478,134759108608,126569205760,6770896896,122792771584,6.1,365948928,4829491200,189779968,8589930496,0,8589930496,0.0
2025-07-20T14:51:16.346116,23667,python,1159168000,14923878400,590635008,874665984,0.8601778476970319,1159168000,134759108608,126573690880,6.1,2025-07-20T14:51:16.346261,134759108608,126573690880,6769627136,122797252608,6.1,365948928,4826279936,186568704,8589930496,0,8589930496,0.0
2025-07-20T14:51:16.853988,23667,python,1159168000,14923878400,590667776,874698752,0.8601778476970319,1159168000,134759108608,126572404736,6.1,2025-07-20T14:51:16.854126,134759108608,126572404736,6770905088,122795966464,6.1,365948928,4826288128,186568704,8589930496,0,8589930496,0.0
2025-07-20T14:51:17.361948,23667,python,1159168000,14924926976,590700544,874730496,0.8601778476970319,1159168000,134759108608,126573719552,6.1,2025-07-20T14:51:17.362084,134759108608,126573719552,6769590272,122797281280,6.1,365948928,4826288128,186568704,8589930496,0,8589930496,0.0
