Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-41972.375	58623.362441948004	-2223.5042	-295248.66	249.875	0.11249308871121218	0.2389981341213017	0.9994	0.01	0.3381219516142956	-183.69158935546875	166435.28125	555.96875	159.0
2	-15064.58984375	11319.538859865273	-2888.7595	-59438.043	166.5625	0.16406851365639155	0.2791367020765994	0.9994	0.01	-1.183201963742214	-94.54866790771484	31571.447265625	1055.880859375	159.0
3	-6347.34423828125	6267.6888882585745	186.7173	-22055.809	142.6875	0.19002976857148765	0.2938927084002505	0.9994	0.01	-8.89350084086899	-46.758888244628906	9360.283203125	3064.17578125	159.0
4	-10843.15234375	13602.011615933872	-40.206474	-67866.26	179.3125	0.15305205090105262	0.2718857359912954	0.9994	0.01	-41.05166162811076	-51.18861770629883	13219.9755859375	3722.7841796875	159.0
5	-7312.2353515625	8080.521270314187	-717.7884	-35049.445	164.8125	0.1657144312911341	0.28016671513489266	0.9994	0.01	-109.64073826783671	-30.624086380004883	3597.1982421875	415.70849609375	159.0
6	-2381.323486328125	1240.9414269013666	-951.5176	-6310.5864	149.75	0.18148213875393907	0.2893748179701249	0.9994	0.01	-118.57788865546219	-13.444977760314941	537.049560546875	15.8238525390625	159.0
7	-2238.8076171875	1170.4388066020367	-979.96375	-7253.96	149.0625	0.1822783895664046	0.2898093125590133	0.9994	0.01	-101.73351097509497	-12.629344940185547	696.5704956054688	33.45404052734375	159.0
8	-8067.974609375	7875.44944749187	-751.8239	-32116.084	141.875	0.1910681195669504	0.294419896242074	0.9994	0.01	-95.88781749112688	-48.13426971435547	7783.71923828125	3253.53662109375	159.0
9	-7405.7470703125	7138.954545309838	-111.69584	-22660.715	145.625	0.1863731707389126	0.2919991698597039	0.9994	0.01	-134.3239790406223	-30.762266159057617	3810.144287109375	215.586181640625	159.0
10	-2000.073486328125	988.2347582937973	-41.67664	-4819.9863	144.6875	0.187523920259148	0.29260133097282226	0.9994	0.01	-140.4587592431492	-14.290958404541016	483.54559326171875	79.6783447265625	159.0
11	-2487.62939453125	1098.1830448518133	-631.4886	-6450.5186	151.5625	0.179417820380604	0.2882350948473954	0.9994	0.01	-117.65203403902034	-17.266822814941406	600.6124267578125	53.6822509765625	159.0
12	-2307.968505859375	1599.252637953116	-102.03317	-8973.492	142.625	0.1901092125268921	0.2939332094883255	0.9994	0.01	-98.57056763018535	-13.512958526611328	1241.961669921875	91.630859375	159.0
13	-2250.77978515625	1041.6415530305999	80.771	-4916.8467	150.0625	0.18112263229658018	0.28917773453488854	0.9994	0.01	-96.83503013626834	-15.770801544189453	764.889892578125	80.1046142578125	159.0
14	-2364.928466796875	983.5240210589674	-517.9927	-5404.4	153.75	0.17699161410917041	0.28687082446666856	0.9994	0.01	-90.17828738747954	-13.520646095275879	462.9449462890625	56.42730712890625	159.0
15	-2278.47021484375	930.9771076669931	-689.7305	-5533.259	142.125	0.19074735143102303	0.29425752662813887	0.9994	0.01	-80.04656360717449	-15.331538200378418	370.6531677246094	56.581451416015625	159.0
