Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-4302.311197916667	3187.5017385616175	-217.0029	-11100.095	187.08333333333334	1.0	0.0	1.0	1.0	0.3149948154283755	-23.3410587310791	975.4948120117188	1896.142578125	79.0
2	-4064.8815104166665	3666.2380355527016	-41.625084	-13095.036	182.16666666666666	0.9742985280588776	0.010510864776779464	1.0	0.97	-49.844328570607175	-25.298381805419922	493.1174011230469	809.146728515625	79.0
3	-3366.4554036458335	2403.8721541157993	341.1678	-7669.819	191.16666666666666	0.9700002310884093	1.7881393432617188e-07	0.97	0.97	-127.05944620946538	-23.623111724853516	471.5364074707031	3153.95166015625	79.0
4	-2892.1263020833335	2756.504791700291	-192.77818	-10076.77	177.75	0.9700001703574376	1.1920928955078125e-07	0.97	0.97	-72.52705091937766	-16.851547241210938	208.7044677734375	1315.439697265625	79.0
5	-3702.634765625	4168.496291630033	417.10504	-18898.87	180.83333333333334	0.9700001176581325	5.960464477539063e-08	0.97	0.97	-93.40908827618165	-22.758338928222656	227.2137908935547	1382.03662109375	79.0
6	-3978.1077473958335	3856.347840465985	702.1681	-14786.517	186.16666666666666	0.9700001494290054	1.1920928955078125e-07	0.97	0.97	-101.54688906390639	-20.539005279541016	361.65802001953125	2041.29833984375	79.0
7	-5080.325846354167	3594.6337782867395	256.28488	-11741.774	187.33333333333334	0.9700001834330277	1.7881393432617188e-07	0.97	0.97	-79.57762885733453	-13.04178237915039	218.48300170898438	1953.5794677734375	79.0
8	-3146.1888020833335	2205.9882894823654	338.2606	-7193.0625	188.25	0.9700001477664664	1.1920928955078125e-07	0.97	0.97	-64.39825322652426	-23.38072967529297	373.0882568359375	1737.9434814453125	79.0
9	-4562.5517578125	3802.9858444823763	-288.98337	-12401.271	181.16666666666666	0.9700000632371647	5.960464477539063e-08	0.97	0.97	-97.82091234967622	-22.508108139038086	256.2434387207031	804.2117919921875	79.0
10	-4532.49609375	3628.6774450204307	541.522	-12130.038	182.08333333333334	0.9700000269644501	0.0	0.97	0.97	-132.09899907961344	-23.112009048461914	415.5322265625	2385.46826171875	79.0
11	-4243.555989583333	3615.020331893031	579.0787	-15223.578	185.25	0.9700001855071235	1.7881393432617188e-07	0.97	0.97	-99.64627855042967	-24.16549301147461	981.4558715820312	1513.60498046875	79.0
12	-5143.436197916667	4685.026645246179	1175.8739	-17417.506	187.5	0.9700001570878016	1.1920928955078125e-07	0.97	0.97	-111.36040130697052	-30.193655014038086	1125.9693603515625	2458.96826171875	79.0
13	-3396.1705729166665	3301.482495284	192.45082	-14365.056	170.75	0.9700002468972447	2.384185791015625e-07	0.97	0.97	-75.39670778105057	-22.87289810180664	599.2515258789062	807.2883911132812	79.0
14	-5207.041341145833	4165.914705479858	-338.51044	-17194.92	194.91666666666666	0.9700001846529867	1.7881393432617188e-07	0.97	0.97	-82.28946202191663	-26.171337127685547	682.9944458007812	2398.978759765625	79.0
15	-6231.52734375	5280.636830282247	-22.82993	-21646.742	179.16666666666666	0.9700001644352199	1.1920928955078125e-07	0.97	0.97	-146.90294667913938	-22.01131820678711	567.62158203125	954.848876953125	79.0
