timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1753770236.1940923,2025-07-29T02:23:56.194092,11.7,110.83428955078125,11.671394348144531,2.2,6.5,965.7890625,0.0,0,0,0,0
1753770266.32899,2025-07-29T02:24:26.328990,12.1,110.28953170776367,12.207172393798828,27.8,6.5,1112.94140625,406.1,8743882,8730777,891,878
1753770296.4628904,2025-07-29T02:24:56.462890,12.2,110.24898529052734,12.243755340576172,6.6,6.5,1118.6953125,549.0,10604085,10608026,949,959
1753770326.5971863,2025-07-29T02:25:26.597186,12.2,110.25540542602539,12.254791259765625,7.5,6.5,1127.05859375,541.4,10216276,10208301,806,792
1753770356.7316554,2025-07-29T02:25:56.731655,12.2,110.24782943725586,12.260475158691406,4.4,6.5,1133.10546875,558.9,10173295,10171873,909,910
1753770386.865748,2025-07-29T02:26:26.865748,12.2,110.22071838378906,12.28744888305664,5.3,6.5,1138.9453125,552.2,10331386,10329435,773,779
1753770416.9995446,2025-07-29T02:26:56.999545,12.2,110.15145874023438,12.353801727294922,6.5,6.5,1145.67578125,566.4,10216128,10311636,899,944
1753770447.1338081,2025-07-29T02:27:27.133808,12.5,109.800537109375,12.700687408447266,5.7,6.5,1152.3203125,568.1,21098356,21086064,1492,1479
1753770477.2683814,2025-07-29T02:27:57.268381,12.3,110.03902435302734,12.464282989501953,16.5,6.5,1159.1953125,540.3,18489033,18496094,1394,1406
1753770507.4032187,2025-07-29T02:28:27.403219,11.5,111.03350067138672,12.471206665039062,11.9,6.5,1166.2421875,550.2,26990000,26986282,2295,2304
1753770537.5249467,2025-07-29T02:28:57.524947,11.1,111.6086654663086,11.89798355102539,1.9,6.5,1167.90625,97.0,2078304,2011536,575,559
1753770567.6651962,2025-07-29T02:29:27.665196,11.1,111.58651351928711,11.906475067138672,0.0,6.5,1167.90625,0.3,116989,53220,278,262
