timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-07-28T00:36:08.840760,8,8,1,1,50.0
2025-07-28T00:36:09.341282,7,15,1,1,28.4
2025-07-28T00:36:09.842070,6,21,1,1,28.9
2025-07-28T00:36:10.342689,8,29,1,1,29.2
2025-07-28T00:36:10.843250,7,36,1,1,29.0
2025-07-28T00:36:11.343948,7,43,1,1,28.9
2025-07-28T00:36:11.844488,8,51,1,1,29.0
2025-07-28T00:36:12.345194,6,57,1,1,29.1
2025-07-28T00:36:12.846065,6,63,2,2,28.7
2025-07-28T00:36:13.346514,7,70,1,2,28.9
2025-07-28T00:36:13.846965,6,76,1,2,29.0
2025-07-28T00:36:14.347418,6,82,1,2,28.7
2025-07-28T00:36:14.848112,7,89,1,2,28.4
2025-07-28T00:36:15.348561,7,96,1,2,28.8
2025-07-28T00:36:15.849056,8,104,1,2,30.1
2025-07-28T00:36:16.349496,8,112,1,2,29.3
2025-07-28T00:36:16.850134,5,117,1,2,29.0
2025-07-28T00:36:17.350517,7,124,1,2,28.9
2025-07-28T00:36:17.884069,2,126,1,2,5.4
2025-07-28T00:36:18.385828,13,139,1,2,28.9
2025-07-28T00:36:18.886858,7,146,1,2,28.8
2025-07-28T00:36:19.387249,7,153,0,2,28.8
2025-07-28T00:36:19.887997,8,161,1,2,29.0
2025-07-28T00:36:20.388350,7,168,1,2,29.7
2025-07-28T00:36:20.889029,6,174,1,2,29.2
2025-07-28T00:36:21.389544,7,181,1,2,28.6
2025-07-28T00:36:21.890113,8,189,1,2,29.3
2025-07-28T00:36:22.390619,7,196,1,2,29.4
2025-07-28T00:36:22.891277,6,202,1,2,28.5
2025-07-28T00:36:23.391699,4,206,1,2,27.7
2025-07-28T00:36:23.892222,8,214,1,2,28.6
2025-07-28T00:36:24.392858,8,222,1,2,28.4
2025-07-28T00:36:24.893382,8,230,1,2,28.3
2025-07-28T00:36:25.397858,8,238,1,2,29.0
2025-07-28T00:36:25.899174,4,242,1,2,27.7
2025-07-28T00:36:26.399986,8,250,1,2,28.7
2025-07-28T00:36:26.900421,6,256,1,2,27.5
2025-07-28T00:36:27.401217,7,263,1,2,29.0
2025-07-28T00:36:27.901950,5,268,1,2,28.3
2025-07-28T00:36:28.402547,6,274,1,2,27.9
2025-07-28T00:36:28.903119,8,282,1,2,28.6
2025-07-28T00:36:29.403824,8,290,1,2,28.6
2025-07-28T00:36:29.904489,7,297,1,2,28.2
2025-07-28T00:36:30.405120,6,303,1,2,28.1
2025-07-28T00:36:30.905530,8,311,1,2,27.8
2025-07-28T00:36:31.406378,5,316,1,2,28.0
2025-07-28T00:36:31.907182,6,322,1,2,27.7
2025-07-28T00:36:32.407797,6,328,1,2,28.6
2025-07-28T00:36:32.908320,8,336,1,2,28.4
2025-07-28T00:36:33.408850,8,344,1,2,28.7
2025-07-28T00:36:34.515052,5,349,1,2,11.0
2025-07-28T00:36:35.015867,19,368,1,2,28.0
2025-07-28T00:36:35.516403,7,375,1,2,28.0
2025-07-28T00:36:36.016854,7,382,1,2,29.1
2025-07-28T00:36:36.517277,7,389,1,2,29.8
2025-07-28T00:36:37.017863,5,394,1,2,29.1
2025-07-28T00:36:37.518378,6,400,1,2,28.9
2025-07-28T00:36:38.019169,8,408,1,2,29.5
2025-07-28T00:36:38.519687,7,415,1,2,28.4
2025-07-28T00:36:39.020517,7,422,1,2,28.2
2025-07-28T00:36:39.522147,7,429,1,2,28.4
2025-07-28T00:36:40.026251,8,437,2,2,28.6
2025-07-28T00:36:40.530329,6,443,1,2,28.3
2025-07-28T00:36:41.030782,7,450,1,2,28.5
2025-07-28T00:36:41.531187,8,458,1,2,29.0
2025-07-28T00:36:42.031626,6,464,1,2,28.8
2025-07-28T00:36:42.532182,6,470,1,2,28.9
2025-07-28T00:36:43.032977,7,477,1,2,16.8
2025-07-28T00:36:43.533878,7,484,1,2,2.6
2025-07-28T00:36:44.034490,6,490,1,2,2.7
2025-07-28T00:36:44.535504,8,498,1,2,2.6
2025-07-28T00:36:45.037437,6,504,1,2,2.6
2025-07-28T00:36:45.537940,6,510,1,2,18.7
2025-07-28T00:36:46.045316,6,516,1,2,44.8
2025-07-28T00:36:46.557434,7,523,1,2,45.5
2025-07-28T00:36:47.058616,6,529,1,2,40.1
2025-07-28T00:36:47.559804,7,536,1,2,45.0
2025-07-28T00:36:48.060824,6,542,1,2,42.2
2025-07-28T00:36:48.562177,7,549,1,2,42.1
2025-07-28T00:36:49.062957,8,557,1,2,44.4
2025-07-28T00:36:49.564233,6,563,1,2,39.7
2025-07-28T00:36:50.065010,8,571,1,2,44.9
2025-07-28T00:36:50.569925,6,577,1,2,42.7
2025-07-28T00:36:51.088783,7,584,1,2,42.4
2025-07-28T00:36:51.590583,9,593,1,2,43.7
2025-07-28T00:36:52.107687,6,599,1,2,41.3
2025-07-28T00:36:52.622754,9,608,1,2,45.0
