Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-305.9197998046875	110.0728274541451	-196.21637	-523.5916	501.25	0.0508583242965106	0.15909339679370987	1.0	0.01	-0.053061664968297104	-0.6649632453918457	0.522544801235199	0.3776692748069763	79.0
2	-294.83746337890625	130.02457700373418	-163.98564	-524.3744	501.125	0.05086853388378166	0.15911196695955135	1.0	0.01	-0.6164060791442765	-0.7965421676635742	0.6092524528503418	0.015989303588867188	79.0
3	-389.7630208333333	117.07921663877838	-194.60258	-524.3803	501.2916666666667	0.05085491715119305	0.15908720299358736	1.0	0.01	-0.7891544060235696	-1.107879638671875	0.8214770555496216	0.09303086996078491	79.0
4	-362.50244140625	131.89410900257573	-196.94547	-524.33344	501.25	0.0508583242965106	0.15909339679370987	1.0	0.01	-1.076310314894636	-0.6297857761383057	0.44281497597694397	0.21641233563423157	79.0
5	-318.4438069661458	278.3560931313222	841.05054	-524.3443	501.2083333333333	0.05086172184115993	0.15909959138451552	1.0	0.01	-0.6629387820179092	-0.7533727884292603	0.6564236879348755	0.01452326774597168	79.0
6	-397.1805826822917	124.12254004779578	-195.72499	-524.32837	501.3333333333333	0.05085151565622918	0.15908101797185345	1.0	0.01	-0.7468328406062625	-0.6362857222557068	0.6538011431694031	0.013936996459960938	79.0
7	-360.5847981770833	123.3491825401909	-196.91222	-524.3118	501.2083333333333	0.05086172184115993	0.15909959138451552	1.0	0.01	-0.642907252186589	-0.9337992668151855	0.7930501103401184	0.08905577659606934	79.0
8	-312.1624348958333	135.56063180670608	-186.90793	-524.3127	501.1666666666667	0.05086513012101435	0.159105778776881	1.0	0.01	-0.9149580348217261	-0.4594499468803406	0.21997438371181488	0.22649545967578888	79.0
9	-336.0858561197917	177.6231966833161	-161.817	-923.9137	520.2083333333334	0.04936642069350122	0.15634975605668364	1.0	0.01	-0.4878915184124468	-0.8489128351211548	0.6598439812660217	0.1533445119857788	79.0
10	-404.0561930338542	118.90187656214682	-198.10645	-524.31464	501.4166666666667	0.05084471436563281	0.15906864230998877	1.0	0.01	-0.827345782811199	-0.9397954940795898	0.877016544342041	0.0071694254875183105	79.0
11	-354.0515543619792	129.31199150053072	-196.50864	-523.90674	501.2083333333333	0.05086172692530456	0.15909958339558117	1.0	0.01	-0.9294678649521033	-1.535618782043457	0.624529242515564	0.3593703508377075	79.0
12	-362.8804931640625	121.00437965558658	-194.89961	-523.90247	501.3333333333333	0.05085151057335474	0.15908102595972398	1.0	0.01	-1.4988116646194203	-1.510741114616394	0.6578754186630249	0.0011246800422668457	79.0
13	-345.4173583984375	125.09373568781665	-195.3004	-524.301	501.25	0.0508583242965106	0.15909339679370987	1.0	0.01	-1.5122045097243044	-1.6981407403945923	0.7903804779052734	0.035222768783569336	79.0
14	-380.6339111328125	112.52099341160002	-198.1033	-524.3026	501.2916666666667	0.05085491715119305	0.15908720299358736	1.0	0.01	-1.6844321281335888	-1.6698795557022095	0.8246639966964722	0.0008300542831420898	79.0
15	-327.89202880859375	138.69394982748886	-194.49835	-524.29877	501.1666666666667	0.05086513012101435	0.159105778776881	1.0	0.01	-1.6702238576724424	-1.5891497135162354	0.6977529525756836	0.006494998931884766	79.0
16	-284.50290934244794	123.31089498871	-195.7091	-524.30853	501.0833333333333	0.05087193821374823	0.15911814794269305	1.0	0.01	-1.593156674408432	-1.5272853374481201	0.5372253656387329	0.0034813284873962402	79.0
17	-409.0260416666667	135.73753971359582	-198.10468	-801.20465	519.9166666666666	0.049388546726955196	0.15639090053077107	1.0	0.01	-1.5346804365063433	-1.4599976539611816	0.574718177318573	0.005276381969451904	79.0
18	-342.9049479166667	134.64937105311708	-196.49858	-524.3017	501.25	0.0508583242965106	0.15909339679370987	1.0	0.01	-1.4639846417936866	-1.445680856704712	0.5843084454536438	0.00019562244415283203	79.0
19	-402.9702962239583	126.58189151856068	-196.49678	-524.3023	501.375	0.05084810964530508	0.1590748337397629	1.0	0.01	-1.4459928165854776	-1.7121409177780151	0.8862388134002686	0.0709032416343689	79.0
20	-350.5291341145833	136.7179845216666	-194.09605	-524.2963	501.2083333333333	0.05086172184115993	0.15909959138451552	1.0	0.01	-1.6881328743231987	-1.6128125190734863	0.6613179445266724	0.008847415447235107	79.0
21	-318.85288492838544	117.33777586878547	-196.498	-524.2967	501.1666666666667	0.05086513012101435	0.159105778776881	1.0	0.01	-1.6204303968989504	-2.1897120475769043	0.5013936758041382	0.33135533332824707	79.0
22	-317.96990966796875	132.08710726732568	-177.5017	-524.3022	501.1666666666667	0.05086513012101435	0.159105778776881	1.0	0.01	-2.1473948787904034	-2.139549732208252	0.554706871509552	0.0021225810050964355	79.0
23	-368.228271484375	129.89307501749275	-196.90485	-524.3043	501.25	0.0508583242965106	0.15909339679370987	1.0	0.01	-2.1424006421268533	-2.1806459426879883	0.6210893988609314	0.0015802979469299316	79.0
24	-352.0576171875	136.93879316291884	-193.20299	-524.3046	501.0833333333333	0.05087193821374823	0.15911814794269305	1.0	0.01	-2.177309641101483	-2.5346872806549072	0.8497164249420166	0.12528079748153687	79.0
25	-339.1677652994792	123.41712384565334	-195.70123	-524.3012	520.2916666666666	0.04936010493404226	0.15633800923219401	1.0	0.01	-2.5143170660154057	-2.0493199825286865	0.4982324540615082	0.23784103989601135	79.0
26	-337.460205078125	134.18604932456032	-194.90036	-524.3024	501.2083333333333	0.05086172692530456	0.15909957540664643	1.0	0.01	-2.0798998138796336	-2.1899607181549072	0.5009261965751648	0.020282268524169922	79.0
27	-310.2566324869792	122.41370259629161	-189.10481	-523.5078	501.2083333333333	0.05086172184115993	0.15909958339558117	1.0	0.01	-2.1777508069554354	-2.189582586288452	0.501430094242096	2.181529998779297e-05	79.0
28	-397.4551595052083	124.4598328779209	-180.007	-524.3059	501.25	0.0508583242965106	0.15909339679370987	1.0	0.01	-2.1891005994398633	-2.420454263687134	0.9278619885444641	0.053829312324523926	79.0
29	-399.4261881510417	126.47623603369132	-198.5019	-524.30194	501.1666666666667	0.05086513012101435	0.159105778776881	1.0	0.01	-2.404866346634455	-2.1555681228637695	0.6429209113121033	0.07126539945602417	79.0
30	-356.2406412760417	146.1295265908525	-164.1001	-524.2999	501.2083333333333	0.05086172692530456	0.15909959138451552	1.0	0.01	-2.1748922974802167	-2.0864510536193848	0.4731939733028412	0.005105465650558472	79.0
31	-338.66949462890625	140.51530907105223	-198.0992	-523.8985	501.2083333333333	0.05086172692530456	0.15909957540664643	1.0	0.01	-2.0909682814452313	-2.7355690002441406	0.739006519317627	0.42054128646850586	79.0
32	-350.0927734375	143.36775719136898	-183.00055	-524.30176	501.2916666666667	0.05085491715119305	0.15908720299358736	1.0	0.01	-2.682043222182893	-2.7630066871643066	0.8296797871589661	0.0014562010765075684	79.0
33	-368.758056640625	130.05718393748958	-196.90067	-524.3007	501.1666666666667	0.050865125036446183	0.15910577078759186	1.0	0.01	-2.7604301170443186	-2.801506280899048	0.7309151291847229	0.0021858811378479004	79.0
34	-436.7801920572917	153.01890031681273	-196.09674	-759.99976	520.3333333333334	0.049356947814392954	0.15633212907180022	1.0	0.01	-2.801828014682285	-2.922835111618042	0.9430946111679077	0.014835834503173828	79.0
35	-321.29052734375	133.70132973503542	-192.0955	-524.29517	501.125	0.05086853388378166	0.15911196695955135	1.0	0.01	-2.916908468195451	-2.429213285446167	0.3144492506980896	0.24797886610031128	79.0
36	-334.4556070963542	135.67351762748936	-184.19736	-524.29767	501.1666666666667	0.050865125036446183	0.15910577078759186	1.0	0.01	-2.4640694312833222	-2.6169815063476562	0.6328445672988892	0.03455996513366699	79.0
37	-343.0601399739583	136.82658009624203	-194.0984	-524.2976	501.3333333333333	0.05085151565622918	0.15908101797185345	1.0	0.01	-2.601871213461859	-2.6164426803588867	0.6331318020820618	3.6954879760742188e-06	79.0
38	-374.4678548177083	132.17016730336692	-197.29807	-523.8976	501.25	0.0508583242965106	0.15909339679370987	1.0	0.01	-2.6156540870189904	-2.379333019256592	0.3364257514476776	0.056175678968429565	79.0
