process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-28T17:06:08.420884,932804,python,1374.7,42.959375,32,7.47,0.18,110,2025-07-28T17:06:08.521860,0.0,"[0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,5.90283203125
2025-07-28T17:06:09.022516,932804,python,103.2,3.225,32,8.07,0.21,110,2025-07-28T17:06:09.123372,16.5,"[30.0, 50.0, 60.0, 20.0, 40.0, 45.5, 20.0, 70.0, 0.0, 100.0, 10.0, 81.8, 18.2, 90.0, 50.0, 44.4, 45.5, 40.0, 40.0, 33.3, 40.0, 33.3, 40.0, 50.0, 40.0, 33.3, 45.5, 44.4, 40.0, 44.4, 40.0, 45.5]",32,5.90283203125
2025-07-28T17:06:09.623790,932804,python,104.8,3.275,32,8.68,0.23,110,2025-07-28T17:06:09.725085,42.0,"[20.0, 30.0, 33.3, 20.0, 18.2, 55.6, 0.0, 70.0, 11.1, 36.4, 9.1, 60.0, 27.3, 66.7, 0.0, 70.0, 27.3, 20.0, 22.2, 11.1, 20.0, 20.0, 20.0, 20.0, 11.1, 30.0, 30.0, 30.0, 30.0, 22.2, 11.1, 27.3]",32,5.509765625
2025-07-28T17:06:10.226097,932804,python,104.7,3.271875,32,9.3,0.24,110,2025-07-28T17:06:10.328593,36.2,"[10.0, 40.0, 20.0, 27.3, 22.2, 10.0, 11.1, 22.2, 20.0, 18.2, 18.2, 40.0, 50.0, 40.0, 20.0, 44.4, 11.1, 11.1, 11.1, 20.0, 27.3, 18.2, 11.1, 11.1, 11.1, 11.1, 18.2, 20.0, 27.3, 27.3, 11.1, 25.0]",32,5.509765625
2025-07-28T17:06:10.830280,932804,python,104.2,3.25625,32,9.91,0.26,110,2025-07-28T17:06:10.933143,30.2,"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,5.509765625
2025-07-28T17:06:11.434271,932804,python,109.3,3.415625,32,10.54,0.29,110,2025-07-28T17:06:11.536712,32.3,"[9.1, 90.0, 25.0, 50.0, 11.1, 60.0, 55.6, 40.0, 22.2, 55.6, 36.4, 60.0, 30.0, 77.8, 0.0, 90.0, 45.5, 45.5, 40.0, 41.7, 45.5, 50.0, 40.0, 40.0, 33.3, 33.3, 40.0, 54.5, 50.0, 33.3, 45.5, 44.4]",32,5.509765625
2025-07-28T17:06:12.037306,932804,python,106.1,3.315625,32,11.15,0.32,110,2025-07-28T17:06:12.138365,39.4,"[50.0, 40.0, 33.3, 44.4, 33.3, 40.0, 10.0, 80.0, 0.0, 100.0, 44.4, 40.0, 0.0, 100.0, 0.0, 100.0, 33.3, 33.3, 50.0, 40.0, 44.4, 50.0, 40.0, 50.0, 40.0, 40.0, 40.0, 44.4, 55.6, 54.5, 40.0, 55.6]",32,5.509765625
2025-07-28T17:06:12.638770,932804,python,104.7,3.271875,32,11.75,0.35,110,2025-07-28T17:06:12.739915,43.7,"[33.3, 45.5, 44.4, 50.0, 20.0, 60.0, 11.1, 80.0, 30.0, 63.6, 20.0, 81.8, 50.0, 50.0, 22.2, 70.0, 50.0, 50.0, 33.3, 45.5, 45.5, 40.0, 40.0, 50.0, 45.5, 45.5, 40.0, 54.5, 54.5, 44.4, 54.5, 44.4]",32,5.509765625
2025-07-28T17:06:13.240339,932804,python,103.1,3.221875,32,12.36,0.36,110,2025-07-28T17:06:13.341693,38.8,"[11.1, 70.0, 0.0, 80.0, 20.0, 70.0, 30.0, 20.0, 12.5, 33.3, 22.2, 20.0, 0.0, 63.6, 27.3, 54.5, 20.0, 27.3, 30.0, 30.0, 20.0, 22.2, 22.2, 22.2, 36.4, 22.2, 20.0, 30.0, 36.4, 30.0, 33.3, 30.0]",32,5.509765625
2025-07-28T17:06:13.902899,932804,python,104.1,3.253125,32,13.03,0.38,110,2025-07-28T17:06:14.004359,32.3,"[0.0, 0.0, 9.1, 10.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 18.2, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,5.509765625
