Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-1.8161500295003254	7.099398477352456	0.8053059	-35.0298	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.07906153869628907	-0.064554862678051	0.008612936362624168	0.0038818810135126114	79.0
2	-3.1521612803141275	12.128319354761967	1.2083104	-57.891308	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-0.06623311360677084	-0.0670175701379776	0.002314329845830798	9.867129847407341e-06	79.0
3	-2.1819183031717935	7.08525663705668	0.8063037	-33.493874	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.06719286092122397	-0.11602615565061569	0.0440409779548645	0.002327617257833481	79.0
4	-2.6611275672912598	9.769877719849276	1.6053591	-46.49409	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-0.11239060465494792	-0.04825339838862419	0.0027686560060828924	0.00448852963745594	79.0
5	-2.5196215311686196	9.833140570696267	0.40566215	-49.394173	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.05359164428710937	-0.12499122321605682	0.005824458785355091	0.005824278108775616	79.0
6	-2.190619468688965	6.989232455759217	0.40534616	-31.794376	501.0	0.05087874857584635	0.15913053625104634	1.0	0.01	-0.11897726440429687	-0.06777840107679367	0.00413498654961586	0.0031304676085710526	79.0
7	-1.7033977508544922	5.21049678374322	0.4050195	-25.794859	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-0.07234238179524739	-0.08250808715820312	0.013948513194918633	0.0002083098515868187	79.0
8	-1.1204051971435547	3.876718119714155	0.8047257	-18.795185	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-0.08117327880859375	-0.07354491949081421	0.007395283319056034	8.585583418607712e-05	79.0
9	-2.074613889058431	7.225778744098027	1.2046436	-26.995417	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.07404152933756511	-0.05777624249458313	0.0032008273992687464	0.0002459555398672819	79.0
10	-1.8830548922220867	5.654559421977381	1.2042968	-24.395498	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.05880364990234375	-0.07869495451450348	0.010850250720977783	0.0004749046638607979	79.0
11	-0.9166086514790853	2.724075305146151	0.40434146	-10.195618	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.0778506113688151	-0.06698016822338104	0.0024052674416452646	0.00014130841009318829	79.0
12	-2.0999881426493325	6.529363575757372	0.80415213	-31.195667	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-0.06818995666503906	-0.07494735717773438	0.0033192355185747147	6.575649604201317e-05	79.0
13	-1.8000108400980632	5.989025676032545	0.80420876	-27.695765	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-0.07494773356119791	-0.06506608426570892	0.004269929137080908	9.878631681203842e-05	79.0
14	-1.5625969568888347	3.6948703020086326	1.2041003	-15.5959	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.06617713928222656	-0.09906628727912903	0.017020829021930695	0.0011051483452320099	79.0
15	-1.5876374244689941	5.682179404133745	1.2040253	-26.695892	501.0	0.05087874857584635	0.15913053625104634	1.0	0.01	-0.09698033650716145	-0.07275749742984772	0.0033934605307877064	0.0006895712576806545	79.0
16	-3.51664129892985	11.679349998607542	2.4043016	-52.39567	501.0	0.05087874857584635	0.15913055223246286	1.0	0.01	-0.07469916788736979	-0.06338570266962051	0.0028855628333985806	8.205347694456577e-05	79.0
17	-1.1042252381642659	3.6632977238579785	1.2041187	-14.995834	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-0.06428037516276042	-0.08282545208930969	0.011485463008284569	0.0003627995029091835	79.0
18	-1.362661361694336	3.661456886316541	0.40404555	-17.695938	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.08162333170572916	-0.06013103574514389	0.0030725880060344934	0.00051534129306674	79.0
19	-1.3043993314107258	3.331014080651912	0.8039606	-13.896019	501.0	0.05087874857584635	0.15913053625104634	1.0	0.01	-0.06179291280110677	-0.0790073573589325	0.0040308451279997826	0.00035266950726509094	79.0
20	-1.1794742743174236	4.32584266759083	0.80389696	-21.596058	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.07775948588053386	-0.09792385250329971	0.020139409229159355	0.000357113778591156	79.0
21	-2.0211358070373535	6.108469968397791	0.8039287	-22.896141	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.09648809814453126	-0.07518038153648376	0.00287421653047204	0.0005148495547473431	79.0
22	-1.6753188769022624	5.387393354996304	0.40388227	-22.69613	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.07667042032877604	-0.0637582316994667	0.005827873945236206	0.00013158144429326057	79.0
23	-1.5795173645019531	4.971628950493662	2.4038758	-19.096163	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.06460106404622395	-0.07243803143501282	0.0031403962057083845	7.326551713049412e-05	79.0
