Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
1	893.7732421875	904.4899944167431	1918.9327	-118.5819	501.2	0.400000017881393	502.0	501.0	0.19889551503617303	0.02129489083734457	0.22662711	0.057460085	-1.1630174157062356e-08	110140.90625	-0.0035844154190272093	-61.8046875	1.616904854774475	-0.00552279083058238	0.09516193717718124	39.0
2	892.549609375	13.576941386127574	912.70746	874.91095	501.4	0.4898979339565388	502.0	501.0	0.44493033502885193	0.05409823410075464	0.5216665	0.16978651	3.0184439310687594e-05	92142.0	-0.0017568978946655989	-161.7265625	1.6068793535232544	-0.0056954436004161835	0.11191046983003616	39.0
3	1494.11884765625	495.7079281189681	1908.426	886.7023	501.0	0.0	501.0	501.0	0.9825173828125	0.11881556578106675	1.0992126	0.3658166	2.9276561690494418e-05	161144.59375	-0.0009239471983164549	-607.015625	1.6081358194351196	-0.011250000447034836	0.1340000033378601	39.0
4	1298.31533203125	805.8876472561172	1910.3855	-114.32534	501.4	0.48989795829003324	502.0	501.0	2.321460800109912	0.25348433766816947	2.6651886	1.0396179	4.521948540059384e-06	129432.125	-0.004783411510288715	-749.5703125	1.5938953161239624	0.01601218990981579	0.12869703769683838	23.0
5	2090.6482421875	403.47360508464493	2897.5266	1884.3728	501.4	0.4898979339565388	502.0	501.0	4.590692289918065	0.6764511278451198	5.477627	1.9437151	-0.00034340002457611263	251503.328125	-0.002018843311816454	-4029.828125	1.5985091924667358	-0.006969424430280924	0.1262989640235901	39.0
6	3105.613671875	1169.6586254117053	4914.458	1893.771	501.4	0.48989795829003324	502.0	501.0	10.502333289618305	1.4364234197590675	12.629469	3.6935556	1.2926060662721284e-05	498510.84375	-0.005626798607409	-11265.09375	1.5818216800689697	0.00834332499653101	0.11670663207769394	39.0
7	5722.3640625	2486.598479851542	9919.516	2908.1597	501.0	0.0	501.0	501.0	21.40214375	3.199874631333234	26.51126	9.112631	-7.007598696873174e-07	1255400.375	-0.0032047771383076906	-34495.375	1.575109601020813	-0.0019749999046325684	0.07039999961853027	39.0
8	5710.34921875	1731.0719800170068	8930.996	3898.2617	501.0	0.0	501.0	501.0	42.586453125	6.216840033328829	52.04862	16.128815	-1.7931746697286144e-05	1343194.125	-0.008227594196796417	-53556.5	1.5563278198242188	0.002400000113993883	0.18799999356269836	39.0
9	6311.60234375	1635.1540600200337	8925.988	3897.1362	501.0	0.0	501.0	501.0	72.83065	10.689911131529579	89.4479	28.825945	0.0001719867723295465	1479186.625	-0.011104999110102654	-78815.875	1.5328998565673828	0.016850000247359276	0.1459999978542328	11.0
10	6906.85546875	1558.6743085070723	9929.525	5894.711	501.2	0.40000000298023225	502.0	501.0	115.62609956017593	17.4700234491049	142.4338	56.036324	-2.1925739446260195e-08	1304945.125	-0.0033822907134890556	-90667.625	1.5285685062408447	-0.006797281093895435	0.1459416300058365	39.0
11	8103.771875	1476.2107573107576	9898.274	5890.7144	501.0	0.0	501.0	501.0	170.7829	25.59627707304326	209.45879	78.68613	0.00013386516366153955	2055118.0	-0.00986463762819767	-205454.5	1.5096747875213623	0.008799999952316284	0.15320000052452087	39.0
