timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1753681159.7477005,2025-07-28T00:39:19.747700,1.8,184.13042831420898,2.0240440368652344,0.0,62.8,994.875,0.0,0,0,0,0
1753681189.8915737,2025-07-28T00:39:49.891574,2.2,183.4164924621582,2.7379837036132812,31.6,62.8,1752.91796875,575.9,18347946,9848426,14654,12817
1753681220.0337217,2025-07-28T00:40:20.033722,3.6,180.73281860351562,5.421657562255859,50.7,62.8,4809.30078125,1109.6,336908,23107878,3952,21302
1753681250.1633363,2025-07-28T00:40:50.163336,4.0,180.06775283813477,6.086723327636719,51.2,62.8,5175.25390625,1621.2,325423,22802517,3833,20942
1753681280.7383823,2025-07-28T00:41:20.738382,2.7,182.4433479309082,3.7111244201660156,2.9,62.8,2739.41015625,348.5,320346,22199392,3466,20066
1753681310.8804276,2025-07-28T00:41:50.880428,3.6,180.8594970703125,5.294960021972656,20.5,62.8,4616.24609375,566.0,47779,1754750,509,4823
1753681341.0202222,2025-07-28T00:42:21.020222,2.9,182.14787673950195,4.0065765380859375,0.0,62.8,3039.7578125,914.4,2599,204272,17,3354
1753681371.1579003,2025-07-28T00:42:51.157900,2.9,182.14760208129883,4.0068511962890625,0.0,62.8,3040.390625,0.3,13481,241606,69,3863
