timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-07-28T01:27:47.499090,2,2,1.0,1,100.0
2025-07-28T01:27:47.999597,2,4,1.0,1,25.9
2025-07-28T01:27:48.500156,4,8,1.0,1,29.1
2025-07-28T01:27:49.000509,6,14,1.0,1,30.3
2025-07-28T01:27:49.500941,10,24,1.0,1,29.6
2025-07-28T01:27:50.001704,7,31,1.0,1,31.7
2025-07-28T01:27:50.502504,9,40,1.0,1,30.9
2025-07-28T01:27:51.004797,14,54,1.0,1,32.0
2025-07-28T01:27:51.505415,14,68,1.0,1,31.2
2025-07-28T01:27:52.016471,18,86,1.0,1,31.4
2025-07-28T01:27:52.516982,20,106,1.0476190476190477,2,29.2
2025-07-28T01:27:53.024889,20,126,1.0,2,30.7
2025-07-28T01:27:53.705590,12,138,1.0,2,11.2
2025-07-28T01:27:54.206387,49,187,1.08,2,30.1
2025-07-28T01:27:54.706982,25,212,1.0,2,29.1
2025-07-28T01:27:55.208214,25,237,1.0,2,31.4
2025-07-28T01:27:55.708591,32,269,1.0625,2,31.3
2025-07-28T01:27:56.208955,25,294,1.0,2,30.1
2025-07-28T01:27:56.709472,33,327,1.0,2,31.4
2025-07-28T01:27:57.209933,28,355,1.0,2,31.8
2025-07-28T01:27:57.784482,11,366,1.1,2,6.1
2025-07-28T01:27:58.285244,58,424,1.1355932203389831,4,29.7
2025-07-28T01:27:58.791170,30,454,1.1333333333333333,4,32.2
2025-07-28T01:27:59.292938,28,482,1.0,4,33.5
2025-07-28T01:27:59.804104,29,511,1.0,4,32.8
2025-07-28T01:28:00.304622,31,542,1.096774193548387,4,31.4
2025-07-28T01:28:00.805591,32,574,1.03125,4,31.6
2025-07-28T01:28:01.306102,27,601,1.037037037037037,4,31.1
2025-07-28T01:28:01.806512,34,635,1.0294117647058822,4,33.2
2025-07-28T01:28:02.996533,14,649,1.0,4,8.1
2025-07-28T01:28:03.503898,81,730,1.2875,4,26.0
2025-07-28T01:28:04.012987,37,767,1.105263157894737,4,32.7
2025-07-28T01:28:04.514019,31,798,1.032258064516129,4,31.2
2025-07-28T01:28:05.014776,30,828,1.0333333333333334,4,32.7
2025-07-28T01:28:05.515491,34,862,1.088235294117647,4,31.9
2025-07-28T01:28:06.016087,23,885,1.0434782608695652,4,31.4
2025-07-28T01:28:06.517102,37,922,1.054054054054054,4,34.4
2025-07-28T01:28:07.019578,29,951,1.0344827586206897,4,31.3
2025-07-28T01:28:07.520237,33,984,1.0606060606060606,4,31.6
2025-07-28T01:28:08.746226,10,994,1.2,4,6.8
2025-07-28T01:28:09.256514,93,1087,1.5483870967741935,8,22.9
2025-07-28T01:28:09.757122,33,1120,1.0303030303030303,8,33.1
2025-07-28T01:28:10.258937,33,1153,1.0909090909090908,8,31.9
2025-07-28T01:28:10.770762,26,1179,1.0384615384615385,8,30.0
2025-07-28T01:28:11.271567,35,1214,1.0571428571428572,8,33.7
2025-07-28T01:28:11.772246,34,1248,1.0294117647058822,8,32.9
2025-07-28T01:28:12.272750,24,1272,1.0,8,32.2
