Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
1	589.026220703125	1177.8492687946111	2803.9487	-230.08914	501.0	0.0	501.0	501.0	-0.2175933349609375	0.020922242484024096	-0.17933169	-0.26587278	1.3351440841802287e-08	81929.7890625	0.0013848197413608432	-33.1015625	1.6198029518127441	-0.013150000013411045	0.13199999928474426	39.0
2	590.022412109375	1171.7031193950113	2806.9397	-218.17735	501.0	0.0	501.0	501.0	-0.1286172607421875	0.08329339659896327	-0.0136027485	-0.26587278	-0.001144162262789905	87753.1640625	-0.004184417892247438	-61.40625	1.5982977151870728	0.0008750000270083547	0.12280000001192093	39.0
3	595.51015625	1173.7761285696688	2805.461	-244.6259	501.0	0.0	501.0	501.0	0.18662296142578125	0.14887747807846527	0.35047376	-0.12112601	0.00010302963346475735	92588.125	-0.0009011188521981239	-182.6875	1.6044337749481201	-0.0027749999426305294	0.11680000275373459	39.0
4	806.22255859375	888.1789797107338	1801.753	-191.93213	501.2	0.4000000327825533	502.0	501.0	0.9494602549605158	0.3998167750833824	1.3017678	0.19465573	-0.001203655730932951	89079.296875	-0.004673208110034466	-554.4296875	1.5940755605697632	0.01506897248327732	0.03838464617729187	15.0
5	796.11103515625	634.5392619846309	1807.8271	-198.60904	501.0	0.0	501.0	501.0	3.08379453125	0.8850657637995044	3.8809123	0.9262712	-0.00010420531907584518	95431.6171875	-0.0020879353396594524	-1364.5078125	1.608370065689087	-0.004174999892711639	0.18359999358654022	39.0
6	1607.03359375	396.2766552548863	1831.145	815.16364	501.0	0.0	501.0	501.0	7.24056171875	2.3796684380392157	9.638002	2.6499534	0.0001395442959619686	184344.546875	-0.0026511691976338625	-5792.75	1.5903898477554321	-0.0005750000127591193	0.13079999387264252	39.0
7	1807.634375	14.499740703500528	1830.9767	1789.3741	501.0	0.0	501.0	501.0	17.2033796875	5.344354497972604	23.01868	7.020159	-0.0004437713650986552	186217.75	-0.004312798380851746	-7102.984375	1.5844160318374634	0.005549999885261059	0.1932000070810318	39.0
8	2202.99609375	1497.3853211515063	4812.3086	795.2775	501.0	0.0	501.0	501.0	32.708053125	8.231255220195763	42.81091	16.032446	-0.0021834794897586107	312223.21875	-0.005026576109230518	-20314.59375	1.5712764263153076	0.00787500012665987	0.18039999902248383	39.0
9	3415.128515625	1199.9584159461526	4824.755	1809.695	501.0	0.0	501.0	501.0	60.1709375	15.577395481915454	79.41231	26.40128	-0.0019452060805633664	474052.34375	-0.002667780499905348	-50635.625	1.5639013051986694	-0.003000000026077032	0.2207999974489212	39.0
10	4208.883984375	1360.3485582746798	5824.7056	1804.5546	501.0	0.0	501.0	501.0	108.1037625	25.943884635882885	140.7338	51.43605	-0.0006424999446608126	545522.8125	-0.006455445662140846	-70219.9375	1.5392283201217651	0.0070500001311302185	0.11999999731779099	39.0
11	7023.475	2798.523753695866	10835.237	3803.6887	501.0	0.0	501.0	501.0	174.069175	36.00755337425746	223.45917	87.39735	-0.001633148523978889	1341892.0	-0.0028487592935562134	-187446.625	1.531447172164917	0.004050000105053186	0.2240000069141388	39.0
12	5809.92734375	1276.7289845538871	7818.567	4791.533	501.0	0.0	501.0	501.0	273.13075	61.035137420997096	358.47293	127.76539	-7.920760981505737e-05	775781.25	-0.0001757181016728282	-111392.5625	1.5113670825958252	0.0024250000715255737	0.18359999358654022	39.0
13	7813.50546875	621.4383517292765	8794.126	6829.1025	501.2	0.4000000327825533	502.0	501.0	383.8135245901639	62.79334995109568	482.56485	208.68384	0.0002852518518920988	1188705.5	-0.006673209834843874	-221598.0	1.493111491203308	-0.0025739704724401236	0.1279488205909729	39.0
14	9202.4953125	1499.9509991996406	10813.378	6798.463	501.0	0.0	501.0	501.0	530.96555	83.91760721088275	661.28845	311.0447	-0.0017515657236799598	1275387.0	-0.005945330485701561	-332318.625	1.474607229232788	0.004999999888241291	0.11400000005960464	39.0
15	9803.59375	897.9288947349896	10813.488	8794.951	501.0	0.0	501.0	501.0	723.7811	116.17119780737393	905.0416	433.6759	-0.0013432914856821299	1088335.75	-5.4585631005465984e-05	-285173.6875	1.4565438032150269	0.0015999999595806003	0.15080000460147858	39.0
16	8809.87578125	2296.4191255082333	11847.839	5796.5156	501.0	0.0	501.0	501.0	961.0368	129.5448154115015	1155.3969	592.9154	-0.00020759114704560488	649040.3125	-0.007186220493167639	-71598.5	1.455079436302185	0.006674999836832285	0.14239999651908875	39.0
17	9801.2125	641.3627288828062	10812.432	8784.292	501.0	0.0	501.0	501.0	1101.1194	117.20054607381316	1296.701	765.8884	-0.0018979074666276574	729617.6875	-0.008293361403048038	-145272.3125	1.4273457527160645	-0.0022499999031424522	0.18960000574588776	39.0
18	11402.66875	1508.513771896034	12817.468	8781.0205	501.0	0.0	501.0	501.0	1261.3282	142.58448723476198	1491.5435	880.6879	-0.0020260170567780733	1090457.625	0.00041157344821840525	-178329.125	1.4019845724105835	0.003074999898672104	0.15680000185966492	39.0
19	12404.8234375	1856.273148003817	14817.203	9813.135	501.0	0.0	501.0	501.0	1483.1133	158.24402421576622	1749.974	1035.5734	0.00027588510420173407	1055086.625	-0.0018263008678331971	-164143.9375	1.3726152181625366	-0.0004250000056345016	0.10719999670982361	39.0
20	13607.9515625	756.6760535394259	14815.208	12792.505	501.0	0.0	501.0	501.0	1695.4646	177.66567254255955	2033.0973	1226.3234	0.00015617141616530716	840028.375	-0.004129063803702593	-140078.9375	1.3423871994018555	-0.004749999847263098	0.08799999952316284	39.0
21	13396.165625	1869.4172353971705	15802.819	10782.159	501.0	0.0	501.0	501.0	1927.0776	181.84244609001496	2317.0867	1427.2045	-0.0012527089565992355	1138216.25	-0.0021666884422302246	-21319.5	1.3207429647445679	0.0014250000240281224	0.12280000001192093	39.0
22	13797.9421875	2541.9625488979964	16825.908	10769.528	501.0	0.0	501.0	501.0	2043.9264	160.2865184599129	2427.437	1596.5183	0.0002834667102433741	1105954.25	-0.007728948723524809	-32246.875	1.307142734527588	0.015425000339746475	0.12280000001192093	7.0
23	15395.065625	1357.1475969842043	17794.285	13779.551	501.0	0.0	501.0	501.0	2133.8206	158.9198439465632	2552.6448	1634.3304	-0.0005244720377959311	1030039.75	-0.002070138230919838	-96788.0625	1.3037160634994507	0.002850000048056245	0.1340000033378601	39.0
24	15996.5640625	1168.179737882831	17798.791	14794.028	501.0	0.0	501.0	501.0	2312.7622	181.5752582264445	2811.3093	1695.6183	-0.00037563248770311475	1078888.375	-0.002886814996600151	-55559.6875	1.2785825729370117	-0.0071000000461936	0.0843999981880188	39.0
25	15995.8703125	1333.9721136515561	17812.904	13791.879	501.0	0.0	501.0	501.0	2480.515	187.09527840113978	3024.021	1852.5862	-0.0001482276857132092	958735.25	-0.0016324089374393225	-17046.4375	1.2463006973266602	0.0019499999471008778	0.11919999867677689	39.0
26	17603.99375	1606.0451425785018	19816.334	15797.074	501.0	0.0	501.0	501.0	2574.0892	180.0136883684127	3117.2324	1976.8507	0.0008378399070352316	1058393.0	-0.006194599904119968	-39521.625	1.2160544395446777	0.009575000032782555	0.1151999980211258	39.0
27	19016.5640625	1944.1371350807535	20828.824	15810.505	501.0	0.0	501.0	501.0	2701.2758	191.14305428134188	3288.324	2016.8557	0.0008433145703747869	1323630.125	-0.006666382309049368	-95528.125	1.2272913455963135	0.000750000006519258	0.09120000153779984	39.0
28	17595.2390625	1171.9618167841477	18812.836	15781.273	501.0	0.0	501.0	501.0	2934.3056	217.39717017477483	3590.8457	2114.679	-0.000360558507964015	965626.875	-0.0043672826141119	-35131.0625	1.2096552848815918	0.006049999967217445	0.12999999523162842	39.0
29	18804.7234375	2103.1159739776595	20808.559	15793.116	501.0	0.0	501.0	501.0	2890.1764	196.07461436912223	3590.8457	2193.0615	-0.0014459002995863557	1460147.375	-0.003954642917960882	-32020.375	1.210646629333496	-0.0008750000270083547	0.12200000137090683	39.0
30	20815.3046875	1419.4327035826673	22826.654	18802.605	501.0	0.0	501.0	501.0	2961.5278	198.09730134456655	3602.8298	2193.0615	-0.00100905227009207	1550637.625	-0.003366660326719284	-65559.25	1.1740118265151978	0.001500000013038516	0.11800000071525574	39.0
31	21014.2046875	2727.8926665101762	24834.412	16782.273	501.0	0.0	501.0	501.0	3153.2036	236.0911552769396	3872.5784	2279.015	-0.0007723261951468885	1576868.75	-0.008139393292367458	-13754.125	1.1723521947860718	0.002725000027567148	0.12880000472068787	39.0
32	21408.8671875	2251.938631490654	23825.604	17805.72	501.0	0.0	501.0	501.0	3276.5044	222.21904868845064	3974.845	2436.7498	-0.00013824977213516831	1600132.75	0.00047446804819628596	-38495.125	1.1468780040740967	0.006924999877810478	0.10400000214576721	39.0
33	21618.7015625	1478.4929489179176	23829.541	19806.357	501.0	0.0	501.0	501.0	3416.3904	245.35234419096142	4175.042	2487.578	0.0009555100696161389	1076280.375	-0.005895559675991535	-8977.0	1.1324046850204468	-0.0028250000905245543	0.1324000060558319	39.0
34	22415.4265625	1212.0825054425957	23833.508	20796.24	501.0	0.0	501.0	501.0	3499.496	243.23352400522424	4233.787	2603.0637	-0.00011195526167284697	1407645.0	-0.006723640486598015	-14653.875	1.1238149404525757	0.0009749999735504389	0.0843999981880188	39.0
35	23023.353125	1333.4344378333717	24830.393	20810.152	501.2	0.4000000327825533	502.0	501.0	3579.845661735306	254.3052031427234	4338.8945	2634.5234	-0.0009112905245274305	1559364.625	-0.0006357731763273478	-7663.625	1.1221421957015991	0.002024190267547965	0.1543382704257965	39.0
36	23621.7578125	3197.3505281717235	26832.338	18816.393	501.0	0.0	501.0	501.0	3636.5856	269.00580216790866	4391.083	2696.9617	9.598960605217144e-05	1990224.25	-0.0038419009651988745	-16648.75	1.1111793518066406	0.0037249999586492777	0.14079999923706055	39.0
37	24636.5421875	749.0550046558664	25833.611	23828.877	501.0	0.0	501.0	501.0	3730.4196	286.03109201623516	4513.902	2723.2385	-0.0007756492705084383	1730303.625	-0.003232724964618683	-32423.125	1.0982202291488647	0.003924999851733446	0.1080000028014183	39.0
38	26447.4625	805.192057834651	27852.453	25835.414	501.0	0.0	501.0	501.0	3914.4588	300.8905182952763	4714.9424	2810.2632	-0.0008298641187138855	1772998.875	-0.003502305829897523	-114461.375	1.0807064771652222	-0.0030499999411404133	0.09920000284910202	39.0
39	24431.68125	1363.057592326898	25843.545	22820.098	501.0	0.0	501.0	501.0	4229.0512	344.8652003319558	5119.7944	2954.9958	-0.000384261307772249	1871654.75	-0.00399591401219368	-138674.375	1.0718467235565186	-0.002725000027567148	0.14319999516010284	39.0
40	31014.15	9355.318829414635	49703.59	25837.523	600.4	198.79999371227353	998.0	501.0	4012.82982982983	342.6894513405104	5119.7944	2928.6648	0.00010289881902281195	1728491.5	-0.00477594044059515	-182977.25	1.049892544746399	0.003941441420465708	0.07007007300853729	39.0
