timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1756310555.7233634,2025-08-27T12:02:35.723363,5.7,118.36361312866211,6.101108551025391,72.4,7.7,965.1796875,0.0,0,0,0,0
1756310585.8677568,2025-08-27T12:03:05.867757,5.8,118.1870231628418,6.271293640136719,1.6,7.7,1198.6484375,2.3,245290,251597,389,366
1756310616.0145388,2025-08-27T12:03:36.014539,5.8,118.1945571899414,6.264404296875,3.1,7.7,1198.6484375,0.3,315892,90778,498,386
1756310646.1635377,2025-08-27T12:04:06.163538,5.9,118.15325546264648,6.289817810058594,0.9,7.7,1198.6484375,0.3,432811,277952,1352,1212
1756310676.308343,2025-08-27T12:04:36.308343,5.9,118.15478897094727,6.3042755126953125,3.8,7.7,1198.6484375,0.3,53019,61925,240,216
1756310706.448161,2025-08-27T12:05:06.448161,5.8,118.2409896850586,6.218708038330078,1.9,7.7,1198.8984375,0.2,33445,503534,209,470
1756310736.5707796,2025-08-27T12:05:36.570780,5.8,118.21264266967773,6.24761962890625,2.2,7.7,1198.8984375,0.3,65446,38625,204,195
1756310766.7107708,2025-08-27T12:06:06.710771,5.8,118.20162963867188,6.257717132568359,3.1,7.7,1198.8984375,0.3,338256,106287,494,379
1756310796.8489778,2025-08-27T12:06:36.848978,5.8,118.20878601074219,6.241302490234375,2.8,7.7,1198.8984375,0.2,221159,322023,1125,1185
1756310826.9972465,2025-08-27T12:07:06.997247,5.8,118.18106460571289,6.285327911376953,2.8,7.7,1198.8984375,0.3,166039,273959,954,979
1756310857.1449049,2025-08-27T12:07:37.144905,5.8,118.20968246459961,6.260990142822266,2.8,7.7,1198.8984375,0.3,140418,214197,766,793
1756310887.2863946,2025-08-27T12:08:07.286395,5.8,118.17177963256836,6.301074981689453,0.6,7.7,1198.8984375,0.3,58086,80741,356,363
1756310917.4336765,2025-08-27T12:08:37.433676,5.8,118.18085861206055,6.291984558105469,0.9,7.7,1198.8984375,0.2,25936,23082,85,85
1756310947.5815084,2025-08-27T12:09:07.581508,5.8,118.17975234985352,6.293083190917969,1.2,7.7,1198.8984375,0.2,13340,7563,66,50
1756310977.7218516,2025-08-27T12:09:37.721852,5.8,118.1678466796875,6.30499267578125,0.9,7.7,1198.8984375,0.2,43759,30086,135,133
1756311007.8579164,2025-08-27T12:10:07.857916,6.6,117.2170295715332,7.229373931884766,8.5,7.7,1198.8984375,0.3,449836,12580649,1722,9159
1756311038.0035398,2025-08-27T12:10:38.003540,6.3,117.62730026245117,6.818214416503906,2.6,7.7,1198.8984375,0.3,121008,6594973,710,4609
1756311068.1407354,2025-08-27T12:11:08.140735,6.3,117.63714981079102,6.808322906494141,0.9,7.7,1198.8984375,0.2,340954,31588,321,176
1756311098.2891614,2025-08-27T12:11:38.289161,6.3,117.64402389526367,6.798526763916016,0.9,7.7,1198.8984375,0.3,107282,125461,360,393
1756311128.4377813,2025-08-27T12:12:08.437781,6.3,117.65819549560547,6.780399322509766,1.6,7.7,1198.8984375,0.3,43871,57680,150,141
1756311158.5832577,2025-08-27T12:12:38.583258,6.2,117.7197380065918,6.7052001953125,2.3,7.7,1198.8984375,0.3,320642,31223,322,186
1756311188.7318006,2025-08-27T12:13:08.731801,6.2,117.73591995239258,6.706653594970703,0.9,7.7,1198.8984375,0.3,13057,7289,60,50
