timestamp,interval_count,total_count,cpu_percent
2025-07-23T09:48:02.415401,7,7,100.0
2025-07-23T09:48:02.916909,15,22,58.4
2025-07-23T09:48:03.417156,25,47,45.7
2025-07-23T09:48:03.919623,29,76,45.8
2025-07-23T09:48:04.419910,29,105,46.4
2025-07-23T09:48:04.961280,23,128,45.3
2025-07-23T09:48:05.461595,36,164,46.4
2025-07-23T09:48:05.961972,25,189,46.1
2025-07-23T09:48:06.462378,23,212,47.1
2025-07-23T09:48:06.962591,27,239,45.8
2025-07-23T09:48:07.462830,30,269,45.6
2025-07-23T09:48:07.963184,31,300,45.8
2025-07-23T09:48:08.463565,30,330,45.7
2025-07-23T09:48:08.963919,29,359,46.1
2025-07-23T09:48:09.464248,31,390,46.2
2025-07-23T09:48:09.964578,29,419,45.6
2025-07-23T09:48:10.464888,28,447,45.9
2025-07-23T09:48:10.965122,24,471,52.7
2025-07-23T09:48:11.465494,22,493,46.6
2025-07-23T09:48:11.965767,29,522,47.5
2025-07-23T09:48:12.466069,31,553,47.3
2025-07-23T09:48:12.966389,30,583,46.3
2025-07-23T09:48:13.467512,26,609,50.2
2025-07-23T09:48:13.967837,28,637,48.0
2025-07-23T09:48:14.468318,32,669,48.3
2025-07-23T09:48:14.971932,29,698,47.2
2025-07-23T09:48:15.472211,28,726,48.3
2025-07-23T09:48:15.972563,23,749,48.9
2025-07-23T09:48:16.472928,13,762,48.2
2025-07-23T09:48:16.973300,27,789,46.2
2025-07-23T09:48:17.473742,30,819,46.8
2025-07-23T09:48:17.974157,31,850,49.2
2025-07-23T09:48:18.474443,28,878,46.6
2025-07-23T09:48:18.974729,29,907,46.1
2025-07-23T09:48:19.476568,34,941,47.1
2025-07-23T09:48:19.977403,14,955,48.0
2025-07-23T09:48:20.477704,45,1000,46.9
2025-07-23T09:48:20.978009,21,1021,46.2
2025-07-23T09:48:21.478395,22,1043,45.9
2025-07-23T09:48:21.981464,28,1071,45.3
2025-07-23T09:48:22.481727,29,1100,42.3
2025-07-23T09:48:22.981980,19,1119,33.5
2025-07-23T09:48:23.482258,24,1143,28.7
2025-07-23T09:48:23.982573,15,1158,25.8
2025-07-23T09:48:24.482946,9,1167,20.7
2025-07-23T09:48:24.983205,5,1172,12.3
2025-07-23T09:48:25.483542,3,1175,9.2
2025-07-23T09:48:25.983867,2,1177,9.3
