timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-07-28T00:37:51.599464,8,8,1,1,0.0
2025-07-28T00:37:52.099899,9,17,1,1,30.3
2025-07-28T00:37:52.603976,11,28,1,2,29.1
2025-07-28T00:37:53.104526,13,41,1,2,28.8
2025-07-28T00:37:53.604953,13,54,1,2,28.9
2025-07-28T00:37:54.108480,12,66,1,2,29.4
2025-07-28T00:37:54.608895,10,76,1,2,28.9
2025-07-28T00:37:55.109420,12,88,1,2,27.9
2025-07-28T00:37:55.610209,12,100,1,2,29.9
2025-07-28T00:37:56.110652,14,114,1,2,29.2
2025-07-28T00:37:56.822126,7,121,1,2,15.6
2025-07-28T00:37:57.322712,22,143,1,5,29.1
2025-07-28T00:37:57.823462,11,154,1,5,28.4
2025-07-28T00:37:58.324059,11,165,1,5,30.6
2025-07-28T00:37:58.824966,15,180,1,5,31.0
2025-07-28T00:37:59.330562,9,189,1,5,28.9
2025-07-28T00:37:59.831219,12,201,1,5,29.2
2025-07-28T00:38:00.331761,13,214,1,5,30.2
2025-07-28T00:38:00.832292,14,228,1,5,29.1
2025-07-28T00:38:01.332759,10,238,1,5,29.1
2025-07-28T00:38:01.833336,13,251,1,5,28.3
2025-07-28T00:38:02.333846,11,262,1,5,29.9
2025-07-28T00:38:02.834282,15,277,1,5,30.1
2025-07-28T00:38:03.335019,12,289,1,5,30.6
2025-07-28T00:38:03.842397,11,300,1,5,28.5
2025-07-28T00:38:04.347807,12,312,1,5,29.9
2025-07-28T00:38:04.848317,13,325,1,5,30.7
2025-07-28T00:38:05.348983,14,339,1,5,31.5
2025-07-28T00:38:06.067043,3,342,1,5,8.7
2025-07-28T00:38:06.568224,26,368,1,5,29.4
2025-07-28T00:38:07.068784,12,380,2,5,31.3
2025-07-28T00:38:07.569231,10,390,1,5,30.6
2025-07-28T00:38:08.069992,12,402,1,5,29.7
2025-07-28T00:38:08.570766,14,416,1,5,29.4
2025-07-28T00:38:09.071146,12,428,1,5,29.2
2025-07-28T00:38:09.571914,13,441,1,5,28.5
2025-07-28T00:38:10.072423,12,453,1,5,28.8
2025-07-28T00:38:10.573008,11,464,1,5,28.6
2025-07-28T00:38:11.073477,13,477,2,5,28.6
2025-07-28T00:38:11.574120,13,490,1,5,29.9
2025-07-28T00:38:12.074874,10,500,1,5,29.0
2025-07-28T00:38:12.575703,13,513,1,5,28.8
2025-07-28T00:38:13.076403,12,525,1,5,28.8
2025-07-28T00:38:13.577059,12,537,1,5,29.6
2025-07-28T00:38:14.077795,12,549,1,5,30.2
2025-07-28T00:38:14.578402,13,562,1,5,29.5
2025-07-28T00:38:15.081310,12,574,1,5,29.8
2025-07-28T00:38:15.581702,12,586,1,5,30.0
2025-07-28T00:38:16.082220,12,598,1,5,29.7
2025-07-28T00:38:16.582941,10,608,1,5,29.7
2025-07-28T00:38:17.469609,6,614,1,5,9.4
2025-07-28T00:38:17.970032,29,643,1,5,29.1
2025-07-28T00:38:18.470697,11,654,1,5,30.0
2025-07-28T00:38:18.971184,13,667,1,5,29.3
2025-07-28T00:38:19.471886,12,679,1,5,30.3
2025-07-28T00:38:19.976134,15,694,1,5,30.8
2025-07-28T00:38:20.476920,12,706,1,5,30.0
2025-07-28T00:38:20.977356,11,717,1,5,30.2
2025-07-28T00:38:21.479668,15,732,1,5,29.9
2025-07-28T00:38:21.980086,9,741,1,5,28.7
2025-07-28T00:38:22.480593,15,756,1,5,29.4
2025-07-28T00:38:22.981012,14,770,1,5,29.8
2025-07-28T00:38:23.481366,10,780,1,5,29.8
2025-07-28T00:38:23.981804,13,793,1,5,28.7
2025-07-28T00:38:24.482183,12,805,1,5,28.8
2025-07-28T00:38:24.982536,12,817,1,5,28.9
2025-07-28T00:38:25.482894,12,829,1,5,29.6
2025-07-28T00:38:25.983258,11,840,1,5,28.8
2025-07-28T00:38:26.483824,14,854,1,5,30.7
2025-07-28T00:38:26.984450,14,868,1,5,30.3
2025-07-28T00:38:27.484906,12,880,1,5,30.2
2025-07-28T00:38:27.998830,10,890,1,5,28.7
2025-07-28T00:38:28.499470,14,904,1,5,9.2
2025-07-28T00:38:29.000415,13,917,1,5,2.7
2025-07-28T00:38:29.500937,10,927,1,5,2.8
2025-07-28T00:38:30.001746,14,941,1,5,14.8
2025-07-28T00:38:31.194299,3,944,1,5,11.5
2025-07-28T00:38:31.694941,34,978,1,5,44.4
2025-07-28T00:38:32.196508,13,991,1,5,42.4
2025-07-28T00:38:32.704581,13,1004,1,5,43.5
2025-07-28T00:38:33.206756,11,1015,1,5,45.1
2025-07-28T00:38:33.707704,12,1027,1,5,44.1
2025-07-28T00:38:34.209045,14,1041,1,5,41.2
2025-07-28T00:38:34.709871,13,1054,1,5,45.4
2025-07-28T00:38:35.211312,11,1065,1,5,42.4
2025-07-28T00:38:35.713158,11,1076,1,5,42.5
2025-07-28T00:38:36.213830,13,1089,1,5,45.0
2025-07-28T00:38:36.714391,12,1101,1,5,42.4
2025-07-28T00:38:37.215656,13,1114,1,5,42.0
2025-07-28T00:38:37.716283,13,1127,1,5,45.1
2025-07-28T00:38:38.216837,12,1139,1,5,44.9
2025-07-28T00:38:38.717564,14,1153,1,5,42.6
2025-07-28T00:38:39.219318,12,1165,1,5,42.2
2025-07-28T00:38:39.720793,12,1177,1,5,44.8
2025-07-28T00:38:40.221734,11,1188,1,5,42.4
2025-07-28T00:38:40.723229,15,1203,1,5,42.3
2025-07-28T00:38:41.223938,11,1214,2,5,44.9
2025-07-28T00:38:41.725386,14,1228,1,5,42.4
2025-07-28T00:38:42.227071,13,1241,1,5,42.1
2025-07-28T00:38:42.728783,11,1252,1,5,45.1
2025-07-28T00:38:43.229345,12,1264,1,5,41.5
2025-07-28T00:38:43.748852,13,1277,1,5,43.0
2025-07-28T00:38:44.249350,13,1290,2,5,43.9
2025-07-28T00:38:44.750770,12,1302,1,5,40.4
2025-07-28T00:38:45.251514,13,1315,1,5,44.5
2025-07-28T00:38:45.752884,12,1327,1,5,42.1
2025-07-28T00:38:46.267653,12,1339,2,5,41.8
2025-07-28T00:38:47.660939,5,1344,1,5,8.0
2025-07-28T00:38:48.161915,39,1383,1,5,45.9
2025-07-28T00:38:48.662870,13,1396,1,5,41.8
2025-07-28T00:38:49.163929,14,1410,1,5,41.7
2025-07-28T00:38:49.664901,14,1424,1,5,44.4
2025-07-28T00:38:50.181564,7,1431,1,5,44.7
2025-07-28T00:38:50.696393,14,1445,1,5,39.6
2025-07-28T00:38:51.197302,14,1459,1,5,45.2
2025-07-28T00:38:51.698721,14,1473,1,5,42.0
2025-07-28T00:38:52.200116,12,1485,1,5,42.8
2025-07-28T00:38:52.701723,12,1497,1,5,45.2
2025-07-28T00:38:53.203481,11,1508,2,5,39.9
2025-07-28T00:38:53.704797,13,1521,1,5,44.9
2025-07-28T00:38:54.205431,11,1532,1,5,42.6
2025-07-28T00:38:54.706742,11,1543,1,5,42.2
2025-07-28T00:38:55.233195,11,1554,1,5,44.4
2025-07-28T00:38:55.737390,11,1565,1,5,40.3
2025-07-28T00:38:56.238481,8,1573,1,5,44.5
2025-07-28T00:38:56.739672,7,1580,1,5,41.6
2025-07-28T00:38:57.244546,5,1585,1,5,42.1
2025-07-28T00:38:57.745973,2,1587,1,5,43.3
2025-07-28T00:38:58.247231,1,1588,1,5,40.7
2025-07-28T00:38:58.747883,0,1588,1,5,44.7
2025-07-28T00:38:59.249211,0,1588,1,5,39.2
2025-07-28T00:38:59.750665,0,1588,1,5,44.7
2025-07-28T00:39:00.252054,0,1588,1,5,39.2
2025-07-28T00:39:00.753690,0,1588,1,5,44.7
2025-07-28T00:39:01.254565,0,1588,1,5,39.5
2025-07-28T00:39:01.755178,0,1588,1,5,44.3
2025-07-28T00:39:02.256060,0,1588,1,5,44.5
2025-07-28T00:39:02.756858,0,1588,1,5,50.0
2025-07-28T00:39:03.257608,0,1588,1,5,50.1
2025-07-28T00:39:03.758386,0,1588,1,5,50.1
2025-07-28T00:39:04.259592,0,1588,1,5,50.1
2025-07-28T00:39:04.995009,0,1588,1,5,30.5
2025-07-28T00:39:05.495580,0,1588,1,5,2.5
2025-07-28T00:39:05.996136,0,1588,1,5,2.5
2025-07-28T00:39:06.496869,0,1588,1,5,2.0
2025-07-28T00:39:06.997494,0,1588,1,5,0.0
2025-07-28T00:39:07.498143,0,1588,1,5,0.0
2025-07-28T00:39:07.998519,0,1588,1,5,0.0
2025-07-28T00:39:08.498879,0,1588,1,5,0.0
2025-07-28T00:39:08.999461,0,1588,1,5,0.0
2025-07-28T00:39:09.499924,0,1588,1,5,0.0
2025-07-28T00:39:10.000507,0,1588,1,5,0.0
2025-07-28T00:39:10.501125,0,1588,1,5,0.0
2025-07-28T00:39:11.001762,0,1588,1,5,0.0
2025-07-28T00:39:11.502357,0,1588,1,5,0.0
2025-07-28T00:39:12.002953,0,1588,1,5,0.0
