process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-21T11:11:52.398732,1183465,pt_main_thread,252.8,7.9,32,5.51,2.25,66,2025-07-21T11:11:52.501877,0.0,"[0.0, 0.0, 27.3, 0.0, 0.0, 27.3, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 20.0, 0.0, 63.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,1.8564453125
2025-07-21T11:11:53.003465,1183465,pt_main_thread,364.3,11.384375,32,7.58,2.46,96,2025-07-21T11:11:53.104514,12.8,"[20.0, 60.0, 41.7, 0.0, 27.3, 9.1, 55.6, 0.0, 30.0, 0.0, 44.4, 0.0, 54.5, 0.0, 60.0, 0.0, 20.0, 20.0, 30.0, 20.0, 11.1, 10.0, 10.0, 11.1, 0.0, 10.0, 0.0, 0.0, 16.7, 0.0, 0.0, 10.0]",32,2.2685546875
2025-07-21T11:11:53.606184,1183465,pt_main_thread,529.4,16.54375,32,10.49,2.74,96,2025-07-21T11:11:53.707566,17.3,"[10.0, 22.2, 27.3, 50.0, 11.1, 0.0, 11.1, 0.0, 40.0, 0.0, 33.3, 0.0, 9.1, 100.0, 18.2, 90.0, 18.2, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 9.1, 0.0, 10.0, 0.0, 10.0, 0.0, 18.2, 0.0, 0.0]",32,2.2685546875
2025-07-21T11:11:54.207823,1183465,pt_main_thread,539.9,16.871875,32,13.4,3.08,114,2025-07-21T11:11:54.308584,17.6,"[10.0, 36.4, 36.4, 0.0, 30.0, 0.0, 22.2, 50.0, 60.0, 0.0, 50.0, 0.0, 44.4, 0.0, 36.4, 50.0, 27.3, 18.2, 10.0, 10.0, 10.0, 20.0, 10.0, 10.0, 18.2, 0.0, 9.1, 10.0, 0.0, 18.2, 10.0, 0.0]",32,2.2685546875
2025-07-21T11:11:54.809519,1183465,pt_main_thread,536.9,16.778125,32,16.26,3.45,96,2025-07-21T11:11:54.910071,18.0,"[22.2, 0.0, 40.0, 0.0, 18.2, 0.0, 20.0, 20.0, 10.0, 90.0, 60.0, 0.0, 44.4, 0.0, 50.0, 0.0, 27.3, 27.3, 11.1, 20.0, 11.1, 10.0, 20.0, 0.0, 9.1, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0]",32,2.2685546875
2025-07-21T11:11:55.410369,1183465,pt_main_thread,529.2,16.5375,32,19.13,3.77,96,2025-07-21T11:11:55.511002,17.0,"[9.1, 40.0, 25.0, 0.0, 44.4, 0.0, 50.0, 0.0, 60.0, 0.0, 50.0, 0.0, 70.0, 0.0, 9.1, 100.0, 11.1, 20.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0]",32,2.2685546875
2025-07-21T11:11:56.011870,1183465,pt_main_thread,545.3,17.040625,32,22.07,4.1,109,2025-07-21T11:11:56.115060,17.4,"[0.0, 10.0, 27.3, 0.0, 36.4, 0.0, 10.0, 40.0, 20.0, 40.0, 50.0, 22.2, 40.0, 50.0, 20.0, 50.0, 27.3, 0.0, 0.0, 0.0, 0.0, 10.0, 9.1, 10.0, 9.1, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0]",32,2.2685546875
2025-07-21T11:11:56.615311,1183465,pt_main_thread,527.0,16.46875,32,25.01,4.34,115,2025-07-21T11:11:56.716769,16.9,"[20.0, 30.0, 10.0, 0.0, 44.4, 0.0, 36.4, 0.0, 18.2, 63.6, 40.0, 20.0, 66.7, 0.0, 70.0, 0.0, 25.0, 10.0, 11.1, 0.0, 20.0, 27.3, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,2.2685546875
2025-07-21T11:11:57.217068,1183465,pt_main_thread,540.1,16.878125,32,27.96,4.64,96,2025-07-21T11:11:57.317825,17.2,"[22.2, 0.0, 30.0, 0.0, 11.1, 9.1, 70.0, 0.0, 20.0, 81.8, 10.0, 72.7, 63.6, 0.0, 60.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 11.1, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0]",32,2.2685546875
2025-07-21T11:11:57.818144,1183465,pt_main_thread,539.1,16.846875,32,30.86,4.98,101,2025-07-21T11:11:57.919561,17.9,"[18.2, 0.0, 50.0, 0.0, 22.2, 10.0, 20.0, 20.0, 63.6, 0.0, 27.3, 55.6, 30.0, 27.3, 60.0, 0.0, 30.0, 20.0, 18.2, 9.1, 18.2, 9.1, 18.2, 0.0, 18.2, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0]",32,2.2685546875
