timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1752401622.4630725,2025-07-13T06:13:42.463073,7.6,115.97711181640625,8.09524917602539,3.8,4.9,965.59765625,0.0,0,0,0,0
1752401652.5745492,2025-07-13T06:14:12.574549,7.8,115.67616653442383,8.390331268310547,3.1,4.9,1483.4765625,3.8,853609,788662,417,362
1752401682.7221243,2025-07-13T06:14:42.722124,7.9,115.6098403930664,8.444904327392578,2.2,4.9,1483.4765625,0.2,367214,169385,809,738
1752401712.853502,2025-07-13T06:15:12.853502,7.9,115.55306625366211,8.517276763916016,1.6,4.9,1483.4765625,0.3,187528,139959,556,506
1752401742.9674246,2025-07-13T06:15:42.967425,7.9,115.62877655029297,8.442886352539062,4.6,4.9,1483.4765625,0.2,15370,10851,89,72
1752401773.1079936,2025-07-13T06:16:13.107994,7.9,115.6068000793457,8.460918426513672,1.6,4.9,1483.4765625,0.2,82505,54537,237,214
1752401803.2415586,2025-07-13T06:16:43.241559,8.1,115.30413436889648,8.764541625976562,5.6,4.9,1483.4765625,0.2,110451,92111,356,329
1752401833.389549,2025-07-13T06:17:13.389549,7.9,115.55779266357422,8.504039764404297,0.9,4.9,1483.4765625,0.2,98392,92483,352,331
1752401863.5124638,2025-07-13T06:17:43.512464,8.8,114.42398452758789,9.646076202392578,1.2,4.9,1483.4765625,0.2,48264,32310,168,139
1752401893.6468174,2025-07-13T06:18:13.646817,9.1,114.10530471801758,9.94927978515625,3.1,4.9,1483.4765625,0.2,102048,78133,338,303
1752401923.786221,2025-07-13T06:18:43.786221,8.1,115.32114791870117,8.75100326538086,4.1,4.9,1483.4765625,0.1,13504,18404,72,86
