process_timestamp,process_pid,process_process_name,process_rss,process_vms,process_uss,process_pss,process_memory_percent,process_actual_memory_bytes,process_system_total_memory,process_system_available_memory,process_system_memory_percent,system_timestamp,system_total_memory,system_available_memory,system_used_memory,system_free_memory,system_memory_percent,system_buffers,system_cached,system_shared,system_swap_total,system_swap_used,system_swap_free,system_swap_percent
2025-07-18T17:07:42.548616,12928,python,1150115840,14999638016,595177472,876836864,0.8598172814948327,1150115840,134757978112,127699791872,5.2,2025-07-18T17:07:42.549032,134757978112,127699791872,5684285440,123945017344,5.2,364752896,4763922432,105893888,8589930496,0,8589930496,0.0
2025-07-18T17:07:43.058328,12928,python,1172041728,15000383488,608673792,890333184,0.8697382851988869,1172041728,134757978112,127454789632,5.4,2025-07-18T17:07:43.058507,134757978112,127454789632,5929148416,123699941376,5.4,364765184,4764123136,106024960,8589930496,0,8589930496,0.0
2025-07-18T17:07:43.565068,12928,python,1172566016,15001432064,609452032,891111424,0.8701273441676732,1172566016,134757978112,127466283008,5.4,2025-07-18T17:07:43.565195,134757978112,127466283008,5917659136,123711438848,5.4,364765184,4764114944,106024960,8589930496,0,8589930496,0.0
2025-07-18T17:07:44.072958,12928,python,1172828160,15001432064,609599488,891258880,0.8703218736520665,1172828160,134757978112,127464812544,5.4,2025-07-18T17:07:44.073104,134757978112,127464812544,5919129600,123709968384,5.4,364765184,4764114944,106024960,8589930496,0,8589930496,0.0
2025-07-18T17:07:44.579948,12928,python,1167241216,15001145344,604098560,885757952,0.8661759640159359,1167241216,134757978112,127467081728,5.4,2025-07-18T17:07:44.580082,134757978112,127467081728,5916852224,123712225280,5.4,364765184,4764135424,106024960,8589930496,0,8589930496,0.0
2025-07-18T17:07:45.086189,12928,python,1172221952,15001407488,609169408,890828800,0.8698720242194072,1172221952,134757978112,127465402368,5.4,2025-07-18T17:07:45.086323,134757978112,127465402368,5918531584,123710545920,5.4,364765184,4764135424,106024960,8589930496,0,8589930496,0.0
2025-07-18T17:07:45.593579,12928,python,1172746240,15001407488,609837056,891496448,0.8702610831881936,1172746240,134757978112,127650127872,5.3,2025-07-18T17:07:45.593776,134757978112,127650127872,5750513664,123895271424,5.3,364765184,4747427840,89313280,8589930496,0,8589930496,0.0
2025-07-18T17:07:46.100121,12928,python,1172746240,15001407488,609923072,891582464,0.8702610831881936,1172746240,134757978112,127653912576,5.3,2025-07-18T17:07:46.100276,134757978112,127653912576,5746679808,123899052032,5.3,364765184,4747481088,89313280,8589930496,0,8589930496,0.0
2025-07-18T17:07:46.625263,12928,python,1172746240,15001542656,610029568,891688960,0.8702610831881936,1172746240,134757978112,127894953984,5.1,2025-07-18T17:07:46.625507,134757978112,127894953984,5505679360,124139995136,5.1,364765184,4747538432,89313280,8589930496,0,8589930496,0.0
2025-07-18T17:07:47.134467,12928,python,1171943424,15001452544,609230848,890890240,0.8696653366422393,1171943424,134757978112,127888289792,5.1,2025-07-18T17:07:47.134590,134757978112,127888289792,5512339456,124133298176,5.1,364765184,4747575296,89313280,8589930496,0,8589930496,0.0
2025-07-18T17:07:47.641307,12928,python,1172205568,15001452544,609808384,891467776,0.8698598661266325,1172205568,134757978112,127891087360,5.1,2025-07-18T17:07:47.642810,134757978112,127891087360,5511749632,124136054784,5.1,364765184,4745408512,87085056,8589930496,0,8589930496,0.0
2025-07-18T17:07:48.149642,12928,python,1172467712,15001452544,609882112,891541504,0.8700543956110258,1172467712,134757978112,127890243584,5.1,2025-07-18T17:07:48.149773,134757978112,127890243584,5512581120,124135182336,5.1,364773376,4745441280,87085056,8589930496,0,8589930496,0.0
