process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-23T09:57:04.914409,86216,python,0.0,0.0,32,6.12,0.37,90,2025-07-23T09:57:05.018389,0.0,"[100.0, 100.0, 100.0, 80.0, 90.9, 100.0, 90.0, 100.0, 90.9, 100.0, 100.0, 81.8, 80.0, 100.0, 100.0, 100.0, 90.9, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",32,21.12451171875
2025-07-23T09:57:05.519791,86216,python,86.0,2.6875,32,6.62,0.39,90,2025-07-23T09:57:05.621340,89.6,"[45.5, 70.0, 33.3, 87.5, 30.0, 100.0, 40.0, 90.0, 60.0, 60.0, 30.0, 100.0, 10.0, 100.0, 20.0, 100.0, 87.5, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 60.0, 90.9, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",32,21.12451171875
2025-07-23T09:57:06.122528,86216,python,104.5,3.265625,32,7.23,0.41,90,2025-07-23T09:57:06.224271,76.1,"[36.4, 100.0, 33.3, 100.0, 38.5, 90.0, 25.0, 100.0, 25.0, 100.0, 50.0, 90.9, 55.6, 81.8, 11.1, 100.0, 88.9, 80.0, 100.0, 100.0, 100.0, 90.9, 100.0, 100.0, 100.0, 100.0, 91.7, 100.0, 100.0, 100.0, 90.0, 90.9]",32,21.12451171875
2025-07-23T09:57:06.725303,86216,python,107.7,3.365625,32,7.86,0.43,90,2025-07-23T09:57:06.826263,81.0,"[33.3, 100.0, 40.0, 100.0, 50.0, 88.9, 30.0, 100.0, 72.7, 55.6, 33.3, 100.0, 60.0, 88.9, 33.3, 100.0, 90.9, 100.0, 90.9, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",32,21.12451171875
2025-07-23T09:57:07.327242,86216,python,104.7,3.271875,32,8.47,0.45,90,2025-07-23T09:57:07.428499,81.9,"[45.5, 83.3, 40.0, 90.0, 20.0, 100.0, 45.5, 88.9, 40.0, 100.0, 40.0, 100.0, 55.6, 80.0, 50.0, 100.0, 90.0, 80.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 88.9, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",32,21.12451171875
2025-07-23T09:57:07.933401,86216,python,107.3,3.353125,32,9.09,0.48,90,2025-07-23T09:57:08.035632,79.1,"[27.3, 100.0, 20.0, 100.0, 45.5, 81.8, 11.1, 100.0, 54.5, 54.5, 11.1, 100.0, 90.0, 30.0, 20.0, 100.0, 88.9, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 90.9, 88.9, 100.0]",32,21.12451171875
2025-07-23T09:57:08.547968,86216,python,104.0,3.25,32,9.71,0.5,90,2025-07-23T09:57:08.650213,77.8,"[33.3, 88.9, 33.3, 90.0, 33.3, 88.9, 33.3, 81.8, 22.2, 90.0, 30.0, 88.9, 45.5, 77.8, 55.6, 66.7, 80.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 88.9, 100.0, 100.0, 100.0, 100.0, 81.8, 100.0]",32,21.67529296875
2025-07-23T09:57:09.150698,86216,python,106.2,3.31875,32,10.32,0.53,90,2025-07-23T09:57:09.252891,79.5,"[36.4, 100.0, 50.0, 88.9, 11.1, 90.9, 63.6, 60.0, 33.3, 100.0, 30.0, 100.0, 72.7, 54.5, 55.6, 100.0, 72.7, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",32,21.67529296875
2025-07-23T09:57:09.754041,86216,python,106.1,3.315625,32,10.94,0.55,90,2025-07-23T09:57:09.855057,80.2,"[45.5, 80.0, 33.3, 100.0, 25.0, 80.0, 20.0, 90.0, 30.0, 100.0, 30.0, 66.7, 33.3, 72.7, 55.6, 88.9, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.9, 100.0, 81.8, 100.0, 100.0, 100.0]",32,21.67529296875
2025-07-23T09:57:10.356871,86216,python,106.3,3.321875,32,11.56,0.57,90,2025-07-23T09:57:10.457972,79.4,"[50.0, 77.8, 40.0, 90.9, 33.3, 100.0, 22.2, 90.0, 30.0, 100.0, 66.7, 72.7, 37.5, 100.0, 44.4, 88.9, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 90.0, 100.0, 100.0, 100.0]",32,21.67529296875
2025-07-23T09:57:10.958663,86216,python,102.9,3.215625,32,12.12,0.63,90,2025-07-23T09:57:11.062648,85.6,"[40.0, 90.0, 45.5, 70.0, 40.0, 80.0, 30.0, 80.0, 36.4, 100.0, 45.5, 100.0, 72.7, 40.0, 44.4, 100.0, 81.8, 90.9, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 88.9, 100.0, 90.0, 100.0, 90.0, 100.0, 90.9]",32,21.67529296875
2025-07-23T09:57:11.577024,86216,python,103.9,3.246875,32,12.74,0.64,90,2025-07-23T09:57:11.678471,79.7,"[22.2, 100.0, 22.2, 100.0, 36.4, 100.0, 60.0, 54.5, 20.0, 100.0, 40.0, 90.0, 20.0, 88.9, 22.2, 90.9, 80.0, 80.0, 100.0, 100.0, 88.9, 100.0, 80.0, 90.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 90.0, 90.0]",32,21.67529296875
2025-07-23T09:57:12.178931,86216,python,105.9,3.309375,32,13.36,0.67,90,2025-07-23T09:57:12.303768,76.8,"[27.3, 83.3, 36.4, 91.7, 23.1, 100.0, 33.3, 100.0, 23.1, 92.3, 18.2, 100.0, 38.5, 91.7, 90.9, 23.1, 61.5, 92.3, 91.7, 100.0, 75.0, 90.9, 100.0, 91.7, 92.9, 100.0, 100.0, 100.0, 92.3, 100.0, 100.0, 100.0]",32,21.67529296875
2025-07-23T09:57:12.804411,86216,python,107.1,3.346875,32,14.0,0.7,90,2025-07-23T09:57:12.930311,76.6,"[33.3, 83.3, 30.0, 91.7, 38.5, 90.9, 25.0, 100.0, 16.7, 91.7, 25.0, 91.7, 18.2, 100.0, 9.1, 100.0, 75.0, 91.7, 100.0, 90.9, 83.3, 100.0, 91.7, 92.3, 100.0, 81.8, 100.0, 100.0, 100.0, 100.0, 72.7, 90.9]",32,21.67529296875
