process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-21T10:07:00.053655,100453,pt_main_thread,0.0,0.0,32,5.52,2.19,67,2025-07-21T10:07:00.170145,0.0,"[0.0, 50.0, 20.0, 0.0, 0.0, 10.0, 20.0, 45.5, 55.6, 0.0, 40.0, 0.0, 50.0, 0.0, 27.3, 18.2, 16.7, 20.0, 20.0, 9.1, 10.0, 0.0, 0.0, 9.1, 11.1, 10.0, 0.0, 18.2, 0.0, 0.0, 0.0, 0.0]",32,0.4169921875
2025-07-21T10:07:00.670577,100453,pt_main_thread,69.0,2.15625,32,5.92,2.2,67,2025-07-21T10:07:00.771413,16.7,"[10.0, 18.2, 63.6, 0.0, 10.0, 20.0, 33.3, 0.0, 30.0, 0.0, 10.0, 70.0, 0.0, 100.0, 50.0, 0.0, 25.0, 18.2, 10.0, 18.2, 0.0, 10.0, 20.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 9.1]",32,0.4169921875
2025-07-21T10:07:01.271946,100453,pt_main_thread,64.9,2.028125,32,6.29,2.22,67,2025-07-21T10:07:01.372460,17.5,"[10.0, 0.0, 11.1, 0.0, 33.3, 0.0, 18.2, 60.0, 20.0, 0.0, 9.1, 90.0, 70.0, 0.0, 90.0, 0.0, 10.0, 18.2, 11.1, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 9.1, 10.0, 10.0, 10.0, 10.0, 0.0]",32,0.4169921875
2025-07-21T10:07:01.872881,100453,pt_main_thread,64.9,2.028125,32,6.66,2.24,67,2025-07-21T10:07:01.974067,18.9,"[22.2, 33.3, 10.0, 0.0, 30.0, 0.0, 40.0, 0.0, 30.0, 10.0, 0.0, 100.0, 70.0, 20.0, 40.0, 0.0, 27.3, 20.0, 10.0, 0.0, 18.2, 10.0, 10.0, 10.0, 11.1, 0.0, 0.0, 10.0, 9.1, 18.2, 0.0, 10.0]",32,0.4169921875
2025-07-21T10:07:02.474292,100453,pt_main_thread,68.2,2.13125,32,7.04,2.27,67,2025-07-21T10:07:02.575565,17.6,"[9.1, 70.0, 50.0, 0.0, 10.0, 0.0, 22.2, 0.0, 22.2, 0.0, 20.0, 30.0, 0.0, 100.0, 70.0, 0.0, 25.0, 10.0, 0.0, 10.0, 10.0, 10.0, 10.0, 10.0, 20.0, 18.2, 0.0, 10.0, 0.0, 10.0, 9.1, 0.0]",32,0.7841796875
2025-07-21T10:07:03.076136,100453,pt_main_thread,66.5,2.078125,32,7.42,2.29,67,2025-07-21T10:07:03.177121,17.1,"[10.0, 10.0, 0.0, 18.2, 10.0, 11.1, 10.0, 90.0, 20.0, 54.5, 40.0, 0.0, 30.0, 70.0, 9.1, 100.0, 10.0, 10.0, 18.2, 10.0, 10.0, 27.3, 10.0, 16.7, 10.0, 10.0, 0.0, 20.0, 18.2, 30.0, 20.0, 27.3]",32,0.7841796875
2025-07-21T10:07:03.679550,100453,pt_main_thread,66.5,2.078125,32,7.79,2.32,67,2025-07-21T10:07:03.780446,18.8,"[36.4, 0.0, 10.0, 40.0, 20.0, 0.0, 44.4, 0.0, 55.6, 22.2, 60.0, 0.0, 55.6, 0.0, 60.0, 0.0, 11.1, 18.2, 10.0, 27.3, 10.0, 9.1, 0.0, 0.0, 10.0, 10.0, 10.0, 10.0, 9.1, 9.1, 10.0, 0.0]",32,0.7841796875
2025-07-21T10:07:04.282461,100453,pt_main_thread,64.5,2.015625,32,8.16,2.34,67,2025-07-21T10:07:04.383909,17.1,"[0.0, 18.2, 33.3, 18.2, 10.0, 55.6, 30.0, 0.0, 50.0, 0.0, 30.0, 0.0, 72.7, 0.0, 40.0, 40.0, 25.0, 18.2, 10.0, 20.0, 10.0, 10.0, 10.0, 0.0, 10.0, 18.2, 0.0, 16.7, 0.0, 0.0, 0.0, 9.1]",32,0.7841796875
2025-07-21T10:07:04.884224,100453,pt_main_thread,66.5,2.078125,32,8.53,2.37,67,2025-07-21T10:07:04.986118,17.2,"[30.0, 10.0, 0.0, 20.0, 10.0, 18.2, 60.0, 9.1, 30.0, 10.0, 60.0, 20.0, 10.0, 90.0, 60.0, 20.0, 10.0, 20.0, 20.0, 11.1, 20.0, 10.0, 20.0, 11.1, 20.0, 30.0, 20.0, 27.3, 20.0, 36.4, 0.0, 27.3]",32,0.7841796875
2025-07-21T10:07:05.487498,100453,pt_main_thread,64.7,2.021875,32,8.89,2.4,67,2025-07-21T10:07:05.589216,19.0,"[10.0, 33.3, 0.0, 0.0, 27.3, 0.0, 11.1, 0.0, 90.0, 0.0, 0.0, 90.9, 11.1, 20.0, 0.0, 100.0, 10.0, 10.0, 0.0, 18.2, 9.1, 0.0, 10.0, 0.0, 16.7, 0.0, 9.1, 10.0, 16.7, 10.0, 10.0, 0.0]",32,0.7841796875
