timestamp,steps_per_sec
2025-07-23T08:56:54.109207,928.4
2025-07-23T08:56:54.456068,827.4
2025-07-23T08:56:54.649184,945.9
2025-07-23T08:56:54.941421,927.4
2022025-07-23T08:56:55.165041,961.2022025-07-23T08:56:55.456214,946.522025-07-23T08:56:55.647002,988.12025-07-23T08:56:55.954957,887.8
2025-07-23T08:56:56.399575,837.4
2025-07-23T08:56:56.625329,859.9
2025-07-23T08:56:57.230519,786.1
2025-07-23T08:56:57.554919,786.3
2025-07-23T08:56:57.692733,822.8
2025-07-23T08:56:58.199620,787.4
2025-07-23T08:56:58.376443,812.1
2025-07-23T08:56:58.510672,842.3
2025-07-23T08:56:58.669074,866.8
2025-07-23T08:56:58.844507,886.8
2025-07-23T08:56:59.048397,900.7
2025-07-23T08:56:59.186111,924.5
2025-07-23T08:56:59.322873,947.3
2025-07-23T08:56:59.461136,968.9
2025-07-23T08:56:59.603711,988.6
2025-07-23T082025-07-23T08:56:59.947178,1005.6
2025-07-23T08:57:00.156472,1012.8
20252025-07-23T08:57:02025-07-23T0820252025-07-23T08:57:02025-07-23T08:57:2025-07-23T08:57:2025-07-23T08:57:02025-07-23T08:572025-07-23T08:57:02025-07-23T08:57:01.994398,941.1
2025-07-23T08:57:02.609799,904.2
2025-07-23T08:57:02.737168,920.2022025-07-23T08:57:03.040940,917.2022025-07-23T08:57:03.346822,914.2022025-07-23T08:57:03.666825,911.2
2025-07-23T08:57:03.979622,908.3
2025-07-23T08:57:04.498890,888.1
2025-07-23T08:57:04.788892,888.0
2025-07-23T08:57:04.945723,898.5
2025-07-23T08:57:05.233512,898.2
2025-07-23T08:57:05.574079,894.0
2025-07-23T08:57:06.040894,880.8
2025-07-23T08:57:06.220877,888.6
2025-07-23T08:57:06.363448,899.0
2025-07-23T08:57:06.695618,895.7
2025-07-23T08:57:06.910499,900.5
2025-07-23T08:57:07.173224,902.0
2025-07-23T08:57:07.524480,897.5
2025-07-23T08:57:07.867474,893.8
2025-07-23T08:57:08.210155,890.3
2025-07-23T08:57:08.507326,889.7
2025-07-23T08:57:08.660908,897.8
2025-07-23T08:57:08.938586,898.2
2025-07-23T08:57:09.091160,906.0
2025-07-23T08:57:09.346662,907.6
2025-07-23T08:57:09.569597,911.0
2025-07-23T08:57:09.816833,912.9
2025-07-23T08:57:10.205714,906.9
2025-07-23T08:57:10.489424,906.8
2025-07-23T08:57:10.619627,915.0
2025-07-23T08:57:10.841106,918.2
2025-07-23T08:57:11.074262,920.6
2025-07-23T08:57:11.330471,921.8
2025-07-23T08:57:11.902278,906.8
2025-07-23T08:57:12.117302,910.1
2025-07-23T08:57:12.315869,914.2
2025-07-23T08:57:12.581259,914.9
2025-07-23T08:57:12.738296,920.8
2025-07-23T08:57:12.877770,927.5
2025-07-23T08:57:13.014502,934.3
2025-07-23T08:57:13.248091,936.2
2025-07-23T08:57:13.640023,930.6
2025-07-23T08:57:13.948515,929.1
2025-07-23T08:57:14.082824,935.5
2025-07-23T08:57:14.216034,942.0
2025-07-23T08:57:14.377397,947.0
2025-07-23T08:57:14.557827,951.2
2025-07-23T08:57:14.695140,957.2
2025-07-23T08:57:14.883858,960.7
2025-07-23T08:57:15.034822,966.0
2025-07-23T08:57:15.420372,960.6
2025-07-23T08:57:15.821256,954.7
2025-07-23T08:57:16.238917,948.3
2025-07-23T08:57:16.422045,952.0
2025-07-23T08:57:17.043203,937.5
2025-07-23T08:57:17.451828,932.2
2025-07-23T08:57:17.682112,933.9
2025-07-23T08:57:17.808130,939.7
2025-07-23T08:57:18.104746,938.7
2025-07-23T08:57:18.242342,943.9
2025-07-23T08:57:18.368513,949.5
2025-07-23T08:57:18.616137,950.3
2025-07-23T08:57:18.780935,954.3
2025-07-23T08:57:18.921956,959.2
2025-07-23T08:57:19.049510,964.5
2025-07-23T08:57:19.194298,969.1
2025-07-23T08:57:19.326744,974.1
2025-07-23T08:57:19.528986,976.4
2025-07-23T08:57:19.674185,980.8
2025-07-23T08:57:19.849863,984.0
25-07-23T08:57:18.779769,1026.4
025-07-23T08:57:16.603261,1093.1
