timestamp,buffer_len,memory_bytes
2025-07-16T09:13:55.857,1,584
2025-07-16T09:13:55.984,2,824
2025-07-16T09:13:56.099,3,1032
2025-07-16T09:13:56.227,4,1240
2025-07-16T09:13:56.342,5,1480
2025-07-16T09:13:56.464,6,1688
2025-07-16T09:13:56.595,7,1896
2025-07-16T09:13:56.709,8,2104
2025-07-16T09:13:56.823,9,2376
2025-07-16T09:13:56.983,10,2584
2025-07-16T09:13:57.121,1,584
2025-07-16T09:13:57.280,2,824
2025-07-16T09:13:57.402,3,1032
2025-07-16T09:13:57.607,4,1240
2025-07-16T09:13:57.792,5,1480
2025-07-16T09:13:57.995,6,1688
2025-07-16T09:13:58.106,7,1896
2025-07-16T09:13:58.261,8,2104
2025-07-16T09:13:58.387,9,2376
2025-07-16T09:13:58.536,10,2584
2025-07-16T09:13:58.649,1,584
2025-07-16T09:13:58.767,2,824
2025-07-16T09:13:58.883,3,1032
2025-07-16T09:13:58.995,4,1240
2025-07-16T09:13:59.123,5,1480
2025-07-16T09:13:59.253,6,1688
2025-07-16T09:13:59.376,7,1896
2025-07-16T09:13:59.502,8,2104
2025-07-16T09:13:59.605,9,2376
2025-07-16T09:13:59.707,10,2584
2025-07-16T09:13:59.820,1,584
2025-07-16T09:13:59.967,2,824
2025-07-16T09:14:00.163,3,1032
2025-07-16T09:14:00.279,4,1240
2025-07-16T09:14:00.390,5,1480
2025-07-16T09:14:00.501,6,1688
2025-07-16T09:14:00.610,7,1896
2025-07-16T09:14:00.713,8,2104
2025-07-16T09:14:00.850,9,2376
2025-07-16T09:14:00.958,10,2584
2025-07-16T09:14:01.077,1,584
2025-07-16T09:14:01.260,2,824
2025-07-16T09:14:01.363,3,1032
2025-07-16T09:14:01.481,4,1240
2025-07-16T09:14:01.588,5,1480
2025-07-16T09:14:01.709,6,1688
2025-07-16T09:14:01.820,7,1896
2025-07-16T09:14:01.930,8,2104
2025-07-16T09:14:02.079,9,2376
2025-07-16T09:14:02.185,10,2584
2025-07-16T09:14:02.293,1,584
2025-07-16T09:14:02.389,2,824
2025-07-16T09:14:02.493,3,1032
2025-07-16T09:14:02.597,4,1240
2025-07-16T09:14:02.807,5,1480
2025-07-16T09:14:03.014,6,1688
2025-07-16T09:14:03.192,7,1896
2025-07-16T09:14:03.298,8,2104
2025-07-16T09:14:03.404,9,2376
2025-07-16T09:14:03.521,10,2584
2025-07-16T09:14:03.720,1,584
2025-07-16T09:14:03.825,2,824
2025-07-16T09:14:03.926,3,1032
2025-07-16T09:14:04.033,4,1240
2025-07-16T09:14:04.165,5,1480
2025-07-16T09:14:04.268,6,1688
2025-07-16T09:14:04.370,7,1896
2025-07-16T09:14:04.473,8,2104
2025-07-16T09:14:04.652,9,2376
2025-07-16T09:14:04.824,10,2584
2025-07-16T09:14:04.938,1,584
2025-07-16T09:14:05.044,2,824
2025-07-16T09:14:05.148,3,1032
2025-07-16T09:14:05.310,4,1240
2025-07-16T09:14:05.418,5,1480
2025-07-16T09:14:05.526,6,1688
2025-07-16T09:14:05.633,7,1896
2025-07-16T09:14:05.764,8,2104
2025-07-16T09:14:05.872,9,2376
2025-07-16T09:14:05.974,10,2584
2025-07-16T09:14:06.108,1,584
2025-07-16T09:14:06.213,2,824
2025-07-16T09:14:06.337,3,1032
2025-07-16T09:14:06.448,4,1240
2025-07-16T09:14:06.575,5,1480
2025-07-16T09:14:06.729,6,1688
2025-07-16T09:14:06.874,7,1896
2025-07-16T09:14:07.031,8,2104
2025-07-16T09:14:07.129,9,2376
2025-07-16T09:14:07.230,10,2584
2025-07-16T09:14:07.358,1,584
2025-07-16T09:14:07.483,2,824
2025-07-16T09:14:07.587,3,1032
2025-07-16T09:14:07.694,4,1240
2025-07-16T09:14:07.815,5,1480
2025-07-16T09:14:07.969,6,1688
2025-07-16T09:14:08.099,7,1896
2025-07-16T09:14:08.238,8,2104
2025-07-16T09:14:08.343,9,2376
2025-07-16T09:14:08.451,10,2584
2025-07-16T09:14:08.559,1,584
2025-07-16T09:14:08.672,2,824
2025-07-16T09:14:08.777,3,1032
2025-07-16T09:14:08.879,4,1240
2025-07-16T09:14:09.011,5,1480
2025-07-16T09:14:09.119,6,1688
2025-07-16T09:14:09.223,7,1896
2025-07-16T09:14:09.330,8,2104
2025-07-16T09:14:09.486,9,2376
2025-07-16T09:14:09.587,10,2584
2025-07-16T09:14:09.696,1,584
2025-07-16T09:14:09.816,2,824
2025-07-16T09:14:09.934,3,1032
2025-07-16T09:14:10.106,4,1240
2025-07-16T09:14:10.283,5,1480
2025-07-16T09:14:10.382,6,1688
2025-07-16T09:14:10.492,7,1896
2025-07-16T09:14:10.600,8,2104
2025-07-16T09:14:10.748,9,2376
2025-07-16T09:14:10.852,10,2584
2025-07-16T09:14:11.038,1,584
2025-07-16T09:14:11.165,2,824
2025-07-16T09:14:11.325,3,1032
2025-07-16T09:14:11.484,4,1240
2025-07-16T09:14:11.585,5,1480
2025-07-16T09:14:11.698,6,1688
2025-07-16T09:14:11.811,7,1896
2025-07-16T09:14:11.941,8,2104
2025-07-16T09:14:12.044,9,2376
2025-07-16T09:14:12.151,10,2584
2025-07-16T09:14:12.273,1,584
2025-07-16T09:14:12.459,2,824
2025-07-16T09:14:12.561,3,1032
2025-07-16T09:14:12.666,4,1240
2025-07-16T09:14:12.764,5,1480
2025-07-16T09:14:12.859,6,1688
2025-07-16T09:14:12.972,7,1896
2025-07-16T09:14:13.143,8,2104
2025-07-16T09:14:13.255,9,2376
2025-07-16T09:14:13.361,10,2584
2025-07-16T09:14:13.522,1,584
2025-07-16T09:14:13.654,2,824
2025-07-16T09:14:13.812,3,1032
2025-07-16T09:14:13.914,4,1240
2025-07-16T09:14:14.045,5,1480
2025-07-16T09:14:14.156,6,1688
2025-07-16T09:14:14.299,7,1896
2025-07-16T09:14:14.407,8,2104
2025-07-16T09:14:14.520,9,2376
