Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
11	2611.2240234375	2478.025585017233	6801.022	-194.11183	501.0	0.0	501.0	501.0	61.61985	14.225194199025896	86.95795	28.306078	0.00025079690385609865	448053.15625	-0.0004960565711371601	-41377.96875	1.5851356983184814	-0.00917499978095293	0.14159999787807465	39.0
12	3204.2564453125	1024.4330139155024	4795.1504	1786.1018	501.0	0.0	501.0	501.0	119.5435625	32.08187650372091	169.97751	40.852665	-0.0003990627301391214	365304.40625	-0.0055096931755542755	-66756.34375	1.5663238763809204	0.009224999696016312	0.13359999656677246	39.0
13	3610.4625	1164.0568285096738	4811.1206	1814.8165	501.2	0.4000000327825533	502.0	501.0	213.13709516193524	51.93644810865624	294.34372	79.33148	-0.001569269923493266	334195.375	-0.00563605222851038	-54656.96875	1.564251184463501	0.0017992802895605564	0.1775289922952652	39.0
14	5423.769921875	1859.0621291393143	7830.724	2824.71	501.0	0.0	501.0	501.0	322.049	63.717840515824136	433.39673	136.26726	-0.0010672693606466055	687992.375	-0.0014695001300424337	-189877.8125	1.5409953594207764	0.0004250000056345016	0.16519999504089355	39.0
15	5222.584375	1019.5861415299837	6807.968	3810.6765	501.0	0.0	501.0	501.0	517.2305	105.6336158616186	684.703	200.51756	0.0008147130720317364	444526.6875	-0.008502181619405746	-51833.0625	1.525771141052246	0.00570000009611249	0.21320000290870667	39.0
16	6626.18515625	2242.2193469863737	8859.742	2802.7966	501.0	0.0	501.0	501.0	669.4803	99.9395897530103	847.979	315.34415	-0.0018717620987445116	557487.4375	-0.002485287608578801	-98720.4375	1.508376955986023	0.006525000091642141	0.17239999771118164	39.0
17	7012.5640625	1600.3226549668038	8813.495	4811.1523	501.2	0.4000000327825533	502.0	501.0	850.797481007597	128.77216116926485	1079.9603	395.7294	-0.00039348274003714323	489400.03125	-0.0013974354369565845	-78799.375	1.4929200410842896	-0.002449020277708769	0.15033985674381256	39.0
18	8416.5734375	1756.052277126168	10833.342	5805.082	501.0	0.0	501.0	501.0	1043.2559	148.4727638322935	1314.8809	490.52423	-0.00031429194496013224	708739.375	-0.007956459186971188	-44285.3125	1.4737794399261475	0.0017000000225380063	0.1459999978542328	39.0
19	8205.70625	1972.7233967284922	10821.809	4778.026	501.0	0.0	501.0	501.0	1211.1214	146.0225900331863	1497.795	630.3269	-0.0014271383406594396	482737.8125	-0.006554067134857178	-8340.5625	1.455102562904358	0.003700000001117587	0.14839999377727509	39.0
20	9817.37265625	895.8261550099996	10823.269	8809.87	501.0	0.0	501.0	501.0	1261.9761	142.2470301974702	1526.4312	735.6334	-0.000994209316559136	700522.9375	-0.004228731617331505	-47989.25	1.427658200263977	0.015699999406933784	0.17000000178813934	32.0
21	11628.2046875	1479.040837840524	12826.862	8803.092	501.0	0.0	501.0	501.0	1396.9744	170.92229813573184	1713.2592	774.65234	-0.00021697673946619034	939453.875	-0.005598762538284063	-124387.75	1.4217898845672607	-0.006750000175088644	0.12359999865293503	39.0
22	10423.03671875	1761.626748207463	11842.97	7797.009	501.0	0.0	501.0	501.0	1646.2784	236.2257632012224	2065.6594	897.65265	-0.0013585210544988513	679854.625	-0.003933524712920189	-31017.125	1.3998993635177612	0.0009500000160187483	0.1316000074148178	39.0
23	14842.7734375	10.241169023541698	14849.57	14822.422	501.0	0.0	501.0	501.0	1647.9886	195.87397581097903	2019.4216	1075.5095	-0.0007142517133615911	1621876.25	-0.0021031759679317474	-606493.4375	1.3674322366714478	0.0005000000237487257	0.19760000705718994	39.0
24	13423.140625	810.5215296338525	14843.934	12802.527	501.2	0.4000000327825533	502.0	501.0	2053.222710915634	346.1207606712041	2605.0867	1075.5095	0.0010314263636246324	779910.375	-0.005580015946179628	-29720.75	1.3463860750198364	0.0009246301488019526	0.11555378139019012	39.0
25	14837.7015625	632.027095938141	15853.931	13855.802	501.0	0.0	501.0	501.0	2133.6484	239.43309044490906	2605.0867	1444.9851	-0.001350249513052404	923584.8125	-0.0019259970868006349	-64391.25	1.3252832889556885	0.005524999927729368	0.1679999977350235	39.0
26	14224.4890625	1624.8574091285673	15827.994	11838.456	501.0	0.0	501.0	501.0	2250.088	259.6709918338974	2679.5464	1444.9851	0.001183280604891479	909836.6875	-0.004830436315387487	-14986.5625	1.3098746538162231	0.006149999797344208	0.12439999729394913	39.0
27	17234.6484375	2434.361353620288	20847.512	13796.933	501.2	0.4000000327825533	502.0	501.0	2248.948620551779	253.05562617737624	2610.5225	1602.0923	-0.0004521373484749347	1362374.5	-0.005785507149994373	-247715.75	1.2899059057235718	-0.00329868053086102	0.10675729811191559	39.0
28	17450.2046875	495.81851518473974	17864.232	16833.59	501.2	0.4000000327825533	502.0	501.0	2555.1731307477007	320.24352988409765	3062.2583	1604.5173	-0.00012790712935384363	977157.9375	-0.006357715930789709	-25304.8125	1.2466620206832886	-0.00027489004423841834	0.10155937820672989	39.0
29	16833.5015625	1796.493139424696	19859.832	14831.343	501.0	0.0	501.0	501.0	2732.7312	287.6593652221321	3183.8777	1913.5132	0.0004028160183224827	1096754.625	-0.0023743773344904184	-12137.375	1.2367476224899292	0.006725000217556953	0.08839999884366989	39.0
30	17833.20625	1105.9317338787237	19854.662	16824.164	501.0	0.0	501.0	501.0	2725.824	278.55802411705895	3183.8777	2018.125	-0.00013644533464685082	1086916.25	-0.0015999083407223225	-15219.0	1.2331211566925049	0.0008500000112690032	0.16760000586509705	39.0
31	17840.8328125	1423.7990729031958	19843.31	15819.998	501.0	0.0	501.0	501.0	2761.947	282.69659212661196	3138.9355	2018.125	0.0010405253851786256	1201632.0	-0.0077890618704259396	-17079.5	1.213529109954834	0.0016749999485909939	0.11640000343322754	39.0
32	19643.5234375	1176.5601982049197	20864.47	17826.178	501.2	0.4000000327825533	502.0	501.0	2833.183526589364	288.3410393579256	3221.749	2055.7546	-0.00047804441419430077	1306041.125	-0.0019503762014210224	-109499.5	1.2004889249801636	0.004623150918632746	0.10235905647277832	39.0
33	19441.5625	1025.486957498729	20854.238	17836.111	501.2	0.4000000327825533	502.0	501.0	3098.3194722111157	323.9079052255023	3603.22	2063.5386	0.0008709492394700646	1131813.25	-0.0013769334182143211	-20277.875	1.1823232173919678	0.0017493002815172076	0.12155137956142426	39.0
34	20247.51875	2070.6101516219805	23858.408	17826.365	501.0	0.0	501.0	501.0	3116.2628	294.58505053719205	3603.22	2224.347	-0.0012286382261663675	1265586.5	-0.000482349656522274	-27855.25	1.1412550210952759	0.005049999803304672	0.09799999743700027	39.0
35	21056.221875	1334.6764401906553	22853.832	18841.348	501.0	0.0	501.0	501.0	3189.1068	299.3760979103041	3680.7246	2224.347	0.00016889935068320483	1412267.0	-0.0069059403613209724	-25657.5	1.1212984323501587	0.002749999985098839	0.15320000052452087	39.0
36	22864.4609375	1679.5711952757465	25874.934	20855.193	501.2	0.400000017881393	502.0	501.0	3318.5415833666534	295.11162710238915	3739.4219	2308.2788	-0.0004535371554084122	1688380.25	-0.0014565715100616217	-101076.5	1.0899916887283325	0.0035735706333070993	0.11435426026582718	39.0
37	23258.921875	1864.2744433156831	26879.824	21852.22	501.0	0.0	501.0	501.0	3583.7512	346.1279301067742	4093.1125	2399.0789	-0.0006802459829486907	1701971.5	-0.005504833068698645	-15436.625	1.0863170623779297	0.0032500000670552254	0.06520000100135803	39.0
38	24062.059375	748.2654275055075	24868.686	22861.863	501.0	0.0	501.0	501.0	3689.412	321.96976752484073	4152.158	2669.431	0.00027963428874500096	1677350.875	-0.005178455729037523	-25099.5	1.06687593460083	-0.004174999892711639	0.16519999504089355	39.0
39	23255.3421875	1367.3880210093987	25876.367	21844.371	501.2	0.40000000298023225	502.0	501.0	3802.0711715313873	320.26910915523587	4302.5938	2274.1987	0.00019056136079598218	1893961.125	-0.007929038256406784	-34968.75	1.0394995212554932	0.002798880450427532	0.1303478628396988	39.0
40	29235.46875	10254.792128561163	49730.164	23849.031	599.2	196.39999840885946	992.0	501.0	3699.285857572718	308.77906048053256	4305.253	2703.5264	0.00020473866607062519	1725781.0	-0.004971656482666731	-166101.625	1.0177081823349	0.00035523236147128046	0.10832497477531433	39.0
41	25870.96875	1425.6023288420934	27881.182	23854.305	501.0	0.0	501.0	501.0	3959.4356	379.7048622285472	4606.584	2703.5264	-0.0008587665506638587	1883402.625	-8.410814916715026e-05	-13906.125	0.98952716588974	0.017224999144673347	0.08079999685287476	4.0
42	25064.3734375	1334.9009701097682	26876.44	22852.35	501.0	0.0	501.0	501.0	4145.1476	313.0006824273711	4676.7954	3084.7214	0.001044847653247416	1618216.375	-0.005148896481841803	-14543.5	0.9941644668579102	-0.00839999970048666	0.06719999760389328	39.0
43	25256.7875	1638.945026533837	26882.582	22836.717	501.0	0.0	501.0	501.0	4078.0312	310.8307114813464	4676.7954	3083.0676	-0.0019061416387557983	2394402.75	-0.0040742880664765835	-12990.25	0.969850480556488	-0.0007750000222586095	0.10719999670982361	39.0
44	28079.6625	1338.248033811371	29891.113	25858.236	501.0	0.0	501.0	501.0	4023.9336	282.8346230573619	4573.589	3004.4724	0.0006562438793480396	2348367.75	-0.0035733741242438555	-241733.25	0.9287118315696716	-0.0019000000320374966	0.07159999758005142	39.0
45	26874.746875	899.7748885137881	27889.86	25864.564	501.0	0.0	501.0	501.0	4430.9968	391.88156578231644	5098.2925	3004.4724	-9.51766996877268e-05	2068430.875	-0.0025821372400969267	-80883.125	0.9342331886291504	-0.005824999883770943	0.14640000462532043	39.0
46	28086.4625	991.8928369536701	29911.164	26876.854	501.0	0.0	501.0	501.0	4338.4096	329.6119609480214	5020.4004	3191.8708	0.00015193242870736867	2091565.0	-0.0031885365024209023	-71214.875	0.9053089022636414	0.0024999999441206455	0.0812000036239624	39.0
47	27874.821875	1685.411225784378	29896.139	25860.89	501.0	0.0	501.0	501.0	4466.6872	326.4117841010033	5136.0054	3191.8708	0.00048199540469795465	2466167.5	-0.002185660880059004	-24670.75	0.8997231721878052	0.006924999877810478	0.16840000450611115	39.0
48	27472.046875	1027.747731692948	28882.232	25863.768	501.0	0.0	501.0	501.0	4431.2352	319.3326842025414	5136.0054	3327.45	0.0008905845461413264	1810424.25	-0.005338150542229414	-5927.375	0.9007912874221802	-0.0037249999586492777	0.11640000343322754	39.0
49	29286.3	1358.4299761121292	30888.25	26882.104	501.2	0.4000000327825533	502.0	501.0	4403.680927628949	286.18384217735047	4989.1465	3327.45	2.9524437195505016e-05	2218056.25	-0.002598398132249713	-78435.0	0.8641359806060791	0.008246701210737228	0.1595361828804016	39.0
50	28684.209375	1477.9006732524347	29891.496	25864.873	501.2	0.4000000327825533	502.0	501.0	4625.121951219512	324.0127156517756	5309.6807	3385.4836	0.0017464110860601068	2203290.25	-0.0031267283484339714	-23495.25	0.8724303245544434	-0.0030737705528736115	0.12714913487434387	39.0
51	28075.65625	758.7006326608671	28890.28	26856.863	501.0	0.0	501.0	501.0	4608.932	304.56161806767443	5240.1455	3491.5762	0.00022031554544810206	2004643.0	-0.0017931985203176737	-20006.625	0.8694368004798889	0.015075000002980232	0.07479999959468842	9.0
52	29689.4	400.8815130434428	29896.678	28887.697	501.0	0.0	501.0	501.0	4467.8016	289.8892367784634	5158.8677	3372.9233	0.0005644272896461189	2666609.5	-0.004027985967695713	-81586.0	0.8594964146614075	-0.0051750000566244125	0.12280000001192093	39.0
53	30287.40625	1029.6874283004527	31905.688	28870.914	501.0	0.0	501.0	501.0	4681.352	336.4470930176095	5354.6304	3372.9233	9.445076284464449e-05	2297889.25	-0.0021691741421818733	-20604.5	0.8134576678276062	0.005425000097602606	0.15119999647140503	39.0
54	30483.14375	1505.3123263960872	32905.902	28864.979	501.4	0.4898979339565388	502.0	501.0	4869.294964028777	311.6173020319306	5532.7266	3637.4253	0.000632621580734849	2456285.5	-0.002277251798659563	-4026.5	0.8162937164306641	0.007518984843045473	0.14028777182102203	39.0
55	30285.534375	1362.2838177120068	31888.098	27873.027	501.2	0.40000000298023225	502.0	501.0	4895.7796881247505	309.5293353403285	5561.202	3734.367	-0.00025981751969084144	2366471.0	-0.005534258671104908	-6384.0	0.8240393996238708	-0.007072171196341515	0.1279488205909729	39.0
56	31502.1	1365.4795494623856	33914.66	29892.84	501.2	0.400000017881393	502.0	501.0	4856.5493802479	310.56949662693205	5490.133	3687.618	-5.484647408593446e-05	2587714.25	-0.003786170855164528	-73990.25	0.7871296405792236	-0.014294282533228397	0.11315473914146423	39.0
57	31298.71875	1359.7937343582666	33906.06	29898.205	501.2	0.400000017881393	502.0	501.0	5077.838464614154	331.3851124641764	5785.1562	3687.618	8.491409971611574e-05	2536807.5	-0.0007121965172700584	-37713.5	0.7660667896270752	0.0027489003259688616	0.06637345254421234	39.0
58	32102.56875	987.3988049415494	32910.984	30889.146	501.0	0.0	501.0	501.0	4992.1052	325.76888985905333	5759.961	3781.586	-0.00027150081587024033	2775310.5	-0.005157069768756628	-27139.75	0.7578896284103394	0.00047500000800937414	0.10159999877214432	39.0
59	32513.278125	1635.1419510244364	34928.465	30898.525	501.0	0.0	501.0	501.0	5072.774	312.710227527019	5765.125	3933.4675	-0.0008499285904690623	2596578.25	-0.001027511665597558	-17144.25	0.7326217889785767	0.00559999980032444	0.07440000027418137	39.0
60	32293.296875	496.23494939393373	32912.13	31874.518	501.0	0.0	501.0	501.0	5219.3156	332.52555991983536	5891.812	3933.4675	0.00031103476067073643	2812292.0	-0.003641592338681221	-11936.25	0.7270930409431458	0.0008750000270083547	0.08399999886751175	39.0
61	32705.05625	2148.264788148798	35924.266	29896.2	501.0	0.0	501.0	501.0	5167.6372	311.1888738370959	5891.812	4005.0952	0.00016240768309216946	2848356.0	-0.00412358995527029	-27242.5	0.7210057377815247	0.0028750000055879354	0.07639999687671661	39.0
62	33710.771875	759.0713405207708	34931.55	32900.43	501.0	0.0	501.0	501.0	5273.736	315.418381201857	5928.201	4127.4854	-0.0009478343999944627	2913951.5	-0.002131915185600519	-6568.0	0.6960280537605286	0.004699999932199717	0.10719999670982361	39.0
63	33101.759375	1734.1121647690497	34917.594	29877.352	501.2	0.4000000327825533	502.0	501.0	5365.9276289484205	320.06463761418496	6057.1694	4127.4854	0.0006560963811352849	2636407.25	-0.002408577362075448	-3555.0	0.6614767909049988	0.008571571670472622	0.11675329506397247	39.0
64	34520.6625	1019.9777448552493	35917.555	32924.797	501.0	0.0	501.0	501.0	5411.5912	308.23647026268645	6052.455	4234.3906	0.00010858201858354732	3047800.0	-0.003112070495262742	-15881.0	0.6583298444747925	-0.00937500037252903	0.11879999935626984	39.0
65	33912.365625	1420.1871707630653	35927.777	31906.186	501.2	0.400000017881393	502.0	501.0	5523.956817273091	306.2189477847624	6168.3296	4234.3906	-0.00044018312473781407	3078553.75	-0.002767398487776518	-28297.25	0.6587792634963989	-0.0011495401849970222	0.055177927017211914	39.0
66	34318.196875	1025.8710445275274	35924.426	32911.785	501.0	0.0	501.0	501.0	5428.4316	318.7330218223396	6205.724	4172.0913	-0.00016647148004267365	2878964.5	-0.0019404989434406161	-25899.5	0.6576897501945496	0.008124999701976776	0.10199999809265137	39.0
67	34110.271875	750.7154920474201	34922.418	32916.68	501.2	0.4000000327825533	502.0	501.0	5513.4786085565775	325.2270612102606	6201.8926	4744.835	-0.0001876742171589285	2745286.75	-0.0020886266138404608	-7684.75	0.6448007822036743	0.007422031369060278	0.0755697712302208	39.0
68	34514.428125	1365.0756755579523	35930.51	32904.355	501.0	0.0	501.0	501.0	5493.5536	318.2610852743389	6201.8926	4260.224	0.0008967478643171489	2835382.25	-0.0026738105807453394	-8781.75	0.6290430426597595	-0.00317499996162951	0.10760000348091125	39.0
69	35122.125	751.8870260883613	35924.64	33912.637	501.4	0.4898979339565388	502.0	501.0	5533.998401278976	316.16133857003274	6187.318	4329.6646	-5.2191942813806236e-05	2965644.0	-0.00026425375835970044	-12135.0	0.6322364211082458	-0.001848521176725626	0.07873701304197311	39.0
70	35525.225	493.7286957429151	35930.504	34918.434	501.0	0.0	501.0	501.0	5643.9096	312.65899635225594	6259.2065	4440.713	-0.0014971168711781502	3441638.25	-0.0013062250800430775	-7746.75	0.623180091381073	-0.004449999891221523	0.11760000139474869	39.0
71	34912.959375	1104.3166665408976	35920.293	32893.996	501.0	0.0	501.0	501.0	5692.8704	317.68792737527815	6259.2065	4440.713	0.00022444876958616078	3304344.25	-0.0016220620600506663	-14933.0	0.6105886697769165	0.002675000112503767	0.04639999940991402	39.0
72	35526.178125	494.41849682227706	35934.906	34916.3	501.0	0.0	501.0	501.0	5624.8256	309.494038714803	6234.084	4941.8213	0.0005994951934553683	3072710.25	-0.0019462020136415958	-20779.75	0.6073135137557983	0.004449999891221523	0.12559999525547028	39.0
73	35729.35625	980.0747930642844	36922.61	33925.336	501.2	0.400000017881393	502.0	501.0	5682.143542582967	308.453914990442	6424.7896	4397.239	-0.0004446490202099085	3238936.25	-0.0024214317090809345	-5982.5	0.6000791192054749	0.005297880619764328	0.09836065769195557	39.0
74	35923.125	1104.9752938414506	36943.367	33909.03	501.0	0.0	501.0	501.0	5766.8864	303.24476714363925	6511.336	4566.1196	-0.00031005992786958814	3579712.75	-0.004927373491227627	-4404.0	0.6148167252540588	-0.0007999999797903001	0.12039999663829803	39.0
75	37132.60625	758.4789713630827	37944.66	35912.754	501.4	0.4898979339565388	502.0	501.0	5802.008393285371	289.6858023940991	6355.032	4651.5996	-0.0007450393750332296	3108480.5	-0.0002325793611817062	-32653.5	0.5825525522232056	0.005570543464273214	0.0875299796462059	39.0
76	36934.084375	638.114644871907	37942.043	35924.203	501.0	0.0	501.0	501.0	5938.3032	296.17184201068136	6709.7446	5230.632	0.0005199229344725609	3104221.25	-0.0034246337600052357	-1117.5	0.580958366394043	-0.0026499999221414328	0.06719999760389328	39.0
77	36528.159375	493.7025420230283	36945.258	35922.777	501.0	0.0	501.0	501.0	5994.0264	303.13958237089395	6709.7446	4802.9995	0.0007368182996287942	2978414.5	-0.0019482612842693925	-7331.0	0.5732133984565735	0.00044999999227002263	0.06759999692440033	39.0
78	36324.140625	1211.4989475851805	36941.703	33901.176	501.0	0.0	501.0	501.0	5953.4596	310.51521573024405	6571.4624	4725.07	0.0006380500853992999	3564741.0	-0.00366006838157773	-17550.0	0.5631924867630005	0.0037499999161809683	0.06440000236034393	39.0
79	37130.4125	750.0693967893905	37937.07	35933.797	501.2	0.4000000327825533	502.0	501.0	5844.941223510596	304.18189385658695	6517.351	4638.67	-0.0007610092288814485	3414058.5	-0.0013312611263245344	-10733.75	0.5405518412590027	-0.0015493802493438125	0.06637345254421234	39.0
80	44531.08125	13702.660529984678	71895.47	36932.723	597.8	193.5999983858471	985.0	501.0	5889.434316353887	313.84256909626475	6632.1914	4675.228	0.0009891868103295565	3399845.0	-0.0034242819529026747	-91513.0	0.5445933938026428	-0.004440348595380783	0.05797586962580681	39.0
81	37734.35625	750.8891063266266	38937.723	36930.0	501.2	0.400000017881393	502.0	501.0	6124.168332666934	335.5179421196522	6932.0596	4929.95	-0.0008167459745891392	3349674.75	-0.0019116068724542856	-14239.25	0.5232300758361816	-0.0038984406273812056	0.05957616865634918	39.0
82	37132.40625	1178.9014801924714	38953.574	35916.664	501.0	0.0	501.0	501.0	6121.9752	307.3887753318263	6754.214	4839.095	-8.42386216390878e-05	3590484.0	-0.0012431256473064423	-15238.5	0.5214256644248962	0.0022499999031424522	0.06400000303983688	39.0
83	37733.41875	987.3526219137719	38938.555	35917.508	501.2	0.40000000298023225	502.0	501.0	6011.143542582967	305.3621914592749	6668.7812	4839.095	0.0001955619518412277	3368310.75	-0.003089119680225849	-3111.0	0.5173337459564209	-0.0011245501227676868	0.052379049360752106	39.0
84	37936.70625	897.657339968877	38948.105	36934.426	501.0	0.0	501.0	501.0	6012.0224	305.52713267400657	6560.741	4787.91	2.6646423066267744e-05	3541715.0	-0.0034006715286523104	-12199.25	0.5001696944236755	-0.002524999901652336	0.07240000367164612	39.0
85	38540.5375	803.9083281071294	39950.477	37935.71	501.0	0.0	501.0	501.0	6101.9512	310.98254613402344	6685.7935	4787.91	-0.0004966687993146479	4165639.75	-0.0019297313410788774	-2542.75	0.46944838762283325	0.0006000000284984708	0.040800001472234726	39.0
86	39348.453125	1034.3860014520692	40965.94	37919.965	501.0	0.0	501.0	501.0	6130.4476	313.92216105270427	6696.5254	5544.0684	0.00016836891882121563	3659014.5	-0.0012506117345765233	-43569.5	0.45407938957214355	-0.002725000027567148	0.06840000301599503	39.0
87	38740.34375	755.3845047391428	39950.832	37927.746	501.0	0.0	501.0	501.0	6272.6812	335.6202806744551	6893.5513	5027.445	3.5907076380681247e-05	4101987.5	-0.0033666337840259075	-13436.5	0.4545149505138397	0.002300000051036477	0.05480000004172325	39.0
88	38738.98125	754.0423728146848	39944.098	37927.79	501.0	0.0	501.0	501.0	6279.4764	332.7331278968176	6893.5513	4892.358	0.00035797804594039917	3735206.25	-0.0025238425005227327	-4890.5	0.44567611813545227	-0.00019999999494757503	0.06520000100135803	39.0
89	39342.253125	1032.6042804482267	40962.977	37928.74	501.0	0.0	501.0	501.0	6200.192	331.0517929267262	6800.888	4866.5923	-2.0094871615583543e-06	3900984.5	-0.0029025061521679163	-16162.75	0.43524643778800964	0.0004250000056345016	0.07000000029802322	39.0
90	38940.853125	898.9719684172583	39946.8	37933.72	501.0	0.0	501.0	501.0	6268.4016	321.8648859381837	6813.821	4866.5923	0.00027250091079622507	4034986.0	-0.0022172187454998493	-5709.75	0.4382331967353821	0.0012750000460073352	0.06440000236034393	39.0
91	39746.1875	752.9601583085256	40956.727	38942.695	501.2	0.400000017881393	502.0	501.0	6255.701719312275	305.60470007334186	6813.821	5697.869	-9.315426723333076e-05	3635424.0	-0.0006553541752509773	-34698.0	0.4146633446216583	0.0013744501629844308	0.02918832376599312	39.0
92	39345.953125	807.3242223543153	39953.63	37933.043	501.0	0.0	501.0	501.0	6361.18	308.8246933132129	6890.575	5152.367	3.133525751763955e-05	3853593.5	-0.0018665846437215805	-5203.25	0.43151822686195374	0.003425000002607703	0.04800000041723251	39.0
93	38935.615625	637.8262498517915	39942.16	37925.2	501.0	0.0	501.0	501.0	6354.216	310.2523256963596	6890.575	5080.2134	3.689823279273696e-05	3979298.75	-0.0014545607846230268	-27030.75	0.4362635612487793	0.005925000179558992	0.06120000034570694	39.0
94	39747.884375	753.2728257411122	40958.906	38942.996	501.0	0.0	501.0	501.0	6241.5288	304.19409593218603	6849.985	4974.0244	-0.00021534653205890208	3824525.75	-0.0019389608642086387	-42517.75	0.44660550355911255	-0.0020000000949949026	0.05000000074505806	39.0
95	39342.109375	1209.555331516504	40952.598	37921.086	501.0	0.0	501.0	501.0	6347.0496	309.90324167391344	6888.599	5132.682	3.0323219107231125e-05	3916407.5	-0.002053456613793969	-12410.75	0.4415474534034729	-0.005675000138580799	0.06319999694824219	39.0
96	39345.7125	803.9386481566861	39950.734	37936.66	501.0	0.0	501.0	501.0	6318.6264	304.6517014559413	6888.599	5047.873	-0.0004649583715945482	3694862.25	-0.0006440632278099656	-2071.25	0.4075617790222168	-0.0037499999161809683	0.04520000144839287	39.0
97	39542.859375	807.2102576156971	40956.49	38928.34	501.0	0.0	501.0	501.0	6315.6616	303.8252339750601	6834.0923	5794.6846	-1.1920928955078125e-06	3990802.5	-0.001242974423803389	-807.0	0.4096614718437195	0.0013249999610707164	0.030799999833106995	39.0
98	40352.9	1027.4236224654367	41962.113	38936.215	501.0	0.0	501.0	501.0	6317.6932	300.8349128675061	6834.0923	5035.119	0.00014519138494506478	4020590.25	-0.0010473194997757673	-37480.5	0.39783525466918945	4.999999873689376e-05	0.03440000116825104	39.0
99	39744.8625	1175.8477367414541	41962.46	38931.684	501.0	0.0	501.0	501.0	6449.3056	306.4550237799994	6984.606	5807.2524	-0.0005107325268909335	4123055.75	-0.0009531042305752635	-11708.0	0.40141722559928894	0.002025000052526593	0.04800000041723251	39.0
100	39748.88125	752.6378943422926	40951.344	38940.305	501.0	0.0	501.0	501.0	6422.6148	299.0213370313229	6984.606	5895.056	0.00024063215823844075	4087977.5	-0.001527329906821251	-3427.5	0.39508989453315735	0.0017999999690800905	0.03280000016093254	39.0
101	39947.375	636.0984397088237	40955.504	38944.08	501.4	0.4898979339565388	502.0	501.0	6371.589928057554	305.7916826165715	6911.3276	5109.026	4.0388793422607705e-05	3930063.0	-0.0018815096700564027	-11168.25	0.3934789299964905	0.0033223421778529882	0.060351718217134476	39.0
