timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-08-27T12:13:27.547292,20,20,2.9,9,0.0
2025-08-27T12:13:28.047573,20,40,4.6,9,6.0
2025-08-27T12:13:28.547793,20,60,2.85,9,8.8
2025-08-27T12:13:29.047994,30,90,3.6,10,10.3
2025-08-27T12:13:29.548251,20,110,1.3,10,10.4
2025-08-27T12:13:30.048467,20,130,5.05,10,13.3
2025-08-27T12:13:30.548675,20,150,5.05,10,10.5
2025-08-27T12:13:31.048884,20,170,3.6,10,9.3
2025-08-27T12:13:31.549106,20,190,3.9,10,10.1
2025-08-27T12:13:32.049365,20,210,2.4,10,9.3
2025-08-27T12:13:32.549576,30,240,4.933333333333334,10,9.4
2025-08-27T12:13:33.049775,20,260,3.9,10,12.6
2025-08-27T12:13:33.549971,20,280,5.5,10,9.5
2025-08-27T12:13:34.050164,20,300,4.65,10,9.1
2025-08-27T12:13:34.550378,20,320,4.2,10,9.6
2025-08-27T12:13:35.050591,20,340,2.1,10,9.4
2025-08-27T12:13:35.550818,20,360,5.05,10,9.5
2025-08-27T12:13:36.051030,30,390,4.633333333333334,10,9.2
2025-08-27T12:13:36.551243,20,410,4.35,10,9.2
2025-08-27T12:13:37.051445,20,430,3.15,10,8.2
2025-08-27T12:13:37.551672,20,450,3.15,10,9.2
2025-08-27T12:13:38.051898,20,470,4.25,10,9.0
2025-08-27T12:13:38.552106,30,500,3.5,10,9.3
2025-08-27T12:13:39.052330,20,520,5.5,10,8.2
2025-08-27T12:13:39.552565,20,540,1.65,10,9.9
2025-08-27T12:13:40.069946,20,560,2.0,10,8.7
2025-08-27T12:13:40.570171,20,580,4.464285714285714,10,9.5
2025-08-27T12:13:41.070392,20,600,5.5,10,8.6
2025-08-27T12:13:41.570611,20,620,5.5,10,9.7
2025-08-27T12:13:42.070819,30,650,4.466666666666667,10,8.3
2025-08-27T12:13:42.571032,20,670,3.2,10,9.0
2025-08-27T12:13:43.071248,20,690,3.8,10,8.1
2025-08-27T12:13:43.571466,20,710,2.35,10,9.0
2025-08-27T12:13:44.071664,30,740,4.6,10,8.2
2025-08-27T12:13:44.571872,20,760,2.6,10,8.0
2025-08-27T12:13:45.072090,20,780,4.2,10,9.0
2025-08-27T12:13:45.572288,20,800,3.85,10,9.8
2025-08-27T12:13:46.072503,20,820,2.55,10,9.3
2025-08-27T12:13:46.572674,20,840,3.15,10,7.8
2025-08-27T12:13:47.072879,30,870,2.6666666666666665,10,8.5
2025-08-27T12:13:47.573089,20,890,3.85,10,9.2
2025-08-27T12:13:48.073275,20,910,4.3,10,7.9
2025-08-27T12:13:48.573491,20,930,1.65,10,8.0
2025-08-27T12:13:49.073749,30,960,3.466666666666667,10,9.1
2025-08-27T12:13:49.573971,10,970,3.2,10,11.1
2025-08-27T12:13:50.074271,10,980,4.6,10,8.4
2025-08-27T12:13:50.574500,0,980,9.0,10,7.0
2025-08-27T12:13:51.074691,0,980,9.0,10,5.1
2025-08-27T12:13:51.574922,0,980,9.0,10,6.1
2025-08-27T12:13:52.075148,0,980,9.0,10,5.0
2025-08-27T12:13:52.575380,0,980,9.0,10,5.1
2025-08-27T12:13:53.075613,0,980,9.0,10,4.8
2025-08-27T12:13:53.575817,0,980,9.0,10,6.3
2025-08-27T12:13:54.076022,0,980,9.0,10,4.5
2025-08-27T12:13:54.576253,0,980,9.0,10,5.1
2025-08-27T12:13:55.076489,0,980,9.0,10,5.9
2025-08-27T12:13:55.576737,0,980,9.0,10,4.8
2025-08-27T12:13:56.076966,0,980,9.0,10,11.2
2025-08-27T12:13:56.577188,0,980,9.0,10,5.0
2025-08-27T12:13:57.077401,0,980,9.0,10,4.8
2025-08-27T12:13:57.577642,0,980,9.0,10,4.6
2025-08-27T12:13:58.077840,0,980,9.0,10,4.6
2025-08-27T12:13:58.578055,0,980,9.0,10,4.4
2025-08-27T12:13:59.078280,0,980,9.0,10,4.7
2025-08-27T12:13:59.578515,0,980,9.0,10,4.8
2025-08-27T12:14:00.078757,0,980,9.0,10,4.6
2025-08-27T12:14:00.578979,0,980,9.0,10,4.6
2025-08-27T12:14:01.079188,0,980,9.0,10,4.7
2025-08-27T12:14:01.579392,0,980,9.0,10,4.5
2025-08-27T12:14:02.079617,0,980,9.0,10,4.6
2025-08-27T12:14:02.579833,0,980,9.0,10,4.5
2025-08-27T12:14:03.080036,0,980,9.0,10,4.6
2025-08-27T12:14:03.580242,0,980,9.0,10,4.7
2025-08-27T12:14:04.080446,0,980,9.0,10,4.4
2025-08-27T12:14:04.580669,0,980,9.0,10,4.5
2025-08-27T12:14:05.080884,0,980,9.0,10,4.6
2025-08-27T12:14:05.581084,0,980,9.0,10,4.7
2025-08-27T12:14:06.081285,0,980,9.0,10,4.3
2025-08-27T12:14:06.581540,0,980,9.0,10,4.6
2025-08-27T12:14:07.081781,0,980,9.0,10,4.7
2025-08-27T12:14:07.581983,0,980,9.0,10,4.2
2025-08-27T12:14:08.082163,0,980,9.0,10,4.3
2025-08-27T12:14:08.582382,0,980,9.0,10,4.4
2025-08-27T12:14:09.082611,0,980,9.0,10,4.4
2025-08-27T12:14:09.582827,0,980,9.0,10,4.9
2025-08-27T12:14:10.083052,0,980,9.0,10,4.2
2025-08-27T12:14:10.583283,0,980,9.0,10,4.7
2025-08-27T12:14:11.083518,0,980,9.0,10,4.3
2025-08-27T12:14:11.583733,0,980,9.0,10,4.4
2025-08-27T12:14:12.083952,0,980,9.0,10,4.3
2025-08-27T12:14:12.584187,0,980,9.0,10,4.5
2025-08-27T12:14:13.084397,0,980,9.0,10,4.4
2025-08-27T12:14:13.584600,0,980,9.0,10,4.4
2025-08-27T12:14:14.084822,0,980,9.0,10,4.8
2025-08-27T12:14:14.585093,0,980,9.0,10,4.9
2025-08-27T12:14:15.085336,0,980,9.0,10,4.4
2025-08-27T12:14:15.585574,0,980,9.0,10,4.7
2025-08-27T12:14:16.085807,0,980,9.0,10,3.4
2025-08-27T12:14:16.586020,0,980,9.0,10,4.1
2025-08-27T12:14:17.086219,0,980,9.0,10,4.5
2025-08-27T12:14:17.586421,0,980,9.0,10,4.3
2025-08-27T12:14:18.086675,0,980,9.0,10,4.8
2025-08-27T12:14:18.586902,0,980,9.0,10,4.4
2025-08-27T12:14:19.087100,0,980,9.0,10,4.4
2025-08-27T12:14:19.587331,0,980,9.0,10,4.5
2025-08-27T12:14:20.087536,0,980,9.0,10,3.9
2025-08-27T12:14:20.587790,0,980,9.0,10,6.8
2025-08-27T12:14:21.088026,0,980,9.0,10,11.9
2025-08-27T12:14:21.588231,0,980,9.0,10,5.0
2025-08-27T12:14:22.088453,0,980,9.0,10,6.4
2025-08-27T12:14:22.589704,0,980,9.0,10,3.9
2025-08-27T12:14:23.089924,0,980,9.0,10,4.5
2025-08-27T12:14:23.590144,0,980,9.0,10,4.8
2025-08-27T12:14:24.090393,0,980,9.0,10,7.2
2025-08-27T12:14:24.590628,0,980,9.0,10,5.1
2025-08-27T12:14:25.090863,0,980,9.0,10,4.8
2025-08-27T12:14:25.591095,0,980,9.0,10,4.2
2025-08-27T12:14:26.091333,0,980,9.0,10,4.9
2025-08-27T12:14:26.591572,0,980,9.0,10,5.1
2025-08-27T12:14:27.091796,0,980,9.0,10,4.8
2025-08-27T12:14:27.592041,0,980,9.0,10,5.4
2025-08-27T12:14:28.092274,0,980,9.0,10,5.4
2025-08-27T12:14:28.592512,0,980,9.0,10,5.6
2025-08-27T12:14:29.092748,0,980,9.0,10,5.4
2025-08-27T12:14:29.592971,0,980,9.0,10,6.1
2025-08-27T12:14:30.093211,0,980,9.0,10,5.5
2025-08-27T12:14:30.593437,0,980,9.0,10,4.1
2025-08-27T12:14:31.093662,0,980,9.0,10,4.8
2025-08-27T12:14:31.593902,0,980,9.0,10,5.3
2025-08-27T12:14:32.094127,0,980,9.0,10,5.3
2025-08-27T12:14:32.594368,0,980,9.0,10,5.2
2025-08-27T12:14:33.094600,0,980,9.0,10,5.3
2025-08-27T12:14:33.594826,0,980,9.0,10,5.6
2025-08-27T12:14:34.095061,0,980,9.0,10,7.0
2025-08-27T12:14:34.595309,0,980,9.0,10,5.3
2025-08-27T12:14:35.095585,0,980,9.0,10,4.5
2025-08-27T12:14:35.595850,0,980,9.0,10,5.9
2025-08-27T12:14:36.096095,0,980,9.0,10,6.1
2025-08-27T12:14:36.596326,0,980,9.0,10,5.2
2025-08-27T12:14:37.096585,0,980,9.0,10,4.0
2025-08-27T12:14:37.596790,0,980,9.0,10,4.3
2025-08-27T12:14:38.097014,0,980,9.0,10,4.5
2025-08-27T12:14:38.597286,0,980,9.0,10,4.9
2025-08-27T12:14:39.097523,0,980,9.0,10,3.9
2025-08-27T12:14:39.597782,0,980,9.0,10,4.8
2025-08-27T12:14:40.098009,0,980,9.0,10,5.1
2025-08-27T12:14:40.598234,0,980,9.0,10,4.2
2025-08-27T12:14:41.098452,0,980,9.0,10,4.9
2025-08-27T12:14:41.598673,0,980,9.0,10,4.7
2025-08-27T12:14:42.098900,0,980,9.0,10,5.1
2025-08-27T12:14:42.599134,0,980,9.0,10,3.8
2025-08-27T12:14:43.099366,0,980,9.0,10,5.1
2025-08-27T12:14:43.599747,0,980,9.0,10,6.9
2025-08-27T12:14:44.100103,0,980,9.0,10,5.7
2025-08-27T12:14:44.600431,0,980,9.0,10,4.6
2025-08-27T12:14:45.100780,0,980,9.0,10,4.8
2025-08-27T12:14:45.601141,0,980,9.0,10,4.9
2025-08-27T12:14:46.101511,0,980,9.0,10,3.8
2025-08-27T12:14:46.601923,0,980,9.0,10,5.0
2025-08-27T12:14:47.102232,0,980,9.0,10,4.8
2025-08-27T12:14:47.602547,0,980,9.0,10,3.8
2025-08-27T12:14:48.102841,0,980,9.0,10,6.1
2025-08-27T12:14:48.603150,0,980,9.0,10,7.2
2025-08-27T12:14:49.103523,0,980,9.0,10,7.5
2025-08-27T12:14:49.603816,0,980,9.0,10,5.9
2025-08-27T12:14:50.104125,0,980,9.0,10,5.3
2025-08-27T12:14:50.604517,0,980,9.0,10,5.4
2025-08-27T12:14:51.104897,0,980,9.0,10,3.7
2025-08-27T12:14:51.605269,0,980,9.0,10,4.9
2025-08-27T12:14:52.105640,0,980,9.0,10,4.7
2025-08-27T12:14:52.605939,0,980,9.0,10,3.9
2025-08-27T12:14:53.106233,0,980,9.0,10,5.4
2025-08-27T12:14:53.606472,0,980,9.0,10,4.8
2025-08-27T12:14:54.106711,0,980,9.0,10,6.9
2025-08-27T12:14:54.606942,0,980,9.0,10,4.7
2025-08-27T12:14:55.107148,0,980,9.0,10,4.3
2025-08-27T12:14:55.607360,0,980,9.0,10,3.6
2025-08-27T12:14:56.107660,0,980,9.0,10,4.3
2025-08-27T12:14:56.607903,0,980,9.0,10,4.4
2025-08-27T12:14:57.108112,0,980,9.0,10,3.4
2025-08-27T12:14:57.608321,0,980,9.0,10,4.2
2025-08-27T12:14:58.108531,0,980,9.0,10,4.4
2025-08-27T12:14:58.608759,0,980,9.0,10,3.3
2025-08-27T12:14:59.108977,0,980,9.0,10,4.4
2025-08-27T12:14:59.609200,0,980,9.0,10,4.3
2025-08-27T12:15:00.109390,0,980,9.0,10,3.3
2025-08-27T12:15:00.609607,0,980,9.0,10,4.5
2025-08-27T12:15:01.109817,0,980,9.0,10,4.4
2025-08-27T12:15:01.610032,0,980,9.0,10,3.4
2025-08-27T12:15:02.110264,0,980,9.0,10,4.4
2025-08-27T12:15:02.610483,0,980,9.0,10,4.2
2025-08-27T12:15:03.110692,0,980,9.0,10,4.9
2025-08-27T12:15:03.610900,0,980,9.0,10,5.0
2025-08-27T12:15:04.111151,0,980,9.0,10,4.8
2025-08-27T12:15:04.611371,0,980,9.0,10,3.9
2025-08-27T12:15:05.111600,0,980,9.0,10,4.3
2025-08-27T12:15:05.611816,0,980,9.0,10,3.7
2025-08-27T12:15:06.112098,0,980,9.0,10,13.7
2025-08-27T12:15:06.612330,0,980,9.0,10,6.6
2025-08-27T12:15:07.112560,0,980,9.0,10,4.2
2025-08-27T12:15:07.612779,0,980,9.0,10,5.0
2025-08-27T12:15:08.113119,0,980,9.0,10,5.6
2025-08-27T12:15:08.613455,0,980,9.0,10,7.7
2025-08-27T12:15:09.113764,0,980,9.0,10,4.7
2025-08-27T12:15:09.614083,0,980,9.0,10,4.8
2025-08-27T12:15:10.114439,0,980,9.0,10,3.9
2025-08-27T12:15:10.614691,0,980,9.0,10,5.1
2025-08-27T12:15:11.114918,0,980,9.0,10,3.6
2025-08-27T12:15:11.615159,0,980,9.0,10,4.4
2025-08-27T12:15:12.115422,0,980,9.0,10,4.6
2025-08-27T12:15:12.615684,0,980,9.0,10,3.7
2025-08-27T12:15:13.115917,0,980,9.0,10,4.4
2025-08-27T12:15:13.616131,0,980,9.0,10,3.5
2025-08-27T12:15:14.116372,0,980,9.0,10,4.4
2025-08-27T12:15:14.616633,0,980,9.0,10,6.4
2025-08-27T12:15:15.116901,0,980,9.0,10,3.6
2025-08-27T12:15:15.617138,0,980,9.0,10,4.8
2025-08-27T12:15:16.117375,0,980,9.0,10,4.4
2025-08-27T12:15:16.617595,0,980,9.0,10,3.7
2025-08-27T12:15:17.117820,0,980,9.0,10,4.5
2025-08-27T12:15:17.618052,0,980,9.0,10,3.6
2025-08-27T12:15:18.118271,0,980,9.0,10,4.5
2025-08-27T12:15:18.618512,0,980,9.0,10,4.6
2025-08-27T12:15:19.118729,0,980,9.0,10,3.5
2025-08-27T12:15:19.618957,0,980,9.0,10,4.4
2025-08-27T12:15:20.119178,0,980,9.0,10,3.6
2025-08-27T12:15:20.619388,0,980,9.0,10,4.6
2025-08-27T12:15:21.119648,0,980,9.0,10,4.4
2025-08-27T12:15:21.619857,0,980,9.0,10,3.5
2025-08-27T12:15:22.120085,0,980,9.0,10,5.1
2025-08-27T12:15:22.620327,0,980,9.0,10,7.3
2025-08-27T12:15:23.120591,0,980,9.0,10,6.0
2025-08-27T12:15:23.620793,0,980,9.0,10,3.7
2025-08-27T12:15:24.121029,0,980,9.0,10,5.3
2025-08-27T12:15:24.621284,0,980,9.0,10,4.8
2025-08-27T12:15:25.121513,0,980,9.0,10,3.4
2025-08-27T12:15:25.621736,0,980,9.0,10,4.6
2025-08-27T12:15:26.121999,0,980,9.0,10,3.6
2025-08-27T12:15:26.622254,0,980,9.0,10,6.2
2025-08-27T12:15:27.122500,0,980,9.0,10,4.4
2025-08-27T12:15:27.622755,0,980,9.0,10,3.7
2025-08-27T12:15:28.122986,0,980,9.0,10,4.6
2025-08-27T12:15:28.623232,0,980,9.0,10,3.8
2025-08-27T12:15:29.123465,0,980,9.0,10,4.5
2025-08-27T12:15:29.623715,0,980,9.0,10,3.6
2025-08-27T12:15:30.123974,0,980,9.0,10,4.6
2025-08-27T12:15:30.624210,0,980,9.0,10,4.5
2025-08-27T12:15:31.124451,0,980,9.0,10,3.4
2025-08-27T12:15:31.624715,0,980,9.0,10,6.2
2025-08-27T12:15:32.124952,0,980,9.0,10,3.6
2025-08-27T12:15:32.625186,0,980,9.0,10,4.4
2025-08-27T12:15:33.125400,0,980,9.0,10,4.1
2025-08-27T12:15:33.625610,0,980,9.0,10,4.6
2025-08-27T12:15:34.125834,0,980,9.0,10,4.4
2025-08-27T12:15:34.626042,0,980,9.0,10,3.4
2025-08-27T12:15:35.126306,0,980,9.0,10,4.7
2025-08-27T12:15:35.626554,0,980,9.0,10,5.6
2025-08-27T12:15:36.126774,0,980,9.0,10,4.5
2025-08-27T12:15:36.627001,0,980,9.0,10,3.8
2025-08-27T12:15:37.127241,0,980,9.0,10,4.5
2025-08-27T12:15:37.627440,0,980,9.0,10,3.7
2025-08-27T12:15:38.127692,0,980,9.0,10,4.6
2025-08-27T12:15:38.627921,0,980,9.0,10,3.4
2025-08-27T12:15:39.128124,0,980,9.0,10,4.6
2025-08-27T12:15:39.628356,0,980,9.0,10,4.5
