timestamp,steps_per_sec
2025-07-23T08:57:51.792550,1924.5
2025-07-23T08:57:51.950722,1758.3
2025-07-23T08:57:52.163228,1524.7
2025-07-23T08:57:52.650183,1033.7
2025-07-23T08:57:53.111471,881.6
2025-07-23T08:57:53.406357,879.3
2025-07-23T08:57:53.763945,851.5
2025-07-23T08:57:54.030253,863.9
2025-07-23T08:57:54.413695,836.5
2025-07-23T08:57:54.664705,851.9
2025-07-23T08:57:54.957277,853.9
2025-07-23T08:57:55.260895,853.0
2025-07-23T08:57:55.719625,819.7
2025-07-23T08:57:55.871420,850.9
2025-07-23T08:57:56.018048,881.0
2025-07-23T08:57:56.235830,895.0
2025-07-23T08:57:56.386515,920.7
2025-07-23T08:57:56.515107,949.0
2025-07-23T08:57:56.697837,965.4
2025-07-23T08:57:56.979192,962.5
2025-07-23T08:57:57.247396,962.1
2025-07-23T08:57:57.464369,970.2
2025-07-23T08:57:57.640641,984.4
2025-07-23T08:57:58.230888,935.0
2025-07-23T08:57:58.467338,940.1
2025-07-23T08:57:58.628144,955.1
2025-07-23T08:57:58.774885,971.4
2025-07-23T08:57:59.032775,972.2
2025-07-23T08:57:59.335537,967.2
2025-07-23T08:57:59.491461,980.6
2025-07-23T08:57:59.634760,995.122025-07-23T08:57:59.797691,1006.6202025-07-23T08:58:00.060629,1005.2022025-07-23T08:58:00.417704,993.2022025-07-23T08:58:00.544435,100820252025-07-23T08:58:00.787084,1002025-2025-07-23T08:58:01.220094,992025-2025-07-23T08:58:01.537259,982025-07-23T08:58:01.704466,956.0
2025-07-23T08:58:01.955212,957.5
2025-02025-07-23T08:58:02.190473,92025-02025-07-23T08:58:02.622845,92025-02025-07-23T08:58:02.999911,970.7
2025-07-23T08:58:03.383801,92025-02025-07-23T08:58:03.733524,92025-02025-07-23T08:58:04.010038,92025-02025-07-23T08:58:04.332369,92025-02025-07-23T08:58:04.601199,92025-02025-07-23T08:58:04.750138,92025-02025-07-23T08:58:04.978023,92025-02025-07-23T08:58:05.380030,92025-02025-07-23T08:58:05.689408,92025-02025-07-23T08:58:06.207327,932.6
2025-07-23T08:58:06.730320,917.3
2025-07-23T08:58:07.028248,916.1
2025-07-23T08:58:07.346126,913.9
2025-07-23T08:58:07.721808,908.5
2025-07-23T08:58:08.091372,903.6
2025-07-23T08:58:08.460164,899.0
2025-07-23T08:58:08.759538,898.2
2025-07-23T08:58:08.923556,904.5
2025-07-23T08:58:09.249086,902.4
2025-07-23T08:58:09.428261,907.7
2025-07-23T08:58:09.632173,92025-02025-07-23T08:58:09.910762,92025-07-23T08:58:10.171680,893.5
2025-07-23T08:58:10.326812,899.6
2025-07-23T08:58:10.607986,899.8
2025-07-23T08:58:10.828836,902.7
2025-07-23T08:58:11.039478,906.0
2025-07-23T08:58:11.184581,912.3
2025-07-23T08:58:11.544451,908.7
2025-07-23T08:58:11.861273,907.2
2025-07-23T08:58:12.043485,911.5
2025-07-23T08:58:12.272622,913.8
2025-07-23T08:58:12.431349,919.0
2025-07-23T08:58:12.905325,910.7
2025-07-23T08:58:13.307720,905.7
2025-07-23T08:58:13.651868,903.2
2025-07-23T08:58:13.887444,905.1
2025-07-23T08:58:14.103318,907.8
2025-07-23T08:58:14.342322,909.5
2025-07-23T08:58:14.531235,913.1
2025-07-23T08:58:14.826033,912.5
2025-07-23T08:58:15.008537,916.3
2025-07-23T08:58:15.143510,921.8
2025-07-23T08:58:15.308924,926.2
2025-07-23T08:58:15.605455,925.4
2025-07-23T08:58:15.843575,926.8
2025-07-23T08:58:16.136885,926.2
2025-07-23T08:58:16.521831,922.2
2025-07-23T08:58:16.674024,926.8
2025-07-23T08:58:16.801124,932.2
2025-07-23T08:58:16.939630,937.1
2025-07-23T08:58:17.068738,942.4
2025-07-23T08:58:17.210260,947.1
2025-07-23T08:58:17.349112,951.9
2025-07-23T08:58:17.678565,949.7
2025-07-23T08:58:17.799843,955.0
2025-07-23T08:58:17.920319,960.3
84.9
2025-07-23T08:58:16.295437,1013.2
5.037133,1056.2
2025-07-23T08:58:15.223461,1058.7
