timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1753663022.525153,2025-07-27T19:37:02.525153,1.8,184.13921737670898,2.01519775390625,0.0,62.6,1003.08984375,0.0,0,0,0,0
1753663052.662097,2025-07-27T19:37:32.662097,1.8,184.1368637084961,2.017559051513672,0.0,62.6,1003.08984375,0.2,1048,229784,7,3824
1753663082.7985184,2025-07-27T19:38:02.798518,1.8,184.13692092895508,2.0175018310546875,0.0,62.6,1003.08984375,0.1,898,233731,7,3862
1753663112.9355206,2025-07-27T19:38:32.935521,1.8,184.1369285583496,2.0174942016601562,0.0,62.6,1003.08984375,0.2,692,232880,4,3881
