process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-28T17:16:07.339472,2385389,pt_main_thread,109.9,3.434375,32,5.53,2.12,67,2025-07-28T17:16:07.454095,0.0,"[36.4, 40.0, 27.3, 0.0, 10.0, 45.5, 0.0, 70.0, 18.2, 0.0, 63.6, 0.0, 33.3, 0.0, 66.7, 0.0, 20.0, 10.0, 10.0, 10.0, 0.0, 9.1, 0.0, 25.0, 9.1, 0.0, 9.1, 0.0, 10.0, 0.0, 9.1, 10.0]",32,3.05078125
2025-07-28T17:16:07.954554,2385389,pt_main_thread,65.0,2.03125,32,5.91,2.14,67,2025-07-28T17:16:08.055429,17.9,"[10.0, 20.0, 10.0, 54.5, 27.3, 11.1, 27.3, 27.3, 20.0, 0.0, 0.0, 100.0, 10.0, 54.5, 50.0, 0.0, 10.0, 10.0, 10.0, 20.0, 10.0, 0.0, 0.0, 25.0, 10.0, 10.0, 20.0, 9.1, 0.0, 0.0, 10.0, 10.0]",32,3.05078125
2025-07-28T17:16:08.555736,2385389,pt_main_thread,63.2,1.975,32,6.27,2.16,67,2025-07-28T17:16:08.656632,21.0,"[30.0, 0.0, 10.0, 0.0, 0.0, 20.0, 20.0, 0.0, 50.0, 0.0, 20.0, 70.0, 80.0, 0.0, 9.1, 100.0, 10.0, 0.0, 10.0, 18.2, 20.0, 0.0, 9.1, 0.0, 10.0, 0.0, 0.0, 11.1, 10.0, 10.0, 0.0, 0.0]",32,3.05078125
2025-07-28T17:16:09.156931,2385389,pt_main_thread,71.5,2.234375,32,6.68,2.18,67,2025-07-28T17:16:09.258304,17.1,"[30.0, 0.0, 18.2, 60.0, 20.0, 0.0, 30.0, 0.0, 44.4, 0.0, 37.5, 10.0, 72.7, 0.0, 70.0, 0.0, 27.3, 11.1, 9.1, 10.0, 10.0, 9.1, 9.1, 11.1, 10.0, 10.0, 10.0, 18.2, 18.2, 10.0, 10.0, 18.2]",32,3.05078125
2025-07-28T17:16:09.758786,2385389,pt_main_thread,66.5,2.078125,32,7.05,2.21,67,2025-07-28T17:16:09.861699,17.4,"[30.0, 11.1, 40.0, 0.0, 27.3, 0.0, 33.3, 0.0, 60.0, 0.0, 11.1, 50.0, 60.0, 0.0, 63.6, 40.0, 10.0, 18.2, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 9.1, 16.7, 18.2, 9.1, 10.0, 0.0, 10.0, 10.0]",32,3.287109375
2025-07-28T17:16:10.362008,2385389,pt_main_thread,66.3,2.071875,32,7.42,2.24,67,2025-07-28T17:16:10.466735,19.4,"[22.2, 0.0, 0.0, 11.1, 11.1, 0.0, 0.0, 80.0, 20.0, 0.0, 0.0, 100.0, 0.0, 100.0, 80.0, 0.0, 18.2, 0.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 10.0, 9.1, 0.0, 10.0, 0.0, 10.0, 0.0, 10.0]",32,3.287109375
2025-07-28T17:16:10.967628,2385389,pt_main_thread,66.1,2.065625,32,7.8,2.26,67,2025-07-28T17:16:11.071363,17.8,"[11.1, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 100.0, 80.0, 0.0, 80.0, 0.0, 27.3, 0.0, 100.0, 0.0, 9.1, 10.0, 0.0, 9.1, 10.0, 9.1, 11.1, 0.0, 0.0, 18.2, 10.0, 9.1, 16.7, 10.0, 18.2, 18.2]",32,3.287109375
2025-07-28T17:16:11.573283,2385389,pt_main_thread,66.0,2.0625,32,8.17,2.29,67,2025-07-28T17:16:11.673906,18.3,"[0.0, 40.0, 11.1, 0.0, 30.0, 30.0, 33.3, 10.0, 20.0, 70.0, 40.0, 0.0, 30.0, 30.0, 50.0, 20.0, 0.0, 20.0, 18.2, 10.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 11.1, 0.0, 18.2, 0.0, 18.2, 0.0]",32,3.287109375
2025-07-28T17:16:12.174688,2385389,pt_main_thread,64.8,2.025,32,8.53,2.32,67,2025-07-28T17:16:12.276230,20.2,"[20.0, 0.0, 0.0, 100.0, 0.0, 60.0, 20.0, 0.0, 10.0, 9.1, 33.3, 0.0, 60.0, 0.0, 9.1, 100.0, 20.0, 18.2, 9.1, 10.0, 0.0, 10.0, 10.0, 9.1, 10.0, 0.0, 20.0, 10.0, 10.0, 0.0, 0.0, 9.1]",32,3.287109375
2025-07-28T17:16:12.777203,2385389,pt_main_thread,64.8,2.025,32,8.9,2.34,67,2025-07-28T17:16:12.877931,17.8,"[12.5, 0.0, 22.2, 11.1, 33.3, 0.0, 30.0, 60.0, 33.3, 0.0, 20.0, 63.6, 70.0, 0.0, 20.0, 70.0, 11.1, 11.1, 0.0, 10.0, 10.0, 18.2, 10.0, 10.0, 16.7, 0.0, 0.0, 10.0, 11.1, 9.1, 10.0, 9.1]",32,3.287109375
