process_timestamp,process_pid,process_process_name,process_rss,process_vms,process_uss,process_pss,process_memory_percent,process_actual_memory_bytes,process_system_total_memory,process_system_available_memory,process_system_memory_percent,system_timestamp,system_total_memory,system_available_memory,system_used_memory,system_free_memory,system_memory_percent,system_buffers,system_cached,system_shared,system_swap_total,system_swap_used,system_swap_free,system_swap_percent
2025-07-20T15:04:04.506550,28878,python,1151438848,14922825728,590151680,873880576,0.8580745152920625,1151438848,134759108608,126530330624,6.1,2025-07-20T15:04:04.506755,134759108608,126530330624,6813741056,122699923456,6.1,398053376,4847390720,184692736,8589930496,0,8589930496,0.0
2025-07-20T15:04:05.015323,28878,python,1156595712,14923874304,590376960,874105856,0.8582690431445451,1156595712,134759108608,126530330624,6.1,2025-07-20T15:04:05.015462,134759108608,126530330624,6813609984,122699907072,6.1,398053376,4847538176,184823808,8589930496,0,8589930496,0.0
2025-07-20T15:04:05.523150,28878,python,1156857856,14923874304,590557184,874287104,0.8584635709970279,1156857856,134759108608,126531551232,6.1,2025-07-20T15:04:05.524667,134759108608,126531551232,6812389376,122701127680,6.1,398053376,4847538176,184823808,8589930496,0,8589930496,0.0
2025-07-20T15:04:06.033555,28878,python,1156857856,14923874304,590680064,874409984,0.8584635709970279,1156857856,134759108608,126531280896,6.1,2025-07-20T15:04:06.035049,134759108608,126531280896,6812659712,122700857344,6.1,398053376,4847538176,184823808,8589930496,0,8589930496,0.0
2025-07-20T15:04:06.543008,28878,python,1157120000,14923874304,590807040,874536960,0.8586580988495107,1157120000,134759108608,126531031040,6.1,2025-07-20T15:04:06.543156,134759108608,126531031040,6812901376,122700603392,6.1,398061568,4847542272,184823808,8589930496,0,8589930496,0.0
2025-07-20T15:04:07.051037,28878,python,1157120000,14923874304,590909440,874639360,0.8586580988495107,1157120000,134759108608,126538539008,6.1,2025-07-20T15:04:07.051171,134759108608,126538539008,6807621632,122708111360,6.1,398061568,4845314048,182595584,8589930496,0,8589930496,0.0
2025-07-20T15:04:07.559235,28878,python,1157120000,14923874304,590987264,874717184,0.8586580988495107,1157120000,134759108608,126537793536,6.1,2025-07-20T15:04:07.559364,134759108608,126537793536,6808367104,122707365888,6.1,398061568,4845314048,182595584,8589930496,0,8589930496,0.0
2025-07-20T15:04:08.071713,28878,python,1157382144,14923874304,591085568,874814464,0.8588526267019934,1157382144,134759108608,126541840384,6.1,2025-07-20T15:04:08.071858,134759108608,126541840384,6804320256,122711408640,6.1,398061568,4845318144,182595584,8589930496,0,8589930496,0.0
2025-07-20T15:04:08.589956,28878,python,1157382144,14923874304,591089664,874818560,0.8588526267019934,1157382144,134759108608,126541586432,6.1,2025-07-20T15:04:08.590089,134759108608,126541586432,6804570112,122711154688,6.1,398061568,4845322240,182595584,8589930496,0,8589930496,0.0
2025-07-20T15:04:09.097598,28878,python,1157382144,14923874304,591126528,874856448,0.8588526267019934,1157382144,134759108608,126538776576,6.1,2025-07-20T15:04:09.097920,134759108608,126538776576,6807379968,122708344832,6.1,398061568,4845322240,182595584,8589930496,0,8589930496,0.0
2025-07-20T15:04:09.606614,28878,python,1157644288,14923874304,591216640,874945536,0.8590471545544761,1157644288,134759108608,126539558912,6.1,2025-07-20T15:04:09.608123,134759108608,126539558912,6806593536,122709127168,6.1,398061568,4845326336,182595584,8589930496,0,8589930496,0.0
