process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-23T08:57:50.623826,40300,python,0.0,0.0,32,7.06,0.37,90,2025-07-23T08:57:50.724659,100.0,"[11.1, 90.0, 10.0, 100.0, 11.1, 77.8, 18.2, 70.0, 70.0, 30.0, 0.0, 100.0, 27.3, 100.0, 0.0, 100.0, 70.0, 50.0, 63.6, 81.8, 80.0, 66.7, 100.0, 100.0, 100.0, 100.0, 100.0, 80.0, 72.7, 100.0, 100.0, 100.0]",32,11.66748046872022025-07-23T08:57:51.225806,40300,python,106.4,3.325,32,7.67,0.4,90,2025-07-23T08:57:51.327331,69.6,"[22.2, 90.9, 20.0, 70.0, 11.1, 90.0, 44.4, 60.0, 10.0, 100.0, 0.0, 100.0, 9.1, 100.0, 27.3, 80.0, 70.0, 55.6, 72.7, 77.8, 90.0, 70.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 87.5, 90.0]",32,11.66748046875
2025-07-23T08:57:51.828278,40300,python,107.9,3.371875,32,8.3,0.42,90,2025-07-23T08:57:51.929210,70.3,"[20.0, 100.0, 0.0, 100.0, 10.0, 100.0, 10.0, 90.0, 0.0, 100.0, 11.1, 88.9, 50.0, 50.0, 10.0, 100.0, 44.4, 55.6, 88.9, 50.0, 100.0, 88.9, 37.5, 80.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 80.0]",32,11.66748046875
2025-07-23T08:57:52.430797,40300,python,106.4,3.325,32,8.91,0.45,90,2025-07-23T08:57:52.531908,71.3,"[10.0, 100.0, 40.0, 9.1, 9.1, 100.0, 100.0, 0.0, 9.1, 100.0, 10.0, 90.9, 0.0, 100.0, 0.0, 90.0, 66.7, 50.0, 50.0, 80.0, 100.0, 90.0, 100.0, 100.0, 40.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",32,11.66748046875
2025-07-23T08:57:53.033554,40300,python,106.2,3.31875,32,9.53,0.47,90,2025-07-23T08:57:53.135324,70.5,"[20.0, 90.0, 11.1, 100.0, 33.3, 80.0, 27.3, 55.6, 0.0, 100.0, 10.0, 90.0, 60.0, 45.5, 36.4, 70.0, 60.0, 70.0, 66.7, 100.0, 88.9, 88.9, 100.0, 77.8, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 90.0]",32,12.5751953125
2025-07-23T08:57:53.635755,40300,python,104.5,3.265625,32,10.15,0.48,90,2025-07-23T08:57:53.736881,71.8,"[44.4, 80.0, 22.2, 100.0, 44.4, 77.8, 33.3, 100.0, 50.0, 100.0, 50.0, 90.0, 54.5, 80.0, 54.5, 90.0, 77.8, 80.0, 90.9, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 88.9, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0]",32,12.5751202025-02025-07-23T08:57:54.237204,40300,python,106.4,3.325,32,10.76,0.51,90,2025-07-23T08:57:54.338137,73.1,"[20.0, 100.0, 33.3, 77.8, 10.0, 81.8, 44.4, 44.4, 9.1, 100.0, 100.0, 0.0, 20.0, 80.0, 9.1, 100.0, 50.0, 66.7, 60.0, 60.0, 81.8, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 77.8, 90.9, 100.0, 100.0, 100.0]",32,12.5751952025-02025-07-23T08:57:54.838508,40300,python,103.1,3.221875,32,11.37,0.52,90,2025-07-23T08:57:54.939492,70.0,"[20.0, 100.0, 18.2, 100.0, 70.0, 33.3, 9.1, 100.0, 60.0, 9.1, 10.0, 100.0, 10.0, 90.0, 0.0, 100.0, 66.7, 60.0, 77.8, 100.0, 81.8, 90.0, 100.0, 80.0, 100.0, 60.0, 100.0, 100.0, 90.0, 100.0, 75.0, 100.0]",32,12.575192025-072025-07-23T08:57:55.442864,40300,python,104.4,3.2625,32,11.99,0.53,90,2025-07-23T08:57:55.543914,69.2,"[22.2, 63.6, 18.2, 90.0, 30.0, 100.0, 11.1, 100.0, 10.0, 90.9, 0.0, 100.0, 0.0, 90.0, 11.1, 90.0, 40.0, 40.0, 100.0, 66.7, 100.0, 88.9, 100.0, 44.4, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 90.0]",32,12.5752025-07-22025-07-23T08:57:56.044996,40300,python,106.2,3.31875,32,12.61,0.56,90,2025-07-23T08:57:56.159414,69.9,"[27.3, 81.8, 10.0, 100.0, 27.3, 66.7, 9.1, 91.7, 25.0, 90.9, 40.0, 45.5, 0.0, 91.7, 9.1, 100.0, 54.5, 66.7, 100.0, 72.7, 90.9, 91.7, 100.0, 100.0, 50.0, 91.7, 100.0, 100.0, 100.0, 100.0, 100.0, 83.3]",32,12.575192025-072025-07-23T08:57:56.661577,40300,python,105.4,3.29375,32,13.23,0.58,90,2025-07-23T08:57:56.763347,71.5,"[40.0, 70.0, 20.0, 70.0, 25.0, 91.7, 10.0, 100.0, 18.2, 90.9, 80.0, 11.1, 11.1, 100.0, 25.0, 100.0, 72.7, 66.7, 77.8, 100.0, 100.0, 80.0, 100.0, 50.0, 100.0, 81.8, 100.0, 100.0, 100.0, 100.0, 100.0, 81.8]",32,12.575192025-072025-07-23T08:57:57.264131,40300,python,106.2,3.31875,32,13.85,0.6,90,2025-07-23T08:57:57.366305,69.8,"[44.4, 72.7, 22.2, 88.9, 50.0, 70.0, 30.0, 77.8, 18.2, 90.9, 30.0, 77.8, 33.3, 77.8, 11.1, 100.0, 80.0, 60.0, 77.8, 100.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 70.0, 75.0, 100.0, 88.9, 100.0, 55.6]",32,12.575192025-072025-07-23T08:57:57.867652,40300,python,107.8,3.36875,32,14.47,0.63,90,2025-07-23T08:57:57.969161,69.9,"[40.0, 70.0, 22.2, 70.0, 10.0, 90.9, 0.0, 100.0, 0.0, 100.0, 0.0, 100.0, 0.0, 100.0, 30.0, 80.0, 70.0, 54.5, 70.0, 100.0, 100.0, 70.0, 100.0, 90.0, 100.0, 100.0, 100.0, 72.7, 100.0, 100.0, 70.0, 100.0]",32,13.33002025-072025-07-23T08:57:58.470009,40300,python,109.5,3.421875,32,15.1,0.66,90,2025-07-23T08:57:58.572882,69.4,"[22.2, 100.0, 20.0, 100.0, 33.3, 66.7, 10.0, 100.0, 0.0, 100.0, 50.0, 70.0, 40.0, 40.0, 20.0, 90.0, 75.0, 63.6, 80.0, 40.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 81.8, 66.7, 100.0, 100.0, 75.0]",32,13.32025-07-232025-07-23T08:57:59.073774,40300,python,106.0,3.3125,32,15.71,0.69,90,2025-07-23T08:57:59.174813,69.3,"[50.0, 60.0, 33.3, 40.0, 33.3, 70.0, 0.0, 90.9, 10.0, 100.0, 0.0, 100.0, 66.7, 20.0, 0.0, 100.0, 55.6, 30.0, 80.0, 100.0, 72.7, 70.0, 100.0, 70.0, 100.0, 100.0, 100.0, 81.8, 100.0, 60.0, 100.0, 100.0]",32,13.32025-07-232025-07-23T08:57:59.677598,40300,python,104.4,3.2625,32,16.32,0.71,90,2025-07-23T08:57:59.779180,71.4,"[36.4, 70.0, 25.0, 100.0, 10.0, 88.9, 10.0, 100.0, 0.0, 88.9, 18.2, 100.0, 10.0, 100.0, 36.4, 50.0, 80.0, 66.7, 90.9, 62.5, 100.0, 100.0, 90.9, 100.0, 100.0, 80.0, 100.0, 90.0, 100.0, 90.0, 90.9, 70.0]",32,13.32025-07-232025-07-23T08:58:00.280024,40300,python,106.2,3.31875,32,16.94,0.73,90,2025-07-23T08:58:00.382820,70.2,"[33.3, 70.0, 27.3, 100.0, 27.3, 90.0, 18.2, 90.9, 30.0, 70.0, 10.0, 90.0, 9.1, 100.0, 10.0, 100.0, 77.8, 70.0, 70.0, 90.0, 100.0, 90.9, 81.8, 63.6, 88.9, 100.0, 100.0, 100.0, 100.0, 72.7, 55.6, 100.0]",32,13.33002025-072025-07-23T08:58:00.883309,40300,python,106.0,3.3125,32,17.55,0.76,90,2025-07-23T08:58:01.006915,69.5,"[20.0, 83.3, 27.3, 70.0, 27.3, 81.8, 50.0, 45.5, 9.1, 100.0, 18.2, 81.8, 0.0, 90.9, 16.7, 90.9, 72.7, 91.7, 90.9, 90.9, 70.0, 100.0, 100.0, 100.0, 63.6, 100.0, 100.0, 100.0, 100.0, 90.9, 91.7, 50.0]",32,13.3300782025-2025-07-23T08:58:01.511043,40300,python,106.8,3.3375,32,18.2,0.78,90,2025-07-23T08:58:01.612161,69.5,"[30.0, 70.0, 10.0, 90.9, 40.0, 70.0, 40.0, 45.5, 10.0, 91.7, 30.0, 77.8, 11.1, 90.0, 10.0, 100.0, 66.7, 66.7, 90.9, 50.0, 100.0, 70.0, 100.0, 100.0, 72.7, 100.0, 100.0, 100.0, 77.8, 100.0, 100.0, 100.0]",32,13.330078122022025-07-23T08:58:02.130666,40300,python,106.3,3.321875,32,18.83,0.8,90,2025-07-23T08:58:02.233170,71.5,"[20.0, 90.0, 45.5, 70.0, 0.0, 100.0, 10.0, 100.0, 72.7, 27.3, 22.2, 90.9, 33.3, 66.7, 44.4, 50.0, 55.6, 62.5, 55.6, 100.0, 72.7, 100.0, 70.0, 100.0, 90.9, 90.0, 100.0, 100.0, 100.0, 80.0, 90.0, 100.0]",32,13.33007812522025-07-23T08:58:02.734305,40300,python,107.9,3.371875,32,19.46,0.83,90,2025-07-23T08:58:02.835500,75.1,"[10.0, 90.0, 10.0, 100.0, 10.0, 100.0, 30.0, 100.0, 10.0, 100.0, 10.0, 90.0, 60.0, 40.0, 20.0, 70.0, 77.8, 50.0, 44.4, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 55.6, 100.0, 100.0, 100.0, 80.0, 90.0, 100.0]",32,15.5452025-07-22025-07-23T08:58:03.335915,40300,python,104.6,3.26875,32,20.07,0.85,90,2025-07-23T08:58:03.464512,69.9,"[36.4, 58.3, 42.9, 66.7, 18.2, 90.9, 30.8, 83.3, 8.3, 92.3, 0.0, 100.0, 8.3, 100.0, 58.3, 41.7, 63.6, 75.0, 72.7, 83.3, 100.0, 100.0, 91.7, 100.0, 100.0, 90.9, 100.0, 91.7, 100.0, 100.0, 92.3, 100.0]",32,15.5458982025-02025-07-23T08:58:03.965234,40300,python,106.5,3.328125,32,20.73,0.86,90,2025-07-23T08:58:04.066199,68.8,"[20.0, 100.0, 70.0, 33.3, 27.3, 100.0, 100.0, 11.1, 18.2, 100.0, 0.0, 90.9, 20.0, 90.0, 18.2, 90.9, 44.4, 88.9, 90.0, 90.9, 50.0, 100.0, 100.0, 88.9, 45.5, 100.0, 44.4, 100.0, 90.0, 90.9, 100.0, 100.0]",32,15.5458984372022025-07-23T08:58:04.571725,40300,python,105.8,3.30625,32,21.34,0.89,90,2025-07-23T08:58:04.673943,70.1,"[40.0, 80.0, 33.3, 63.6, 9.1, 100.0, 10.0, 90.0, 27.3, 90.0, 11.1, 90.0, 54.5, 55.6, 33.3, 80.0, 66.7, 70.0, 100.0, 66.7, 100.0, 100.0, 100.0, 100.0, 90.0, 80.0, 90.9, 54.5, 100.0, 100.0, 100.0, 90.0]",32,15.5458984375202025-07-23T08:58:05.174395,40300,python,109.2,3.4125,32,21.97,0.92,90,2025-07-23T08:58:05.275441,69.9,"[33.3, 90.0, 11.1, 100.0, 11.1, 90.9, 22.2, 100.0, 11.1, 90.0, 90.9, 20.0, 20.0, 100.0, 22.2, 90.9, 72.7, 77.8, 77.8, 60.0, 70.0, 100.0, 100.0, 100.0, 100.0, 90.0, 90.0, 100.0, 72.7, 88.9, 90.0, 100.0]",32,15.5458984375202025-07-23T08:58:05.776148,40300,python,108.0,3.375,32,22.59,0.95,90,2025-07-23T08:58:05.879574,72.2,"[40.0, 80.0, 11.1, 88.9, 50.0, 90.0, 10.0, 80.0, 11.1, 90.0, 54.5, 40.0, 0.0, 100.0, 10.0, 90.0, 62.5, 80.0, 100.0, 100.0, 90.9, 80.0, 72.7, 100.0, 100.0, 55.6, 90.0, 88.9, 70.0, 100.0, 100.0, 100.0]",32,15.5458984375
2025-07-23T08:58:06.380054,40300,python,106.0,3.3125,32,23.22,0.96,90,2025-07-23T08:58:06.481619,70.2,"[20.0, 100.0, 11.1, 100.0, 0.0, 90.0, 20.0, 72.7, 20.0, 90.0, 70.0, 20.0, 0.0, 100.0, 80.0, 36.4, 80.0, 83.3, 100.0, 90.0, 55.6, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 60.0, 80.0, 55.6, 100.0]",32,15.5458984375
2025-07-23T08:58:06.982077,40300,python,108.0,3.375,32,23.85,0.99,90,2025-07-23T08:58:07.083736,70.5,"[55.6, 40.0, 22.2, 90.0, 70.0, 44.4, 12.5, 72.7, 33.3, 77.8, 20.0, 90.9, 10.0, 90.9, 80.0, 20.0, 72.7, 81.8, 80.0, 80.0, 90.0, 100.0, 90.0, 81.8, 100.0, 100.0, 100.0, 60.0, 100.0, 100.0, 100.0, 100.0]",32,15.5458984375
2025-07-23T08:58:07.584236,40300,python,101.3,3.165625,32,24.42,1.02,90,2025-07-23T08:58:07.705159,68.9,"[18.2, 66.7, 9.1, 100.0, 8.3, 100.0, 0.0, 100.0, 8.3, 100.0, 9.1, 83.3, 9.1, 100.0, 16.7, 100.0, 36.4, 46.2, 100.0, 92.3, 100.0, 100.0, 81.8, 90.9, 100.0, 45.5, 100.0, 100.0, 58.3, 100.0, 100.0, 100.0]",32,15.98291015625
2025-07-23T08:58:08.207262,40300,python,104.4,3.2625,32,25.05,1.04,90,2025-07-23T08:58:08.308370,70.9,"[30.0, 100.0, 10.0, 90.0, 20.0, 100.0, 50.0, 20.0, 0.0, 100.0, 63.6, 30.0, 20.0, 100.0, 11.1, 100.0, 54.5, 50.0, 40.0, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 50.0, 88.9, 90.0, 80.0, 100.0]",32,15.98291015625
2025-07-23T08:58:08.808868,40300,python,104.6,3.26875,32,25.66,1.06,90,2025-07-23T08:58:08.909642,70.2,"[20.0, 100.0, 22.2, 81.8, 18.2, 100.0, 10.0, 100.0, 75.0, 20.0, 10.0, 100.0, 44.4, 36.4, 27.3, 100.0, 45.5, 30.0, 45.5, 44.4, 100.0, 100.0, 100.0, 90.0, 100.0, 90.0, 100.0, 100.0, 100.0, 60.0, 100.0, 100.0]",32,15.98291015625202025-07-23T08:58:09.410032,40300,python,108.1,3.378125,32,26.28,1.09,90,2025-07-23T08:58:09.511968,69.5,"[18.2, 100.0, 18.2, 90.0, 10.0, 100.0, 10.0, 100.0, 0.0, 91.7, 60.0, 30.0, 20.0, 90.0, 0.0, 100.0, 36.4, 40.0, 81.8, 88.9, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 60.0, 100.0, 100.0]",32,15.98291015622022025-07-23T08:58:10.012528,40300,python,106.2,3.31875,32,26.9,1.11,90,2025-07-23T08:58:10.114353,70.2,"[30.0, 80.0, 30.0, 81.8, 22.2, 55.6, 9.1, 100.0, 70.0, 20.0, 18.2, 100.0, 40.0, 60.0, 0.0, 100.0, 60.0, 50.0, 88.9, 70.0, 88.9, 90.9, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 90.0]",32,15.98291015622022025-07-23T08:58:10.615007,40300,python,106.2,3.31875,32,27.52,1.13,90,2025-07-23T08:58:10.715929,69.9,"[40.0, 80.0, 22.2, 90.0, 20.0, 77.8, 30.0, 63.6, 0.0, 100.0, 20.0, 100.0, 10.0, 90.0, 22.2, 81.8, 90.0, 72.7, 60.0, 100.0, 88.9, 80.0, 90.0, 100.0, 90.0, 80.0, 62.5, 81.8, 60.0, 100.0, 100.0, 100.0]",32,15.982910152025-2025-07-23T08:58:11.217883,40300,python,107.9,3.371875,32,28.14,1.16,90,2025-07-23T08:58:11.319898,70.9,"[44.4, 70.0, 30.0, 100.0, 40.0, 90.0, 20.0, 100.0, 22.2, 90.0, 11.1, 90.0, 22.2, 100.0, 11.1, 100.0, 60.0, 90.0, 90.9, 100.0, 80.0, 80.0, 80.0, 100.0, 66.7, 100.0, 100.0, 88.9, 100.0, 100.0, 90.0, 100.0]",32,15.98291015620252025-07-23T08:58:11.820739,40300,python,106.0,3.3125,32,28.76,1.18,90,2025-07-23T08:58:11.923240,70.5,"[20.0, 100.0, 20.0, 100.0, 0.0, 100.0, 11.1, 100.0, 80.0, 20.0, 10.0, 100.0, 11.1, 72.7, 11.1, 88.9, 70.0, 33.3, 90.0, 100.0, 100.0, 44.4, 100.0, 100.0, 100.0, 100.0, 50.0, 70.0, 100.0, 100.0, 100.0, 90.0]",32,15.98291015622022025-07-23T08:58:12.423778,40300,python,107.8,3.36875,32,29.38,1.22,90,2025-07-23T08:58:12.526396,70.2,"[11.1, 100.0, 20.0, 80.0, 18.2, 100.0, 18.2, 100.0, 100.0, 0.0, 9.1, 100.0, 0.0, 100.0, 0.0, 100.0, 30.0, 90.0, 100.0, 100.0, 33.3, 100.0, 100.0, 100.0, 36.4, 80.0, 100.0, 100.0, 100.0, 100.0, 60.0, 100.0]",32,15.982025-07-23T2025-07-23T08:58:13.026991,40300,python,106.1,3.315625,32,30.0,1.23,90,2025-07-23T08:58:13.127890,70.4,"[44.4, 40.0, 54.5, 77.8, 18.2, 100.0, 10.0, 100.0, 9.1, 100.0, 0.0, 100.0, 9.1, 100.0, 0.0, 100.0, 77.8, 70.0, 80.0, 90.0, 72.7, 100.0, 66.7, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 77.8, 80.0]",32,2025-07-2025-07-23T08:58:13.628631,40300,python,106.4,3.325,32,30.62,1.25,90,2025-07-23T08:58:13.729435,70.1,"[33.3, 70.0, 10.0, 100.0, 40.0, 55.6, 18.2, 80.0, 18.2, 100.0, 10.0, 90.0, 10.0, 100.0, 18.2, 100.0, 77.8, 60.0, 81.8, 100.0, 88.9, 90.0, 100.0, 90.0, 90.0, 100.0, 100.0, 62.5, 90.9, 100.0, 90.0, 66.7]",32,16.620252025-07-23T08:58:14.230135,40300,python,108.1,3.378125,32,31.24,1.28,90,2025-07-23T08:58:14.330952,69.5,"[30.0, 50.0, 22.2, 27.3, 0.0, 90.0, 0.0, 100.0, 9.1, 100.0, 16.7, 100.0, 10.0, 40.0, 0.0, 100.0, 62.5, 50.0, 60.0, 80.0, 70.0, 100.0, 50.0, 100.0, 90.0, 90.0, 80.0, 100.0, 66.7, 100.0, 100.0, 100.0]",32,16.620202025-07-23T08:58:14.831451,40300,python,106.4,3.325,32,31.85,1.31,90,2025-07-23T08:58:14.937676,60.2,"[16.7, 100.0, 40.0, 30.0, 10.0, 63.6, 20.0, 54.5, 0.0, 100.0, 40.0, 70.0, 0.0, 90.0, 0.0, 100.0, 40.0, 44.4, 54.5, 60.0, 80.0, 100.0, 81.8, 100.0, 100.0, 80.0, 80.0, 100.0, 58.3, 77.8, 100.0, 80.0]",32,16.622022025-07-23T08:58:15.438181,40300,python,107.1,3.346875,32,32.48,1.33,90,2025-07-23T08:58:15.539616,53.7,"[50.0, 45.5, 0.0, 100.0, 10.0, 44.4, 44.4, 0.0, 90.0, 0.0, 100.0, 0.0, 0.0, 100.0, 10.0, 100.0, 18.2, 11.1, 36.4, 44.4, 0.0, 20.0, 20.0, 18.2, 100.0, 50.0, 100.0, 11.1, 40.0, 100.0, 100.0, 100.0]",322025-07-22025-07-23T08:58:16.040435,40300,python,106.3,3.321875,32,33.1,1.35,90,2025-07-23T08:58:16.142451,47.6,"[60.0, 30.0, 0.0, 100.0, 0.0, 60.0, 50.0, 20.0, 100.0, 0.0, 0.0, 100.0, 60.0, 0.0, 81.8, 0.0, 27.3, 20.0, 30.0, 40.0, 54.5, 27.3, 18.2, 10.0, 22.2, 10.0, 10.0, 0.0, 20.0, 33.3, 100.0, 100.0]",32,16.625
,2025-07-23T2025-07-23T08:58:16.534493,40554,python,106.1,3.315625,32,32.74,1.28,90,2025-07-23T08:58:16.635385,38.2,"[40.0, 0.0, 45.5, 45.5, 0.0, 22.2, 50.0, 50.0, 40.0, 50.0, 50.0, 50.0, 10.0, 80.0, 40.0, 50.0, 40.0, 11.1, 22.2, 11.1, 20.0, 25.0, 10.0, 11.1, 18.2, 0.0, 20.0, 40.0, 10.0, 27.3, 20.0, 22.2]",32,16.625
