timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1753683609.6384428,2025-07-28T01:20:09.638443,1.8,184.11616897583008,2.0382843017578125,0.0,62.9,1001.96484375,0.0,0,0,0,0
1753683639.7817895,2025-07-28T01:20:39.781790,2.1,183.64408111572266,2.5103530883789062,27.6,62.9,1519.8984375,562.7,4853573,5711500,4248,8457
1753683669.960314,2025-07-28T01:21:09.960314,3.4,181.22537994384766,4.9290771484375,36.0,62.9,3202.58984375,1224.6,133954,10623521,1547,11472
