timestamp,steps_per_sec
2025-07-23T09:17:39.984083,915.1
2025-07-23T09:17:40.185051,1065.12025-07-23T09:17:40.442340,889.3
2025-07-23T09:17:40.719063,898.0
2025-07-23T09:17:41.008119,895.5
2025-07-23T09:17:41.300745,892.0
2025-07-23T09:17:41.822705,798.6
2025-07-23T09:17:42.152578,795.7
2025-07-23T09:17:42.869977,700.0
2025-07-23T09:17:43.132842,720.3
2025-2025-07-23T09:17:43.370776,762025-07-23T09:17:43.577430,768.2
2025-2025-07-23T09:17:43.975236,772025-2025-07-23T09:17:44.150547,802025-07-23T09:17:44.403478,795.9
2025-07-23T09:17:44.596161,816.4
2025-07-23T09:17:44.885440,820.1
2025-07-23T09:17:45.109824,833.1
2025-2025-07-23T09:17:45.369794,852025-07-23T09:17:45.635992,845.3
2025-2025-07-23T09:17:45.806169,882025-2025-07-23T09:17:46.179604,862025-2025-07-23T09:17:46.334336,882025-2025-07-23T09:17:46.637581,882025-2025-07-23T09:17:46.998330,872025-2025-07-23T09:17:47.268918,872025-07-23T09:17:47.763720,844.5
2025-2025-07-23T09:17:48.133343,852025-2025-07-23T09:17:48.450158,842025-2025-07-23T09:17:48.761630,842025-2025-07-23T09:17:49.060276,842025-2025-07-23T09:17:49.335593,852025-2025-07-23T09:17:49.503906,862025-2025-07-23T09:17:49.766022,862025-07-23T09:17:49.926972,865.8
2025-2025-07-23T09:17:50.444935,852025-2025-07-23T09:17:50.831345,852025-2025-07-23T09:17:51.064287,852025-2025-07-23T09:17:51.367211,852025-2025-07-23T09:17:51.547775,862025-2025-07-23T09:17:51.829721,862025-2025-07-23T09:17:52.129576,862025-2025-07-23T09:17:52.420988,862025-2025-07-23T09:17:52.578320,872025-07-23T09:17:52.913298,863.9
2025-07-23T09:17:53.482788,846.9
2025-07-23T09:17:53.734409,850.0
2025-07-23T09:17:53.910591,857.4
2025-07-23T09:17:54.057612,866.4
2025-07-23T09:17:54.271212,871.2
2025-2025-07-23T09:17:54.722789,869.3
2025-07-23T09:17:55.006315,870.0
2025-07-23T09:17:55.563592,855.5
2025-07-23T09:17:55.858252,855.8
2025-07-23T09:17:56.142040,856.6
2025-07-23T09:17:56.583650,849.3
2025-07-23T09:17:56.760269,855.5
2025-07-23T09:17:56.954786,862025-2025-07-23T09:17:57.255306,862025-2025-07-23T09:17:57.607982,852025-07-23T09:17:57.927855,851.0
2025-07-23T09:17:58.338973,846.0
2025-07-23T09:17:58.818589,838.3
2025-07-23T09:17:59.020143,842.7
2025-2025-07-23T09:17:59.344976,842025-07-23T09:17:59.586765,844.5
2025-2025-07-23T09:17:59.790322,852025-2025-07-23T09:18:00.096729,852025-2025-07-23T09:18:00.381532,852025-07-23T09:18:00.745055,846.6
2025-07-23T09:18:01.034830,847.1
2025-07-23T09:18:01.310116,848.2
2025-2025-07-23T09:18:01.569215,852025-07-23T09:18:01.864947,850.0
2025-07-23T09:18:02.116870,851.9
2025-07-23T09:18:02.494442,849.0
2025-07-23T09:18:02.765766,850.1
2025-07-23T09:18:03.139180,847.5
2025-07-23T09:18:03.807716,834.7
2025-07-23T09:18:04.099774,835.2
2025-07-23T09:18:04.495704,832.2
2025-07-23T09:18:04.811354,831.9
2025-07-23T09:18:04.992563,836.1
2025-07-23T09:18:05.188728,839.7
2025-07-23T09:18:05.416927,842.2
2025-07-23T09:18:05.613823,845.6
2025-07-23T09:18:05.900993,846.1
2025-2025-07-23T09:18:06.096796,852025-2025-07-23T09:18:06.403674,853.4
2025-07-23T09:18:06.666502,854.5
2025-07-23T09:18:06.916079,856.1
2025-07-23T09:18:07.169295,857.5
2025-07-23T09:18:07.363025,860.8
2025-07-23T09:18:07.515772,865.3
2025-07-23T09:18:07.657748,870.0
2025-07-23T09:18:07.896448,871.7
2025-07-23T09:18:08.054027,875.9
2025-07-23T09:18:08.311968,877.0
2025-07-23T09:18:08.465802,881.2
2025-07-23T09:18:08.622756,885.2
