timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1753772195.0343735,2025-07-29T02:56:35.034374,11.3,111.29257202148438,12.236736297607422,4.6,6.5,966.00390625,0.0,0,0,0,0
1753772225.1692407,2025-07-29T02:57:05.169241,11.9,110.61634826660156,12.909767150878906,22.3,6.5,1131.32421875,523.9,17342275,17318554,1323,1319
1753772255.3036416,2025-07-29T02:57:35.303642,11.9,110.61692810058594,12.912479400634766,15.4,6.5,1133.11328125,558.5,60498457,60495825,3332,3332
1753772285.4378707,2025-07-29T02:58:05.437871,11.7,110.82573318481445,12.706497192382812,3.7,6.5,1128.98828125,611.7,39645051,39642252,2365,2369
1753772315.5715315,2025-07-29T02:58:35.571532,11.7,110.8311882019043,12.701030731201172,4.1,6.5,1132.375,606.9,8440676,8441727,661,661
1753772345.7061555,2025-07-29T02:59:05.706156,11.7,110.79733276367188,12.734622955322266,27.9,6.5,1139.32421875,583.5,8282031,8271103,752,750
1753772375.8414164,2025-07-29T02:59:35.841416,11.7,110.78681945800781,12.745452880859375,4.7,6.5,1139.93359375,622.8,8196078,8199250,562,562
1753772405.975747,2025-07-29T03:00:05.975747,11.7,110.76885986328125,12.76348876953125,67.4,6.5,1151.58984375,626.4,8045075,8043177,650,658
1753772436.0872302,2025-07-29T03:00:36.087230,11.7,110.75975799560547,12.77254867553711,40.3,6.5,1146.015625,585.8,8142162,8159774,593,603
1753772466.222117,2025-07-29T03:01:06.222117,11.8,110.73686599731445,12.795482635498047,19.7,6.5,1157.52734375,611.8,8091144,8099949,643,644
1753772496.3568614,2025-07-29T03:01:36.356861,11.8,110.74324417114258,12.793022155761719,3.7,6.5,1154.25,636.7,7954061,7951668,528,522
1753772526.4905431,2025-07-29T03:02:06.490543,11.9,110.52342987060547,13.006919860839844,3.8,6.5,1158.64453125,575.0,39369113,39366954,2210,2213
1753772556.63744,2025-07-29T03:02:36.637440,11.3,111.29063034057617,12.237762451171875,3.1,6.5,1167.125,62.4,771967,776625,169,165
1753772586.7772298,2025-07-29T03:03:06.777230,11.3,111.28238677978516,12.24777603149414,1.3,6.5,1167.125,0.3,23807,27381,101,109
1753772616.914805,2025-07-29T03:03:36.914805,11.4,111.15773391723633,12.37148666381836,2.8,6.5,1167.125,0.3,36347,64094,166,148
