process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-23T09:45:41.469037,63692,python,0.0,0.0,32,6.09,0.27,90,2025-07-23T09:45:41.570995,0.0,"[72.7, 9.1, 100.0, 0.0, 100.0, 0.0, 90.9, 0.0, 100.0, 0.0, 22.2, 0.0, 0.0, 100.0, 88.9, 0.0, 40.0, 54.5, 22.2, 11.1, 20.0, 30.0, 10.0, 10.0, 20.0, 18.2, 90.0, 11.1, 10.0, 0.0, 100.0, 0.0]",32,7.532226562522025-07-23T09:45:42.072286,63692,python,107.9,3.371875,32,6.71,0.3,90,2025-07-23T09:45:42.175000,38.8,"[90.0, 10.0, 88.9, 0.0, 0.0, 90.0, 10.0, 54.5, 10.0, 100.0, 0.0, 88.9, 0.0, 100.0, 0.0, 90.0, 50.0, 30.0, 30.0, 45.5, 33.3, 20.0, 10.0, 0.0, 30.0, 9.1, 9.1, 0.0, 30.0, 70.0, 90.0, 20.0]",32,7.5322265625
2025-07-23T09:45:42.676061,63692,python,109.2,3.4125,32,7.34,0.33,90,2025-07-23T09:45:42.779742,37.7,"[0.0, 90.0, 40.0, 9.1, 90.0, 0.0, 0.0, 100.0, 90.0, 0.0, 10.0, 0.0, 80.0, 0.0, 0.0, 81.8, 18.2, 30.0, 27.3, 27.3, 10.0, 11.1, 40.0, 10.0, 40.0, 9.1, 27.3, 60.0, 45.5, 100.0, 10.0, 100.0]",32,7.5322265625
2025-07-23T09:45:43.287680,63692,python,103.9,3.246875,32,7.96,0.34,90,2025-07-23T09:45:43.389451,36.1,"[80.0, 0.0, 20.0, 77.8, 40.0, 10.0, 18.2, 90.0, 100.0, 0.0, 9.1, 88.9, 40.0, 30.0, 0.0, 90.0, 22.2, 10.0, 11.1, 30.0, 11.1, 27.3, 10.0, 22.2, 11.1, 11.1, 10.0, 90.0, 80.0, 20.0, 20.0, 80.0]",32,7.81005859375
2025-07-23T09:45:43.894294,63692,python,110.2,3.44375,32,8.6,0.37,90,2025-07-23T09:45:43.995755,36.1,"[10.0, 11.1, 10.0, 55.6, 0.0, 90.9, 0.0, 100.0, 20.0, 80.0, 0.0, 90.9, 0.0, 100.0, 0.0, 100.0, 40.0, 11.1, 20.0, 33.3, 11.1, 10.0, 22.2, 20.0, 20.0, 20.0, 45.5, 22.2, 18.2, 90.0, 100.0, 20.0]",32,7.8100585937522025-07-23T09:45:44.496955,63692,python,107.3,3.353125,32,9.22,0.4,90,2025-07-23T09:45:44.598259,37.3,"[27.3, 18.2, 60.0, 20.0, 0.0, 100.0, 80.0, 10.0, 60.0, 30.0, 10.0, 100.0, 80.0, 0.0, 63.6, 11.1, 25.0, 11.1, 66.7, 11.1, 36.4, 45.5, 11.1, 50.0, 30.0, 45.5, 18.2, 40.0, 50.0, 90.9, 30.0, 100.0]",32,7.8102025-07-232025-07-23T09:45:45.098677,63692,python,111.2,3.475,32,9.85,0.44,90,2025-07-23T09:45:45.200563,37.2,"[90.0, 0.0, 100.0, 0.0, 50.0, 0.0, 100.0, 0.0, 100.0, 0.0, 0.0, 90.0, 88.9, 0.0, 0.0, 100.0, 20.0, 33.3, 22.2, 10.0, 20.0, 20.0, 10.0, 16.7, 10.0, 0.0, 0.0, 60.0, 80.0, 30.0, 16.7, 90.9]",32,7.8100585937522025-07-23T09:45:45.701093,63692,python,104.6,3.26875,32,10.47,0.45,90,2025-07-23T09:45:45.802254,36.1,"[100.0, 0.0, 100.0, 0.0, 50.0, 18.2, 80.0, 0.0, 60.0, 0.0, 72.7, 0.0, 90.0, 0.0, 50.0, 0.0, 30.0, 18.2, 22.2, 33.3, 30.0, 0.0, 44.4, 9.1, 20.0, 100.0, 10.0, 20.0, 11.1, 10.0, 100.0, 100.0]",32,7.81005859375202025-07-23T09:45:46.303480,63692,python,108.1,3.378125,32,11.1,0.48,90,2025-07-23T09:45:46.406277,36.0,"[0.0, 72.7, 100.0, 0.0, 70.0, 10.0, 40.0, 27.3, 0.0, 90.0, 0.0, 100.0, 77.8, 0.0, 10.0, 90.0, 10.0, 30.0, 18.2, 30.0, 10.0, 10.0, 0.0, 25.0, 0.0, 0.0, 18.2, 30.0, 63.6, 77.8, 0.0, 100.0]",32,7.81005859375
2025-07-23T09:45:46.907072,63692,python,110.9,3.465625,32,11.74,0.5,90,2025-07-23T09:45:47.019844,36.5,"[36.4, 45.5, 0.0, 91.7, 0.0, 100.0, 9.1, 0.0, 18.2, 45.5, 75.0, 0.0, 0.0, 100.0, 0.0, 100.0, 27.3, 18.2, 18.2, 16.7, 33.3, 36.4, 33.3, 9.1, 36.4, 0.0, 9.1, 10.0, 100.0, 9.1, 81.8, 81.8]",32,7.8100585937522025-07-23T09:45:47.520614,63692,python,109.2,3.4125,32,12.37,0.54,90,2025-07-23T09:45:47.621943,37.0,"[0.0, 100.0, 9.1, 100.0, 27.3, 50.0, 90.0, 0.0, 0.0, 90.0, 77.8, 0.0, 10.0, 90.0, 33.3, 0.0, 20.0, 30.0, 10.0, 10.0, 30.0, 20.0, 10.0, 0.0, 45.5, 10.0, 36.4, 22.2, 9.1, 9.1, 100.0, 100.0]",32,7.81005859372022025-07-23T09:45:48.123004,63692,python,106.2,3.31875,32,12.99,0.56,90,2025-07-23T09:45:48.224301,37.7,"[0.0, 100.0, 0.0, 90.9, 36.4, 40.0, 80.0, 0.0, 70.0, 9.1, 0.0, 100.0, 0.0, 100.0, 0.0, 100.0, 50.0, 22.2, 27.3, 10.0, 18.2, 20.0, 11.1, 80.0, 20.0, 20.0, 10.0, 40.0, 20.0, 20.0, 90.9, 20.0]",32,7.98583982025-02025-07-23T09:45:48.724715,63692,python,114.7,3.584375,32,13.63,0.61,90,2025-07-23T09:45:48.826245,36.2,"[0.0, 90.9, 0.0, 100.0, 22.2, 80.0, 9.1, 100.0, 9.1, 90.9, 10.0, 88.9, 0.0, 90.0, 0.0, 90.9, 36.4, 20.0, 44.4, 10.0, 10.0, 25.0, 18.2, 11.1, 30.0, 27.3, 11.1, 20.0, 0.0, 0.0, 100.0, 80.0]",32,7.985839842025-2025-07-23T09:45:49.331623,63692,python,107.2,3.35,32,14.26,0.63,90,2025-07-23T09:45:49.433196,36.4,"[44.4, 50.0, 54.5, 0.0, 100.0, 0.0, 30.0, 63.6, 80.0, 10.0, 80.0, 0.0, 70.0, 20.0, 40.0, 36.4, 36.4, 45.5, 55.6, 27.3, 30.0, 10.0, 30.0, 20.0, 30.0, 27.3, 30.0, 40.0, 10.0, 77.8, 10.0, 80.0]",32,7.98583982025-02025-07-23T09:45:49.933975,63692,python,106.2,3.31875,32,14.87,0.66,90,2025-07-23T09:45:50.035805,41.5,"[20.0, 72.7, 0.0, 100.0, 9.1, 100.0, 80.0, 0.0, 0.0, 100.0, 0.0, 90.0, 0.0, 100.0, 0.0, 100.0, 22.2, 10.0, 10.0, 10.0, 0.0, 0.0, 20.0, 10.0, 22.2, 10.0, 20.0, 0.0, 45.5, 80.0, 20.0, 100.0]",32,7.98583984375
2025-07-23T09:45:50.536230,63692,python,112.9,3.528125,32,15.51,0.7,90,2025-07-23T09:45:50.646554,36.2,"[0.0, 90.0, 70.0, 0.0, 0.0, 100.0, 0.0, 90.0, 0.0, 100.0, 40.0, 9.1, 100.0, 0.0, 9.1, 100.0, 30.0, 18.2, 18.2, 30.0, 18.2, 20.0, 33.3, 18.2, 10.0, 20.0, 18.2, 10.0, 20.0, 10.0, 100.0, 100.0]",32,7.98583984375
2025-07-23T09:45:51.147087,63692,python,111.3,3.478125,32,16.16,0.73,90,2025-07-23T09:45:51.248919,36.2,"[100.0, 0.0, 100.0, 9.1, 0.0, 90.0, 100.0, 0.0, 9.1, 90.9, 0.0, 90.9, 100.0, 0.0, 0.0, 90.0, 11.1, 20.0, 20.0, 22.2, 10.0, 10.0, 25.0, 10.0, 18.2, 81.8, 18.2, 20.0, 20.0, 10.0, 10.0, 100.0]",32,7.98583984375
2025-07-23T09:45:51.749636,63692,python,112.9,3.528125,32,16.8,0.77,90,2025-07-23T09:45:51.851158,38.5,"[30.0, 0.0, 0.0, 40.0, 0.0, 100.0, 0.0, 90.0, 0.0, 100.0, 100.0, 0.0, 0.0, 100.0, 0.0, 100.0, 20.0, 20.0, 20.0, 70.0, 20.0, 36.4, 0.0, 10.0, 60.0, 22.2, 0.0, 40.0, 33.3, 55.6, 10.0, 100.0]",32,7.985839842025-2025-07-23T09:45:52.352849,63692,python,109.6,3.425,32,17.43,0.8,90,2025-07-23T09:45:52.457719,38.0,"[0.0, 100.0, 90.9, 0.0, 80.0, 0.0, 90.0, 0.0, 9.1, 88.9, 90.0, 0.0, 100.0, 0.0, 0.0, 90.9, 33.3, 30.0, 80.0, 27.3, 25.0, 11.1, 72.7, 20.0, 70.0, 45.5, 54.5, 60.0, 27.3, 63.6, 11.1, 100.0]",32,7.98583984375
2025-07-23T09:45:53.046299,63692,python,108.0,3.375,32,18.15,0.83,90,2025-07-23T09:45:53.147878,38.2,"[0.0, 100.0, 70.0, 0.0, 0.0, 90.0, 91.7, 0.0, 100.0, 0.0, 9.1, 81.8, 77.8, 0.0, 9.1, 100.0, 27.3, 30.0, 10.0, 30.0, 30.0, 22.2, 18.2, 22.2, 100.0, 10.0, 11.1, 0.0, 18.2, 0.0, 18.2, 100.0]",32,8.3876953125
2025-07-23T09:45:53.648511,63692,python,104.6,3.26875,32,18.77,0.84,90,2025-07-23T09:45:53.749640,36.5,"[100.0, 0.0, 9.1, 88.9, 20.0, 77.8, 90.9, 0.0, 11.1, 10.0, 0.0, 70.0, 100.0, 0.0, 0.0, 66.7, 22.2, 10.0, 20.0, 0.0, 20.0, 11.1, 20.0, 10.0, 20.0, 10.0, 10.0, 44.4, 22.2, 40.0, 40.0, 90.0]",32,8.3876953125
2025-07-23T09:45:54.250302,63692,python,104.7,3.271875,32,19.37,0.87,90,2025-07-23T09:45:54.351318,34.6,"[0.0, 90.9, 66.7, 0.0, 18.2, 50.0, 0.0, 90.9, 40.0, 0.0, 0.0, 100.0, 90.0, 0.0, 0.0, 90.9, 54.5, 30.0, 18.2, 20.0, 33.3, 33.3, 45.5, 9.1, 20.0, 33.3, 22.2, 11.1, 80.0, 0.0, 100.0, 10.0]",32,8.3876953125
