timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1756816341.5522006,2025-09-02T08:32:21.552201,4.9,119.36433029174805,5.1810150146484375,1.9,7.8,965.26953125,0.0,0,0,0,0
1756816371.6578426,2025-09-02T08:32:51.657843,6.0,117.9937973022461,6.529144287109375,4.1,7.8,1873.05859375,31.6,5112404,5116522,4957,4973
1756816401.7929168,2025-09-02T08:33:21.792917,6.1,117.83989334106445,6.689304351806641,4.4,7.8,1889.68359375,18.7,11306414,11294251,4085,4083
1756816431.9267876,2025-09-02T08:33:51.926788,6.1,117.87037658691406,6.681789398193359,6.2,7.8,1891.73046875,22.6,15882407,15882251,6612,6614
1756816462.0609055,2025-09-02T08:34:22.060905,6.3,117.59086990356445,6.978519439697266,8.8,7.8,1891.7421875,11.3,16817612,16821668,5183,5196
1756816492.19546,2025-09-02T08:34:52.195460,6.1,117.79755020141602,6.7742462158203125,13.1,7.8,1891.9765625,11.8,3711771,3714400,2147,2160
1756816522.3295274,2025-09-02T08:35:22.329527,6.2,117.75806045532227,6.8137664794921875,4.7,7.8,1892.2734375,8.9,1476952,1472695,1141,1136
1756816552.4641397,2025-09-02T08:35:52.464140,6.3,117.63756561279297,6.934261322021484,4.7,7.8,1891.9296875,2.7,433333,462592,417,447
1756816582.5986362,2025-09-02T08:36:22.598636,6.7,117.10773468017578,7.464073181152344,4.7,7.8,1892.11328125,1.2,109656,105913,46,39
1756816612.7351239,2025-09-02T08:36:52.735124,5.5,118.57223129272461,6.00750732421875,0.9,7.8,1892.11328125,0.6,10520,10962,55,52
1756816642.8718393,2025-09-02T08:37:22.871839,5.5,118.57711791992188,6.002605438232422,2.8,7.8,1892.11328125,0.5,4799,1659,23,17
1756816673.0129526,2025-09-02T08:37:53.012953,5.5,118.60839080810547,5.971347808837891,0.3,7.8,1892.11328125,0.5,9583,17993,53,79
1756816703.1526847,2025-09-02T08:38:23.152685,5.5,118.60943984985352,5.9703369140625,0.3,7.8,1892.11328125,0.5,4895,2271,24,18
1756816733.285838,2025-09-02T08:38:53.285838,5.5,118.5925407409668,5.9871826171875,0.3,7.8,1892.11328125,0.5,25169,64013,118,131
1756816763.3971968,2025-09-02T08:39:23.397197,5.5,118.60171890258789,5.9824981689453125,0.0,7.8,1892.11328125,0.5,4634,1670,23,16
1756816793.5376666,2025-09-02T08:39:53.537667,5.5,118.6041374206543,5.980308532714844,1.5,7.8,1892.11328125,0.5,16270,19362,88,81
1756816823.6786807,2025-09-02T08:40:23.678681,5.5,118.61347961425781,5.970935821533203,0.3,7.8,1892.11328125,0.5,4699,6705,24,37
1756816853.8232346,2025-09-02T08:40:53.823235,5.5,118.61035537719727,5.974021911621094,0.3,7.8,1892.11328125,0.5,49796,87773,229,254
