Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
1	-1113.070068359375	271.82452596604793	-761.59216	-1423.6434	258.0	0.0	258.0	258.0	-0.13806886586388417	0.007631623769953235	-0.12147929	-0.1539901	-1.546164618559942e-08	250043.125	-0.001948344288393855	-38379.9375	3.8305141925811768	-0.00042636910802684724	0.0	79.0
2	-1591.60205078125	0.0	-1591.602	-1591.602	258.0	0.0	258.0	258.0	-0.1331906448542376	0.004229386237342957	-0.125462	-0.14839953	-0.001113864709623158	425101.125	-0.004097143653780222	-252271.875	4.851919651031494	-0.0020412192679941654	0.03501945361495018	79.0
3	-1625.20751953125	0.0	-1625.2075	-1625.2075	258.0	0.0	258.0	258.0	-0.135083684661509	0.004905920417756031	-0.12407327	-0.15399063	0.004244684241712093	182400.28125	-0.004793999716639519	-7857.90625	4.847348213195801	-0.000641774560790509	0.0	79.0
4	-1550.0079345703125	0.0	-1550.0079	-1550.0079	258.0	0.0	258.0	258.0	-48.31267479328794	15.35088890742339	-0.12325132	-57.45945	0.0005989121273159981	152257.703125	-0.001182832638733089	-2461.46875	4.850921154022217	0.0007717154803685844	0.0	79.0
5	-1571.3353271484375	0.0	-1571.3353	-1571.3353	258.0	0.0	258.0	258.0	-77.61604754377431	101.11018472563937	-44.425827	-515.1775	-0.006573840975761414	163304.703125	-0.007582739926874638	-2026.5	4.851903915405273	0.012590247206389904	0.015564202331006527	79.0
6	-1565.63671875	0.0	-1565.6367	-1565.6367	258.0	0.0	258.0	258.0	-502.84700267509726	28.869770400820805	-425.9006	-549.58044	-0.005261023994535208	162746.359375	-0.009095260873436928	-3945.484375	4.849945545196533	-0.0016514521557837725	0.1906614750623703	79.0
7	-1582.2264404296875	0.0	-1582.2264	-1582.2264	258.0	0.0	258.0	258.0	-516.8145671206225	43.1181245576573	-423.113	-610.5811	0.00040190972504206	156691.5	-0.004382606595754623	-2106.234375	4.848074436187744	0.012077960185706615	0.08171205967664719	79.0
8	-1623.3221435546875	0.0	-1623.3221	-1623.3221	258.0	0.0	258.0	258.0	-573.4103842412451	29.98193765591398	-483.56305	-613.8504	-0.008342511020600796	174976.65625	-0.004818412475287914	-2799.9375	4.849578380584717	-0.006159842014312744	0.13618676364421844	79.0
