timestamp,steps_per_sec
2025-07-23T08:51:26.720867,1342.6
2025-07-23T08:51:26.856984,1566.7
2025-07-23T08:51:26.992300,1661.9
2025-07-23T08:51:27.131221,1703.7
2025-07-23T08:51:27.248985,1780.7
2025-07-23T08:51:27.381796,1803.6
2025-07-23T08:51:27.518497,1813.2
2025-07-23T08:51:27.670240,1796.4
2025-07-23T08:51:27.949433,1623.4
2025-07-23T08:51:28.119017,1611.2
2025-07-23T08:51:28.253794,1633.8
2025-07-23T08:51:28.392997,1649.1
2025-07-23T08:51:28.523310,1669.7
2025-07-23T08:51:28.649158,1691.4
2025-07-23T08:51:28.841187,1661.6
2025-07-23T08:51:29.073230,1610.7
2025-07-23T08:51:29.444611,1493.3
2025-07-23T08:51:29.622839,1490.0
2025-07-23T08:51:29.778760,1497.3
2025-07-23T08:51:30.106257,1431.7
2025-07-23T08:51:30.604747,1319.4
2025-07-23T08:51:30.964724,1270.0
2025-07-23T08:51:31.402917,1208.4
2025-07-23T08:51:31.612351,1208.9
2025-07-23T08:51:31.853687,1202.2
2025-07-23T08:51:32.160956,1182.1
2025-07-23T08:51:32.438927,1169.8
2025-07-23T08:51:32.725317,1157.0
2025-07-23T08:51:33.027195,1142.7
2025-07-23T08:51:33.321011,1130.9
2025-07-23T08:51:33.456044,1145.9
2025-07-23T08:51:33.577252,1162.5
2025-07-23T08:51:33.774900,1166.1
2025-07-23T08:51:33.906379,1180.0
2025-07-23T08:51:34.109231,1182.2
2025-07-23T08:51:34.251139,1193.6
2025-07-23T08:51:34.378877,1206.8
2025-07-23T08:51:34.502795,1220.2
2025-07-23T08:51:34.641023,1230.9
2025-07-23T08:51:34.940246,1217.6
2025-07-23T08:51:35.303995,1196.3
2025-07-23T08:51:35.657078,1178.1
2025-07-23T08:51:35.836815,1182.8
2025-07-23T08:51:36.178536,1167.5
2025-07-23T08:51:36.626602,1141.0
2025-07-23T08:51:36.944237,1130.8
2025-07-23T08:51:37.239119,1123.5
2025-07-23T08:51:37.557275,1114.3
2025-07-23T08:51:37.716731,1121.3
2025-07-23T08:51:37.851968,1130.6
2025-07-23T08:51:38.137398,1124.8
2025-07-23T08:51:38.285113,1132.5
2025-07-23T08:51:38.458936,1137.4
2025-07-23T08:51:38.667442,1139.0
2025-07-23T08:51:38.802201,1147.3
2025-07-23T08:51:39.200381,1131.5
2025-07-23T08:51:39.445476,1129.8
2025-07-23T08:51:39.564248,1139.2
2025-07-23T08:51:39.703471,1146.6
2025-07-23T08:51:39.914339,1147.6
2025-07-23T08:51:40.341559,1130.7
2025-07-23T08:51:40.517039,1134.8
2025-07-23T08:51:40.690186,1139.0
2025-07-23T08:51:40.859811,1143.4
2025-07-23T08:51:41.119098,1140.6
2025-07-23T08:51:41.245407,1148.2
2025-07-23T08:51:41.387175,1154.5
2025-07-23T08:51:41.566811,1157.7
2025-07-23T08:51:41.752248,1160.4
2025-07-23T08:51:41.881393,1167.3
2025-07-23T08:51:42.008272,1174.3
2025-07-23T08:51:42.130654,1181.5
2025-07-23T08:51:42.268440,1187.4
2025-07-23T08:51:42.426828,1191.7
2025-07-23T08:51:42.752700,1183.5
2025-07-23T08:51:43.057348,1177.2
2025-07-23T08:51:43.336089,1172.9
2025-07-23T08:51:43.470252,1178.7
2025-07-23T08:51:43.793440,1171.5
2025-07-23T08:51:44.221503,1157.6
2025-07-23T08:51:44.509848,1153.3
2025-07-23T08:51:44.824812,1147.4
2025-07-23T08:51:45.138556,1141.9
2025-07-23T08:51:45.378667,1140.9
2025-07-23T08:51:45.557492,1143.6
2025-07-23T08:51:45.755898,1145.1
2025-07-23T08:51:45.927570,1148.2
2025-07-23T08:51:46.103123,1151.0
2025-07-23T08:51:46.260804,1154.8
2025-07-23T08:51:46.451271,1156.6
2025-07-23T08:51:46.583497,1161.7
2025-07-23T08:51:46.797044,1162.1
2025-07-23T08:51:46.952976,1165.8
2025-07-23T08:51:47.102351,1169.7
2025-07-23T08:51:47.229777,1174.9
2025-07-23T08:51:47.376966,1178.9
2025-07-23T08:51:47.499308,1184.2
2025-07-23T08:51:47.647574,1188.0
2025-07-23T08:51:47.770533,1193.2
2025-07-23T08:51:47.898912,1198.0
