timestamp,steps_per_sec
2025-07-21T11:11:53.147477,592.8
2025-07-21T11:11:53.589368,586.0
2025-07-21T11:11:54.035021,582.1
2025-07-21T11:11:54.439877,593.9
2025-07-21T11:11:54.836925,603.4
2025-07-21T11:11:55.287717,597.2
2025-07-21T11:11:55.731931,594.1
2025-07-21T11:11:56.114293,602.6
2025-07-21T11:11:56.614434,591.0
2025-07-21T11:11:57.016735,595.2
2025-07-21T11:11:57.454122,594.3
2025-07-21T11:11:57.867730,596.3
2025-07-21T11:11:58.402430,585.2
2025-07-21T11:11:58.882610,581.2
2025-07-21T11:11:59.280484,584.9
2025-07-21T11:11:59.662305,589.6
2025-07-21T11:12:00.068071,591.9
2025-07-21T11:12:00.449081,595.9
2025-07-21T11:12:00.919456,592.9
2025-07-21T11:12:01.296465,596.7
2025-07-21T11:12:01.710162,597.7
2025-07-21T11:12:02.127854,598.4
2025-07-21T11:12:02.497312,601.9
2025-07-21T11:12:02.932146,601.4
2025-07-21T11:12:03.368291,600.8
2025-07-21T11:12:03.802808,600.3
2025-07-21T11:12:04.324811,595.4
2025-07-21T11:12:04.706637,597.8
2025-07-21T11:12:05.060102,601.4
2025-07-21T11:12:05.432701,603.9
2025-07-21T11:12:05.885581,602.6
2025-07-21T11:12:06.399300,598.7
2025-07-21T11:12:06.779223,600.7
2025-07-21T11:12:07.161742,602.5
2025-07-21T11:12:07.553862,603.8
2025-07-21T11:12:07.938407,605.4
2025-07-21T11:12:08.321821,606.9
2025-07-21T11:12:08.721906,607.8
2025-07-21T11:12:09.103777,609.2
2025-07-21T11:12:09.496688,610.2
2025-07-21T11:12:09.966443,608.4
2025-07-21T11:12:10.471017,605.6
2025-07-21T11:12:10.860491,606.7
2025-07-21T11:12:11.234263,608.3
2025-07-21T11:12:11.718171,606.2
2025-07-21T11:12:12.114909,607.0
2025-07-21T11:12:12.502652,608.1
2025-07-21T11:12:12.922034,608.1
2025-07-21T11:12:13.335915,608.3
2025-07-21T11:12:13.718338,609.4
2025-07-21T11:12:14.077924,611.2
2025-07-21T11:12:14.462060,612.1
2025-07-21T11:12:14.873076,612.3
2025-07-21T11:12:15.380501,609.9
2025-07-21T11:12:15.868407,608.1
2025-07-21T11:12:16.363467,606.2
2025-07-21T11:12:16.752830,607.1
2025-07-21T11:12:17.131120,608.1
2025-07-21T11:12:17.577477,607.5
2025-07-21T11:12:18.000799,607.5
2025-07-21T11:12:18.407789,607.8
2025-07-21T11:12:18.779990,609.0
2025-07-21T11:12:19.164236,609.8
2025-07-21T11:12:19.594372,609.6
2025-07-21T11:12:19.974970,610.4
2025-07-21T11:12:20.341903,611.6
2025-07-21T11:12:20.729817,612.3
2025-07-21T11:12:21.151219,612.2
2025-07-21T11:12:21.616092,611.2
2025-07-21T11:12:22.006612,611.8
2025-07-21T11:12:22.375403,612.8
2025-07-21T11:12:22.755575,613.6
2025-07-21T11:12:23.173373,613.6
2025-07-21T11:12:23.567529,614.0
2025-07-21T11:12:24.078569,612.2
2025-07-21T11:12:24.446106,613.2
2025-07-21T11:12:24.868688,613.1
2025-07-21T11:12:25.249829,613.8
2025-07-21T11:12:25.640035,614.3
2025-07-21T11:12:26.044514,614.5
2025-07-21T11:12:26.432977,615.0
2025-07-21T11:12:26.859451,614.8
2025-07-21T11:12:27.255958,615.2
2025-07-21T11:12:27.653308,615.5
2025-07-21T11:12:28.108535,614.8
2025-07-21T11:12:28.507575,615.1
2025-07-21T11:12:29.022527,613.4
2025-07-21T11:12:29.400653,614.1
2025-07-21T11:12:29.792586,614.5
2025-07-21T11:12:30.216574,614.4
2025-07-21T11:12:30.628109,614.5
2025-07-21T11:12:31.013906,615.0
2025-07-21T11:12:31.417205,615.2
2025-07-21T11:12:31.848191,614.9
2025-07-21T11:12:32.311058,614.2
2025-07-21T11:12:32.726655,614.2
2025-07-21T11:12:33.258653,612.5
2025-07-21T11:12:33.635632,613.1
2025-07-21T11:12:34.069337,612.9
2025-07-21T11:12:34.454386,613.3
