timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1756992463.885806,2025-09-04T09:27:43.885806,83.2,1.3433837890625,2.943450927734375,0.0,30.2,634.765625,0.0,0,0,0,0
1756992493.9961421,2025-09-04T09:28:13.996142,82.0,1.438690185546875,3.0331573486328125,3.7,30.2,627.53125,0.2,18432,19456,156,145
1756992524.1102982,2025-09-04T09:28:44.110298,81.5,1.4774322509765625,3.0533905029296875,1.2,30.2,554.625,0.2,61440,45056,316,306
1756992554.22392,2025-09-04T09:29:14.223920,81.8,1.4586181640625,3.055389404296875,2.4,30.2,481.140625,0.2,40960,39936,216,200
1756992584.3355892,2025-09-04T09:29:44.335589,81.9,1.4492950439453125,3.04815673828125,1.2,30.2,420.875,0.1,35840,31744,200,186
1756992614.4489758,2025-09-04T09:30:14.448976,81.7,1.460296630859375,3.0534820556640625,2.4,30.2,408.015625,0.1,17408,16384,152,143
1756992644.55812,2025-09-04T09:30:44.558120,83.9,1.28607177734375,2.902618408203125,0.0,30.2,489.375,7.5,1290240,1106944,2336,2212
1756992674.666831,2025-09-04T09:31:14.666831,83.4,1.3253936767578125,3.02325439453125,22.8,30.4,303.140625,23.0,3497984,3398656,5297,5212
1756992704.778411,2025-09-04T09:31:44.778411,84.2,1.26416015625,2.9467926025390625,0.0,30.4,327.265625,10.5,1744896,2039808,2418,2573
1756992734.88312,2025-09-04T09:32:14.883120,83.5,1.3189239501953125,2.9923095703125,17.7,30.4,293.96875,14.1,2736128,2735104,4585,4575
1756992764.985077,2025-09-04T09:32:44.985077,83.0,1.3568878173828125,3.022064208984375,22.2,30.4,378.5,31.4,5173248,5158912,9784,9763
1756992795.0899572,2025-09-04T09:33:15.089957,84.4,1.2483367919921875,2.92230224609375,23.5,30.4,253.265625,7.8,1114112,1117184,672,702
1756992825.200479,2025-09-04T09:33:45.200479,84.8,1.21246337890625,2.87225341796875,16.9,30.4,235.75,4.4,359424,357376,579,550
1756992855.30318,2025-09-04T09:34:15.303180,83.6,1.3115234375,2.96881103515625,26.0,30.4,206.359375,4.2,296960,288768,236,227
1756992885.415273,2025-09-04T09:34:45.415273,83.5,1.3236236572265625,2.9574127197265625,27.9,30.4,146.125,0.1,28672,29696,207,191
1756992915.5262258,2025-09-04T09:35:15.526226,84.1,1.2708740234375,2.881683349609375,15.7,30.4,210.1875,9.0,722944,718848,307,291
1756992945.6345658,2025-09-04T09:35:45.634566,83.1,1.3496856689453125,2.977813720703125,50.0,30.4,269.546875,9.9,862208,858112,477,466
1756992975.742191,2025-09-04T09:36:15.742191,81.9,1.4468536376953125,3.0007171630859375,46.8,30.4,554.921875,48.7,9117696,9411584,16738,16877
1756993005.85334,2025-09-04T09:36:45.853340,75.8,1.936187744140625,2.79315185546875,0.0,30.4,84.78125,10.7,2077696,2091008,4399,4405
1756993035.9644659,2025-09-04T09:37:15.964466,78.2,1.7408447265625,3.1385498046875,2.5,30.4,75.75,0.2,12288,12288,147,142
1756993066.076709,2025-09-04T09:37:46.076709,77.1,1.835540771484375,2.93878173828125,0.0,30.4,60.046875,0.2,32768,31744,189,185
1756993096.189895,2025-09-04T09:38:16.189895,77.9,1.7653350830078125,2.8607330322265625,0.0,30.4,58.78125,0.2,18432,14336,135,129
1756993126.2981372,2025-09-04T09:38:46.298137,77.3,1.81396484375,2.878204345703125,1.2,30.4,58.703125,0.2,786432,801792,795,764
1756993156.410694,2025-09-04T09:39:16.410694,78.7,1.7015380859375,3.089630126953125,9.4,30.4,51.328125,0.2,33792,31744,205,206
1756993186.5212202,2025-09-04T09:39:46.521220,80.8,1.5322265625,3.1288299560546875,22.9,30.4,41.828125,0.3,60416,60416,286,255
1756993216.635177,2025-09-04T09:40:16.635177,81.7,1.4662017822265625,3.085235595703125,2.4,30.4,61.265625,0.4,83968,637952,457,751
1756993246.749631,2025-09-04T09:40:46.749631,79.1,1.6719207763671875,2.8147125244140625,1.2,30.4,16.421875,0.2,290816,626688,1010,1232
1756993276.860773,2025-09-04T09:41:16.860773,82.4,1.41046142578125,2.6416778564453125,13.6,30.4,19.21875,0.2,902144,6739968,2146,6262
1756993306.9736588,2025-09-04T09:41:46.973659,80.3,1.578399658203125,2.79156494140625,0.0,30.4,14.6875,0.3,630784,5700608,1457,5045
1756993337.085869,2025-09-04T09:42:17.085869,80.1,1.5910797119140625,2.8095550537109375,0.0,30.4,19.75,0.2,89088,71680,349,339
1756993367.195518,2025-09-04T09:42:47.195518,80.9,1.52947998046875,2.9131622314453125,2.3,30.4,20.40625,0.2,72704,61440,320,319
1756993397.305182,2025-09-04T09:43:17.305182,79.6,1.63177490234375,2.778411865234375,1.2,30.4,21.25,0.2,33792,67584,250,260
1756993427.416938,2025-09-04T09:43:47.416938,78.7,1.70074462890625,2.878509521484375,1.2,30.4,21.0625,0.2,152576,236544,621,685
1756993457.524283,2025-09-04T09:44:17.524283,78.5,1.7230682373046875,2.8476104736328125,2.5,30.4,20.78125,0.2,98304,403456,417,594
1756993487.634357,2025-09-04T09:44:47.634357,80.7,1.546783447265625,2.9429168701171875,9.8,30.4,20.328125,0.2,75776,62464,340,327
1756993517.7427058,2025-09-04T09:45:17.742706,79.4,1.6510162353515625,2.79571533203125,5.8,30.4,20.359375,0.2,180224,172032,561,575
1756993547.853578,2025-09-04T09:45:47.853578,80.1,1.593353271484375,2.841522216796875,12.5,30.4,19.421875,0.2,90112,70656,374,374
1756993577.966111,2025-09-04T09:46:17.966111,79.6,1.630218505859375,2.7689056396484375,1.2,30.4,19.46875,0.2,63488,48128,270,271
1756993608.078688,2025-09-04T09:46:48.078688,79.9,1.6082763671875,2.790863037109375,0.0,30.4,20.203125,0.2,46080,28672,241,231
1756993638.186155,2025-09-04T09:47:18.186155,79.7,1.6246795654296875,2.763427734375,4.9,30.4,20.203125,0.2,41984,24576,208,196
1756993668.298671,2025-09-04T09:47:48.298671,79.9,1.6115570068359375,2.7767791748046875,1.2,30.4,20.578125,0.2,54272,52224,278,274
1756993698.410232,2025-09-04T09:48:18.410232,79.3,1.6526336669921875,2.8175201416015625,2.4,30.4,20.59375,0.2,35840,37888,227,229
1756993728.522603,2025-09-04T09:48:48.522603,79.4,1.6444549560546875,2.841339111328125,0.0,30.4,20.609375,0.2,89088,77824,426,411
1756993758.631111,2025-09-04T09:49:18.631111,79.1,1.6707611083984375,2.7710113525390625,1.3,30.4,20.59375,0.2,50176,325632,307,452
1756993788.743911,2025-09-04T09:49:48.743911,79.8,1.613250732421875,2.8199615478515625,0.0,30.4,20.609375,0.2,44032,54272,277,286
1756993818.8517141,2025-09-04T09:50:18.851714,79.3,1.65631103515625,2.798797607421875,0.0,30.4,20.265625,0.2,50176,65536,345,318
1756993848.969505,2025-09-04T09:50:48.969505,80.6,1.5551300048828125,2.91497802734375,27.2,30.4,20.21875,0.2,128000,131072,456,480
1756993879.0833411,2025-09-04T09:51:19.083341,80.9,1.525970458984375,2.8168487548828125,15.1,30.4,15.375,0.3,188416,91136,454,414
1756993909.1965508,2025-09-04T09:51:49.196551,81.7,1.4672393798828125,2.8538055419921875,11.1,30.4,19.375,0.2,214016,278528,562,632
1756993939.3076081,2025-09-04T09:52:19.307608,80.5,1.5609283447265625,2.7753753662109375,2.4,30.4,19.640625,0.2,283648,217088,665,634
1756993969.42085,2025-09-04T09:52:49.420850,79.8,1.6168212890625,2.8016510009765625,0.0,30.4,15.625,0.2,62464,66560,278,277
1756993999.527169,2025-09-04T09:53:19.527169,81.8,1.453765869140625,2.957794189453125,16.0,30.4,20.75,0.2,279552,1243136,885,1496
1756994029.6365829,2025-09-04T09:53:49.636583,80.9,1.528167724609375,2.8285064697265625,2.4,30.4,15.171875,0.3,363520,1809408,1102,1914
1756994059.751164,2025-09-04T09:54:19.751164,80.6,1.5487823486328125,2.7322845458984375,1.2,30.4,19.34375,0.2,41984,36864,228,223
1756994089.863053,2025-09-04T09:54:49.863053,81.3,1.494903564453125,2.708892822265625,1.2,30.4,15.625,0.3,47104,40960,222,212
1756994119.977759,2025-09-04T09:55:19.977759,80.8,1.53582763671875,2.717498779296875,1.2,30.4,20.609375,0.2,27648,25600,179,173
1756994150.091087,2025-09-04T09:55:50.091087,80.5,1.5596160888671875,2.7259674072265625,0.0,30.4,20.5625,0.2,66560,56320,274,266
1756994180.199276,2025-09-04T09:56:20.199276,80.3,1.5785980224609375,2.80523681640625,2.4,30.4,20.625,0.2,38912,53248,199,207
1756994210.324138,2025-09-04T09:56:50.324138,80.2,1.5864715576171875,2.83099365234375,16.7,30.4,15.609375,0.2,164864,714752,712,1087
1756994240.44135,2025-09-04T09:57:20.441350,81.4,1.486114501953125,2.70770263671875,4.7,30.4,14.625,0.2,355328,3395584,1289,3344
1756994270.5564249,2025-09-04T09:57:50.556425,80.9,1.52630615234375,2.77532958984375,2.5,30.4,19.59375,0.2,76800,69632,282,285
1756994300.669225,2025-09-04T09:58:20.669225,81.1,1.509002685546875,2.704742431640625,1.2,30.4,19.84375,0.2,27648,26624,157,157
1756994330.777554,2025-09-04T09:58:50.777554,81.2,1.5011749267578125,2.7763519287109375,1.2,30.4,20.453125,0.2,76800,96256,348,346
1756994360.883818,2025-09-04T09:59:20.883818,80.4,1.566741943359375,2.725189208984375,0.0,30.4,20.140625,0.2,44032,38912,198,196
1756994390.9914398,2025-09-04T09:59:50.991440,80.8,1.5379486083984375,2.81060791015625,12.3,30.4,20.0,0.2,51200,68608,224,226
1756994421.103041,2025-09-04T10:00:21.103041,81.1,1.513885498046875,2.695709228515625,1.2,30.4,15.046875,0.2,46080,130048,223,272
1756994451.213844,2025-09-04T10:00:51.213844,81.1,1.5092620849609375,2.7239532470703125,0.0,30.4,19.9375,0.2,46080,45056,219,214
1756994481.322218,2025-09-04T10:01:21.322218,80.7,1.5478057861328125,2.6954803466796875,1.2,30.4,20.15625,0.2,37888,51200,204,218
1756994511.430857,2025-09-04T10:01:51.430857,80.7,1.546173095703125,2.739837646484375,2.4,30.4,20.21875,0.2,55296,51200,233,231
1756994541.54224,2025-09-04T10:02:21.542240,80.6,1.55401611328125,2.7120361328125,0.0,30.4,19.9375,0.2,44032,39936,190,187
1756994571.655754,2025-09-04T10:02:51.655754,80.3,1.5777587890625,2.806976318359375,0.0,30.4,15.6875,0.2,86016,90112,311,319
1756994601.7699342,2025-09-04T10:03:21.769934,81.2,1.505401611328125,2.7165985107421875,3.5,30.4,19.984375,0.2,44032,110592,194,244
1756994631.879503,2025-09-04T10:03:51.879503,80.4,1.5717010498046875,2.8224029541015625,3.6,30.4,19.890625,0.2,103424,146432,458,458
1756994661.985218,2025-09-04T10:04:21.985218,80.9,1.5316009521484375,2.7015380859375,0.0,30.4,19.421875,0.2,34816,32768,185,183
1756994692.0957062,2025-09-04T10:04:52.095706,80.7,1.5462188720703125,2.749725341796875,0.0,30.4,19.828125,0.2,35840,37888,214,212
1756994722.204396,2025-09-04T10:05:22.204396,81.2,1.507171630859375,2.75494384765625,0.0,30.4,19.734375,0.2,28672,23552,175,173
1756994752.3171022,2025-09-04T10:05:52.317102,80.7,1.5416412353515625,2.7532501220703125,0.0,30.4,20.171875,0.2,50176,47104,241,231
