timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-07-28T01:21:45.732712,9,9,1.0,1,0.0
2025-07-28T01:21:46.233184,7,16,1.0,1,29.1
2025-07-28T01:21:46.733618,10,26,1.0,1,30.9
2025-07-28T01:21:47.234129,13,39,1.0,1,29.4
2025-07-28T01:21:47.734571,12,51,1.0,1,30.0
2025-07-28T01:21:48.235626,14,65,1.0,1,29.7
2025-07-28T01:21:48.736113,11,76,1.0,1,29.1
2025-07-28T01:21:49.236574,13,89,1.0,1,30.0
2025-07-28T01:21:49.737025,10,99,1.0,1,29.5
2025-07-28T01:21:50.239091,15,114,1.0,1,30.3
2025-07-28T01:21:50.739525,9,123,1.1111111111111112,2,29.0
2025-07-28T01:21:51.241539,3,126,1.0,2,9.4
2025-07-28T01:21:51.742209,22,148,1.0454545454545454,2,30.0
2025-07-28T01:21:52.242632,10,158,1.0,2,30.0
2025-07-28T01:21:52.746779,15,173,1.0,2,31.1
2025-07-28T01:21:53.247390,12,185,1.0,2,29.1
2025-07-28T01:21:53.747846,13,198,1.0,2,29.3
2025-07-28T01:21:54.248330,11,209,1.0,2,28.4
2025-07-28T01:21:54.748795,10,219,1.0,2,29.2
2025-07-28T01:21:55.249453,14,233,1.0714285714285714,2,29.1
2025-07-28T01:21:55.750142,13,246,1.0,2,28.2
2025-07-28T01:21:56.250559,13,259,1.0,2,30.3
2025-07-28T01:21:56.751000,11,270,1.0,2,29.0
2025-07-28T01:21:57.251610,12,282,1.0,2,28.9
2025-07-28T01:21:57.752378,13,295,1.0,2,29.0
2025-07-28T01:21:58.252943,14,309,1.0,2,28.3
2025-07-28T01:21:58.753528,14,323,1.0,2,29.0
2025-07-28T01:21:59.254208,11,334,1.0,2,29.0
2025-07-28T01:21:59.759554,9,343,1.0,2,28.8
2025-07-28T01:22:00.549167,5,348,1.0,2,4.8
2025-07-28T01:22:01.049767,28,376,1.0,2,28.8
2025-07-28T01:22:01.550463,10,386,1.0,2,27.9
2025-07-28T01:22:02.051191,14,400,1.0,2,28.3
2025-07-28T01:22:02.551653,12,412,1.0,2,28.6
2025-07-28T01:22:03.052664,13,425,1.0769230769230769,2,28.5
2025-07-28T01:22:03.554652,12,437,1.0,2,28.5
2025-07-28T01:22:04.055374,12,449,1.0,2,29.5
2025-07-28T01:22:04.556035,13,462,1.0,2,29.1
2025-07-28T01:22:05.056755,12,474,1.0,2,28.0
2025-07-28T01:22:05.557220,13,487,1.0,2,30.1
2025-07-28T01:22:06.061755,13,500,1.0,2,29.1
2025-07-28T01:22:06.562361,12,512,1.0,2,31.0
2025-07-28T01:22:07.062885,10,522,1.0,2,29.2
2025-07-28T01:22:07.563350,13,535,1.0,2,29.6
2025-07-28T01:22:08.063911,12,547,1.0833333333333333,2,29.0
2025-07-28T01:22:08.564696,11,558,1.0,2,29.9
2025-07-28T01:22:09.065246,16,574,1.0,2,28.8
2025-07-28T01:22:09.570115,8,582,1.0,2,28.8
2025-07-28T01:22:10.070854,12,594,1.0,2,29.2
2025-07-28T01:22:10.572487,15,609,1.0,2,29.9
2025-07-28T01:22:12.323933,10,619,1.0,2,10.0
2025-07-28T01:22:12.824960,43,662,1.0227272727272727,2,29.7
2025-07-28T01:22:13.325489,12,674,1.0,2,28.9
2025-07-28T01:22:13.826152,14,688,1.0,2,30.1
2025-07-28T01:22:14.326570,12,700,1.0833333333333333,2,28.2
2025-07-28T01:22:14.827125,10,710,1.0,2,28.2
2025-07-28T01:22:15.327550,15,725,1.0666666666666667,2,29.2
2025-07-28T01:22:15.827969,13,738,1.0,2,27.3
2025-07-28T01:22:16.328589,10,748,1.0,2,28.1
2025-07-28T01:22:16.829401,14,762,1.0714285714285714,2,28.4
2025-07-28T01:22:17.330670,13,775,1.0,2,29.7
2025-07-28T01:22:17.831139,12,787,1.0,2,29.2
2025-07-28T01:22:18.331629,13,800,1.0,2,30.1
2025-07-28T01:22:18.832366,10,810,1.1,2,29.1
2025-07-28T01:22:19.332730,14,824,1.0,2,30.8
2025-07-28T01:22:19.833173,12,836,1.0,2,30.5
2025-07-28T01:22:20.333762,12,848,1.0,2,32.1
2025-07-28T01:22:20.834209,12,860,1.0,2,31.2
2025-07-28T01:22:21.334799,14,874,1.0714285714285714,2,30.3
2025-07-28T01:22:21.835205,13,887,1.0,2,29.0
2025-07-28T01:22:22.335691,12,899,1.0,2,29.6
2025-07-28T01:22:22.836102,14,913,1.0714285714285714,2,29.4
2025-07-28T01:22:23.339456,11,924,1.0,2,10.8
2025-07-28T01:22:23.839986,12,936,1.0,2,6.1
2025-07-28T01:22:24.340804,11,947,1.0,2,2.7
2025-07-28T01:22:25.490512,6,953,1.0,2,2.7
2025-07-28T01:22:25.992333,31,984,1.34375,5,21.1
2025-07-28T01:22:26.493511,12,996,1.0833333333333333,5,45.0
2025-07-28T01:22:26.993951,12,1008,1.0,5,45.1
2025-07-28T01:22:27.495010,12,1020,1.0,5,39.6
2025-07-28T01:22:28.001758,11,1031,1.0,5,45.4
2025-07-28T01:22:28.531786,13,1044,1.1428571428571428,5,44.9
