timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1752488102.8307464,2025-07-14T06:15:02.830746,3.9,120.5682258605957,3.7394180297851562,4.7,5.0,958.4921875,0.0,0,0,0,0
1752488132.9657364,2025-07-14T06:15:32.965736,6.1,117.81529998779297,6.449871063232422,3.4,5.0,1941.83984375,31.6,5255040,14350924,4158,10311
1752488163.0995748,2025-07-14T06:16:03.099575,6.0,118.03232955932617,6.224853515625,3.4,5.0,1947.515625,43.5,6299264,6413556,626,704
1752488193.2341342,2025-07-14T06:16:33.234134,6.3,117.55150604248047,6.673900604248047,3.4,5.0,2173.99609375,43.7,6415157,7765450,1357,2215
1752488223.3692386,2025-07-14T06:17:03.369239,6.7,117.0531005859375,6.990787506103516,9.7,5.0,2366.78515625,41.1,5982878,14261977,2063,7962
1752488253.5037374,2025-07-14T06:17:33.503737,6.5,117.29568862915039,6.749420166015625,7.2,5.0,2148.98046875,40.0,6252185,6147552,625,555
1752488283.6372645,2025-07-14T06:18:03.637264,6.4,117.49497604370117,6.554004669189453,6.2,5.0,2084.22265625,42.7,6464625,6254874,1126,1041
1752488313.8885572,2025-07-14T06:18:33.888557,6.3,117.57450866699219,6.570770263671875,6.1,5.0,2052.22265625,43.0,6470047,6282928,907,785
1752488344.0221684,2025-07-14T06:19:04.022168,6.3,117.53469848632812,6.61065673828125,7.2,5.0,2017.5546875,44.1,6357230,6171153,907,798
1752488374.151816,2025-07-14T06:19:34.151816,6.3,117.65436553955078,6.49078369140625,3.7,5.0,1973.62109375,43.1,6017107,5970039,433,407
1752488404.274272,2025-07-14T06:20:04.274272,6.7,117.12591171264648,7.019290924072266,6.6,5.0,2381.92578125,42.6,5718426,5696024,401,371
1752488434.3945923,2025-07-14T06:20:34.394592,6.5,117.36832046508789,6.777137756347656,3.7,5.0,2154.6875,35.6,6090836,6091489,330,320
1752488464.5295584,2025-07-14T06:21:04.529558,6.4,117.43311309814453,6.716228485107422,6.9,5.0,2128.80078125,44.3,6223496,6221016,312,314
1752488494.6631508,2025-07-14T06:21:34.663151,6.4,117.49633407592773,6.653003692626953,3.7,5.0,2090.5546875,43.1,6213469,6208357,284,279
1752488524.7737513,2025-07-14T06:22:04.773751,6.4,117.46684646606445,6.682334899902344,4.0,5.0,2066.4453125,44.1,6072771,6073468,307,312
1752488554.907498,2025-07-14T06:22:34.907498,6.3,117.56942749023438,6.5798187255859375,6.9,5.0,2016.76953125,41.9,6333741,6332533,282,285
1752488585.0300689,2025-07-14T06:23:05.030069,6.3,117.55222702026367,6.596961975097656,3.4,5.0,1977.609375,43.6,5864414,5879550,359,369
1752488615.1642494,2025-07-14T06:23:35.164249,6.3,117.54186630249023,6.605278015136719,3.4,5.0,1954.8984375,44.3,5902664,5900245,276,265
1752488645.2688174,2025-07-14T06:24:05.268817,6.7,117.06048583984375,7.086509704589844,7.5,5.0,2381.0625,43.0,5781596,7349700,1091,2242
1752488675.3796382,2025-07-14T06:24:35.379638,6.5,117.37831115722656,6.7706298828125,3.4,5.0,2154.39453125,37.5,6104142,6046391,501,554
1752488705.513161,2025-07-14T06:25:05.513161,6.6,117.23746109008789,6.910495758056641,5.3,5.0,2110.16015625,43.7,6553543,6606565,1235,1168
1752488735.624707,2025-07-14T06:25:35.624707,6.6,117.26822280883789,6.879703521728516,3.7,5.0,2067.046875,43.1,6239471,6214094,346,343
1752488765.748881,2025-07-14T06:26:05.748881,6.6,117.22952651977539,6.918460845947266,3.4,5.0,2021.875,43.1,6201314,6198050,303,305
1752488795.8839746,2025-07-14T06:26:35.883975,6.5,117.30773544311523,6.840152740478516,5.0,5.0,1978.5234375,43.1,6158095,6156979,273,274
1752488826.018672,2025-07-14T06:27:06.018672,6.5,117.33592224121094,6.8370208740234375,6.6,5.0,1955.71484375,43.6,6334681,6328337,338,328
1752488856.1476161,2025-07-14T06:27:36.147616,6.9,116.89986038208008,7.273189544677734,8.9,5.0,2382.8828125,42.9,5725791,5742729,400,407
1752488886.281829,2025-07-14T06:28:06.281829,7.0,116.68883895874023,7.378623962402344,5.0,5.0,2135.59765625,37.9,7105375,19556559,4228,11268
1752488916.4163523,2025-07-14T06:28:36.416352,7.0,116.73194885253906,7.341930389404297,4.1,5.0,2066.5,43.8,6175581,10925752,2104,4252
1752488946.5507953,2025-07-14T06:29:06.550795,6.9,116.8029556274414,7.270912170410156,4.4,5.0,2022.6796875,45.4,6353620,9773955,1782,3267
