Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-300.6707356770833	862.6371871573047	3708.3086	-524.77313	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	0.010035003662109375	-1.7638874053955078	1.0282796621322632	0.07560515403747559	79.0
2	-340.8409830729167	668.1752202828237	2674.0945	-524.52454	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-0.6401704508463542	-4.06243371963501	0.9586963057518005	0.047607243061065674	79.0
3	-130.8563232421875	894.1575178158861	3658.4705	-524.4795	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-3.2620628255208333	-12.818025588989258	2.6129941940307617	1.5202600955963135	79.0
4	-298.39699300130206	751.7719623219087	2651.9639	-524.51685	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-11.718625	-22.964683532714844	4.398076057434082	2.2225773334503174	79.0
5	-171.30635579427084	886.8458152350948	3683.1838	-523.4088	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-22.408041666666666	-16.176925659179688	2.332808256149292	5.264001846313477	79.0
6	-257.43007405598956	872.6115496981843	2650.208	-524.54895	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-16.6340859375	-21.75812339782715	1.0834115743637085	0.2577533721923828	79.0
7	-173.68412272135416	786.6775334701422	2666.7456	-524.54425	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-21.029333333333334	-18.96172523498535	0.8760294914245605	4.92836856842041	79.0
8	-173.8451944986979	660.410352230591	1648.0999	-524.5474	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-19.022739583333333	-19.886425018310547	0.30409112572669983	0.7131870985031128	79.0
9	-88.56216430664062	1075.0501538688013	4655.2466	-524.5975	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-19.61441796875	-20.775482177734375	0.29613393545150757	0.3361029028892517	79.0
10	-215.8077189127604	1063.1742174576407	4682.4287	-524.60675	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-20.832279947916668	-20.173381805419922	0.11877098679542542	0.14193713665008545	79.0
11	35.381510416666664	1333.4676599003067	4652.2417	-524.6434	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-20.191041666666667	-21.821929931640625	0.096481092274189	0.02160409837961197	79.0
12	-298.6357421875	667.0105571378411	2545.843	-524.627	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-21.641497395833333	-20.955204010009766	0.053331710398197174	0.14045000076293945	79.0
13	-258.2505696614583	696.8361536258003	2641.6858	-524.6108	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-20.95636067708333	-20.66816520690918	0.05657368153333664	0.015314929187297821	79.0
14	-48.460978190104164	1458.7133028803157	5651.0366	-524.6453	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-20.680720052083334	-20.49401092529297	0.04282596707344055	0.06249327212572098	79.0
15	-46.22437540690104	1044.7120815484682	3681.4119	-524.636	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-20.475197916666666	-24.034366607666016	1.2884708642959595	0.448405385017395	79.0
16	-298.92018636067706	860.8118745308602	3687.626	-524.64844	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-23.94534375	-17.141529083251953	1.2875734567642212	1.2094415426254272	79.0
17	-255.6817830403646	637.1321814715269	1673.3961	-524.62305	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-17.542182291666666	-20.598669052124023	0.08727159351110458	0.02520751953125	79.0
18	-173.42236328125	1111.4630373221294	4680.1606	-524.6327	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-20.339395833333334	-19.040756225585938	0.29359355568885803	0.11462739109992981	79.0
19	-130.5078125	1074.8934055678885	4702.409	-524.62787	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-19.161283854166665	-21.04732894897461	0.08448313921689987	0.038568876683712006	79.0
20	-171.7215576171875	790.4044850581251	2662.8435	-524.6222	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-20.905877604166665	-20.04885482788086	0.04515331983566284	0.059218235313892365	79.0
21	-213.5966796875	885.5907632761308	3694.0	-524.61725	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-20.111532552083332	-20.285049438476562	0.04131137579679489	0.0021159201860427856	79.0
22	-342.5248209635417	505.55227639351665	1627.8182	-524.61456	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-20.236291666666666	-20.917999267578125	0.0034314121585339308	0.22536344826221466	79.0
23	-47.231648763020836	1306.1312465955837	4678.6206	-524.6312	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-20.932822916666666	-20.429363250732422	0.02986989915370941	0.0825389102101326	79.0
24	-215.31884765625	882.395838989887	2638.9255	-524.61914	501.0	0.05087874857584635	0.15913053625104634	1.0	0.01	-20.4571796875	-20.935745239257812	0.0013975397450849414	0.0017769922269508243	79.0
25	-173.2777303059896	783.901620102931	2656.9119	-524.62836	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-20.904704427083335	-20.324172973632812	0.0374998040497303	0.0037237145006656647	79.0
