timestamp,steps_per_sec
2025-07-23T09:17:40.743496,1263.8
2025-07-23T09:17:40.916654,1362.7
2025-07-23T09:17:41.244616,1091.4
2025-07-23T09:17:41.644275,928.1
2025-07-23T09:17:41.882636,954.0
2025-07-23T09:17:42.226570,911.2
2025-07-23T09:17:42.640795,853.4
2025-07-23T09:17:42.981471,839.2
2025-07-23T09:17:43.220423,859.9
2025-07-23T09:17:43.494025,866.9
2025-07-23T09:17:43.804491,862.9
2025-07-23T09:17:44.179319,844.3
2025-07-23T09:17:44.508115,838.9
2025-07-23T09:17:44.674104,867.1
2025-07-23T09:17:44.958360,869.3
2025-07-23T09:17:45.253389,869.2
2025-07-23T09:17:45.619875,856.9
2025-07-23T09:17:45.979066,847.4
2025-07-23T09:17:46.178176,862.8
2025-07-23T09:17:46.473739,863.0
2025-07-23T09:17:46.745681,866.4
2025-07-23T09:17:47.144820,852.8
2025-07-23T09:17:47.473788,849.3
2025-07-23T09:17:47.788525,847.7
2025-07-23T09:17:48.098082,846.9
2025-07-23T09:17:48.472218,839.2
2025-07-23T09:17:48.693612,847.8
2025-07-23T09:17:49.009335,846.4
2025-07-23T09:17:49.227076,854.7
2025-07-23T09:17:49.614647,846.4
2025-07-23T09:17:49.790807,858.0
2025-07-23T09:17:50.025977,863.7
2025-07-23T09:17:50.305136,865.2
2025-07-23T09:17:50.676151,858.8
2025-07-23T09:17:50.982799,858.1
2025-07-23T09:17:51.226520,862.5
2025-07-23T09:17:51.422605,870.5
2025-07-23T09:17:51.759496,867.1
2025-07-23T09:17:52.019155,869.8
2025-07-23T09:17:52.199161,878.3
2025-07-23T09:17:52.512829,876.7
2025-02025-07-23T09:17:52.911572,82025-02025-07-23T09:17:53.628701,808.6
2025-07-23T09:17:53.840604,82025-02025-07-23T09:17:54.091853,82025-02025-07-23T09:17:54.483343,82025-02025-07-23T09:17:54.785145,82025-02025-07-23T09:17:55.018199,82025-02025-07-23T09:17:55.420355,82025-02025-07-23T09:17:55.813715,810.2
2025-07-23T09:17:56.077564,812.8
2025-07-23T09:17:56.360514,814.4
2025-07-23T09:17:56.683515,814.0
2025-07-23T09:17:56.888021,819.3
2025-07-23T09:17:57.162904,821.1
2025-07-23T09:17:57.386365,825.3
2025-07-23T09:17:57.537856,82025-02025-07-23T09:17:57.876281,82025-02025-07-23T09:17:58.083278,82025-02025-07-23T09:17:58.689058,822.5
2025-07-23T09:17:59.005794,822.3
2025-07-23T09:17:59.514516,814.0
2025-07-23T09:17:59.959073,808.7
2025-07-23T09:18:00.246721,809.8
2025-07-23T09:18:00.553252,810.2
2025-07-23T09:18:00.819159,812.2
2025-07-23T09:18:01.131198,812.3
2025-07-23T09:18:01.315455,82025-02025-07-23T09:18:01.553949,82025-02025-07-23T09:18:02.000670,82025-02025-07-23T09:18:02.225445,82025-07-23T09:18:02.430184,842.1
2025-07-23T09:18:02.904096,835.7
2025-07-23T09:18:03.490510,825.5
2025-07-23T09:18:03.847569,823.8
2025-07-23T09:18:04.218869,821.7
2025-07-23T09:18:04.514651,822.2
2025-07-23T09:18:04.787443,823.5
2025-07-23T09:18:05.199120,820.2
2025-07-23T09:18:05.634406,816.1
2025-07-23T09:18:05.971575,815.4
2025-07-23T09:18:06.165248,819.2
2025-07-23T09:18:06.399521,821.7
2025-07-23T09:18:06.536510,827.2
2025-07-23T09:18:06.976803,823.1
2025-07-23T09:18:07.120927,828.3
2025-07-23T09:18:07.402758,829.1
2025-07-23T09:18:07.551538,834.0
2025-07-23T09:18:07.736928,837.8
2025-07-23T09:18:07.878559,842.8
2025-07-23T09:18:08.073287,846.1
2025-07-23T09:18:08.220589,850.9
2025-07-23T09:18:08.360155,855.8
2025-07-23T09:18:08.509198,860.4
2025-07-23T09:18:08.739569,862.5
2025-07-23T09:18:08.862502,867.7
2025-07-23T09:18:09.011011,872.2
2025-07-23T09:18:09.178391,876.1
2025-07-23T09:18:09.364524,879.3
2025-07-23T09:18:09.488599,884.4
93.0
