Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
1	-7344.1	3936.336367740948	-655.3418	-12731.692	143.4	20.915067273678563	163.0	105.0	-0.0042661562394560055	0.008741265786158327	0.088775955	-0.036767654	-4.5540627269247125e-08	15016360.0	-0.0124180493876338	-450.0	0.6815778613090515	-0.02501755580306053	0.0	39.0
2	-9068.3875	3417.903099855231	-4808.3403	-14665.05	151.8	25.5060769413389	179.0	117.0	-0.042817315625259034	0.03337476711305443	0.10502719	-0.11147322	-0.005713714752346277	19164548.0	0.008919557556509972	-792.0	0.6506054401397705	0.011853448115289211	0.0809018537402153	39.0
3	-5493.0671875	1490.2246139424753	-3967.2927	-8173.019	139.4	15.252541252146722	157.0	121.0	-0.13350794356682397	0.052253264748601765	-0.0060927346	-0.25701308	0.002244605217128992	7249422.0	-0.0002040676772594452	-544.0	0.6599469780921936	0.015083092264831066	0.059248555451631546	15.0
4	-7679.6578125	1961.9390408470902	-5348.493	-10428.118	166.6	11.825396502502834	181.0	149.0	-0.2666635190807103	0.05234092920992697	-0.15983278	-0.44676262	4.929304122924805e-05	12209496.0	0.004409203305840492	-1085.0	0.6637735366821289	-0.017285628244280815	0.0	39.0
5	-3050.4919921875	2338.53971529243	-411.3705	-6786.7266	115.0	12.198360545581526	135.0	103.0	-0.36647579795435853	0.0939265056362474	-0.26657024	-0.5768746	0.007687854114919901	3651699.25	-0.00787610374391079	-620.5	0.6376471519470215	-0.014583333395421505	0.003508772002533078	39.0
6	-5079.996484375	3140.5332031360535	-1089.4039	-10425.508	151.4	25.842601244118207	177.0	107.0	-0.6293525695800781	0.1451978791268851	-0.39170897	-1.1295252	-0.009339231066405773	7789696.0	-0.006271413527429104	-2393.0	0.6556667685508728	0.0024102393072098494	0.011968085542321205	39.0
7	-4679.3046875	2564.0134165015597	-1375.1554	-8715.3125	142.6	27.141112545995142	179.0	115.0	-0.9898642847093485	0.3150746636775426	-0.5356418	-1.7699507	-0.00032463602838106453	6457561.5	0.0007015357259660959	-4266.0	0.6597942113876343	-0.012888418510556221	0.008474576286971569	39.0
8	-4362.1046875	2242.676704297791	-910.15857	-7529.0986	140.6	19.855478817255957	173.0	119.0	-1.6010833128133954	0.5601597841949707	-0.8690151	-3.7202725	0.002056622412055731	5586891.0	-0.002657504752278328	-6965.5	0.6541397571563721	-0.008685530163347721	0.014326647855341434	39.0
9	-4940.2015625	2020.2052370984488	-1175.5645	-6578.0586	138.2	24.449130065045257	169.0	105.0	-3.2351971061862246	1.3504081495460294	-1.5109377	-6.6766214	0.006959602236747742	6541194.0	0.0009980052709579468	-14674.0	0.6443005204200745	-0.003735422855243087	0.04810495674610138	39.0
10	-3848.446875	2020.9561103596486	-660.2686	-5917.9824	138.6	20.489997321482868	165.0	107.0	-5.5271790970203485	2.2978201600567654	-2.537502	-14.33403	-0.0015046891057863832	4176985.25	-0.015824424102902412	-13082.75	0.6355993151664734	-0.0010901163332164288	0.07267441600561142	39.0
11	-5312.458203125	2259.0312968172884	-3437.7954	-9639.227	129.0	21.241468875762806	161.0	107.0	-9.444588470458985	3.2484206837287197	-4.2313313	-26.122156	-0.005063020624220371	7594305.5	0.0039440058171749115	-39406.5	0.6262711882591248	0.004589843563735485	0.01406249962747097	39.0
12	-3705.337109375	1967.4891613424456	-966.96075	-5705.2134	136.6	25.7806136285097	183.0	105.0	-15.894951834439528	5.120181741105183	-6.740195	-28.278826	-0.0007529972353950143	3980986.5	5.654070992022753e-05	-29519.0	0.6280328631401062	-0.012444689869880676	0.054572273045778275	39.0
13	-4919.06328125	1714.0969050785898	-1679.6401	-6688.9595	132.6	20.17523209864945	161.0	105.0	-24.503015767477205	8.347584619395214	-10.8267765	-74.423416	0.0027362557593733072	6020416.0	-0.0016952716978266835	-58928.5	0.631708025932312	0.015577507205307484	0.01975683867931366	15.0
14	-4645.533984375	2978.901139682215	-2082.3044	-10017.771	159.4	16.56019294073517	185.0	139.0	-37.17387251420455	13.740313105231554	-14.171447	-86.531876	0.0005281639751046896	5882469.0	-0.00038195843808352947	-66241.0	0.6451188921928406	-0.007181186694651842	0.12373737245798111	39.0
15	-5461.500390625	1490.9633127612497	-3197.2964	-6895.577	143.8	24.644674088684962	179.0	105.0	-50.0367537640056	16.89367935977608	-23.686695	-99.83104	-0.005503928754478693	6940714.5	0.000526870135217905	-116437.0	0.6228588819503784	0.00498949596658349	0.0714285746216774	39.0
16	-3743.594140625	1090.9747018148496	-1863.2202	-4854.323	125.4	19.734233966241888	161.0	107.0	-80.79443830385853	22.788316642567725	-42.59746	-199.96524	-0.00013466087693814188	3206338.25	0.0020989147014915943	-77528.0	0.6278461217880249	-0.0007033761939965189	0.0	39.0
17	-4650.555859375	3156.568263161752	-784.5713	-9131.225	140.6	28.52086938076003	179.0	105.0	-94.65239971346705	32.93312610623139	-42.216698	-235.6696	-0.004526409320533276	6604283.0	0.0065548960119485855	-150690.0	0.6018434762954712	-0.004566618707031012	0.18624642491340637	39.0
18	-4892.54765625	3762.1999946839614	-897.8053	-11952.497	131.8	25.22221359424565	181.0	113.0	-126.43006976299694	37.454545591610184	-22.877905	-370.39578	0.009876221418380737	7946536.5	-0.006157597992569208	-227184.5	0.5740888118743896	-0.0008600917644798756	0.04128440469503403	39.0
19	-4267.367578125	2039.5908413208763	-1641.6309	-6300.729	140.6	9.583318649501885	153.0	129.0	-160.30010968839542	50.214628885960394	-22.611084	-380.1919	-0.004634961020201445	4101241.75	0.0013008753303438425	-132989.0	0.6018801927566528	0.00268624653108418	0.03151862323284149	39.0
20	-7316.3125	1700.262567958255	-5475.5337	-10029.727	143.4	15.357082738410151	165.0	129.0	-252.65243153089887	78.31176888608388	-113.79535	-586.272	0.0006115945288911462	10550903.0	-0.004087728913873434	-475924.0	0.6227491497993469	-0.0019311797805130482	0.0014044943964108825	39.0
21	-4752.40546875	2470.8468993444335	-1720.1018	-8529.746	145.0	24.915858403835898	175.0	103.0	-279.6552951388889	104.27113761194364	-44.895733	-845.84827	-0.0008086009183898568	5377193.0	-0.00016017688903957605	-227767.0	0.5996690392494202	-0.003559027798473835	0.125	39.0
22	-2814.38125	1222.059122956005	-770.52924	-4253.9453	115.4	7.418894960936315	129.0	107.0	-319.02879152097904	90.1300342667364	-28.322186	-920.50366	-0.005786718800663948	1414917.0	0.005586365703493357	-71560.125	0.5753856897354126	-0.007102272938936949	0.14510490000247955	39.0
23	-4142.73203125	1921.1006220393558	-1448.7747	-6209.9067	134.6	17.26962694004817	163.0	113.0	-390.08785553892216	120.09285329766152	-23.953548	-978.02765	0.005502317566424608	3142415.0	-0.005838841665536165	-161101.5	0.5606449842453003	-0.0028068863321095705	0.08083832263946533	39.0
24	-5028.104296875	3252.2570624106575	-2606.6118	-11156.255	147.0	26.076809620810597	183.0	109.0	-429.2422089041096	153.98528661255492	-29.49668	-911.4385	-0.0009572006529197097	5348143.0	-0.0014769324334338307	-300034.0	0.5400111079216003	-0.001626712386496365	0.02328767068684101	39.0
25	-2203.0931640625	1840.121082972531	-676.3854	-5740.483	123.4	9.991996919605523	135.0	111.0	-431.3935355392157	129.01884014015593	-17.416645	-1035.1427	0.0015158291207626462	1027610.75	-0.005103380419313908	-43455.25	0.5385428071022034	0.004799836780875921	0.1437908560037613	39.0
26	-4622.82890625	2278.2650416490173	-1377.8141	-6953.6636	147.4	10.229369004702832	163.0	137.0	-555.3457991803278	175.72869364589212	-26.99877	-1446.4797	0.0017542201094329357	3319591.75	-0.008540003560483456	-214005.5	0.5255481600761414	0.015283470042049885	0.051912568509578705	27.0
27	-4439.07578125	3005.922553892565	-1109.2852	-9250.032	133.4	23.576260073694893	173.0	111.0	-662.1856589879154	217.6317741596274	-29.000053	-1559.8783	-0.002860819920897484	4115626.25	0.00396700156852603	-301926.5	0.5602912902832031	-0.0016993958270177245	0.1359516680240631	39.0
28	-5854.378125	2550.3033545051067	-1647.361	-9168.114	152.2	20.419598668084173	183.0	125.0	-776.175925925926	247.3667777841696	-23.44941	-1885.9242	0.002106382744386792	4561068.5	-0.0017047428991645575	-457105.0	0.5232875347137451	-0.0016534391324967146	0.0317460335791111	39.0
29	-5326.035546875	1106.6895680361317	-4378.385	-7345.239	140.6	17.906423155794542	161.0	115.0	-954.943946991404	261.3174029801432	-514.19885	-2126.1458	0.0009883031016215682	2795407.75	0.004300559870898724	-308960.0	0.5468264222145081	-0.010118194855749607	0.11031518876552582	39.0
30	-2514.938671875	1452.086911999416	-908.4019	-4295.378	132.2	18.573099088887265	155.0	103.0	-842.3075457317074	265.41117433788395	-29.193945	-1985.8989	0.008319655433297157	554988.0625	-0.014493533410131931	-18276.4375	0.47205427289009094	0.0005716463201679289	0.0518292672932148	39.0
31	-3740.207421875	3111.0503692483026	-1234.2638	-9739.299	152.6	18.863721537235833	173.0	129.0	-877.2877638522427	337.0946172851749	-27.651464	-2025.8263	-0.001987230498343706	2208520.5	-0.006394037511199713	-105188.25	0.4622111916542053	-0.0009069920633919537	0.0514511875808239	39.0
32	-6437.560546875	4142.9405981742	-2109.276	-13977.863	141.0	28.788886744714528	181.0	107.0	-1235.8251785714285	336.62640589065074	-319.39484	-3244.6404	-0.005026896018534899	6469129.0	-0.008166192099452019	-659730.5	0.5381068587303162	0.0048214285634458065	0.12857143580913544	39.0
33	-6248.8421875	3081.7671553834175	-1647.7059	-10766.679	158.6	16.0199872108056	181.0	143.0	-1319.2323921319796	501.3201860428225	-41.434772	-2632.7415	0.0005777112091891468	3646356.25	0.0013789578806608915	-413864.5	0.47935357689857483	-0.0023001269437372684	0.05076142027974129	39.0
34	-3887.8	2177.4873593203706	-1698.3931	-7203.3906	147.8	34.190056462917696	185.0	107.0	-1257.9519754768392	375.8195694397006	-35.61548	-2971.0637	-0.000362822727765888	1236185.25	-0.004167188890278339	-26372.375	0.4311668872833252	-0.008940735831856728	0.05040872097015381	39.0
35	-2629.8521484375	1233.1101735043792	-792.89246	-4103.5547	119.8	7.222187865085881	129.0	107.0	-1345.499053030303	373.6730416922555	-31.452421	-3469.0603	-0.00220160442404449	472423.90625	0.001824638107791543	-10699.40625	0.44859063625335693	-0.00021043770539108664	0.021885521709918976	39.0
