process_timestamp,process_pid,process_process_name,process_rss,process_vms,process_uss,process_pss,process_memory_percent,process_actual_memory_bytes,process_system_total_memory,process_system_available_memory,process_system_memory_percent,system_timestamp,system_total_memory,system_available_memory,system_used_memory,system_free_memory,system_memory_percent,system_buffers,system_cached,system_shared,system_swap_total,system_swap_used,system_swap_free,system_swap_percent
2025-07-16T09:17:33.453031,32411,python,1149599744,14924054528,590049280,874005504,0.8584525094880233,1149599744,134757982208,124665647104,7.5,2025-07-16T09:17:33.453577,134757982208,124665647104,8567975936,120147660800,7.5,522731520,5519613952,271568896,8589930496,0,8589930496,0.0
2025-07-16T09:17:33.963234,32411,python,1157095424,14924054528,590307328,874263552,0.8586470389665039,1157095424,134757982208,124672405504,7.5,2025-07-16T09:17:33.963582,134757982208,124672405504,8561082368,120154361856,7.5,522731520,5519806464,271699968,8589930496,0,8589930496,0.0
2025-07-16T09:17:34.472787,32411,python,1157095424,14924054528,590479360,874436608,0.8586470389665039,1157095424,134757982208,124670693376,7.5,2025-07-16T09:17:34.473326,134757982208,124670693376,8562794496,120152649728,7.5,522731520,5519806464,271699968,8589930496,0,8589930496,0.0
2025-07-16T09:17:34.980826,32411,python,1157357568,14924054528,590716928,874674176,0.8588415684449843,1157357568,134757982208,124673077248,7.5,2025-07-16T09:17:34.980958,134757982208,124673077248,8560410624,120155033600,7.5,522731520,5519806464,271699968,8589930496,0,8589930496,0.0
2025-07-16T09:17:35.486787,32411,python,1157357568,14924054528,590798848,874756096,0.8588415684449843,1157357568,134757982208,124684914688,7.5,2025-07-16T09:17:35.487028,134757982208,124684914688,8567152640,120166871040,7.5,522731520,5501227008,253120512,8589930496,0,8589930496,0.0
2025-07-16T09:17:35.993326,32411,python,1157619712,14924054528,590913536,874870784,0.8590360979234647,1157619712,134757982208,124691451904,7.5,2025-07-16T09:17:35.993492,134757982208,124691451904,8560975872,120173408256,7.5,522731520,5500866560,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:36.500684,32411,python,1157619712,14924054528,591036416,874992640,0.8590360979234647,1157619712,134757982208,124690829312,7.5,2025-07-16T09:17:36.501256,134757982208,124690829312,8561598464,120172785664,7.5,522731520,5500866560,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:37.007213,32411,python,1157881856,14925103104,591089664,875045888,0.8592306274019452,1157881856,134757982208,124689571840,7.5,2025-07-16T09:17:37.007354,134757982208,124689571840,8562827264,120171524096,7.5,522756096,5500874752,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:37.514470,32411,python,1157881856,14925103104,591142912,875100160,0.8592306274019452,1157881856,134757982208,124692930560,7.5,2025-07-16T09:17:37.514618,134757982208,124692930560,8559493120,120174858240,7.5,522756096,5500874752,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:38.022702,32411,python,1157881856,14925103104,591175680,875132928,0.8592306274019452,1157881856,134757982208,124701609984,7.5,2025-07-16T09:17:38.023284,134757982208,124701609984,8550809600,120183537664,7.5,522756096,5500878848,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:38.530964,32411,python,1157881856,14925103104,591257600,875213824,0.8592306274019452,1157881856,134757982208,124705255424,7.5,2025-07-16T09:17:38.532487,134757982208,124705255424,8547164160,120187183104,7.5,522756096,5500878848,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:39.039654,32411,python,1157881856,14925103104,591302656,875258880,0.8592306274019452,1157881856,134757982208,124704485376,7.5,2025-07-16T09:17:39.041138,134757982208,124704485376,8547934208,120186413056,7.5,522756096,5500878848,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:39.547221,32411,python,1157881856,14925103104,591331328,875288576,0.8592306274019452,1157881856,134757982208,124704235520,7.5,2025-07-16T09:17:39.547466,134757982208,124704235520,8548188160,120186159104,7.5,522756096,5500878848,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:40.054342,32411,python,1158144000,14925103104,591433728,875390976,0.8594251568804256,1158144000,134757982208,124702261248,7.5,2025-07-16T09:17:40.054500,134757982208,124702261248,8550158336,120184168448,7.5,522756096,5500899328,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:40.560424,32411,python,1158144000,14925103104,591450112,875407360,0.8594251568804256,1158144000,134757982208,124702261248,7.5,2025-07-16T09:17:40.560896,134757982208,124702261248,8550158336,120184168448,7.5,522756096,5500899328,252760064,8589930496,0,8589930496,0.0
2025-07-16T09:17:41.067086,32411,python,1158144000,14925103104,591491072,875448320,0.8594251568804256,1158144000,134757982208,124705157120,7.5,2025-07-16T09:17:41.067611,134757982208,124705157120,8547262464,120187064320,7.5,522756096,5500899328,252760064,8589930496,0,8589930496,0.0
