timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1752185324.30802,2025-07-10T18:08:44.308020,5.4,118.78768157958984,5.417518615722656,2.5,4.7,966.0703125,0.0,0,0,0,0
1752185354.442039,2025-07-10T18:09:14.442039,6.0,117.95605850219727,6.255062103271484,94.4,4.7,1325.99609375,169.6,2664942,2660341,235,228
1752185384.5758638,2025-07-10T18:09:44.575864,6.4,117.50953674316406,6.697467803955078,27.2,4.7,1408.5859375,1819.3,212070,209939,45,39
1752185414.7096832,2025-07-10T18:10:14.709683,5.9,118.06895446777344,6.146064758300781,28.8,4.7,1202.4375,50.2,3219544,3221487,247,242
1752185444.843617,2025-07-10T18:10:44.843617,6.0,118.02853775024414,6.18048095703125,26.5,4.7,1207.1875,50.1,3099748,3098466,302,290
1752185474.977739,2025-07-10T18:11:14.977739,5.9,118.11209106445312,6.093006134033203,27.6,4.7,1214.8515625,56.7,3227499,3229435,219,218
1752185505.111866,2025-07-10T18:11:45.111866,5.9,118.13788986206055,6.059383392333984,29.6,4.7,1221.31640625,49.4,3299148,3296669,178,171
1752185535.245831,2025-07-10T18:12:15.245831,5.9,118.11067199707031,6.100154876708984,27.2,4.7,1225.40234375,50.8,2894293,2910652,636,627
1752185565.3806155,2025-07-10T18:12:45.380615,5.9,118.05155563354492,6.159294128417969,40.5,4.7,1231.10546875,51.8,3280173,3285204,996,1019
1752185595.515789,2025-07-10T18:13:15.515789,5.9,118.07561492919922,6.135215759277344,24.4,4.7,1236.90234375,56.7,2906648,2939841,388,403
1752185625.6498399,2025-07-10T18:13:45.649840,5.9,118.09246063232422,6.118427276611328,27.5,4.7,1239.28125,49.5,3260120,3253842,205,199
1752185655.784791,2025-07-10T18:14:15.784791,5.9,118.06791687011719,6.142971038818359,60.2,4.7,1251.34375,53.3,3115610,3117760,197,190
1752185685.9193692,2025-07-10T18:14:45.919369,6.0,118.03377151489258,6.17120361328125,29.5,4.7,1257.41015625,56.0,2895415,2893229,164,158
1752185716.054204,2025-07-10T18:15:16.054204,6.0,117.9284553527832,6.278469085693359,28.0,4.7,1260.98046875,51.2,3051941,3020512,345,318
1752185746.1888196,2025-07-10T18:15:46.188820,6.0,118.01416778564453,6.196636199951172,26.3,4.7,1265.8828125,49.8,3425573,3426186,551,558
1752185776.3245063,2025-07-10T18:16:16.324506,6.0,117.9621353149414,6.248600006103516,55.8,4.7,1266.546875,56.9,3181152,3186485,197,211
1752185806.459191,2025-07-10T18:16:46.459191,6.0,117.9911003112793,6.219585418701172,27.7,4.7,1278.56640625,50.2,3003461,3001181,156,151
1752185836.593051,2025-07-10T18:17:16.593051,6.0,117.9549674987793,6.255710601806641,30.8,4.7,1283.0859375,50.9,3470921,3472621,186,183
1752185866.7381685,2025-07-10T18:17:46.738168,6.0,117.95911407470703,6.251636505126953,31.0,4.7,1287.9296875,49.9,3206056,3204131,150,147
1752185896.8716972,2025-07-10T18:18:16.871697,6.0,117.93218231201172,6.278556823730469,26.8,4.7,1300.37109375,58.1,3177412,3179351,434,433
1752185927.0057452,2025-07-10T18:18:47.005745,6.1,117.85360717773438,6.313728332519531,29.1,4.7,1305.10546875,53.0,3125095,3125286,253,242
