timestamp,queue_size
2025-07-28T01:21:45.614781,1
2025-07-28T01:21:45.624889,1
2025-07-28T01:21:45.628651,1
2025-07-28T01:21:45.636400,1
2025-07-28T01:21:45.652216,1
2025-07-28T01:21:45.675835,1
2025-07-28T01:21:45.698474,1
2025-07-28T01:21:45.721666,1
2025-07-28T01:21:45.728146,1
2025-07-28T01:21:45.783307,1
2025-07-28T01:21:45.905813,1
2025-07-28T01:21:46.168494,1
2025-07-28T01:21:46.188466,1
2025-07-28T01:21:46.200937,1
2025-07-28T01:21:46.213145,1
2025-07-28T01:21:46.221853,1
2025-07-28T01:21:46.260573,1
2025-07-28T01:21:46.284627,1
2025-07-28T01:21:46.291325,1
2025-07-28T01:21:46.302627,1
2025-07-28T01:21:46.332603,1
2025-07-28T01:21:46.347455,1
2025-07-28T01:21:46.435941,1
2025-07-28T01:21:46.504839,1
2025-07-28T01:21:46.625581,1
2025-07-28T01:21:46.685937,1
2025-07-28T01:21:46.758504,1
2025-07-28T01:21:46.784730,1
2025-07-28T01:21:46.815068,1
2025-07-28T01:21:46.823442,1
2025-07-28T01:21:46.830919,1
2025-07-28T01:21:46.844871,1
2025-07-28T01:21:46.884019,1
2025-07-28T01:21:46.928837,1
2025-07-28T01:21:46.973258,1
2025-07-28T01:21:46.985869,1
2025-07-28T01:21:46.992036,1
2025-07-28T01:21:47.063997,1
2025-07-28T01:21:47.171088,1
2025-07-28T01:21:47.250523,1
2025-07-28T01:21:47.281552,1
2025-07-28T01:21:47.328788,1
2025-07-28T01:21:47.399905,1
2025-07-28T01:21:47.429586,1
2025-07-28T01:21:47.437784,1
2025-07-28T01:21:47.530358,1
2025-07-28T01:21:47.553178,1
2025-07-28T01:21:47.573918,1
2025-07-28T01:21:47.584682,1
2025-07-28T01:21:47.628512,1
2025-07-28T01:21:47.665712,1
2025-07-28T01:21:47.744178,1
2025-07-28T01:21:47.806031,1
2025-07-28T01:21:47.825292,1
2025-07-28T01:21:47.840917,1
2025-07-28T01:21:47.868155,1
2025-07-28T01:21:47.977247,1
2025-07-28T01:21:48.016539,1
2025-07-28T01:21:48.048633,1
2025-07-28T01:21:48.100969,1
2025-07-28T01:21:48.124980,1
2025-07-28T01:21:48.195964,1
2025-07-28T01:21:48.204890,1
2025-07-28T01:21:48.217878,1
2025-07-28T01:21:48.234911,1
2025-07-28T01:21:48.250818,1
2025-07-28T01:21:48.328663,1
2025-07-28T01:21:48.397886,1
2025-07-28T01:21:48.420140,1
2025-07-28T01:21:48.452573,1
2025-07-28T01:21:48.511285,1
2025-07-28T01:21:48.571229,1
2025-07-28T01:21:48.578462,1
2025-07-28T01:21:48.587063,1
2025-07-28T01:21:48.648871,1
2025-07-28T01:21:48.656300,1
2025-07-28T01:21:48.742075,1
2025-07-28T01:21:48.764908,1
2025-07-28T01:21:48.817532,1
2025-07-28T01:21:48.839737,1
2025-07-28T01:21:48.996449,1
2025-07-28T01:21:49.031055,1
2025-07-28T01:21:49.134852,1
2025-07-28T01:21:49.150039,1
2025-07-28T01:21:49.159184,1
2025-07-28T01:21:49.163106,1
2025-07-28T01:21:49.190638,1
