timestamp,steps_per_sec
2025-07-28T17:14:37.200912,550.6
2025-07-28T17:14:37.638378,567.4
2025-07-28T17:14:38.032872,592.2
2025-07-28T17:14:38.427998,605.2
2025-07-28T17:14:38.879308,597.2
2025-07-28T17:14:39.290925,601.2
2025-07-28T17:14:39.711172,602.3
2025-07-28T17:14:40.094124,609.9
2025-07-28T17:14:40.566263,601.5
2025-07-28T17:14:40.943298,608.5
2025-07-28T17:14:41.359884,609.0
2025-07-28T17:14:41.768997,610.4
2025-07-28T17:14:42.307534,597.3
2025-07-28T17:14:42.732436,597.7
2025-07-28T17:14:43.181534,595.8
2025-07-28T17:14:43.603230,596.5
2025-07-28T17:14:44.006372,598.6
2025-07-28T17:14:44.394661,601.7
2025-07-28T17:14:44.846746,599.7
2025-07-28T17:14:45.222034,603.3
2025-07-28T17:14:45.621254,605.0
2025-07-28T17:14:46.068735,603.5
2025-07-28T17:14:46.503087,602.8
2025-07-28T17:14:46.934844,602.4
2025-07-28T17:14:47.398938,600.2
2025-07-28T17:14:47.869781,597.8
2025-07-28T17:14:48.362102,594.5
2025-07-28T17:14:48.768443,595.7
2025-07-28T17:14:49.154333,597.8
2025-07-28T17:14:49.550153,599.3
2025-07-28T17:14:50.054754,595.8
2025-07-28T17:14:50.518753,594.4
2025-07-28T17:14:50.916179,595.8
2025-07-28T17:14:51.303728,597.5
2025-07-28T17:14:51.701859,598.7
2025-07-28T17:14:52.122068,599.0
2025-07-28T17:14:52.498536,600.9
2025-07-28T17:14:52.995492,598.3
2025-07-28T17:14:53.406890,598.9
2025-07-28T17:14:53.835512,598.8
2025-07-28T17:14:54.257013,599.1
2025-07-28T17:14:54.648411,600.3
2025-07-28T17:14:55.123490,598.7
2025-07-28T17:14:55.644730,595.7
2025-07-28T17:14:56.161930,593.0
2025-07-28T17:14:56.589632,593.1
2025-07-28T17:14:56.987584,594.1
2025-07-28T17:14:57.463757,592.8
2025-07-28T17:14:57.858236,593.9
2025-07-28T17:14:58.336924,592.6
2025-07-28T17:14:58.695098,594.6
2025-07-28T17:14:59.090456,595.5
2025-07-28T17:14:59.477761,596.6
2025-07-28T17:14:59.982763,594.7
2025-07-28T17:15:00.440790,594.0
2025-07-28T17:15:00.928744,592.6
2025-07-28T17:15:01.419244,591.2
2025-07-28T17:15:01.814491,592.1
2025-07-28T17:15:02.214077,592.8
2025-07-28T17:15:02.724879,591.0
2025-07-28T17:15:03.137981,591.5
2025-07-28T17:15:03.552256,591.9
2025-07-28T17:15:03.970725,592.2
2025-07-28T17:15:04.399669,592.3
2025-07-28T17:15:04.789152,593.2
2025-07-28T17:15:05.183946,593.9
2025-07-28T17:15:05.580467,594.6
2025-07-28T17:15:06.068999,593.5
2025-07-28T17:15:06.513049,593.2
2025-07-28T17:15:06.950502,593.1
2025-07-28T17:15:07.376644,593.2
2025-07-28T17:15:07.780908,593.7
2025-07-28T17:15:08.271811,592.6
2025-07-28T17:15:08.656737,593.5
2025-07-28T17:15:09.101011,593.2
2025-07-28T17:15:09.484935,594.1
2025-07-28T17:15:09.995072,592.7
2025-07-28T17:15:10.408611,593.0
2025-07-28T17:15:10.819353,593.4
2025-07-28T17:15:11.244574,593.5
2025-07-28T17:15:11.661471,593.7
2025-07-28T17:15:12.080769,593.9
2025-07-28T17:15:12.486279,594.3
2025-07-28T17:15:12.894974,594.7
2025-07-28T17:15:13.407901,593.4
2025-07-28T17:15:13.829878,593.5
2025-07-28T17:15:14.305031,592.8
2025-07-28T17:15:14.702949,593.4
2025-07-28T17:15:15.110423,593.7
2025-07-28T17:15:15.573751,593.2
2025-07-28T17:15:15.991405,593.4
2025-07-28T17:15:16.410888,593.6
2025-07-28T17:15:16.823991,593.9
2025-07-28T17:15:17.279181,593.5
2025-07-28T17:15:17.755102,592.9
2025-07-28T17:15:18.173709,593.1
2025-07-28T17:15:18.684419,592.0
2025-07-28T17:15:19.080055,592.5
2025-07-28T17:15:19.499036,592.7
2025-07-28T17:15:19.900880,593.1
