process_timestamp,process_pid,process_process_name,process_rss,process_vms,process_uss,process_pss,process_memory_percent,process_actual_memory_bytes,process_system_total_memory,process_system_available_memory,process_system_memory_percent,system_timestamp,system_total_memory,system_available_memory,system_used_memory,system_free_memory,system_memory_percent,system_buffers,system_cached,system_shared,system_swap_total,system_swap_used,system_swap_free,system_swap_percent
2025-07-20T13:12:10.526396,6049,python,1147494400,14999592960,592125952,869953536,0.8525699849663405,1147494400,134759108608,126964416512,5.8,2025-07-20T13:12:10.526611,134759108608,126964404224,5413711872,124029071360,5.8,269033472,5047291904,1185116160,8589930496,0,8589930496,0.0
2025-07-20T13:12:11.032225,6049,python,1171668992,15000289280,608796672,890400768,0.8694543946623017,1171668992,134759108608,126950686720,5.8,2025-07-20T13:12:11.032368,134759108608,126950686720,5427417088,124015316992,5.8,269033472,5047341056,1185116160,8589930496,0,8589930496,0.0
2025-07-20T13:12:11.538754,6049,python,1172193280,15001505792,609566720,891169792,0.8698434503672671,1172193280,134759108608,127106695168,5.7,2025-07-20T13:12:11.538971,134759108608,127106695168,5271400448,124171268096,5.7,269058048,5047382016,1185116160,8589930496,0,8589930496,0.0
2025-07-20T13:12:12.045705,6049,python,1172193280,15001505792,609673216,891276288,0.8698434503672671,1172193280,134759108608,127095185408,5.7,2025-07-20T13:12:12.045867,134759108608,127095185408,5282922496,124159705088,5.7,269058048,5047422976,1185116160,8589930496,0,8589930496,0.0
2025-07-20T13:12:12.553138,6049,python,1171660800,15001350144,608907264,890511360,0.8694483156669115,1171660800,134759108608,127085039616,5.7,2025-07-20T13:12:12.554388,134759108608,127085039616,5293068288,124149518336,5.7,269058048,5047463936,1185116160,8589930496,0,8589930496,0.0
2025-07-20T13:12:13.060437,6049,python,1171922944,15001350144,609280000,890884096,0.8696428435193942,1171922944,134759108608,127099269120,5.7,2025-07-20T13:12:13.060589,134759108608,127099269120,5297258496,124163723264,5.7,269058048,5029068800,1166700544,8589930496,0,8589930496,0.0
2025-07-20T13:12:13.566654,6049,python,1171922944,15001350144,609361920,890966016,0.8696428435193942,1171922944,134759108608,127092457472,5.7,2025-07-20T13:12:13.566795,134759108608,127092457472,5303992320,124156825600,5.7,269058048,5029232640,1166700544,8589930496,0,8589930496,0.0
2025-07-20T13:12:14.072534,6049,python,1165713408,15001100288,603254784,884858880,0.8650349650137099,1165713408,134759108608,127083040768,5.7,2025-07-20T13:12:14.072664,134759108608,127083040768,5312606208,124147097600,5.7,269066240,5030338560,1167519744,8589930496,0,8589930496,0.0
2025-07-20T13:12:14.579876,6049,python,1171480576,15001362432,609116160,890720256,0.8693145777683298,1171480576,134759108608,127902240768,5.1,2025-07-20T13:12:14.580019,134759108608,127902240768,5582987264,124966215680,5.1,269086720,3940818944,78434304,8589930496,0,8589930496,0.0
2025-07-20T13:12:15.087542,6049,python,1171742720,15001501696,609591296,891195392,0.8695091056208124,1171742720,134759108608,127898390528,5.1,2025-07-20T13:12:15.087709,134759108608,127898390528,5587935232,124962336768,5.1,269086720,3939749888,77348864,8589930496,0,8589930496,0.0
2025-07-20T13:12:15.595481,6049,python,1171742720,15001501696,609640448,891244544,0.8695091056208124,1171742720,134759108608,127894061056,5.1,2025-07-20T13:12:15.595626,134759108608,127894061056,5592264704,124958007296,5.1,269086720,3939749888,77348864,8589930496,0,8589930496,0.0
2025-07-20T13:12:16.101709,6049,python,1170956288,15001563136,608784384,890387456,0.8689255220633642,1170956288,134759108608,127873482752,5.1,2025-07-20T13:12:16.101846,134759108608,127873482752,5615058944,124937416704,5.1,269086720,3937546240,75116544,8589930496,0,8589930496,0.0
2025-07-20T13:12:16.608743,6049,python,1171480576,15001563136,609312768,890915840,0.8693145777683298,1171480576,134759108608,127981178880,5.0,2025-07-20T13:12:16.610219,134759108608,127981178880,5505122304,125045088256,5.0,269086720,3939811328,77344768,8589930496,0,8589930496,0.0
2025-07-20T13:12:17.119922,6049,python,1172004864,15001563136,609714176,891317248,0.8697036334732952,1172004864,134759108608,128002473984,5.0,2025-07-20T13:12:17.120133,134759108608,128002473984,5483806720,125066358784,5.0,269086720,3939856384,77344768,8589930496,0,8589930496,0.0
2025-07-20T13:12:17.629284,6049,python,1172004864,15001563136,609820672,891424768,0.8697036334732952,1172004864,134759108608,128001757184,5.0,2025-07-20T13:12:17.629740,134759108608,128001757184,5484544000,125065596928,5.0,269086720,3939880960,77344768,8589930496,0,8589930496,0.0
2025-07-20T13:12:18.136167,6049,python,1171689472,15001497600,609501184,891105280,0.8694695921507768,1171689472,134759108608,128219635712,4.9,2025-07-20T13:12:18.136289,134759108608,128219635712,5266636800,125283434496,4.9,269086720,3939950592,77344768,8589930496,0,8589930496,0.0
2025-07-20T13:12:18.643897,6049,python,1171951616,15001497600,609927168,891531264,0.8696641200032597,1171951616,134759108608,128219017216,4.9,2025-07-20T13:12:18.644042,134759108608,128219017216,5269491712,125282754560,4.9,269086720,3937775616,75116544,8589930496,0,8589930496,0.0
2025-07-20T13:12:19.161637,6049,python,1172213760,15001497600,609980416,891584512,0.8698586478557422,1172213760,134759108608,128234500096,4.8,2025-07-20T13:12:19.162161,134759108608,128234500096,5251915776,125298229248,4.8,269086720,3939876864,77180928,8589930496,0,8589930496,0.0
2025-07-20T13:12:19.670857,6049,python,1171623936,15001509888,609501184,891105280,0.8694209601876562,1171623936,134759108608,128233099264,4.8,2025-07-20T13:12:19.671140,134759108608,128233099264,5253320704,125296754688,4.8,269094912,3939938304,77180928,8589930496,0,8589930496,0.0
2025-07-20T13:12:20.177437,6049,python,1172148224,15001509888,609869824,891473920,0.8698100158926216,1172148224,134759108608,128231972864,4.8,2025-07-20T13:12:20.177584,134759108608,128231972864,5254287360,125295570944,4.8,269094912,3940155392,77344768,8589930496,0,8589930496,0.0
2025-07-20T13:12:20.685790,6049,python,1172410368,15002558464,610144256,891748352,0.8700045437451043,1172410368,134759108608,128246349824,4.8,2025-07-20T13:12:20.685922,134759108608,128246349824,5239795712,125309890560,4.8,269094912,3940327424,77475840,8589930496,0,8589930496,0.0
2025-07-20T13:12:21.191889,6049,python,1172144128,15002722304,609546240,891149312,0.8698069763949265,1172144128,134759108608,128253612032,4.8,2025-07-20T13:12:21.192055,134759108608,128253612032,5234843648,125317115904,4.8,269094912,3938054144,75149312,8589930496,0,8589930496,0.0
2025-07-20T13:12:21.699872,6049,python,1172144128,15002722304,609587200,891190272,0.8698069763949265,1172144128,134759108608,128256278528,4.8,2025-07-20T13:12:21.700184,134759108608,128256278528,5232205824,125319708672,4.8,269094912,3938099200,75149312,8589930496,0,8589930496,0.0
2025-07-20T13:12:22.206456,6049,python,1172406272,15002722304,609943552,891546624,0.8700015042474092,1172406272,134759108608,128265388032,4.8,2025-07-20T13:12:22.206593,134759108608,128265388032,5223243776,125328781312,4.8,269094912,3937988608,74985472,8589930496,0,8589930496,0.0
