Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-12153.2509765625	7113.265916581497	-1722.5491	-23764.932	151.875	0.2127982631831892	0.30438809612133405	0.999	0.01	-0.11232901054072597	-80.99392700195312	27949.744140625	52.279296875	79.0
2	-11605.091796875	7102.2942772036695	-2291.6868	-27438.547	140.75	0.22894229786553835	0.31063355272618004	0.999	0.01	-0.2931244224043353	-83.9208984375	25202.703125	139.34375	79.0
3	-8591.896484375	9052.886390538655	-174.79323	-36557.777	149.125	0.21656329319949894	0.30593223789896395	0.999	0.01	-1.2388177412974684	-69.88011169433594	18386.9296875	334.119140625	79.0
4	-4737.90234375	3536.770278092712	384.5409	-12258.027	145.125	0.2222961796332936	0.30818021330598044	0.999	0.01	-3.4213977294286644	-27.689842224121094	4155.8984375	73.51123046875	79.0
5	-7287.27734375	4688.395887721087	-1363.3802	-18003.533	142.625	0.226043701171875	0.3095835089357834	0.999	0.01	-9.053416158704765	-52.94617462158203	11889.7490234375	554.208984375	79.0
6	-6679.0966796875	5872.587845234842	-1489.2568	-20119.62	140.5	0.22933467741935484	0.3107733603702898	0.999	0.01	-18.95736377128136	-38.45146179199219	7959.38720703125	915.09716796875	79.0
7	-5911.00634765625	6234.0814880782555	-690.4084	-26764.701	142.0	0.22700132545849955	0.3099338220158048	0.999	0.01	-34.435512245124116	-36.685951232910156	6097.62744140625	569.830078125	79.0
8	-7235.5263671875	7060.503098221826	-1045.2106	-24013.943	144.375	0.22340671103626308	0.3086014556655222	0.999	0.01	-58.11538251961639	-53.15553665161133	13843.345703125	2637.17578125	79.0
9	-2818.898193359375	1754.2013852462892	-1305.2013	-9109.6875	155.75	0.20772013872235964	0.30221865638465123	0.999	0.01	-104.79212944264944	-17.688472747802734	602.962646484375	62.47442626953125	79.0
10	-2642.4443359375	2044.043174690789	-217.1138	-8732.412	147.0	0.21956976799115743	0.307126529542427	0.999	0.01	-105.5511691994863	-16.96393585205078	764.421142578125	11.20819091796875	79.0
11	-2571.89306640625	1069.8968992384266	-494.87497	-4562.4116	144.25	0.22359294791496237	0.30867166323739725	0.999	0.01	-101.11088841623037	-19.570514678955078	655.6145629882812	30.7479248046875	79.0
12	-2474.44677734375	2366.221143511316	-765.1361	-10302.153	157.75	0.2051973723148425	0.3011032710325617	0.999	0.01	-91.24522154106857	-16.552080154418945	1253.397216796875	61.2548828125	79.0
13	-1915.7147216796875	894.9163717912418	324.84222	-3142.2195	152.0	0.21263036664748033	0.304317986810175	0.999	0.01	-93.38384080091059	-12.338191986083984	645.929443359375	24.6627197265625	79.0
14	-1973.3135986328125	788.6345795106882	-1050.8422	-4153.772	147.75	0.21849871087927225	0.30670497077067443	0.999	0.01	-85.57676080706985	-15.667518615722656	361.6915283203125	13.96356201171875	79.0
15	-2427.8505859375	1837.7592334144317	-24.93054	-8219.903	146.0	0.2210150883115571	0.30768855861636224	0.999	0.01	-87.12208378232759	-14.165006637573242	937.0501098632812	15.73284912109375	79.0
16	-2678.892578125	1984.0710672755652	-552.88855	-8863.7	149.25	0.21638913339547322	0.30586199264969016	0.999	0.01	-83.44755217116358	-16.77924156188965	610.8387451171875	7.737548828125	79.0
17	-2192.5478515625	1419.2548220809397	-779.93787	-6962.1655	148.0	0.21814413784312553	0.30656446109946967	0.999	0.01	-80.02052774234694	-14.323719024658203	514.2780151367188	6.341064453125	79.0
