timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-07-28T17:04:12.459613,10,10,1.8,4,0.0
2025-07-28T17:04:12.959806,0,10,4.0,4,46.6
2025-07-28T17:04:13.459999,0,10,4.0,4,42.2
2025-07-28T17:04:13.960273,10,20,4.6,9,11.0
2025-07-28T17:04:14.460481,0,20,9.0,9,43.5
2025-07-28T17:04:14.960783,0,20,9.0,9,43.9
2025-07-28T17:04:15.460989,10,30,2.1,9,29.0
2025-07-28T17:04:15.961194,0,30,1.0,9,45.1
2025-07-28T17:04:16.461427,0,30,1.0,9,45.3
2025-07-28T17:04:16.961752,0,30,1.0,9,28.2
2025-07-28T17:04:17.461984,10,40,1.4,9,36.7
2025-07-28T17:04:17.962292,0,40,1.0,9,43.6
2025-07-28T17:04:18.462642,0,40,1.0,9,37.7
2025-07-28T17:04:18.962979,10,50,1.3,9,36.1
2025-07-28T17:04:19.463247,0,50,1.0,9,45.3
2025-07-28T17:04:19.963577,0,50,1.0,9,36.9
2025-07-28T17:04:20.463860,10,60,1.4,9,19.2
2025-07-28T17:04:20.964236,0,60,1.0,9,44.8
2025-07-28T17:04:21.464726,0,60,1.0,9,45.0
2025-07-28T17:04:21.965085,10,70,3.1,9,27.1
2025-07-28T17:04:22.465460,0,70,1.0,9,46.6
2025-07-28T17:04:22.965741,0,70,1.0,9,45.0
2025-07-28T17:04:23.466023,10,80,5.5,10,26.1
2025-07-28T17:04:23.966302,0,80,10.0,10,45.9
2025-07-28T17:04:24.466552,0,80,10.0,10,46.0
2025-07-28T17:04:24.966779,10,90,1.3,10,16.5
2025-07-28T17:04:25.466977,0,90,2.0,10,45.6
2025-07-28T17:04:25.967302,0,90,2.0,10,42.7
2025-07-28T17:04:26.467718,0,90,2.0,10,18.5
2025-07-28T17:04:26.968609,0,90,2.0,10,3.0
2025-07-28T17:04:27.469745,0,90,2.0,10,1.9
2025-07-28T17:04:27.970374,0,90,2.0,10,1.8
2025-07-28T17:04:28.470946,0,90,2.0,10,1.9
2025-07-28T17:04:28.971526,0,90,2.0,10,1.7
2025-07-28T17:04:29.472193,0,90,2.0,10,0.7
2025-07-28T17:04:29.972741,0,90,2.0,10,1.8
2025-07-28T17:04:30.473259,0,90,2.0,10,2.1
2025-07-28T17:04:30.973801,0,90,2.0,10,1.4
2025-07-28T17:04:31.474406,0,90,2.0,10,2.0
2025-07-28T17:04:31.974956,0,90,2.0,10,5.2
2025-07-28T17:04:32.475612,0,90,2.0,10,1.8
2025-07-28T17:04:32.976172,0,90,2.0,10,1.0
2025-07-28T17:04:33.476760,0,90,2.0,10,1.9
2025-07-28T17:04:33.977332,0,90,2.0,10,1.0
2025-07-28T17:04:34.477869,0,90,2.0,10,1.9
2025-07-28T17:04:34.978528,0,90,2.0,10,1.4
2025-07-28T17:04:35.479107,0,90,2.0,10,0.7
2025-07-28T17:04:35.979695,0,90,2.0,10,1.1
2025-07-28T17:04:36.480261,0,90,2.0,10,1.0
2025-07-28T17:04:36.980930,0,90,2.0,10,0.8
2025-07-28T17:04:37.481594,0,90,2.0,10,0.6
2025-07-28T17:04:37.982067,0,90,2.0,10,1.1
2025-07-28T17:04:38.482647,0,90,2.0,10,1.4
2025-07-28T17:04:38.983237,0,90,2.0,10,1.1
2025-07-28T17:04:39.483825,0,90,2.0,10,0.8
2025-07-28T17:04:39.984384,0,90,2.0,10,0.6
2025-07-28T17:04:40.484921,0,90,2.0,10,0.6
2025-07-28T17:04:40.985531,0,90,2.0,10,0.4
2025-07-28T17:04:41.486052,0,90,2.0,10,0.6
2025-07-28T17:04:41.986584,0,90,2.0,10,0.4
2025-07-28T17:04:42.487120,0,90,2.0,10,0.6
2025-07-28T17:04:42.987724,0,90,2.0,10,2.4
2025-07-28T17:04:43.488295,0,90,2.0,10,2.4
2025-07-28T17:04:43.988945,0,90,2.0,10,0.7
2025-07-28T17:04:44.489261,0,90,2.0,10,1.7
2025-07-28T17:04:44.989767,0,90,2.0,10,1.1
2025-07-28T17:04:45.490309,0,90,2.0,10,1.4
2025-07-28T17:04:45.990859,0,90,2.0,10,0.9
2025-07-28T17:04:46.491396,0,90,2.0,10,0.8
2025-07-28T17:04:46.991935,0,90,2.0,10,5.4
2025-07-28T17:04:47.492736,0,90,2.0,10,1.6
2025-07-28T17:04:47.993340,0,90,2.0,10,3.7
2025-07-28T17:04:48.493939,0,90,2.0,10,0.7
2025-07-28T17:04:48.994481,0,90,2.0,10,0.6
2025-07-28T17:04:49.495045,0,90,2.0,10,2.0
2025-07-28T17:04:49.995290,0,90,2.0,10,2.3
2025-07-28T17:04:50.495790,0,90,2.0,10,1.6
2025-07-28T17:04:50.996384,0,90,2.0,10,2.4
2025-07-28T17:04:51.496990,0,90,2.0,10,2.8
2025-07-28T17:04:51.997584,0,90,2.0,10,1.5
2025-07-28T17:04:52.498179,0,90,2.0,10,0.8
2025-07-28T17:04:52.998568,0,90,2.0,10,1.0
2025-07-28T17:04:53.499111,0,90,2.0,10,4.2
2025-07-28T17:04:53.999679,0,90,2.0,10,1.9
2025-07-28T17:04:54.500637,0,90,2.0,10,1.7
