process_timestamp,process_pid,process_process_name,process_rss,process_vms,process_uss,process_pss,process_memory_percent,process_actual_memory_bytes,process_system_total_memory,process_system_available_memory,process_system_memory_percent,system_timestamp,system_total_memory,system_available_memory,system_used_memory,system_free_memory,system_memory_percent,system_buffers,system_cached,system_shared,system_swap_total,system_swap_used,system_swap_free,system_swap_percent
2025-07-16T07:44:04.343210,22827,python,1019748352,7961010176,479285248,749494272,0.7576315282193276,1019748352,134757982208,125282361344,7.0,2025-07-16T07:44:04.345017,134757982208,125282361344,7971557376,121004568576,7.0,419934208,5361922048,256172032,8589930496,0,8589930496,0.0
2025-07-16T07:44:05.360247,22827,python,1021493248,7961161728,479887360,750096384,0.7580205871762885,1021493248,134757982208,125289926656,7.0,2025-07-16T07:44:05.365465,134757982208,125289926656,7964012544,121012129792,7.0,419934208,5361905664,256172032,8589930496,0,8589930496,0.0
2025-07-16T07:44:06.375117,22827,python,1022017536,7962210304,480251904,750460928,0.7584096461332495,1022017536,134757982208,125293363200,7.0,2025-07-16T07:44:06.377213,134757982208,125293363200,7960576000,121015566336,7.0,419934208,5361905664,256172032,8589930496,0,8589930496,0.0
2025-07-16T07:44:07.384297,22827,python,1022279680,7962345472,480509952,750718976,0.7586041756117299,1022279680,134757982208,125292900352,7.0,2025-07-16T07:44:07.386115,134757982208,125292900352,7961038848,121015099392,7.0,419934208,5361909760,256172032,8589930496,0,8589930496,0.0
2025-07-16T07:44:08.395862,22827,python,1022279680,7962345472,480628736,750837760,0.7586041756117299,1022279680,134757982208,125304180736,7.0,2025-07-16T07:44:08.398362,134757982208,125304180736,7949762560,121026375680,7.0,419942400,5361901568,256172032,8589930496,0,8589930496,0.0
2025-07-16T07:44:09.407773,22827,python,1022541824,7962345472,480759808,750968832,0.7587987050902103,1022541824,134757982208,125300686848,7.0,2025-07-16T07:44:09.410083,134757982208,125300686848,7953260544,121022849024,7.0,419942400,5361930240,256172032,8589930496,0,8589930496,0.0
2025-07-16T07:44:10.426274,22827,python,1022541824,7962345472,480923648,751132672,0.7587987050902103,1022541824,134757982208,125299601408,7.0,2025-07-16T07:44:10.438369,134757982208,125299601408,7954341888,121021763584,7.0,419942400,5361934336,256172032,8589930496,0,8589930496,0.0
2025-07-16T07:44:11.446646,22827,python,1022803968,7962488832,481054720,751263744,0.7589932345686907,1022803968,134757982208,125325058048,7.0,2025-07-16T07:44:11.448403,134757982208,125325058048,7928889344,121047212032,7.0,419942400,5361938432,256172032,8589930496,0,8589930496,0.0
2025-07-16T07:44:12.457663,22827,python,1022803968,7962488832,481165312,751374336,0.7589932345686907,1022803968,134757982208,125324058624,7.0,2025-07-16T07:44:12.459099,134757982208,125324058624,7929884672,121046212608,7.0,419942400,5361942528,256172032,8589930496,0,8589930496,0.0
2025-07-16T07:44:13.474965,22827,python,1023066112,7962488832,481275904,751484928,0.7591877640471713,1023066112,134757982208,125332197376,7.0,2025-07-16T07:44:13.476710,134757982208,125332197376,7921750016,121054322688,7.0,419966976,5361942528,256172032,8589930496,0,8589930496,0.0
