process_timestamp,process_pid,process_process_name,process_rss,process_vms,process_uss,process_pss,process_memory_percent,process_actual_memory_bytes,process_system_total_memory,process_system_available_memory,process_system_memory_percent,system_timestamp,system_total_memory,system_available_memory,system_used_memory,system_free_memory,system_memory_percent,system_buffers,system_cached,system_shared,system_swap_total,system_swap_used,system_swap_free,system_swap_percent
2025-07-20T14:45:45.049773,21575,python,1151561728,14922784768,587640832,872565760,0.8595030792087325,1151561728,134759108608,125772083200,6.7,2025-07-20T14:45:45.050258,134759108608,125772083200,7559274496,122018611200,6.7,349372416,4831850496,198955008,8589930496,0,8589930496,0.0
2025-07-20T14:45:45.557944,21575,python,1158520832,14923833344,587890688,872815616,0.8596976070612151,1158520832,134759108608,125772435456,6.7,2025-07-20T14:45:45.558075,134759108608,125772435456,7558787072,122018951168,6.7,349372416,4831997952,199086080,8589930496,0,8589930496,0.0
2025-07-20T14:45:46.081321,21575,python,1158520832,14923833344,588005376,872930304,0.8596976070612151,1158520832,134759108608,125769355264,6.7,2025-07-20T14:45:46.081495,134759108608,125769355264,7561871360,122015866880,6.7,349372416,4831997952,199086080,8589930496,0,8589930496,0.0
2025-07-20T14:45:46.589373,21575,python,1158520832,14923833344,588120064,873044992,0.8596976070612151,1158520832,134759108608,125769617408,6.7,2025-07-20T14:45:46.589836,134759108608,125769617408,7561609216,122016129024,6.7,349372416,4831997952,199086080,8589930496,0,8589930496,0.0
2025-07-20T14:45:47.099000,21575,python,1158782976,14923833344,588222464,873147392,0.8598921349136979,1158782976,134759108608,125769265152,6.7,2025-07-20T14:45:47.099172,134759108608,125769265152,7561961472,122015764480,6.7,349372416,4832010240,199086080,8589930496,0,8589930496,0.0
2025-07-20T14:45:47.608208,21575,python,1158782976,14923833344,588345344,873270272,0.8598921349136979,1158782976,134759108608,125775917056,6.7,2025-07-20T14:45:47.608489,134759108608,125775917056,7558512640,122022416384,6.7,349380608,4828798976,195874816,8589930496,0,8589930496,0.0
2025-07-20T14:45:48.115829,21575,python,1158782976,14923833344,588419072,873344000,0.8598921349136979,1158782976,134759108608,125775663104,6.7,2025-07-20T14:45:48.115990,134759108608,125775663104,7558770688,122022154240,6.7,349380608,4828803072,195874816,8589930496,0,8589930496,0.0
2025-07-20T14:45:48.623139,21575,python,1158782976,14923833344,588525568,873450496,0.8598921349136979,1158782976,134759108608,125775400960,6.7,2025-07-20T14:45:48.623287,134759108608,125775400960,7559028736,122021896192,6.7,349380608,4828803072,195874816,8589930496,0,8589930496,0.0
2025-07-20T14:45:49.131088,21575,python,1158782976,14923833344,588537856,873462784,0.8598921349136979,1158782976,134759108608,125776003072,6.7,2025-07-20T14:45:49.131236,134759108608,125776003072,7558434816,122022490112,6.7,349380608,4828803072,195874816,8589930496,0,8589930496,0.0
2025-07-20T14:45:49.640662,21575,python,1158782976,14923833344,588591104,873516032,0.8598921349136979,1158782976,134759108608,125775745024,6.7,2025-07-20T14:45:49.640803,134759108608,125775745024,7558692864,122022232064,6.7,349380608,4828803072,195874816,8589930496,0,8589930496,0.0
