Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
1	382.910791015625	802.6354402840682	1786.208	-232.85333	501.0	0.0	501.0	501.0	0.12067471923828126	0.03756455015658775	0.21257271	0.015607225	-9.346008411625917e-09	46834.77734375	-0.0024739010259509087	-48.70703125	1.6056580543518066	0.00047500000800937414	0.19040000438690186	39.0
2	-223.901171875	12.448538600223321	-209.58002	-240.7923	501.0	0.0	501.0	501.0	0.399722216796875	0.2406050620798272	0.7178362	0.04170551	-0.0004627311718650162	1467.9256591796875	-0.0018582732882350683	-14.576416015625	1.6036096811294556	0.018024999648332596	0.08720000088214874	7.0
3	1376.7966796875	1015.8417199544425	2772.8093	-213.66942	501.0	0.0	501.0	501.0	0.41024365234375	0.0800343773412181	0.7178362	0.2925064	-0.0005903295241296291	172983.375	0.005036231596022844	-388.078125	1.6173533201217651	-0.009549999609589577	0.1404000073671341	39.0
4	1789.763671875	1419.6770055192133	3798.3757	-220.8571	501.0	0.0	501.0	501.0	1.0003873046875	0.4346872753414229	1.4594659	0.2925064	0.002055687364190817	199623.1875	-0.006100514903664589	-1135.875	1.5974034070968628	0.0008999999845400453	0.2223999947309494	39.0
5	2194.876171875	1031.6803283963498	3813.718	778.6308	501.2	0.4000000327825533	502.0	501.0	2.8205044154213317	1.108290924868823	4.0799966	1.0678403	-0.0009643739904277027	355107.96875	-0.0027789489831775427	-4121.875	1.5964936017990112	0.005322870798408985	0.08116753399372101	39.0
6	2192.7318359375	1017.612205115485	3781.6685	796.54663	501.0	0.0	501.0	501.0	7.32499375	2.7374892979242857	10.505712	2.8799787	0.00013650207256432623	312189.09375	-0.002927124500274658	-6271.71875	1.5924469232559204	0.003074999898672104	0.10199999809265137	39.0
7	2596.4365234375	745.7283352535292	3790.9714	1796.8396	501.0	0.0	501.0	501.0	15.4932375	4.922775830260809	21.808744	7.0326815	0.0014554006047546864	355158.71875	-0.008269935846328735	-14510.09375	1.5841755867004395	0.008325000293552876	0.10360000282526016	39.0
8	2194.9451171875	796.712620710881	3788.2832	1782.1743	501.0	0.0	501.0	501.0	30.516075	9.117651835862127	43.13088	14.224957	-0.0016228464664891362	251250.484375	-0.0023879101499915123	-14845.390625	1.5835371017456055	0.008449999615550041	0.11159999668598175	39.0
9	3789.782421875	621.2235708663991	4784.8853	2820.8445	501.0	0.0	501.0	501.0	52.203434375	13.386935795767453	72.801414	27.464918	-2.410125671303831e-05	582632.625	-0.00896148756146431	-52148.3125	1.574783205986023	0.0008999999845400453	0.07000000029802322	39.0
10	4993.53203125	744.1905333985377	5784.342	3789.1094	501.0	0.0	501.0	501.0	92.450475	26.47239316722234	131.9617	45.158604	-0.0006365814479067922	689166.0	-0.0024247565306723118	-84983.0625	1.556399941444397	-0.0035749999806284904	0.09520000219345093	39.0
11	5789.60390625	645.5409940507265	6799.1123	4758.015	501.0	0.0	501.0	501.0	156.351775	39.865337073703515	220.31491	79.83682	0.0003352434141561389	745462.5	-0.005388668738305569	-124138.5625	1.5423004627227783	-0.0015249999705702066	0.17080000042915344	39.0
12	5396.880078125	811.3247192092696	6820.963	4787.202	501.0	0.0	501.0	501.0	240.77655	58.84059822945378	341.82068	131.90268	0.00043561725760810077	645772.1875	-0.005491100717335939	-95714.1875	1.5276753902435303	0.016075000166893005	0.07280000299215317	33.0
13	6385.9890625	1628.5941176364354	8777.276	4779.077	501.0	0.0	501.0	501.0	353.0702	64.67884352707614	468.98337	202.75543	-0.0009681266965344548	928770.6875	-0.002353304997086525	-196866.125	1.538998007774353	-0.002300000051036477	0.15600000321865082	39.0
14	6191.43359375	1025.428885881415	7802.1216	4784.639	501.0	0.0	501.0	501.0	489.7017	94.20105731890699	660.25	281.2942	-0.0011428890284150839	642503.1875	0.0023431447334587574	-113413.375	1.5184383392333984	-0.005224999971687794	0.14000000059604645	39.0
15	8798.90625	3753.7418131778854	13821.22	4783.9	501.0	0.0	501.0	501.0	640.4808	102.10450724625235	837.6583	398.9207	0.00044149914174340665	1208667.0	-0.011883613653481007	-242307.75	1.4894074201583862	0.0018749999580904841	0.09799999743700027	39.0
16	6983.21953125	745.6091134099689	7787.669	5793.9736	501.2	0.4000000327825533	502.0	501.0	825.8192223110756	144.4301629550127	1095.3533	511.57126	-0.0026515948120504618	397705.0625	0.0007547144778072834	-31264.96875	1.4813621044158936	0.010195921175181866	0.12634946405887604	39.0
17	8383.00625	2576.707356297956	10787.579	3787.7693	501.0	0.0	501.0	501.0	966.5644	117.34618187227056	1202.7411	683.98663	0.0008545671589672565	823160.5625	0.0029819258488714695	-110176.375	1.4755204916000366	-0.009999999776482582	0.09160000085830688	39.0
18	9784.28125	1416.3902004744314	11785.555	7782.291	501.4	0.4898979339565388	502.0	501.0	1108.9518385291767	139.5120421758292	1393.2701	784.2306	-0.001341572031378746	775144.4375	-0.0065076155588030815	-132866.625	1.453026533126831	-0.0014738210011273623	0.13109512627124786	39.0
19	9784.6546875	2197.762407540906	12788.177	6776.3926	501.0	0.0	501.0	501.0	1301.323	164.16763140156468	1637.6254	934.3718	-0.0012338138185441494	924567.5625	-0.0024744411930441856	-20418.4375	1.4363070726394653	0.009425000287592411	0.12919999659061432	39.0
20	9776.425	1907.1419454251431	11791.614	6760.8027	501.0	0.0	501.0	501.0	1422.7902	139.38649575909426	1720.3926	1123.814	-0.0008697498124092817	646709.8125	0.004815138876438141	-22371.6875	1.428246259689331	-0.003975000232458115	0.13519999384880066	39.0
21	10568.84375	3060.7107671258323	13778.492	5769.779	501.0	0.0	501.0	501.0	1496.0779	141.72794219913024	1832.9698	1195.9585	0.0019107793923467398	940550.375	-0.008606878109276295	-37188.25	1.4082354307174683	0.007499999832361937	0.09000000357627869	39.0
22	10975.56328125	2047.4848961591877	13770.347	8759.304	501.0	0.0	501.0	501.0	1599.8496	153.12923169662938	1992.529	1254.2372	-0.004704357124865055	674861.75	-0.001971735619008541	-28408.6875	1.4119596481323242	-0.005475000012665987	0.0835999995470047	39.0
23	12584.51796875	2319.029969620919	15799.263	9789.03	501.0	0.0	501.0	501.0	1725.4278	162.16489385807273	2143.75	1344.3408	-0.0021057110279798508	979408.0	0.003661453491076827	-51791.1875	1.3848347663879395	-0.0016749999485909939	0.1720000058412552	39.0
24	13580.096875	976.1774941064765	14780.601	12767.286	501.0	0.0	501.0	501.0	1855.4686	168.17251142799765	2353.1938	1435.9385	0.0014171318616718054	837752.8125	-0.008924425579607487	-70275.625	1.353901743888855	0.00647500017657876	0.06319999694824219	39.0
25	14167.95625	2418.9265387770665	17779.207	10777.856	501.0	0.0	501.0	501.0	2043.2576	196.65501976812084	2619.6348	1554.5581	-0.0025342011358588934	934979.8125	-0.0003442938905209303	-39777.5	1.3501746654510498	-0.007224999833852053	0.08839999884366989	39.0
26	14785.515625	1275.7636536600344	15806.36	12774.393	501.0	0.0	501.0	501.0	2233.1376	200.1317006373553	2827.7468	1720.251	-0.0006807370227761567	887802.6875	-0.005863563623279333	-11377.25	1.3309473991394043	0.003924999851733446	0.24560000002384186	39.0
27	15384.0	1865.145892416998	16802.549	11766.713	501.0	0.0	501.0	501.0	2333.307	197.70180373481674	2905.5076	1845.3096	-0.002223516348749399	935583.75	8.112378418445587e-05	-27872.5625	1.305540680885315	-0.0015249999705702066	0.1687999963760376	39.0
28	17185.5546875	1020.2690821543109	18782.23	15788.66	501.4	0.4898979339565388	502.0	501.0	2433.084332533973	209.1302609073547	3074.229	1892.8135	0.0019120463402941823	903101.5	-0.005429879296571016	-134099.25	1.2773723602294922	0.006444843951612711	0.15067945420742035	39.0
29	17798.33125	2842.9956032326186	20808.023	12772.469	501.2	0.40000000298023225	502.0	501.0	2726.9342263094763	281.57998274970805	3497.2122	1997.4263	-0.0021722859237343073	1150931.0	0.002246710704639554	-10064.625	1.2753814458847046	-0.005697720684111118	0.0731707289814949	39.0
30	18998.503125	977.5274420700424	20796.645	17805.951	501.0	0.0	501.0	501.0	2856.7604	232.50119655606076	3532.1846	2285.1995	0.001635518274269998	1247979.375	-0.0013607662403956056	-32202.375	1.2595460414886475	-0.004174999892711639	0.06920000165700912	39.0
31	19403.1296875	2740.339541005822	22815.408	15784.364	501.2	0.40000000298023225	502.0	501.0	2957.6167532986806	252.73024308478026	3730.3376	2298.7231	0.00015079989680089056	1142851.5	-0.0033831375185400248	-20866.625	1.2562910318374634	0.00029988004826009274	0.06357456743717194	39.0
32	16982.5609375	980.491917355773	17791.084	15772.461	501.2	0.4000000327825533	502.0	501.0	3089.7608956417434	248.61936562628068	3883.2605	2416.845	-0.0004229206242598593	1251402.375	-0.007716479245573282	-139390.125	1.252840518951416	0.015443822368979454	0.09276289492845535	21.0
33	18395.503125	1861.8700276872175	20801.621	15782.218	501.0	0.0	501.0	501.0	2849.3148	268.9764658850287	3883.2605	2232.8704	-0.0020749359391629696	1477576.75	0.0009769989410415292	-47226.875	1.255657434463501	-0.005625000223517418	0.12639999389648438	39.0
34	18795.2984375	2100.149328024081	20811.883	15803.709	501.0	0.0	501.0	501.0	2892.8698	256.2177074286631	3685.2285	2232.8704	0.0007704123854637146	1091580.875	-0.004721083678305149	-12944.375	1.2356207370758057	0.0027749999426305294	0.16279999911785126	39.0
35	21408.71875	1370.6406531253915	23829.87	19793.547	501.0	0.0	501.0	501.0	3054.4424	259.21875240807714	3804.0945	2393.5566	0.0006636246689595282	1399000.0	-0.006478841416537762	-143758.25	1.197688102722168	-0.0052999998442828655	0.23600000143051147	39.0
36	21012.4421875	2046.7192284238697	23827.852	18799.236	501.0	0.0	501.0	501.0	3331.3398	340.5409156033971	4268.624	2476.2341	-0.0029809155967086554	1532592.0	-0.0014573719818145037	-12644.75	1.1757326126098633	0.015625	0.1096000000834465	25.0
37	22425.2453125	1745.9043501864585	23832.018	19818.42	501.0	0.0	501.0	501.0	3402.2816	288.85743473208373	4268.624	2746.4734	0.0004974189796485007	1593199.625	-0.007416562642902136	-39709.25	1.1838692426681519	-0.0024999999441206455	0.2720000147819519	39.0
